"Value","LOCATION","TIME","INDICATOR","SUBJECT","MEASURE","FREQUENCY"
0,"UGA",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
317684,"UKR",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLV",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TON",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
601841.315077058,"THA",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
614402.006556126,"THA",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TJK",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TJK",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
10910.1208731715,"URY",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
12747.6793793486,"URY",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLE",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLE",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
14309.0548005525,"TTO",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
16508.0810576146,"TTO",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
17892.7384606808,"TTO",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
17078.5680169144,"TTO",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
8065.85965181113,"URY",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
8635.35225497868,"URY",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9202.62158827903,"URY",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9769.20277410125,"URY",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
10337.6715905054,"URY",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLV",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLV",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLV",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLV",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLE",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLE",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLE",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLE",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLE",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLE",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLE",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLE",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLE",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
386227.080759423,"ZAF",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
8759,"SRB",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9474,"SRB",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
10722,"SRB",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLV",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLV",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLV",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"SLV",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TON",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
588281.324508582,"THA",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
406882.693493465,"ZAF",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
399945.691816465,"ZAF",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
393063.522365612,"ZAF",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7485,"SRB",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TLS",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TLS",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TLS",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
12217,"SRB",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZMB",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZMB",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZMB",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZMB",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
16264.8134911806,"TTO",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"VUT",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
12591.5496130888,"TKM",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7061,"SRB",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TLS",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
103696.759612032,"VNM",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZWE",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZWE",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TLS",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
11542,"SRB",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15738,"SRB",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"STP",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"STP",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"STP",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"STP",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"STP",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TLS",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15013.4986722997,"UZB",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZWE",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
36544.614291656,"TUN",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
330507.1516575,"ZAF",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TON",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TON",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TON",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
574817.642207085,"THA",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
413870.660320338,"ZAF",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15013.4986722997,"UZB",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15013.4986722997,"UZB",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15526.760928299,"TTO",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TGO",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"VUT",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
4305.09663297896,"TKM",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
41780.4004867378,"TUN",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
42096.1215243277,"TUN",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
42371.0960994117,"TUN",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZMB",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TGO",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZMB",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15451.1752240384,"TTO",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
14637.4280537985,"TTO",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TGO",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"VUT",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"WSM",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TGO",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7490.60528165009,"TKM",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
25550.1649330867,"TKM",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
561446.775075203,"THA",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TGO",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TGO",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TGO",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZMB",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TLS",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZMB",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZMB",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
443633.508451729,"THA",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
10670.7079228319,"TKM",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
13845.9005442881,"TKM",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
17015.9935522731,"TKM",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
548142.092825161,"THA",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
393096.760360915,"ZAF",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15013.4986722997,"UZB",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZMB",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TLS",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
466444.475265006,"THA",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
489245.612405149,"THA",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"WSM",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"WSM",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15013.4986722997,"UZB",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TLS",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
512052.548680519,"THA",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
20182.0629539177,"TKM",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
534888.589939003,"THA",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"WSM",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TLS",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"TLS",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"WSM",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15013.4986722997,"UZB",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"WSM",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZWE",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15013.4986722997,"UZB",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"ZWE",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
372341.791183463,"ZAF",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15013.4986722997,"UZB",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15013.4986722997,"UZB",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"WSM",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
351512.300089954,"ZAF",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15013.4986722997,"UZB",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15013.4986722997,"UZB",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
19576.3634837913,"DNK",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
663468,"AUS",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"ABW",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"ABW",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
22768.1972857693,"DNK",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
616364.0275468,"AUS",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
670372,"AUS",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
572232.44421558,"AUS",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
655485,"AUS",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
168522.071721547,"SGP",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
16671.8294164817,"DNK",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"ABW",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
608947.92052656,"AUS",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"ABW",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"ABW",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
639811,"AUS",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
162305.561721812,"SGP",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
490562.59777756,"AUS",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
521152.21394323,"AUS",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9940,"IRL",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
453873.58954101,"AUS",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9237,"IRL",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9872,"IRL",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
12475,"IRL",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
153345.267922887,"SGP",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
46693,"AUT",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"ABW",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
45833,"AUT",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
17185.434,"DNK",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
147938.067662675,"SGP",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
44979,"AUT",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
104063,"NLD",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
102186,"NLD",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"ABW",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
104453,"NLD",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
517743,"DEU",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
11627,"IRL",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
11457,"IRL",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
510892,"DEU",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
400545.688423252,"CAN",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
399468.53377759,"CAN",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
401723.243989405,"CAN",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
17544.238,"DNK",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
49887,"AUT",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
51074,"AUT",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
50655.241,"AUT",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
26096.9595054237,"DNK",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
30302.1369582348,"DNK",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
11858,"IRL",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
50545.846,"AUT",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
683206,"AUS",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
161596.089173518,"CHE",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
104159.789785962,"SGP",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
115868.538933788,"SGP",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
127804.431584833,"SGP",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
132894.043616092,"SGP",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
140877.156091177,"SGP",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
3792.30127130746,"KWT",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
11797.0852860594,"KWT",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
104331,"NLD",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
11665,"IRL",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
48551.835966,"AUT",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
105772,"NLD",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
518104,"DEU",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
19340.8153854427,"KWT",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
14377.6148144223,"KWT",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9684.24387430758,"KWT",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
12555,"IRL",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
47787,"AUT",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
48256,"AUT",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
189969.208646619,"ARE",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
191065.692944315,"ARE",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
19942.3509375486,"KWT",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
28645.2874193292,"KWT",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
100866,"NLD",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
64107,"SWE",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
24113,"NOR",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
66311.306069132,"SWE",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
64871.065674494,"SWE",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
65356.897979015,"SWE",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
70868,"SWE",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
509624,"DEU",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
430153.896312724,"CAN",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
494238,"DEU",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
29138.708396087,"CHE",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
146929.619460541,"ARE",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
36293,"NOR",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
50923,"AUT",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
960.2,"ISL",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
63700,"SWE",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
28960.034872187,"CHE",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
28188.88,"CHE",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
93145.8401162839,"SGP",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
97711,"NLD",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
102084,"NLD",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
102725,"NLD",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
103664,"NLD",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
8405,"LUX",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7536.945675,"LUX",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6839.499302247,"LUX",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6827.657253404,"LUX",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
38204.0098326169,"KWT",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
31026.504001507,"KWT",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
24796.1745424498,"KWT",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
12187.3981709014,"LUX",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
24783,"NOR",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
25949,"NOR",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
26824,"NOR",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
26738,"NOR",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
27312,"NOR",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
28883,"NOR",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
28470,"NOR",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
29614,"NOR",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
33722,"NOR",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6271579,"USA",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6392694.6,"USA",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6644027.4,"USA",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6813036.4,"USA",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6686902.2,"USA",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6549374.8,"USA",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6659498,"USA",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7464560.94071236,"USA",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
476040,"DEU",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7873861.23328794,"USA",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7961300.03990455,"USA",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
28402.315914531,"CHE",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
29329.553096359,"CHE",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
30130.893548584,"CHE",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
29762.481584273,"CHE",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
29470.918706696,"CHE",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
29069.170938219,"CHE",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
29546.42461458,"CHE",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
83938.3776871949,"SGP",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
99337,"NLD",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9412,"LUX",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7071,"LUX",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7747,"LUX",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
111833.29743772,"QAT",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
132672.735213546,"QAT",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
154343.370031827,"QAT",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
176768.521631107,"QAT",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7396.158399212,"LUX",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7959.152773984,"LUX",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9454.0357990037,"LUX",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
199296.636430233,"QAT",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
200029.066271709,"QAT",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
200826.356040381,"QAT",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
219501.570441603,"QAT",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
38860.8586674513,"KWT",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"ABW",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
15859.9817519223,"BEL",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"BRN",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"BRN",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"BRN",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"BRN",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"BRN",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"BRN",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"BRN",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
9731.18290573068,"BRN",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
