,Nation,iso_code3,Year,fuelefficiency_trns_rail_passenger_hydrogen_km_per_litre
6103,Sub-Saharan Africa,SSF,2050,0.10388064733
6104,Small states,SST,2023,0.10388064733
6105,Small states,SST,2024,0.10388064733
6106,Small states,SST,2025,0.10388064733
6107,Small states,SST,2026,0.10388064733
6108,Small states,SST,2027,0.10388064733
6109,Small states,SST,2028,0.10388064733
6110,Small states,SST,2029,0.10388064733
6111,Small states,SST,2030,0.10388064733
6112,Small states,SST,2031,0.10388064733
6113,Small states,SST,2032,0.10388064733
6114,Small states,SST,2033,0.10388064733
6115,Small states,SST,2034,0.10388064733
6116,Small states,SST,2035,0.10388064733
6117,Small states,SST,2036,0.10388064733
6118,Small states,SST,2037,0.10388064733
6119,Small states,SST,2038,0.10388064733
6120,Small states,SST,2039,0.10388064733
6121,Small states,SST,2040,0.10388064733
6122,Small states,SST,2041,0.10388064733
6123,Small states,SST,2042,0.10388064733
6124,Small states,SST,2043,0.10388064733
6125,Small states,SST,2044,0.10388064733
6126,Small states,SST,2045,0.10388064733
6127,Small states,SST,2046,0.10388064733
6128,Small states,SST,2047,0.10388064733
6129,Small states,SST,2048,0.10388064733
6130,Small states,SST,2049,0.10388064733
6131,Small states,SST,2050,0.10388064733
6132,Sao Tome and Principe,STP,2023,0.10388064733
6133,Sao Tome and Principe,STP,2024,0.10388064733
6134,Sao Tome and Principe,STP,2025,0.10388064733
6135,Sao Tome and Principe,STP,2026,0.10388064733
6136,Sao Tome and Principe,STP,2027,0.10388064733
6137,Sao Tome and Principe,STP,2028,0.10388064733
6138,Sao Tome and Principe,STP,2029,0.10388064733
6139,Sao Tome and Principe,STP,2030,0.10388064733
6140,Sao Tome and Principe,STP,2031,0.10388064733
6141,Sao Tome and Principe,STP,2032,0.10388064733
6142,Sao Tome and Principe,STP,2033,0.10388064733
6143,Sao Tome and Principe,STP,2034,0.10388064733
6144,Sao Tome and Principe,STP,2035,0.10388064733
6145,Sao Tome and Principe,STP,2036,0.10388064733
6146,Sao Tome and Principe,STP,2037,0.10388064733
6147,Sao Tome and Principe,STP,2038,0.10388064733
6148,Sao Tome and Principe,STP,2039,0.10388064733
6149,Sao Tome and Principe,STP,2040,0.10388064733
6150,Sao Tome and Principe,STP,2041,0.10388064733
6151,Sao Tome and Principe,STP,2042,0.10388064733
6152,Sao Tome and Principe,STP,2043,0.10388064733
6153,Sao Tome and Principe,STP,2044,0.10388064733
6154,Sao Tome and Principe,STP,2045,0.10388064733
6155,Sao Tome and Principe,STP,2046,0.10388064733
6156,Sao Tome and Principe,STP,2047,0.10388064733
6157,Sao Tome and Principe,STP,2048,0.10388064733
6158,Sao Tome and Principe,STP,2049,0.10388064733
6159,Sao Tome and Principe,STP,2050,0.10388064733
6160,Suriname,SUR,2023,0.10388064733
6161,Suriname,SUR,2024,0.10388064733
6162,Suriname,SUR,2025,0.10388064733
6163,Suriname,SUR,2026,0.10388064733
6164,Suriname,SUR,2027,0.10388064733
6165,Suriname,SUR,2028,0.10388064733
6166,Suriname,SUR,2029,0.10388064733
6167,Suriname,SUR,2030,0.10388064733
6168,Suriname,SUR,2031,0.10388064733
6169,Suriname,SUR,2032,0.10388064733
6170,Suriname,SUR,2033,0.10388064733
6171,Suriname,SUR,2034,0.10388064733
6172,Suriname,SUR,2035,0.10388064733
6173,Suriname,SUR,2036,0.10388064733
6174,Suriname,SUR,2037,0.10388064733
6175,Suriname,SUR,2038,0.10388064733
6176,Suriname,SUR,2039,0.10388064733
6177,Suriname,SUR,2040,0.10388064733
6178,Suriname,SUR,2041,0.10388064733
6179,Suriname,SUR,2042,0.10388064733
6180,Suriname,SUR,2043,0.10388064733
6181,Suriname,SUR,2044,0.10388064733
6182,Suriname,SUR,2045,0.10388064733
6183,Suriname,SUR,2046,0.10388064733
6184,Suriname,SUR,2047,0.10388064733
6185,Suriname,SUR,2048,0.10388064733
6186,Suriname,SUR,2049,0.10388064733
6187,Suriname,SUR,2050,0.10388064733
6188,Slovak Republic,SVK,2023,0.10388064733
6189,Slovak Republic,SVK,2024,0.10388064733
6190,Slovak Republic,SVK,2025,0.10388064733
6191,Slovak Republic,SVK,2026,0.10388064733
6192,Slovak Republic,SVK,2027,0.10388064733
6193,Slovak Republic,SVK,2028,0.10388064733
6194,Slovak Republic,SVK,2029,0.10388064733
6195,Slovak Republic,SVK,2030,0.10388064733
6196,Slovak Republic,SVK,2031,0.10388064733
6197,Slovak Republic,SVK,2032,0.10388064733
6198,Slovak Republic,SVK,2033,0.10388064733
6199,Slovak Republic,SVK,2034,0.10388064733
6200,Slovak Republic,SVK,2035,0.10388064733
6201,Slovak Republic,SVK,2036,0.10388064733
6202,Slovak Republic,SVK,2037,0.10388064733
6203,Slovak Republic,SVK,2038,0.10388064733
6204,Slovak Republic,SVK,2039,0.10388064733
6205,Slovak Republic,SVK,2040,0.10388064733
6206,Slovak Republic,SVK,2041,0.10388064733
6207,Slovak Republic,SVK,2042,0.10388064733
6208,Slovak Republic,SVK,2043,0.10388064733
6209,Slovak Republic,SVK,2044,0.10388064733
6210,Slovak Republic,SVK,2045,0.10388064733
6211,Slovak Republic,SVK,2046,0.10388064733
6212,Slovak Republic,SVK,2047,0.10388064733
6213,Slovak Republic,SVK,2048,0.10388064733
6214,Slovak Republic,SVK,2049,0.10388064733
6215,Slovak Republic,SVK,2050,0.10388064733
6216,Slovenia,SVN,2023,0.10388064733
6217,Slovenia,SVN,2024,0.10388064733
6218,Slovenia,SVN,2025,0.10388064733
6219,Slovenia,SVN,2026,0.10388064733
6220,Slovenia,SVN,2027,0.10388064733
6221,Slovenia,SVN,2028,0.10388064733
6222,Slovenia,SVN,2029,0.10388064733
6223,Slovenia,SVN,2030,0.10388064733
6224,Slovenia,SVN,2031,0.10388064733
6225,Slovenia,SVN,2032,0.10388064733
6226,Slovenia,SVN,2033,0.10388064733
6227,Slovenia,SVN,2034,0.10388064733
6228,Slovenia,SVN,2035,0.10388064733
6229,Slovenia,SVN,2036,0.10388064733
6230,Slovenia,SVN,2037,0.10388064733
6231,Slovenia,SVN,2038,0.10388064733
6232,Slovenia,SVN,2039,0.10388064733
6233,Slovenia,SVN,2040,0.10388064733
6234,Slovenia,SVN,2041,0.10388064733
6235,Slovenia,SVN,2042,0.10388064733
6236,Slovenia,SVN,2043,0.10388064733
6237,Slovenia,SVN,2044,0.10388064733
6238,Slovenia,SVN,2045,0.10388064733
6239,Slovenia,SVN,2046,0.10388064733
6240,Slovenia,SVN,2047,0.10388064733
6241,Slovenia,SVN,2048,0.10388064733
6242,Slovenia,SVN,2049,0.10388064733
6243,Slovenia,SVN,2050,0.10388064733
6244,Sweden,SWE,2023,0.10388064733
6245,Sweden,SWE,2024,0.10388064733
6246,Sweden,SWE,2025,0.10388064733
6247,Sweden,SWE,2026,0.10388064733
6248,Sweden,SWE,2027,0.10388064733
6249,Sweden,SWE,2028,0.10388064733
6250,Sweden,SWE,2029,0.10388064733
6251,Sweden,SWE,2030,0.10388064733
6252,Sweden,SWE,2031,0.10388064733
6253,Sweden,SWE,2032,0.10388064733
6254,Sweden,SWE,2033,0.10388064733
6255,Sweden,SWE,2034,0.10388064733
6256,Sweden,SWE,2035,0.10388064733
6257,Sweden,SWE,2036,0.10388064733
6258,Sweden,SWE,2037,0.10388064733
6259,Sweden,SWE,2038,0.10388064733
6260,Sweden,SWE,2039,0.10388064733
6261,Sweden,SWE,2040,0.10388064733
6262,Sweden,SWE,2041,0.10388064733
6263,Sweden,SWE,2042,0.10388064733
6264,Sweden,SWE,2043,0.10388064733
6265,Sweden,SWE,2044,0.10388064733
6266,Sweden,SWE,2045,0.10388064733
6267,Sweden,SWE,2046,0.10388064733
6268,Sweden,SWE,2047,0.10388064733
6269,Sweden,SWE,2048,0.10388064733
6270,Sweden,SWE,2049,0.10388064733
6271,Sweden,SWE,2050,0.10388064733
6272,Eswatini,SWZ,2023,0.10388064733
6273,Eswatini,SWZ,2024,0.10388064733
6274,Eswatini,SWZ,2025,0.10388064733
6275,Eswatini,SWZ,2026,0.10388064733
6276,Eswatini,SWZ,2027,0.10388064733
6277,Eswatini,SWZ,2028,0.10388064733
6278,Eswatini,SWZ,2029,0.10388064733
6279,Eswatini,SWZ,2030,0.10388064733
6280,Eswatini,SWZ,2031,0.10388064733
6281,Eswatini,SWZ,2032,0.10388064733
6282,Eswatini,SWZ,2033,0.10388064733
6283,Eswatini,SWZ,2034,0.10388064733
6284,Eswatini,SWZ,2035,0.10388064733
6285,Eswatini,SWZ,2036,0.10388064733
6286,Eswatini,SWZ,2037,0.10388064733
6287,Eswatini,SWZ,2038,0.10388064733
6288,Eswatini,SWZ,2039,0.10388064733
6289,Eswatini,SWZ,2040,0.10388064733
6290,Eswatini,SWZ,2041,0.10388064733
6291,Eswatini,SWZ,2042,0.10388064733
6292,Eswatini,SWZ,2043,0.10388064733
6293,Eswatini,SWZ,2044,0.10388064733
6294,Eswatini,SWZ,2045,0.10388064733
6295,Eswatini,SWZ,2046,0.10388064733
6296,Eswatini,SWZ,2047,0.10388064733
6297,Eswatini,SWZ,2048,0.10388064733
6298,Eswatini,SWZ,2049,0.10388064733
6299,Eswatini,SWZ,2050,0.10388064733
6300,Sint Maarten (Dutch part),SXM,2023,0.10388064733
6301,Sint Maarten (Dutch part),SXM,2024,0.10388064733
6302,Sint Maarten (Dutch part),SXM,2025,0.10388064733
6303,Sint Maarten (Dutch part),SXM,2026,0.10388064733
6304,Sint Maarten (Dutch part),SXM,2027,0.10388064733
6305,Sint Maarten (Dutch part),SXM,2028,0.10388064733
6306,Sint Maarten (Dutch part),SXM,2029,0.10388064733
6307,Sint Maarten (Dutch part),SXM,2030,0.10388064733
6308,Sint Maarten (Dutch part),SXM,2031,0.10388064733
6309,Sint Maarten (Dutch part),SXM,2032,0.10388064733
6310,Sint Maarten (Dutch part),SXM,2033,0.10388064733
6311,Sint Maarten (Dutch part),SXM,2034,0.10388064733
6312,Sint Maarten (Dutch part),SXM,2035,0.10388064733
6313,Sint Maarten (Dutch part),SXM,2036,0.10388064733
6314,Sint Maarten (Dutch part),SXM,2037,0.10388064733
6315,Sint Maarten (Dutch part),SXM,2038,0.10388064733
6316,Sint Maarten (Dutch part),SXM,2039,0.10388064733
6317,Sint Maarten (Dutch part),SXM,2040,0.10388064733
6318,Sint Maarten (Dutch part),SXM,2041,0.10388064733
6319,Sint Maarten (Dutch part),SXM,2042,0.10388064733
6320,Sint Maarten (Dutch part),SXM,2043,0.10388064733
6321,Sint Maarten (Dutch part),SXM,2044,0.10388064733
6322,Sint Maarten (Dutch part),SXM,2045,0.10388064733
6323,Sint Maarten (Dutch part),SXM,2046,0.10388064733
6324,Sint Maarten (Dutch part),SXM,2047,0.10388064733
6325,Sint Maarten (Dutch part),SXM,2048,0.10388064733
6326,Sint Maarten (Dutch part),SXM,2049,0.10388064733
6327,Sint Maarten (Dutch part),SXM,2050,0.10388064733
6328,Seychelles,SYC,2023,0.10388064733
6329,Seychelles,SYC,2024,0.10388064733
6330,Seychelles,SYC,2025,0.10388064733
6331,Seychelles,SYC,2026,0.10388064733
6332,Seychelles,SYC,2027,0.10388064733
6333,Seychelles,SYC,2028,0.10388064733
6334,Seychelles,SYC,2029,0.10388064733
6335,Seychelles,SYC,2030,0.10388064733
6336,Seychelles,SYC,2031,0.10388064733
6337,Seychelles,SYC,2032,0.10388064733
6338,Seychelles,SYC,2033,0.10388064733
6339,Seychelles,SYC,2034,0.10388064733
6340,Seychelles,SYC,2035,0.10388064733
6341,Seychelles,SYC,2036,0.10388064733
6342,Seychelles,SYC,2037,0.10388064733
6343,Seychelles,SYC,2038,0.10388064733
6344,Seychelles,SYC,2039,0.10388064733
6345,Seychelles,SYC,2040,0.10388064733
6346,Seychelles,SYC,2041,0.10388064733
6347,Seychelles,SYC,2042,0.10388064733
6348,Seychelles,SYC,2043,0.10388064733
6349,Seychelles,SYC,2044,0.10388064733
6350,Seychelles,SYC,2045,0.10388064733
6351,Seychelles,SYC,2046,0.10388064733
6352,Seychelles,SYC,2047,0.10388064733
6353,Seychelles,SYC,2048,0.10388064733
6354,Seychelles,SYC,2049,0.10388064733
6355,Seychelles,SYC,2050,0.10388064733
6356,Syrian Arab Republic,SYR,2023,0.10388064733
6357,Syrian Arab Republic,SYR,2024,0.10388064733
6358,Syrian Arab Republic,SYR,2025,0.10388064733
6359,Syrian Arab Republic,SYR,2026,0.10388064733
6360,Syrian Arab Republic,SYR,2027,0.10388064733
6361,Syrian Arab Republic,SYR,2028,0.10388064733
6362,Syrian Arab Republic,SYR,2029,0.10388064733
6363,Syrian Arab Republic,SYR,2030,0.10388064733
6364,Syrian Arab Republic,SYR,2031,0.10388064733
6365,Syrian Arab Republic,SYR,2032,0.10388064733
6366,Syrian Arab Republic,SYR,2033,0.10388064733
6367,Syrian Arab Republic,SYR,2034,0.10388064733
6368,Syrian Arab Republic,SYR,2035,0.10388064733
6369,Syrian Arab Republic,SYR,2036,0.10388064733
6370,Syrian Arab Republic,SYR,2037,0.10388064733
6371,Syrian Arab Republic,SYR,2038,0.10388064733
6372,Syrian Arab Republic,SYR,2039,0.10388064733
6373,Syrian Arab Republic,SYR,2040,0.10388064733
6374,Syrian Arab Republic,SYR,2041,0.10388064733
6375,Syrian Arab Republic,SYR,2042,0.10388064733
6376,Syrian Arab Republic,SYR,2043,0.10388064733
6377,Syrian Arab Republic,SYR,2044,0.10388064733
6378,Syrian Arab Republic,SYR,2045,0.10388064733
6379,Syrian Arab Republic,SYR,2046,0.10388064733
6380,Syrian Arab Republic,SYR,2047,0.10388064733
6381,Syrian Arab Republic,SYR,2048,0.10388064733
6382,Syrian Arab Republic,SYR,2049,0.10388064733
6383,Syrian Arab Republic,SYR,2050,0.10388064733
6384,Turks and Caicos Islands,TCA,2023,0.10388064733
6385,Turks and Caicos Islands,TCA,2024,0.10388064733
6386,Turks and Caicos Islands,TCA,2025,0.10388064733
6387,Turks and Caicos Islands,TCA,2026,0.10388064733
6388,Turks and Caicos Islands,TCA,2027,0.10388064733
6389,Turks and Caicos Islands,TCA,2028,0.10388064733
6390,Turks and Caicos Islands,TCA,2029,0.10388064733
6391,Turks and Caicos Islands,TCA,2030,0.10388064733
6392,Turks and Caicos Islands,TCA,2031,0.10388064733
6393,Turks and Caicos Islands,TCA,2032,0.10388064733
6394,Turks and Caicos Islands,TCA,2033,0.10388064733
6395,Turks and Caicos Islands,TCA,2034,0.10388064733
6396,Turks and Caicos Islands,TCA,2035,0.10388064733
6397,Turks and Caicos Islands,TCA,2036,0.10388064733
6398,Turks and Caicos Islands,TCA,2037,0.10388064733
6399,Turks and Caicos Islands,TCA,2038,0.10388064733
6400,Turks and Caicos Islands,TCA,2039,0.10388064733
6401,Turks and Caicos Islands,TCA,2040,0.10388064733
6402,Turks and Caicos Islands,TCA,2041,0.10388064733
6403,Turks and Caicos Islands,TCA,2042,0.10388064733
6404,Turks and Caicos Islands,TCA,2043,0.10388064733
6405,Turks and Caicos Islands,TCA,2044,0.10388064733
6406,Turks and Caicos Islands,TCA,2045,0.10388064733
6407,Turks and Caicos Islands,TCA,2046,0.10388064733
6408,Turks and Caicos Islands,TCA,2047,0.10388064733
6409,Turks and Caicos Islands,TCA,2048,0.10388064733
6410,Turks and Caicos Islands,TCA,2049,0.10388064733
6411,Turks and Caicos Islands,TCA,2050,0.10388064733
6412,Chad,TCD,2023,0.10388064733
6413,Chad,TCD,2024,0.10388064733
6414,Chad,TCD,2025,0.10388064733
6415,Chad,TCD,2026,0.10388064733
6416,Chad,TCD,2027,0.10388064733
6417,Chad,TCD,2028,0.10388064733
6418,Chad,TCD,2029,0.10388064733
6419,Chad,TCD,2030,0.10388064733
6420,Chad,TCD,2031,0.10388064733
6421,Chad,TCD,2032,0.10388064733
6422,Chad,TCD,2033,0.10388064733
6423,Chad,TCD,2034,0.10388064733
6424,Chad,TCD,2035,0.10388064733
6425,Chad,TCD,2036,0.10388064733
6426,Chad,TCD,2037,0.10388064733
6427,Chad,TCD,2038,0.10388064733
6428,Chad,TCD,2039,0.10388064733
6429,Chad,TCD,2040,0.10388064733
6430,Chad,TCD,2041,0.10388064733
6431,Chad,TCD,2042,0.10388064733
6432,Chad,TCD,2043,0.10388064733
6433,Chad,TCD,2044,0.10388064733
6434,Chad,TCD,2045,0.10388064733
6435,Chad,TCD,2046,0.10388064733
6436,Chad,TCD,2047,0.10388064733
6437,Chad,TCD,2048,0.10388064733
6438,Chad,TCD,2049,0.10388064733
6439,Chad,TCD,2050,0.10388064733
6440,East Asia & Pacific (IDA & IBRD countries),TEA,2023,0.10388064733
6441,East Asia & Pacific (IDA & IBRD countries),TEA,2024,0.10388064733
6442,East Asia & Pacific (IDA & IBRD countries),TEA,2025,0.10388064733
6443,East Asia & Pacific (IDA & IBRD countries),TEA,2026,0.10388064733
6444,East Asia & Pacific (IDA & IBRD countries),TEA,2027,0.10388064733
6445,East Asia & Pacific (IDA & IBRD countries),TEA,2028,0.10388064733
6446,East Asia & Pacific (IDA & IBRD countries),TEA,2029,0.10388064733
6447,East Asia & Pacific (IDA & IBRD countries),TEA,2030,0.10388064733
6448,East Asia & Pacific (IDA & IBRD countries),TEA,2031,0.10388064733
6449,East Asia & Pacific (IDA & IBRD countries),TEA,2032,0.10388064733
6450,East Asia & Pacific (IDA & IBRD countries),TEA,2033,0.10388064733
6451,East Asia & Pacific (IDA & IBRD countries),TEA,2034,0.10388064733
6452,East Asia & Pacific (IDA & IBRD countries),TEA,2035,0.10388064733
6453,East Asia & Pacific (IDA & IBRD countries),TEA,2036,0.10388064733
6454,East Asia & Pacific (IDA & IBRD countries),TEA,2037,0.10388064733
6455,East Asia & Pacific (IDA & IBRD countries),TEA,2038,0.10388064733
6456,East Asia & Pacific (IDA & IBRD countries),TEA,2039,0.10388064733
6457,East Asia & Pacific (IDA & IBRD countries),TEA,2040,0.10388064733
6458,East Asia & Pacific (IDA & IBRD countries),TEA,2041,0.10388064733
6459,East Asia & Pacific (IDA & IBRD countries),TEA,2042,0.10388064733
6460,East Asia & Pacific (IDA & IBRD countries),TEA,2043,0.10388064733
6461,East Asia & Pacific (IDA & IBRD countries),TEA,2044,0.10388064733
6462,East Asia & Pacific (IDA & IBRD countries),TEA,2045,0.10388064733
6463,East Asia & Pacific (IDA & IBRD countries),TEA,2046,0.10388064733
6464,East Asia & Pacific (IDA & IBRD countries),TEA,2047,0.10388064733
6465,East Asia & Pacific (IDA & IBRD countries),TEA,2048,0.10388064733
6466,East Asia & Pacific (IDA & IBRD countries),TEA,2049,0.10388064733
6467,East Asia & Pacific (IDA & IBRD countries),TEA,2050,0.10388064733
6468,Europe & Central Asia (IDA & IBRD countries),TEC,2023,0.10388064733
6469,Europe & Central Asia (IDA & IBRD countries),TEC,2024,0.10388064733
6470,Europe & Central Asia (IDA & IBRD countries),TEC,2025,0.10388064733
6471,Europe & Central Asia (IDA & IBRD countries),TEC,2026,0.10388064733
6472,Europe & Central Asia (IDA & IBRD countries),TEC,2027,0.10388064733
6473,Europe & Central Asia (IDA & IBRD countries),TEC,2028,0.10388064733
6474,Europe & Central Asia (IDA & IBRD countries),TEC,2029,0.10388064733
6475,Europe & Central Asia (IDA & IBRD countries),TEC,2030,0.10388064733
6476,Europe & Central Asia (IDA & IBRD countries),TEC,2031,0.10388064733
6477,Europe & Central Asia (IDA & IBRD countries),TEC,2032,0.10388064733
6478,Europe & Central Asia (IDA & IBRD countries),TEC,2033,0.10388064733
6479,Europe & Central Asia (IDA & IBRD countries),TEC,2034,0.10388064733
6480,Europe & Central Asia (IDA & IBRD countries),TEC,2035,0.10388064733
6481,Europe & Central Asia (IDA & IBRD countries),TEC,2036,0.10388064733
6482,Europe & Central Asia (IDA & IBRD countries),TEC,2037,0.10388064733
6483,Europe & Central Asia (IDA & IBRD countries),TEC,2038,0.10388064733
6484,Europe & Central Asia (IDA & IBRD countries),TEC,2039,0.10388064733
6485,Europe & Central Asia (IDA & IBRD countries),TEC,2040,0.10388064733
6486,Europe & Central Asia (IDA & IBRD countries),TEC,2041,0.10388064733
6487,Europe & Central Asia (IDA & IBRD countries),TEC,2042,0.10388064733
6488,Europe & Central Asia (IDA & IBRD countries),TEC,2043,0.10388064733
6489,Europe & Central Asia (IDA & IBRD countries),TEC,2044,0.10388064733
6490,Europe & Central Asia (IDA & IBRD countries),TEC,2045,0.10388064733
6491,Europe & Central Asia (IDA & IBRD countries),TEC,2046,0.10388064733
6492,Europe & Central Asia (IDA & IBRD countries),TEC,2047,0.10388064733
6493,Europe & Central Asia (IDA & IBRD countries),TEC,2048,0.10388064733
6494,Europe & Central Asia (IDA & IBRD countries),TEC,2049,0.10388064733
6495,Europe & Central Asia (IDA & IBRD countries),TEC,2050,0.10388064733
6496,Togo,TGO,2023,0.10388064733
6497,Togo,TGO,2024,0.10388064733
6498,Togo,TGO,2025,0.10388064733
6499,Togo,TGO,2026,0.10388064733
6500,Togo,TGO,2027,0.10388064733
6501,Togo,TGO,2028,0.10388064733
6502,Togo,TGO,2029,0.10388064733
6503,Togo,TGO,2030,0.10388064733
6504,Togo,TGO,2031,0.10388064733
6505,Togo,TGO,2032,0.10388064733
6506,Togo,TGO,2033,0.10388064733
6507,Togo,TGO,2034,0.10388064733
6508,Togo,TGO,2035,0.10388064733
6509,Togo,TGO,2036,0.10388064733
6510,Togo,TGO,2037,0.10388064733
6511,Togo,TGO,2038,0.10388064733
6512,Togo,TGO,2039,0.10388064733
6513,Togo,TGO,2040,0.10388064733
6514,Togo,TGO,2041,0.10388064733
6515,Togo,TGO,2042,0.10388064733
6516,Togo,TGO,2043,0.10388064733
6517,Togo,TGO,2044,0.10388064733
6518,Togo,TGO,2045,0.10388064733
6519,Togo,TGO,2046,0.10388064733
6520,Togo,TGO,2047,0.10388064733
6521,Togo,TGO,2048,0.10388064733
6522,Togo,TGO,2049,0.10388064733
6523,Togo,TGO,2050,0.10388064733
6524,Thailand,THA,2023,0.10388064733
6525,Thailand,THA,2024,0.10388064733
6526,Thailand,THA,2025,0.10388064733
6527,Thailand,THA,2026,0.10388064733
6528,Thailand,THA,2027,0.10388064733
6529,Thailand,THA,2028,0.10388064733
6530,Thailand,THA,2029,0.10388064733
6531,Thailand,THA,2030,0.10388064733
6532,Thailand,THA,2031,0.10388064733
6533,Thailand,THA,2032,0.10388064733
6534,Thailand,THA,2033,0.10388064733
6535,Thailand,THA,2034,0.10388064733
6536,Thailand,THA,2035,0.10388064733
6537,Thailand,THA,2036,0.10388064733
6538,Thailand,THA,2037,0.10388064733
6539,Thailand,THA,2038,0.10388064733
6540,Thailand,THA,2039,0.10388064733
6541,Thailand,THA,2040,0.10388064733
6542,Thailand,THA,2041,0.10388064733
6543,Thailand,THA,2042,0.10388064733
6544,Thailand,THA,2043,0.10388064733
6545,Thailand,THA,2044,0.10388064733
6546,Thailand,THA,2045,0.10388064733
6547,Thailand,THA,2046,0.10388064733
6548,Thailand,THA,2047,0.10388064733
6549,Thailand,THA,2048,0.10388064733
6550,Thailand,THA,2049,0.10388064733
6551,Thailand,THA,2050,0.10388064733
6552,Tajikistan,TJK,2023,0.10388064733
6553,Tajikistan,TJK,2024,0.10388064733
6554,Tajikistan,TJK,2025,0.10388064733
6555,Tajikistan,TJK,2026,0.10388064733
6556,Tajikistan,TJK,2027,0.10388064733
6557,Tajikistan,TJK,2028,0.10388064733
6558,Tajikistan,TJK,2029,0.10388064733
6559,Tajikistan,TJK,2030,0.10388064733
6560,Tajikistan,TJK,2031,0.10388064733
6561,Tajikistan,TJK,2032,0.10388064733
6562,Tajikistan,TJK,2033,0.10388064733
6563,Tajikistan,TJK,2034,0.10388064733
6564,Tajikistan,TJK,2035,0.10388064733
6565,Tajikistan,TJK,2036,0.10388064733
6566,Tajikistan,TJK,2037,0.10388064733
6567,Tajikistan,TJK,2038,0.10388064733
6568,Tajikistan,TJK,2039,0.10388064733
6569,Tajikistan,TJK,2040,0.10388064733
6570,Tajikistan,TJK,2041,0.10388064733
6571,Tajikistan,TJK,2042,0.10388064733
6572,Tajikistan,TJK,2043,0.10388064733
6573,Tajikistan,TJK,2044,0.10388064733
6574,Tajikistan,TJK,2045,0.10388064733
6575,Tajikistan,TJK,2046,0.10388064733
6576,Tajikistan,TJK,2047,0.10388064733
6577,Tajikistan,TJK,2048,0.10388064733
6578,Tajikistan,TJK,2049,0.10388064733
6579,Tajikistan,TJK,2050,0.10388064733
6580,Turkmenistan,TKM,2023,0.10388064733
6581,Turkmenistan,TKM,2024,0.10388064733
6582,Turkmenistan,TKM,2025,0.10388064733
6583,Turkmenistan,TKM,2026,0.10388064733
6584,Turkmenistan,TKM,2027,0.10388064733
6585,Turkmenistan,TKM,2028,0.10388064733
6586,Turkmenistan,TKM,2029,0.10388064733
6587,Turkmenistan,TKM,2030,0.10388064733
6588,Turkmenistan,TKM,2031,0.10388064733
6589,Turkmenistan,TKM,2032,0.10388064733
6590,Turkmenistan,TKM,2033,0.10388064733
6591,Turkmenistan,TKM,2034,0.10388064733
6592,Turkmenistan,TKM,2035,0.10388064733
6593,Turkmenistan,TKM,2036,0.10388064733
6594,Turkmenistan,TKM,2037,0.10388064733
6595,Turkmenistan,TKM,2038,0.10388064733
6596,Turkmenistan,TKM,2039,0.10388064733
6597,Turkmenistan,TKM,2040,0.10388064733
6598,Turkmenistan,TKM,2041,0.10388064733
6599,Turkmenistan,TKM,2042,0.10388064733
6600,Turkmenistan,TKM,2043,0.10388064733
6601,Turkmenistan,TKM,2044,0.10388064733
6602,Turkmenistan,TKM,2045,0.10388064733
6603,Turkmenistan,TKM,2046,0.10388064733
6604,Turkmenistan,TKM,2047,0.10388064733
6605,Turkmenistan,TKM,2048,0.10388064733
6606,Turkmenistan,TKM,2049,0.10388064733
6607,Turkmenistan,TKM,2050,0.10388064733
6608,Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,0.10388064733
6609,Latin America & the Caribbean (IDA & IBRD countries),TLA,2024,0.10388064733
6610,Latin America & the Caribbean (IDA & IBRD countries),TLA,2025,0.10388064733
6611,Latin America & the Caribbean (IDA & IBRD countries),TLA,2026,0.10388064733
6612,Latin America & the Caribbean (IDA & IBRD countries),TLA,2027,0.10388064733
6613,Latin America & the Caribbean (IDA & IBRD countries),TLA,2028,0.10388064733
6614,Latin America & the Caribbean (IDA & IBRD countries),TLA,2029,0.10388064733
6615,Latin America & the Caribbean (IDA & IBRD countries),TLA,2030,0.10388064733
6616,Latin America & the Caribbean (IDA & IBRD countries),TLA,2031,0.10388064733
6617,Latin America & the Caribbean (IDA & IBRD countries),TLA,2032,0.10388064733
6618,Latin America & the Caribbean (IDA & IBRD countries),TLA,2033,0.10388064733
6619,Latin America & the Caribbean (IDA & IBRD countries),TLA,2034,0.10388064733
6620,Latin America & the Caribbean (IDA & IBRD countries),TLA,2035,0.10388064733
6621,Latin America & the Caribbean (IDA & IBRD countries),TLA,2036,0.10388064733
6622,Latin America & the Caribbean (IDA & IBRD countries),TLA,2037,0.10388064733
6623,Latin America & the Caribbean (IDA & IBRD countries),TLA,2038,0.10388064733
6624,Latin America & the Caribbean (IDA & IBRD countries),TLA,2039,0.10388064733
6625,Latin America & the Caribbean (IDA & IBRD countries),TLA,2040,0.10388064733
6626,Latin America & the Caribbean (IDA & IBRD countries),TLA,2041,0.10388064733
6627,Latin America & the Caribbean (IDA & IBRD countries),TLA,2042,0.10388064733
6628,Latin America & the Caribbean (IDA & IBRD countries),TLA,2043,0.10388064733
6629,Latin America & the Caribbean (IDA & IBRD countries),TLA,2044,0.10388064733
6630,Latin America & the Caribbean (IDA & IBRD countries),TLA,2045,0.10388064733
6631,Latin America & the Caribbean (IDA & IBRD countries),TLA,2046,0.10388064733
