iso_code3,Nation,Year,yf_agrc_pulses_tonne_ha
BRB,Barbados,2022,41621.5
BRB,Barbados,2023,41621.5
BRB,Barbados,2024,41621.5
BRB,Barbados,2025,41621.5
BRB,Barbados,2026,41621.5
BRB,Barbados,2027,41621.5
BRB,Barbados,2028,41621.5
BRB,Barbados,2029,41621.5
BRB,Barbados,2030,41621.5
BRB,Barbados,2031,41621.5
BRB,Barbados,2032,41621.5
BRB,Barbados,2033,41621.5
BRB,Barbados,2034,41621.5
BRB,Barbados,2035,41621.5
BRB,Barbados,2036,41621.5
BRB,Barbados,2037,41621.5
BRB,Barbados,2038,41621.5
BRB,Barbados,2039,41621.5
BRB,Barbados,2040,41621.5
BRB,Barbados,2041,41621.5
BRB,Barbados,2042,41621.5
BRB,Barbados,2043,41621.5
BRB,Barbados,2044,41621.5
BRB,Barbados,2045,41621.5
BRB,Barbados,2046,41621.5
BRB,Barbados,2047,41621.5
BRB,Barbados,2048,41621.5
BRB,Barbados,2049,41621.5
BRB,Barbados,2050,41621.5
BRN,Brunei Darussalam,2020,0.0
BRN,Brunei Darussalam,2021,0.0
BRN,Brunei Darussalam,2022,0.0
BRN,Brunei Darussalam,2023,0.0
BRN,Brunei Darussalam,2024,0.0
BRN,Brunei Darussalam,2025,0.0
BRN,Brunei Darussalam,2026,0.0
BRN,Brunei Darussalam,2027,0.0
BRN,Brunei Darussalam,2028,0.0
BRN,Brunei Darussalam,2029,0.0
BRN,Brunei Darussalam,2030,0.0
BRN,Brunei Darussalam,2031,0.0
BRN,Brunei Darussalam,2032,0.0
BRN,Brunei Darussalam,2033,0.0
BRN,Brunei Darussalam,2034,0.0
BRN,Brunei Darussalam,2035,0.0
BRN,Brunei Darussalam,2036,0.0
BRN,Brunei Darussalam,2037,0.0
BRN,Brunei Darussalam,2038,0.0
BRN,Brunei Darussalam,2039,0.0
BRN,Brunei Darussalam,2040,0.0
BRN,Brunei Darussalam,2041,0.0
BRN,Brunei Darussalam,2042,0.0
BRN,Brunei Darussalam,2043,0.0
BRN,Brunei Darussalam,2044,0.0
BRN,Brunei Darussalam,2045,0.0
BRN,Brunei Darussalam,2046,0.0
BRN,Brunei Darussalam,2047,0.0
BRN,Brunei Darussalam,2048,0.0
BRN,Brunei Darussalam,2049,0.0
BRN,Brunei Darussalam,2050,0.0
BTN,Bhutan,2020,17121.5
BTN,Bhutan,2021,17121.5
BTN,Bhutan,2022,17121.5
BTN,Bhutan,2023,17121.5
BTN,Bhutan,2024,17121.5
BTN,Bhutan,2025,17121.5
BTN,Bhutan,2026,17121.5
BTN,Bhutan,2027,17121.5
BTN,Bhutan,2028,17121.5
BTN,Bhutan,2029,17121.5
BTN,Bhutan,2030,17121.5
BTN,Bhutan,2031,17121.5
BTN,Bhutan,2032,17121.5
BTN,Bhutan,2033,17121.5
BTN,Bhutan,2034,17121.5
BTN,Bhutan,2035,17121.5
BTN,Bhutan,2036,17121.5
BTN,Bhutan,2037,17121.5
BTN,Bhutan,2038,17121.5
BTN,Bhutan,2039,17121.5
BTN,Bhutan,2040,17121.5
BTN,Bhutan,2041,17121.5
BTN,Bhutan,2042,17121.5
BTN,Bhutan,2043,17121.5
BTN,Bhutan,2044,17121.5
BTN,Bhutan,2045,17121.5
BTN,Bhutan,2046,17121.5
BTN,Bhutan,2047,17121.5
BTN,Bhutan,2048,17121.5
BTN,Bhutan,2049,17121.5
BTN,Bhutan,2050,17121.5
BWA,Botswana,2020,1459.0
BWA,Botswana,2021,1459.0
BWA,Botswana,2022,1459.0
BWA,Botswana,2023,1459.0
BWA,Botswana,2024,1459.0
BWA,Botswana,2025,1459.0
BWA,Botswana,2026,1459.0
BWA,Botswana,2027,1459.0
BWA,Botswana,2028,1459.0
BWA,Botswana,2029,1459.0
BWA,Botswana,2030,1459.0
BWA,Botswana,2031,1459.0
BWA,Botswana,2032,1459.0
BWA,Botswana,2033,1459.0
BWA,Botswana,2034,1459.0
BWA,Botswana,2035,1459.0
BWA,Botswana,2036,1459.0
BWA,Botswana,2037,1459.0
BWA,Botswana,2038,1459.0
BWA,Botswana,2039,1459.0
BWA,Botswana,2040,1459.0
BWA,Botswana,2041,1459.0
BWA,Botswana,2042,1459.0
BWA,Botswana,2043,1459.0
BWA,Botswana,2044,1459.0
BWA,Botswana,2045,1459.0
BWA,Botswana,2046,1459.0
BWA,Botswana,2047,1459.0
BWA,Botswana,2048,1459.0
BWA,Botswana,2049,1459.0
BWA,Botswana,2050,1459.0
CAF,Central African Republic,2020,10162.0
CAF,Central African Republic,2021,10162.0
CAF,Central African Republic,2022,10162.0
CAF,Central African Republic,2023,10162.0
CAF,Central African Republic,2024,10162.0
CAF,Central African Republic,2025,10162.0
CAF,Central African Republic,2026,10162.0
CAF,Central African Republic,2027,10162.0
CAF,Central African Republic,2028,10162.0
CAF,Central African Republic,2029,10162.0
CAF,Central African Republic,2030,10162.0
CAF,Central African Republic,2031,10162.0
CAF,Central African Republic,2032,10162.0
CAF,Central African Republic,2033,10162.0
CAF,Central African Republic,2034,10162.0
CAF,Central African Republic,2035,10162.0
CAF,Central African Republic,2036,10162.0
CAF,Central African Republic,2037,10162.0
CAF,Central African Republic,2038,10162.0
CAF,Central African Republic,2039,10162.0
CAF,Central African Republic,2040,10162.0
CAF,Central African Republic,2041,10162.0
CAF,Central African Republic,2042,10162.0
CAF,Central African Republic,2043,10162.0
CAF,Central African Republic,2044,10162.0
CAF,Central African Republic,2045,10162.0
CAF,Central African Republic,2046,10162.0
CAF,Central African Republic,2047,10162.0
CAF,Central African Republic,2048,10162.0
CAF,Central African Republic,2049,10162.0
CAF,Central African Republic,2050,10162.0
CAN,Canada,2020,33441.0
CAN,Canada,2021,33441.0
CAN,Canada,2022,33441.0
CAN,Canada,2023,33441.0
CAN,Canada,2024,33441.0
CAN,Canada,2025,33441.0
CAN,Canada,2026,33441.0
CAN,Canada,2027,33441.0
CAN,Canada,2028,33441.0
CAN,Canada,2029,33441.0
CAN,Canada,2030,33441.0
CAN,Canada,2031,33441.0
CAN,Canada,2032,33441.0
CAN,Canada,2033,33441.0
CAN,Canada,2034,33441.0
CAN,Canada,2035,33441.0
CAN,Canada,2036,33441.0
CAN,Canada,2037,33441.0
CAN,Canada,2038,33441.0
CAN,Canada,2039,33441.0
CAN,Canada,2040,33441.0
CAN,Canada,2041,33441.0
CAN,Canada,2042,33441.0
CAN,Canada,2043,33441.0
CAN,Canada,2044,33441.0
CAN,Canada,2045,33441.0
CAN,Canada,2046,33441.0
CAN,Canada,2047,33441.0
CAN,Canada,2048,33441.0
CAN,Canada,2049,33441.0
CAN,Canada,2050,33441.0
CHE,Switzerland,2020,46085.6
CHE,Switzerland,2021,46085.6
CHE,Switzerland,2022,46085.6
CHE,Switzerland,2023,46085.6
CHE,Switzerland,2024,46085.6
CHE,Switzerland,2025,46085.6
CHE,Switzerland,2026,46085.6
CHE,Switzerland,2027,46085.6
CHE,Switzerland,2028,46085.6
CHE,Switzerland,2029,46085.6
CHE,Switzerland,2030,46085.6
CHE,Switzerland,2031,46085.6
CHE,Switzerland,2032,46085.6
CHE,Switzerland,2033,46085.6
CHE,Switzerland,2034,46085.6
CHE,Switzerland,2035,46085.6
CHE,Switzerland,2036,46085.6
CHE,Switzerland,2037,46085.6
CHE,Switzerland,2038,46085.6
CHE,Switzerland,2039,46085.6
CHE,Switzerland,2040,46085.6
CHE,Switzerland,2041,46085.6
CHE,Switzerland,2042,46085.6
CHE,Switzerland,2043,46085.6
CHE,Switzerland,2044,46085.6
CHE,Switzerland,2045,46085.6
CHE,Switzerland,2046,46085.6
CHE,Switzerland,2047,46085.6
CHE,Switzerland,2048,46085.6
CHE,Switzerland,2049,46085.6
CHE,Switzerland,2050,46085.6
CHL,Chile,2020,44827.57142857143
CHL,Chile,2021,44827.57142857143
CHL,Chile,2022,44827.57142857143
CHL,Chile,2023,44827.57142857143
CHL,Chile,2024,44827.57142857143
CHL,Chile,2025,44827.57142857143
CHL,Chile,2026,44827.57142857143
CHL,Chile,2027,44827.57142857143
CHL,Chile,2028,44827.57142857143
CHL,Chile,2029,44827.57142857143
CHL,Chile,2030,44827.57142857143
CHL,Chile,2031,44827.57142857143
CHL,Chile,2032,44827.57142857143
CHL,Chile,2033,44827.57142857143
CHL,Chile,2034,44827.57142857143
CHL,Chile,2035,44827.57142857143
CHL,Chile,2036,44827.57142857143
CHL,Chile,2037,44827.57142857143
CHL,Chile,2038,44827.57142857143
CHL,Chile,2039,44827.57142857143
CHL,Chile,2040,44827.57142857143
CHL,Chile,2041,44827.57142857143
CHL,Chile,2042,44827.57142857143
CHL,Chile,2043,44827.57142857143
CHL,Chile,2044,44827.57142857143
CHL,Chile,2045,44827.57142857143
CHL,Chile,2046,44827.57142857143
CHL,Chile,2047,44827.57142857143
CHL,Chile,2048,44827.57142857143
CHL,Chile,2049,44827.57142857143
CHL,Chile,2050,44827.57142857143
CHN,China,2020,57489.77777777778
CHN,China,2021,57489.77777777778
CHN,China,2022,57489.77777777778
CHN,China,2023,57489.77777777778
CHN,China,2024,57489.77777777778
CHN,China,2025,57489.77777777778
CHN,China,2026,57489.77777777778
CHN,China,2027,57489.77777777778
CHN,China,2028,57489.77777777778
CHN,China,2029,57489.77777777778
CHN,China,2030,57489.77777777778
CHN,China,2031,57489.77777777778
CHN,China,2032,57489.77777777778
CHN,China,2033,57489.77777777778
CHN,China,2034,57489.77777777778
CHN,China,2035,57489.77777777778
CHN,China,2036,57489.77777777778
CHN,China,2037,57489.77777777778
CHN,China,2038,57489.77777777778
CHN,China,2039,57489.77777777778
CHN,China,2040,57489.77777777778
CHN,China,2041,57489.77777777778
CHN,China,2042,57489.77777777778
CHN,China,2043,57489.77777777778
CHN,China,2044,57489.77777777778
CHN,China,2045,57489.77777777778
CHN,China,2046,57489.77777777778
CHN,China,2047,57489.77777777778
CHN,China,2048,57489.77777777778
CHN,China,2049,57489.77777777778
CHN,China,2050,57489.77777777778
CIV,Côte d'Ivoire,2020,15093.666666666666
CIV,Côte d'Ivoire,2021,15093.666666666666
CIV,Côte d'Ivoire,2022,15093.666666666666
CIV,Côte d'Ivoire,2023,15093.666666666666
CIV,Côte d'Ivoire,2024,15093.666666666666
CIV,Côte d'Ivoire,2025,15093.666666666666
CIV,Côte d'Ivoire,2026,15093.666666666666
CIV,Côte d'Ivoire,2027,15093.666666666666
CIV,Côte d'Ivoire,2028,15093.666666666666
CIV,Côte d'Ivoire,2029,15093.666666666666
CIV,Côte d'Ivoire,2030,15093.666666666666
CIV,Côte d'Ivoire,2031,15093.666666666666
CIV,Côte d'Ivoire,2032,15093.666666666666
CIV,Côte d'Ivoire,2033,15093.666666666666
CIV,Côte d'Ivoire,2034,15093.666666666666
CIV,Côte d'Ivoire,2035,15093.666666666666
CIV,Côte d'Ivoire,2036,15093.666666666666
CIV,Côte d'Ivoire,2037,15093.666666666666
CIV,Côte d'Ivoire,2038,15093.666666666666
CIV,Côte d'Ivoire,2039,15093.666666666666
CIV,Côte d'Ivoire,2040,15093.666666666666
CIV,Côte d'Ivoire,2041,15093.666666666666
CIV,Côte d'Ivoire,2042,15093.666666666666
CIV,Côte d'Ivoire,2043,15093.666666666666
CIV,Côte d'Ivoire,2044,15093.666666666666
CIV,Côte d'Ivoire,2045,15093.666666666666
CIV,Côte d'Ivoire,2046,15093.666666666666
CIV,Côte d'Ivoire,2047,15093.666666666666
CIV,Côte d'Ivoire,2048,15093.666666666666
CIV,Côte d'Ivoire,2049,15093.666666666666
CIV,Côte d'Ivoire,2050,15093.666666666666
CMR,Cameroon,2020,18259.666666666668
CMR,Cameroon,2021,18259.666666666668
CMR,Cameroon,2022,18259.666666666668
CMR,Cameroon,2023,18259.666666666668
CMR,Cameroon,2024,18259.666666666668
CMR,Cameroon,2025,18259.666666666668
CMR,Cameroon,2026,18259.666666666668
CMR,Cameroon,2027,18259.666666666668
CMR,Cameroon,2028,18259.666666666668
CMR,Cameroon,2029,18259.666666666668
CMR,Cameroon,2030,18259.666666666668
CMR,Cameroon,2031,18259.666666666668
CMR,Cameroon,2032,18259.666666666668
CMR,Cameroon,2033,18259.666666666668
CMR,Cameroon,2034,18259.666666666668
CMR,Cameroon,2035,18259.666666666668
CMR,Cameroon,2036,18259.666666666668
CMR,Cameroon,2037,18259.666666666668
CMR,Cameroon,2038,18259.666666666668
CMR,Cameroon,2039,18259.666666666668
CMR,Cameroon,2040,18259.666666666668
CMR,Cameroon,2041,18259.666666666668
CMR,Cameroon,2042,18259.666666666668
CMR,Cameroon,2043,18259.666666666668
CMR,Cameroon,2044,18259.666666666668
CMR,Cameroon,2045,18259.666666666668
CMR,Cameroon,2046,18259.666666666668
CMR,Cameroon,2047,18259.666666666668
CMR,Cameroon,2048,18259.666666666668
CMR,Cameroon,2049,18259.666666666668
CMR,Cameroon,2050,18259.666666666668
COD,Democratic Republic of the Congo,2020,9884.285714285714
COD,Democratic Republic of the Congo,2021,9884.285714285714
COD,Democratic Republic of the Congo,2022,9884.285714285714
COD,Democratic Republic of the Congo,2023,9884.285714285714
COD,Democratic Republic of the Congo,2024,9884.285714285714
COD,Democratic Republic of the Congo,2025,9884.285714285714
COD,Democratic Republic of the Congo,2026,9884.285714285714
COD,Democratic Republic of the Congo,2027,9884.285714285714
COD,Democratic Republic of the Congo,2028,9884.285714285714
COD,Democratic Republic of the Congo,2029,9884.285714285714
COD,Democratic Republic of the Congo,2030,9884.285714285714
COD,Democratic Republic of the Congo,2031,9884.285714285714
COD,Democratic Republic of the Congo,2032,9884.285714285714
COD,Democratic Republic of the Congo,2033,9884.285714285714
COD,Democratic Republic of the Congo,2034,9884.285714285714
COD,Democratic Republic of the Congo,2035,9884.285714285714
COD,Democratic Republic of the Congo,2036,9884.285714285714
COD,Democratic Republic of the Congo,2037,9884.285714285714
COD,Democratic Republic of the Congo,2038,9884.285714285714
COD,Democratic Republic of the Congo,2039,9884.285714285714
COD,Democratic Republic of the Congo,2040,9884.285714285714
COD,Democratic Republic of the Congo,2041,9884.285714285714
COD,Democratic Republic of the Congo,2042,9884.285714285714
COD,Democratic Republic of the Congo,2043,9884.285714285714
COD,Democratic Republic of the Congo,2044,9884.285714285714
COD,Democratic Republic of the Congo,2045,9884.285714285714
COD,Democratic Republic of the Congo,2046,9884.285714285714
COD,Democratic Republic of the Congo,2047,9884.285714285714
COD,Democratic Republic of the Congo,2048,9884.285714285714
COD,Democratic Republic of the Congo,2049,9884.285714285714
COD,Democratic Republic of the Congo,2050,9884.285714285714
COG,Congo,2020,18985.0
COG,Congo,2021,18985.0
COG,Congo,2022,18985.0
COG,Congo,2023,18985.0
COG,Congo,2024,18985.0
COG,Congo,2025,18985.0
COG,Congo,2026,18985.0
COG,Congo,2027,18985.0
COG,Congo,2028,18985.0
COG,Congo,2029,18985.0
COG,Congo,2030,18985.0
COG,Congo,2031,18985.0
COG,Congo,2032,18985.0
COG,Congo,2033,18985.0
COG,Congo,2034,18985.0
COG,Congo,2035,18985.0
COG,Congo,2036,18985.0
COG,Congo,2037,18985.0
COG,Congo,2038,18985.0
COG,Congo,2039,18985.0
COG,Congo,2040,18985.0
COG,Congo,2041,18985.0
COG,Congo,2042,18985.0
COG,Congo,2043,18985.0
COG,Congo,2044,18985.0
COG,Congo,2045,18985.0
COG,Congo,2046,18985.0
COG,Congo,2047,18985.0
COG,Congo,2048,18985.0
COG,Congo,2049,18985.0
COG,Congo,2050,18985.0
COK,Cook Islands,2020,0.0
COK,Cook Islands,2021,0.0
COK,Cook Islands,2022,0.0
COK,Cook Islands,2023,0.0
COK,Cook Islands,2024,0.0
COK,Cook Islands,2025,0.0
COK,Cook Islands,2026,0.0
COK,Cook Islands,2027,0.0
COK,Cook Islands,2028,0.0
COK,Cook Islands,2029,0.0
COK,Cook Islands,2030,0.0
COK,Cook Islands,2031,0.0
COK,Cook Islands,2032,0.0
COK,Cook Islands,2033,0.0
COK,Cook Islands,2034,0.0
COK,Cook Islands,2035,0.0
COK,Cook Islands,2036,0.0
COK,Cook Islands,2037,0.0
COK,Cook Islands,2038,0.0
COK,Cook Islands,2039,0.0
COK,Cook Islands,2040,0.0
COK,Cook Islands,2041,0.0
COK,Cook Islands,2042,0.0
COK,Cook Islands,2043,0.0
COK,Cook Islands,2044,0.0
COK,Cook Islands,2045,0.0
COK,Cook Islands,2046,0.0
COK,Cook Islands,2047,0.0
COK,Cook Islands,2048,0.0
COK,Cook Islands,2049,0.0
COK,Cook Islands,2050,0.0
COL,Colombia,2020,17423.833333333332
COL,Colombia,2021,17423.833333333332
COL,Colombia,2022,17423.833333333332
COL,Colombia,2023,17423.833333333332
COL,Colombia,2024,17423.833333333332
COL,Colombia,2025,17423.833333333332
COL,Colombia,2026,17423.833333333332
COL,Colombia,2027,17423.833333333332
COL,Colombia,2028,17423.833333333332
COL,Colombia,2029,17423.833333333332
COL,Colombia,2030,17423.833333333332
COL,Colombia,2031,17423.833333333332
COL,Colombia,2032,17423.833333333332
COL,Colombia,2033,17423.833333333332
COL,Colombia,2034,17423.833333333332
COL,Colombia,2035,17423.833333333332
COL,Colombia,2036,17423.833333333332
COL,Colombia,2037,17423.833333333332
COL,Colombia,2038,17423.833333333332
COL,Colombia,2039,17423.833333333332
COL,Colombia,2040,17423.833333333332
COL,Colombia,2041,17423.833333333332
COL,Colombia,2042,17423.833333333332
COL,Colombia,2043,17423.833333333332
COL,Colombia,2044,17423.833333333332
COL,Colombia,2045,17423.833333333332
COL,Colombia,2046,17423.833333333332
COL,Colombia,2047,17423.833333333332
COL,Colombia,2048,17423.833333333332
COL,Colombia,2049,17423.833333333332
COL,Colombia,2050,17423.833333333332
COM,Comoros,2020,8118.5
COM,Comoros,2021,8118.5
COM,Comoros,2022,8118.5
COM,Comoros,2023,8118.5
COM,Comoros,2024,8118.5
COM,Comoros,2025,8118.5
COM,Comoros,2026,8118.5
COM,Comoros,2027,8118.5
COM,Comoros,2028,8118.5
COM,Comoros,2029,8118.5
COM,Comoros,2030,8118.5
COM,Comoros,2031,8118.5
COM,Comoros,2032,8118.5
COM,Comoros,2033,8118.5
COM,Comoros,2034,8118.5
COM,Comoros,2035,8118.5
COM,Comoros,2036,8118.5
COM,Comoros,2037,8118.5
COM,Comoros,2038,8118.5
COM,Comoros,2039,8118.5
COM,Comoros,2040,8118.5
COM,Comoros,2041,8118.5
COM,Comoros,2042,8118.5
COM,Comoros,2043,8118.5
COM,Comoros,2044,8118.5
COM,Comoros,2045,8118.5
COM,Comoros,2046,8118.5
COM,Comoros,2047,8118.5
COM,Comoros,2048,8118.5
COM,Comoros,2049,8118.5
COM,Comoros,2050,8118.5
CPV,Cabo Verde,2020,1615.0
CPV,Cabo Verde,2021,1615.0
CPV,Cabo Verde,2022,1615.0
CPV,Cabo Verde,2023,1615.0
CPV,Cabo Verde,2024,1615.0
CPV,Cabo Verde,2025,1615.0
CPV,Cabo Verde,2026,1615.0
CPV,Cabo Verde,2027,1615.0
CPV,Cabo Verde,2028,1615.0
CPV,Cabo Verde,2029,1615.0
CPV,Cabo Verde,2030,1615.0
CPV,Cabo Verde,2031,1615.0
CPV,Cabo Verde,2032,1615.0
CPV,Cabo Verde,2033,1615.0
CPV,Cabo Verde,2034,1615.0
CPV,Cabo Verde,2035,1615.0
CPV,Cabo Verde,2036,1615.0
CPV,Cabo Verde,2037,1615.0
CPV,Cabo Verde,2038,1615.0
CPV,Cabo Verde,2039,1615.0
CPV,Cabo Verde,2040,1615.0
CPV,Cabo Verde,2041,1615.0
CPV,Cabo Verde,2042,1615.0
CPV,Cabo Verde,2043,1615.0
CPV,Cabo Verde,2044,1615.0
CPV,Cabo Verde,2045,1615.0
CPV,Cabo Verde,2046,1615.0
CPV,Cabo Verde,2047,1615.0
CPV,Cabo Verde,2048,1615.0
CPV,Cabo Verde,2049,1615.0
CPV,Cabo Verde,2050,1615.0
CRI,Costa Rica,2020,8342.5
CRI,Costa Rica,2021,8342.5
CRI,Costa Rica,2022,8342.5
CRI,Costa Rica,2023,8342.5
CRI,Costa Rica,2024,8342.5
CRI,Costa Rica,2025,8342.5
CRI,Costa Rica,2026,8342.5
CRI,Costa Rica,2027,8342.5
CRI,Costa Rica,2028,8342.5
CRI,Costa Rica,2029,8342.5
CRI,Costa Rica,2030,8342.5
CRI,Costa Rica,2031,8342.5
CRI,Costa Rica,2032,8342.5
CRI,Costa Rica,2033,8342.5
CRI,Costa Rica,2034,8342.5
CRI,Costa Rica,2035,8342.5
CRI,Costa Rica,2036,8342.5
CRI,Costa Rica,2037,8342.5
CRI,Costa Rica,2038,8342.5
CRI,Costa Rica,2039,8342.5
CRI,Costa Rica,2040,8342.5
CRI,Costa Rica,2041,8342.5
CRI,Costa Rica,2042,8342.5
CRI,Costa Rica,2043,8342.5
CRI,Costa Rica,2044,8342.5
CRI,Costa Rica,2045,8342.5
CRI,Costa Rica,2046,8342.5
CRI,Costa Rica,2047,8342.5
CRI,Costa Rica,2048,8342.5
CRI,Costa Rica,2049,8342.5
CRI,Costa Rica,2050,8342.5
CUB,Cuba,2020,12190.0
CUB,Cuba,2021,12190.0
CUB,Cuba,2022,12190.0
CUB,Cuba,2023,12190.0
CUB,Cuba,2024,12190.0
CUB,Cuba,2025,12190.0
CUB,Cuba,2026,12190.0
CUB,Cuba,2027,12190.0
CUB,Cuba,2028,12190.0
CUB,Cuba,2029,12190.0
CUB,Cuba,2030,12190.0
CUB,Cuba,2031,12190.0
CUB,Cuba,2032,12190.0
CUB,Cuba,2033,12190.0
CUB,Cuba,2034,12190.0
CUB,Cuba,2035,12190.0
CUB,Cuba,2036,12190.0
CUB,Cuba,2037,12190.0
CUB,Cuba,2038,12190.0
CUB,Cuba,2039,12190.0
CUB,Cuba,2040,12190.0
CUB,Cuba,2041,12190.0
CUB,Cuba,2042,12190.0
CUB,Cuba,2043,12190.0
CUB,Cuba,2044,12190.0
CUB,Cuba,2045,12190.0
CUB,Cuba,2046,12190.0
CUB,Cuba,2047,12190.0
CUB,Cuba,2048,12190.0
CUB,Cuba,2049,12190.0
CUB,Cuba,2050,12190.0
CYP,Cyprus,2020,88553.0
CYP,Cyprus,2021,88553.0
CYP,Cyprus,2022,88553.0
CYP,Cyprus,2023,88553.0
CYP,Cyprus,2024,88553.0
CYP,Cyprus,2025,88553.0
CYP,Cyprus,2026,88553.0
CYP,Cyprus,2027,88553.0
CYP,Cyprus,2028,88553.0
CYP,Cyprus,2029,88553.0
CYP,Cyprus,2030,88553.0
CYP,Cyprus,2031,88553.0
CYP,Cyprus,2032,88553.0
CYP,Cyprus,2033,88553.0
CYP,Cyprus,2034,88553.0
CYP,Cyprus,2035,88553.0
CYP,Cyprus,2036,88553.0
CYP,Cyprus,2037,88553.0
CYP,Cyprus,2038,88553.0
CYP,Cyprus,2039,88553.0
CYP,Cyprus,2040,88553.0
CYP,Cyprus,2041,88553.0
CYP,Cyprus,2042,88553.0
CYP,Cyprus,2043,88553.0
CYP,Cyprus,2044,88553.0
CYP,Cyprus,2045,88553.0
CYP,Cyprus,2046,88553.0
CYP,Cyprus,2047,88553.0
CYP,Cyprus,2048,88553.0
CYP,Cyprus,2049,88553.0
CYP,Cyprus,2050,88553.0
CZE,Czechia,2020,18141.8
CZE,Czechia,2021,18141.8
CZE,Czechia,2022,18141.8
CZE,Czechia,2023,18141.8
CZE,Czechia,2024,18141.8
CZE,Czechia,2025,18141.8
CZE,Czechia,2026,18141.8
CZE,Czechia,2027,18141.8
CZE,Czechia,2028,18141.8
CZE,Czechia,2029,18141.8
CZE,Czechia,2030,18141.8
CZE,Czechia,2031,18141.8
CZE,Czechia,2032,18141.8
CZE,Czechia,2033,18141.8
CZE,Czechia,2034,18141.8
CZE,Czechia,2035,18141.8
CZE,Czechia,2036,18141.8
CZE,Czechia,2037,18141.8
CZE,Czechia,2038,18141.8
CZE,Czechia,2039,18141.8
CZE,Czechia,2040,18141.8
CZE,Czechia,2041,18141.8
CZE,Czechia,2042,18141.8
CZE,Czechia,2043,18141.8
CZE,Czechia,2044,18141.8
CZE,Czechia,2045,18141.8
CZE,Czechia,2046,18141.8
CZE,Czechia,2047,18141.8
CZE,Czechia,2048,18141.8
CZE,Czechia,2049,18141.8
CZE,Czechia,2050,18141.8
DEU,Germany,2020,43529.6
DEU,Germany,2021,43529.6
DEU,Germany,2022,43529.6
DEU,Germany,2023,43529.6
DEU,Germany,2024,43529.6
DEU,Germany,2025,43529.6
DEU,Germany,2026,43529.6
DEU,Germany,2027,43529.6
DEU,Germany,2028,43529.6
DEU,Germany,2029,43529.6
DEU,Germany,2030,43529.6
DEU,Germany,2031,43529.6
DEU,Germany,2032,43529.6
DEU,Germany,2033,43529.6
DEU,Germany,2034,43529.6
DEU,Germany,2035,43529.6
DEU,Germany,2036,43529.6
DEU,Germany,2037,43529.6
DEU,Germany,2038,43529.6
DEU,Germany,2039,43529.6
DEU,Germany,2040,43529.6
DEU,Germany,2041,43529.6
DEU,Germany,2042,43529.6
DEU,Germany,2043,43529.6
DEU,Germany,2044,43529.6
DEU,Germany,2045,43529.6
DEU,Germany,2046,43529.6
DEU,Germany,2047,43529.6
DEU,Germany,2048,43529.6
DEU,Germany,2049,43529.6
DEU,Germany,2050,43529.6
DJI,Djibouti,2020,3177.0
DJI,Djibouti,2021,3177.0
DJI,Djibouti,2022,3177.0
DJI,Djibouti,2023,3177.0
DJI,Djibouti,2024,3177.0
DJI,Djibouti,2025,3177.0
DJI,Djibouti,2026,3177.0
DJI,Djibouti,2027,3177.0
DJI,Djibouti,2028,3177.0
DJI,Djibouti,2029,3177.0
DJI,Djibouti,2030,3177.0
DJI,Djibouti,2031,3177.0
DJI,Djibouti,2032,3177.0
DJI,Djibouti,2033,3177.0
DJI,Djibouti,2034,3177.0
DJI,Djibouti,2035,3177.0
DJI,Djibouti,2036,3177.0
DJI,Djibouti,2037,3177.0
DJI,Djibouti,2038,3177.0
DJI,Djibouti,2039,3177.0
DJI,Djibouti,2040,3177.0
DJI,Djibouti,2041,3177.0
DJI,Djibouti,2042,3177.0
DJI,Djibouti,2043,3177.0
DJI,Djibouti,2044,3177.0
DJI,Djibouti,2045,3177.0
DJI,Djibouti,2046,3177.0
DJI,Djibouti,2047,3177.0
DJI,Djibouti,2048,3177.0
DJI,Djibouti,2049,3177.0
DJI,Djibouti,2050,3177.0
DMA,Dominica,2020,7818.0
DMA,Dominica,2021,7818.0
DMA,Dominica,2022,7818.0
DMA,Dominica,2023,7818.0
DMA,Dominica,2024,7818.0
DMA,Dominica,2025,7818.0
DMA,Dominica,2026,7818.0
DMA,Dominica,2027,7818.0
DMA,Dominica,2028,7818.0
DMA,Dominica,2029,7818.0
DMA,Dominica,2030,7818.0
DMA,Dominica,2031,7818.0
DMA,Dominica,2032,7818.0
DMA,Dominica,2033,7818.0
DMA,Dominica,2034,7818.0
DMA,Dominica,2035,7818.0
DMA,Dominica,2036,7818.0
DMA,Dominica,2037,7818.0
DMA,Dominica,2038,7818.0
DMA,Dominica,2039,7818.0
DMA,Dominica,2040,7818.0
DMA,Dominica,2041,7818.0
DMA,Dominica,2042,7818.0
DMA,Dominica,2043,7818.0
DMA,Dominica,2044,7818.0
DMA,Dominica,2045,7818.0
DMA,Dominica,2046,7818.0
DMA,Dominica,2047,7818.0
DMA,Dominica,2048,7818.0
DMA,Dominica,2049,7818.0
DMA,Dominica,2050,7818.0
DNK,Denmark,2020,33876.666666666664
