Year,Nation,iso_code3,pij_lndu_other_to_croplands
2031,Iceland,ISL,1.5191642811728982e-05
2032,Iceland,ISL,1.5182825031640302e-05
2033,Iceland,ISL,1.5174007251551624e-05
2034,Iceland,ISL,1.516518947146294e-05
2035,Iceland,ISL,1.5156371691374262e-05
2036,Iceland,ISL,1.5147553911285584e-05
2037,Iceland,ISL,1.5138736131196902e-05
2038,Iceland,ISL,1.5129918351108224e-05
2039,Iceland,ISL,1.512110057101954e-05
2040,Iceland,ISL,1.5112282790930862e-05
2041,Iceland,ISL,1.5103465010842182e-05
2042,Iceland,ISL,1.5094647230753506e-05
2043,Iceland,ISL,1.508582945066482e-05
2044,Iceland,ISL,1.5077011670576142e-05
2045,Iceland,ISL,1.5068193890487464e-05
2046,Iceland,ISL,1.5059376110398782e-05
2047,Iceland,ISL,1.5050558330310104e-05
2048,Iceland,ISL,1.504174055022142e-05
2049,Iceland,ISL,1.5032922770132742e-05
2050,Iceland,ISL,1.502410499004406e-05
2021,India,IND,0.0039671344715105
2022,India,IND,0.0040280528514938
2023,India,IND,0.0040889712314772
2024,India,IND,0.0041498896114606
2025,India,IND,0.004210807991444
2026,India,IND,0.0042717263714273
2027,India,IND,0.0043326447514107
2028,India,IND,0.0043935631313941
2029,India,IND,0.0044544815113775
2030,India,IND,0.0045153998913608
2031,India,IND,0.0045763182713442
2032,India,IND,0.0046372366513276
2033,India,IND,0.004698155031311
2034,India,IND,0.0047590734112943
2035,India,IND,0.0048199917912777
2036,India,IND,0.0048809101712611
2037,India,IND,0.0049418285512445
2038,India,IND,0.0050027469312279
2039,India,IND,0.0050636653112112
2040,India,IND,0.0051245836911946
2041,India,IND,0.005185502071178
2042,India,IND,0.0052464204511614
2043,India,IND,0.0053073388311447
2044,India,IND,0.0053682572111281
2045,India,IND,0.0054291755911115
2046,India,IND,0.0054900939710949
2047,India,IND,0.0055510123510782
2048,India,IND,0.0056119307310616
2049,India,IND,0.005672849111045
2050,India,IND,0.0057337674910284
2021,Indonesia,IDN,0.0029526037587806
2022,Indonesia,IDN,0.0033990304079318
2023,Indonesia,IDN,0.003845457057083
2024,Indonesia,IDN,0.0042918837062342
2025,Indonesia,IDN,0.0047383103553854
2026,Indonesia,IDN,0.0051847370045366
2027,Indonesia,IDN,0.0056311636536879
2028,Indonesia,IDN,0.0060775903028391
2029,Indonesia,IDN,0.0065240169519903
2030,Indonesia,IDN,0.0069704436011415
2031,Indonesia,IDN,0.0074168702502927
2032,Indonesia,IDN,0.0078632968994439
2033,Indonesia,IDN,0.0083097235485951
2034,Indonesia,IDN,0.0087561501977463
2035,Indonesia,IDN,0.0092025768468975
2036,Indonesia,IDN,0.0096490034960487
2037,Indonesia,IDN,0.0100954301452
2038,Indonesia,IDN,0.0105418567943512
2039,Indonesia,IDN,0.0109882834435024
2040,Indonesia,IDN,0.0114347100926536
2041,Indonesia,IDN,0.0118811367418048
2042,Indonesia,IDN,0.012327563390956002
2043,Indonesia,IDN,0.0127739900401072
2044,Indonesia,IDN,0.0132204166892584
2045,Indonesia,IDN,0.0136668433384096
2046,Indonesia,IDN,0.0141132699875609
2047,Indonesia,IDN,0.0145596966367121
2048,Indonesia,IDN,0.0150061232858633
2049,Indonesia,IDN,0.0154525499350145
2050,Indonesia,IDN,0.0158989765841657
2021,Iran (Islamic Republic of),IRN,0.0036374060921956
2022,Iran (Islamic Republic of),IRN,0.0035351804184193
2023,Iran (Islamic Republic of),IRN,0.003432954744643
2024,Iran (Islamic Republic of),IRN,0.0033307290708666
2025,Iran (Islamic Republic of),IRN,0.0032285033970903
2026,Iran (Islamic Republic of),IRN,0.003126277723314
2027,Iran (Islamic Republic of),IRN,0.0030240520495376
2028,Iran (Islamic Republic of),IRN,0.0029218263757613
2029,Iran (Islamic Republic of),IRN,0.002819600701985
2030,Iran (Islamic Republic of),IRN,0.0027173750282086
2031,Iran (Islamic Republic of),IRN,0.0026151493544323
2032,Iran (Islamic Republic of),IRN,0.002512923680656
2033,Iran (Islamic Republic of),IRN,0.0024106980068796
2034,Iran (Islamic Republic of),IRN,0.0023084723331033
2035,Iran (Islamic Republic of),IRN,0.002206246659327
2036,Iran (Islamic Republic of),IRN,0.0021040209855506
2037,Iran (Islamic Republic of),IRN,0.0020017953117743
2038,Iran (Islamic Republic of),IRN,0.001899569637998
2039,Iran (Islamic Republic of),IRN,0.0017973439642216
2040,Iran (Islamic Republic of),IRN,0.0016951182904453
2041,Iran (Islamic Republic of),IRN,0.0015928926166689998
2042,Iran (Islamic Republic of),IRN,0.0014906669428926
2043,Iran (Islamic Republic of),IRN,0.0013884412691163
2044,Iran (Islamic Republic of),IRN,0.0012862155953399998
2045,Iran (Islamic Republic of),IRN,0.0011839899215636
2046,Iran (Islamic Republic of),IRN,0.0010817642477873
2047,Iran (Islamic Republic of),IRN,0.000979538574011
2048,Iran (Islamic Republic of),IRN,0.0008773129002346
2049,Iran (Islamic Republic of),IRN,0.0007750872264583
2050,Iran (Islamic Republic of),IRN,0.0006728615526819999
2021,Iraq,IRQ,0.0005912706256632
2022,Iraq,IRQ,0.0007390882820790001
2023,Iraq,IRQ,0.0008869059384948
2024,Iraq,IRQ,0.0010347235949106
2025,Iraq,IRQ,0.0011825412513264
2026,Iraq,IRQ,0.0013303589077422
2027,Iraq,IRQ,0.0014781765641581
2028,Iraq,IRQ,0.0016259942205739
2029,Iraq,IRQ,0.0017738118769897
2030,Iraq,IRQ,0.0019216295334055
2031,Iraq,IRQ,0.0020694471898213
2032,Iraq,IRQ,0.0022172648462371
2033,Iraq,IRQ,0.0023650825026529
2034,Iraq,IRQ,0.0025129001590687
2035,Iraq,IRQ,0.0026607178154845
2036,Iraq,IRQ,0.0028085354719004
2037,Iraq,IRQ,0.0029563531283162
2038,Iraq,IRQ,0.003104170784732
2039,Iraq,IRQ,0.0032519884411478
2040,Iraq,IRQ,0.0033998060975636
2041,Iraq,IRQ,0.0035476237539794
2042,Iraq,IRQ,0.0036954414103952
2043,Iraq,IRQ,0.003843259066811
2044,Iraq,IRQ,0.0039910767232268
2045,Iraq,IRQ,0.0041388943796426
2046,Iraq,IRQ,0.0042867120360585
2047,Iraq,IRQ,0.0044345296924743
2048,Iraq,IRQ,0.0045823473488901
2049,Iraq,IRQ,0.0047301650053059
2050,Iraq,IRQ,0.0048779826617217
2021,Ireland,IRL,0.0008314141414141
2022,Ireland,IRL,0.0008309343434343
2023,Ireland,IRL,0.0008304545454545
2024,Ireland,IRL,0.0008299747474747
2025,Ireland,IRL,0.0008294949494949
2026,Ireland,IRL,0.0008290151515151
2027,Ireland,IRL,0.0008285353535353
2028,Ireland,IRL,0.0008280555555555
2029,Ireland,IRL,0.0008275757575757
2030,Ireland,IRL,0.0008270959595959
2031,Ireland,IRL,0.0008266161616161
2032,Ireland,IRL,0.0008261363636363
2033,Ireland,IRL,0.0008256565656565
2034,Ireland,IRL,0.0008251767676767
2035,Ireland,IRL,0.0008246969696969
2036,Ireland,IRL,0.0008242171717171
2037,Ireland,IRL,0.0008237373737373
2038,Ireland,IRL,0.0008232575757575
2039,Ireland,IRL,0.0008227777777777
2040,Ireland,IRL,0.0008222979797979
2041,Ireland,IRL,0.0008218181818181
2042,Ireland,IRL,0.0008213383838383
2043,Ireland,IRL,0.0008208585858585
2044,Ireland,IRL,0.0008203787878787
2045,Ireland,IRL,0.0008198989898989
2046,Ireland,IRL,0.0008194191919191
2047,Ireland,IRL,0.0008189393939393
2048,Ireland,IRL,0.0008184595959595
2049,Ireland,IRL,0.0008179797979797
2050,Ireland,IRL,0.0008174999999999
2021,Israel,ISR,0.0011086068065725
2022,Israel,ISR,0.0012694101171333
2023,Israel,ISR,0.0014302134276941
2024,Israel,ISR,0.0015910167382549
2025,Israel,ISR,0.0017518200488158
2026,Israel,ISR,0.0019126233593766
2027,Israel,ISR,0.0020734266699374
2028,Israel,ISR,0.0022342299804982
2029,Israel,ISR,0.002395033291059
2030,Israel,ISR,0.0025558366016198
2031,Israel,ISR,0.0027166399121806
2032,Israel,ISR,0.0028774432227414
2033,Israel,ISR,0.0030382465333023
2034,Israel,ISR,0.0031990498438631
2035,Israel,ISR,0.0033598531544239
2036,Israel,ISR,0.0035206564649847
2037,Israel,ISR,0.0036814597755455
2038,Israel,ISR,0.0038422630861063
2039,Israel,ISR,0.0040030663966671
2040,Israel,ISR,0.004163869707228
2041,Israel,ISR,0.0043246730177888
2042,Israel,ISR,0.0044854763283496
2043,Israel,ISR,0.0046462796389104
2044,Israel,ISR,0.0048070829494712
2045,Israel,ISR,0.004967886260032001
2046,Israel,ISR,0.0051286895705928
2047,Israel,ISR,0.0052894928811536
2048,Israel,ISR,0.0054502961917145
2049,Israel,ISR,0.0056110995022753
2050,Israel,ISR,0.0057719028128361
2021,Italy,ITA,0.0036472182617489
2022,Italy,ITA,0.0036451135008762
2023,Italy,ITA,0.0036430087400035
2024,Italy,ITA,0.0036409039791308
2025,Italy,ITA,0.0036387992182579996
2026,Italy,ITA,0.0036366944573853
2027,Italy,ITA,0.0036345896965126
2028,Italy,ITA,0.0036324849356399
2029,Italy,ITA,0.0036303801747672
2030,Italy,ITA,0.0036282754138945
2031,Italy,ITA,0.0036261706530218
2032,Italy,ITA,0.0036240658921490006
2033,Italy,ITA,0.0036219611312763
2034,Italy,ITA,0.0036198563704036
2035,Italy,ITA,0.0036177516095309
2036,Italy,ITA,0.0036156468486582
2037,Italy,ITA,0.0036135420877855
2038,Italy,ITA,0.0036114373269128
2039,Italy,ITA,0.00360933256604
2040,Italy,ITA,0.0036072278051673
2041,Italy,ITA,0.0036051230442946
2042,Italy,ITA,0.0036030182834219
2043,Italy,ITA,0.0036009135225492
2044,Italy,ITA,0.0035988087616765
2045,Italy,ITA,0.0035967040008038
2046,Italy,ITA,0.0035945992399309995
2047,Italy,ITA,0.0035924944790583
2048,Italy,ITA,0.0035903897181856
2049,Italy,ITA,0.0035882849573129
2050,Italy,ITA,0.0035861801964402
2021,Jamaica,JAM,0.0
2022,Jamaica,JAM,0.0
2023,Jamaica,JAM,0.0
2024,Jamaica,JAM,0.0
2025,Jamaica,JAM,0.0
2026,Jamaica,JAM,0.0
2027,Jamaica,JAM,0.0
2028,Jamaica,JAM,0.0
2029,Jamaica,JAM,0.0
2030,Jamaica,JAM,0.0
2031,Jamaica,JAM,0.0
2032,Jamaica,JAM,0.0
2033,Jamaica,JAM,0.0
2034,Jamaica,JAM,0.0
2035,Jamaica,JAM,0.0
2036,Jamaica,JAM,0.0
2037,Jamaica,JAM,0.0
2038,Jamaica,JAM,0.0
2039,Jamaica,JAM,0.0
2040,Jamaica,JAM,0.0
2041,Jamaica,JAM,0.0
2042,Jamaica,JAM,0.0
2043,Jamaica,JAM,0.0
2044,Jamaica,JAM,0.0
2045,Jamaica,JAM,0.0
2046,Jamaica,JAM,0.0
2047,Jamaica,JAM,0.0
2048,Jamaica,JAM,0.0
2049,Jamaica,JAM,0.0
2050,Jamaica,JAM,0.0
2021,Jordan,JOR,0.0019017258311283
2022,Jordan,JOR,0.0018759523073556
2023,Jordan,JOR,0.0018501787835828
2024,Jordan,JOR,0.0018244052598101
2025,Jordan,JOR,0.0017986317360373
2026,Jordan,JOR,0.0017728582122646
2027,Jordan,JOR,0.0017470846884919
2028,Jordan,JOR,0.0017213111647191
2029,Jordan,JOR,0.0016955376409464
2030,Jordan,JOR,0.0016697641171736
2031,Jordan,JOR,0.0016439905934009
2032,Jordan,JOR,0.0016182170696282
2033,Jordan,JOR,0.0015924435458554
2034,Jordan,JOR,0.0015666700220827
2035,Jordan,JOR,0.0015408964983099
2036,Jordan,JOR,0.0015151229745372
2037,Jordan,JOR,0.0014893494507645
2038,Jordan,JOR,0.0014635759269917
2039,Jordan,JOR,0.001437802403219
2040,Jordan,JOR,0.0014120288794462
2041,Jordan,JOR,0.0013862553556735
2042,Jordan,JOR,0.0013604818319008
2043,Jordan,JOR,0.001334708308128
2044,Jordan,JOR,0.0013089347843553
2045,Jordan,JOR,0.0012831612605825
2046,Jordan,JOR,0.0012573877368098
2047,Jordan,JOR,0.0012316142130371
2048,Jordan,JOR,0.0012058406892643
2049,Jordan,JOR,0.0011800671654916
2050,Jordan,JOR,0.0011542936417188
2021,Kazakhstan,KAZ,1.2605369550755235e-05
2022,Kazakhstan,KAZ,1.5756711938444046e-05
2023,Kazakhstan,KAZ,1.890805432613285e-05
2024,Kazakhstan,KAZ,2.205939671382166e-05
2025,Kazakhstan,KAZ,2.521073910151047e-05
2026,Kazakhstan,KAZ,2.836208148919928e-05
2027,Kazakhstan,KAZ,3.151342387688809e-05
2028,Kazakhstan,KAZ,3.4664766264576895e-05
2029,Kazakhstan,KAZ,3.7816108652265704e-05
2030,Kazakhstan,KAZ,4.096745103995451e-05
2031,Kazakhstan,KAZ,4.411879342764332e-05
2032,Kazakhstan,KAZ,4.727013581533213e-05
2033,Kazakhstan,KAZ,5.042147820302094e-05
2034,Kazakhstan,KAZ,5.357282059070975e-05
2035,Kazakhstan,KAZ,5.672416297839856e-05
2036,Kazakhstan,KAZ,5.987550536608737e-05
2037,Kazakhstan,KAZ,6.302684775377617e-05
2038,Kazakhstan,KAZ,6.617819014146498e-05
2039,Kazakhstan,KAZ,6.932953252915379e-05
2040,Kazakhstan,KAZ,7.248087491684259e-05
2041,Kazakhstan,KAZ,7.563221730453141e-05
2042,Kazakhstan,KAZ,7.878355969222022e-05
2043,Kazakhstan,KAZ,8.193490207990903e-05
2044,Kazakhstan,KAZ,8.508624446759784e-05
2045,Kazakhstan,KAZ,8.823758685528665e-05
2046,Kazakhstan,KAZ,9.138892924297544e-05
2047,Kazakhstan,KAZ,9.454027163066426e-05
2048,Kazakhstan,KAZ,9.769161401835307e-05
2049,Kazakhstan,KAZ,0.00010084295640600002
2050,Kazakhstan,KAZ,0.0001039942987937
2021,Kuwait,KWT,4.253282453020036e-05
2022,Kuwait,KWT,5.3166030662750454e-05
2023,Kuwait,KWT,6.379923679530052e-05
2024,Kuwait,KWT,7.443244292785063e-05
2025,Kuwait,KWT,8.506564906040072e-05
2026,Kuwait,KWT,9.569885519295082e-05
2027,Kuwait,KWT,0.0001063320613255
2028,Kuwait,KWT,0.000116965267458
2029,Kuwait,KWT,0.0001275984735906
2030,Kuwait,KWT,0.0001382316797231
2031,Kuwait,KWT,0.0001488648858557
2032,Kuwait,KWT,0.0001594980919882
2033,Kuwait,KWT,0.0001701312981208
2034,Kuwait,KWT,0.0001807645042533
2035,Kuwait,KWT,0.0001913977103859
2036,Kuwait,KWT,0.0002020309165184
2037,Kuwait,KWT,0.000212664122651
2038,Kuwait,KWT,0.0002232973287835
2039,Kuwait,KWT,0.0002339305349161
2040,Kuwait,KWT,0.0002445637410486
2041,Kuwait,KWT,0.0002551969471812
2042,Kuwait,KWT,0.0002658301533137
2043,Kuwait,KWT,0.0002764633594463
2044,Kuwait,KWT,0.0002870965655788
2045,Kuwait,KWT,0.0002977297717114
2046,Kuwait,KWT,0.0003083629778439
2047,Kuwait,KWT,0.0003189961839765
2048,Kuwait,KWT,0.000329629390109
2049,Kuwait,KWT,0.0003402625962416
2050,Kuwait,KWT,0.0003508958023741
2021,Lao People's Democratic Republic,LAO,0.0001205792683243
2022,Lao People's Democratic Republic,LAO,0.0001507240854053
2023,Lao People's Democratic Republic,LAO,0.0001808689024864
2024,Lao People's Democratic Republic,LAO,0.0002110137195675
2025,Lao People's Democratic Republic,LAO,0.0002411585366486
2026,Lao People's Democratic Republic,LAO,0.0002713033537296
2027,Lao People's Democratic Republic,LAO,0.0003014481708107
2028,Lao People's Democratic Republic,LAO,0.0003315929878918
2029,Lao People's Democratic Republic,LAO,0.0003617378049729
2030,Lao People's Democratic Republic,LAO,0.0003918826220539
2031,Lao People's Democratic Republic,LAO,0.000422027439135
2032,Lao People's Democratic Republic,LAO,0.0004521722562161
2033,Lao People's Democratic Republic,LAO,0.0004823170732972
2034,Lao People's Democratic Republic,LAO,0.0005124618903782
2035,Lao People's Democratic Republic,LAO,0.0005426067074593
2036,Lao People's Democratic Republic,LAO,0.0005727515245404
2037,Lao People's Democratic Republic,LAO,0.0006028963416215
2038,Lao People's Democratic Republic,LAO,0.0006330411587025
2039,Lao People's Democratic Republic,LAO,0.0006631859757836
2040,Lao People's Democratic Republic,LAO,0.0006933307928647
2041,Lao People's Democratic Republic,LAO,0.0007234756099458
2042,Lao People's Democratic Republic,LAO,0.0007536204270268
2043,Lao People's Democratic Republic,LAO,0.0007837652441079
2044,Lao People's Democratic Republic,LAO,0.0008139100611889999
2045,Lao People's Democratic Republic,LAO,0.0008440548782701
2046,Lao People's Democratic Republic,LAO,0.0008741996953511
2047,Lao People's Democratic Republic,LAO,0.0009043445124322
2048,Lao People's Democratic Republic,LAO,0.0009344893295133
2049,Lao People's Democratic Republic,LAO,0.0009646341465944
2050,Lao People's Democratic Republic,LAO,0.0009947789636754
2021,Latvia,LVA,0.0062362343971312
2022,Latvia,LVA,0.0065591645615793
2023,Latvia,LVA,0.0068820947260274
2024,Latvia,LVA,0.0072050248904755
2025,Latvia,LVA,0.0075279550549235
2026,Latvia,LVA,0.0078508852193716
2027,Latvia,LVA,0.0081738153838197
2028,Latvia,LVA,0.0084967455482678
2029,Latvia,LVA,0.0088196757127159
2030,Latvia,LVA,0.009142605877164
2031,Latvia,LVA,0.0094655360416121
2032,Latvia,LVA,0.0097884662060602
2033,Latvia,LVA,0.0101113963705082
2034,Latvia,LVA,0.0104343265349563
2035,Latvia,LVA,0.0107572566994044
2036,Latvia,LVA,0.0110801868638525
2037,Latvia,LVA,0.0114031170283006
2038,Latvia,LVA,0.0117260471927487
2039,Latvia,LVA,0.0120489773571968
2040,Latvia,LVA,0.0123719075216448
2041,Latvia,LVA,0.0126948376860929
2042,Latvia,LVA,0.013017767850541
2043,Latvia,LVA,0.0133406980149891
2044,Latvia,LVA,0.0136636281794372
2045,Latvia,LVA,0.0139865583438853
2046,Latvia,LVA,0.0143094885083334
2047,Latvia,LVA,0.0146324186727815
2048,Latvia,LVA,0.0149553488372295
2049,Latvia,LVA,0.0152782790016776
2050,Latvia,LVA,0.0156012091661257
2021,Lesotho,LSO,0.018410746697507998
2022,Lesotho,LSO,0.0182288929262309
2023,Lesotho,LSO,0.0180470391549539
2024,Lesotho,LSO,0.0178651853836768
2025,Lesotho,LSO,0.0176833316123998
2026,Lesotho,LSO,0.0175014778411227
2027,Lesotho,LSO,0.0173196240698457
2028,Lesotho,LSO,0.0171377702985686
2029,Lesotho,LSO,0.0169559165272916
2030,Lesotho,LSO,0.0167740627560145
2031,Lesotho,LSO,0.0165922089847375
2032,Lesotho,LSO,0.0164103552134605
2033,Lesotho,LSO,0.0162285014421834
2034,Lesotho,LSO,0.0160466476709064
2035,Lesotho,LSO,0.0158647938996293
2036,Lesotho,LSO,0.0156829401283523
2037,Lesotho,LSO,0.0155010863570752
2038,Lesotho,LSO,0.0153192325857982
2039,Lesotho,LSO,0.0151373788145211
2040,Lesotho,LSO,0.0149555250432441
2041,Lesotho,LSO,0.014773671271966998
2042,Lesotho,LSO,0.01459181750069
2043,Lesotho,LSO,0.014409963729413
2044,Lesotho,LSO,0.0142281099581359
2045,Lesotho,LSO,0.0140462561868589
2046,Lesotho,LSO,0.0138644024155818
2047,Lesotho,LSO,0.0136825486443048
2048,Lesotho,LSO,0.0135006948730277
2049,Lesotho,LSO,0.0133188411017507
2050,Lesotho,LSO,0.0131369873304736
2021,Liberia,LBR,0.0024942424242423
2022,Liberia,LBR,0.0024928030303029
2023,Liberia,LBR,0.0024913636363635
2024,Liberia,LBR,0.0024899242424241
2025,Liberia,LBR,0.0024884848484847
2026,Liberia,LBR,0.0024870454545453
2027,Liberia,LBR,0.0024856060606059
2028,Liberia,LBR,0.0024841666666665
2029,Liberia,LBR,0.0024827272727271
2030,Liberia,LBR,0.0024812878787877
2031,Liberia,LBR,0.0024798484848483
2032,Liberia,LBR,0.0024784090909089
2033,Liberia,LBR,0.0024769696969695
2034,Liberia,LBR,0.0024755303030302
2035,Liberia,LBR,0.0024740909090908
2036,Liberia,LBR,0.0024726515151514
2037,Liberia,LBR,0.002471212121212
2038,Liberia,LBR,0.0024697727272726
2039,Liberia,LBR,0.0024683333333332
2040,Liberia,LBR,0.0024668939393938
2041,Liberia,LBR,0.0024654545454544
2042,Liberia,LBR,0.0024640151515149997
2043,Liberia,LBR,0.0024625757575756
2044,Liberia,LBR,0.0024611363636362
2045,Liberia,LBR,0.0024596969696968
2046,Liberia,LBR,0.0024582575757574
2047,Liberia,LBR,0.002456818181818
2048,Liberia,LBR,0.0024553787878786
2049,Liberia,LBR,0.0024539393939392
2050,Liberia,LBR,0.0024524999999999
2021,Libya,LBY,2.5643407491692855e-07
2022,Libya,LBY,3.205425936461607e-07
2023,Libya,LBY,3.846511123753927e-07
2024,Libya,LBY,4.4875963110462476e-07
2025,Libya,LBY,5.128681498338569e-07
2026,Libya,LBY,5.76976668563089e-07
2027,Libya,LBY,6.410851872923211e-07
2028,Libya,LBY,7.051937060215532e-07
2029,Libya,LBY,7.693022247507851e-07
2030,Libya,LBY,8.334107434800174e-07
2031,Libya,LBY,8.975192622092493e-07
2032,Libya,LBY,9.616277809384816e-07
2033,Libya,LBY,1.0257362996677136e-06
2034,Libya,LBY,1.0898448183969456e-06
2035,Libya,LBY,1.1539533371261775e-06
2036,Libya,LBY,1.21806185585541e-06
2037,Libya,LBY,1.2821703745846421e-06
2038,Libya,LBY,1.3462788933138741e-06
2039,Libya,LBY,1.4103874120431059e-06
2040,Libya,LBY,1.4744959307723385e-06
2041,Libya,LBY,1.5386044495015703e-06
2042,Libya,LBY,1.6027129682308022e-06
2043,Libya,LBY,1.6668214869600344e-06
2044,Libya,LBY,1.7309300056892666e-06
2045,Libya,LBY,1.7950385244184986e-06
2046,Libya,LBY,1.8591470431477302e-06
2047,Libya,LBY,1.923255561876963e-06
2048,Libya,LBY,1.987364080606195e-06
2049,Libya,LBY,2.0514725993354267e-06
2050,Libya,LBY,2.115581118064659e-06
2021,Liechtenstein,LIE,4.167923195976813e-05
2022,Liechtenstein,LIE,5.2099039949710055e-05
2023,Liechtenstein,LIE,6.251884793965197e-05
2024,Liechtenstein,LIE,7.293865592959391e-05
2025,Liechtenstein,LIE,8.335846391953581e-05
2026,Liechtenstein,LIE,9.377827190947772e-05
2027,Liechtenstein,LIE,0.0001041980798994
2028,Liechtenstein,LIE,0.0001146178878893
2029,Liechtenstein,LIE,0.0001250376958793
2030,Liechtenstein,LIE,0.0001354575038692
2031,Liechtenstein,LIE,0.0001458773118591
2032,Liechtenstein,LIE,0.0001562971198491
2033,Liechtenstein,LIE,0.000166716927839
2034,Liechtenstein,LIE,0.00017713673582900002
2035,Liechtenstein,LIE,0.0001875565438189
2036,Liechtenstein,LIE,0.0001979763518088
2037,Liechtenstein,LIE,0.0002083961597988
2038,Liechtenstein,LIE,0.0002188159677887
2039,Liechtenstein,LIE,0.0002292357757787
2040,Liechtenstein,LIE,0.0002396555837686
2041,Liechtenstein,LIE,0.0002500753917586
2042,Liechtenstein,LIE,0.0002604951997485
2043,Liechtenstein,LIE,0.0002709150077384
2044,Liechtenstein,LIE,0.0002813348157284
2045,Liechtenstein,LIE,0.0002917546237183
2046,Liechtenstein,LIE,0.0003021744317083
2047,Liechtenstein,LIE,0.0003125942396982
2048,Liechtenstein,LIE,0.0003230140476882
2049,Liechtenstein,LIE,0.0003334338556781
2050,Liechtenstein,LIE,0.00034385366366800003
2021,Madagascar,MDG,2.8558132394063456e-18
2022,Madagascar,MDG,3.569766549257932e-18
2023,Madagascar,MDG,4.2837198591095194e-18
2024,Madagascar,MDG,4.9976731689611046e-18
2025,Madagascar,MDG,5.711626478812691e-18
2026,Madagascar,MDG,6.425579788664279e-18
2027,Madagascar,MDG,7.139533098515864e-18
2028,Madagascar,MDG,7.853486408367449e-18
2029,Madagascar,MDG,8.567439718219037e-18
2030,Madagascar,MDG,9.281393028070624e-18
2031,Madagascar,MDG,9.995346337922208e-18
2032,Madagascar,MDG,1.0709299647773796e-17
2033,Madagascar,MDG,1.1423252957625384e-17
2034,Madagascar,MDG,1.2137206267476966e-17
2035,Madagascar,MDG,1.2851159577328554e-17
2036,Madagascar,MDG,1.356511288718014e-17
2037,Madagascar,MDG,1.4279066197031728e-17
2038,Madagascar,MDG,1.4993019506883313e-17
2039,Madagascar,MDG,1.57069728167349e-17
2040,Madagascar,MDG,1.6420926126586483e-17
2041,Madagascar,MDG,1.7134879436438078e-17
2042,Madagascar,MDG,1.784883274628966e-17
2043,Madagascar,MDG,1.8562786056141248e-17
2044,Madagascar,MDG,1.927673936599284e-17
2045,Madagascar,MDG,1.9990692675844415e-17
2046,Madagascar,MDG,2.070464598569601e-17
2047,Madagascar,MDG,2.1418599295547595e-17
2048,Madagascar,MDG,2.213255260539918e-17
2049,Madagascar,MDG,2.2846505915250765e-17
2050,Madagascar,MDG,2.356045922510235e-17
2021,Malawi,MWI,0.005220454024925001
2022,Malawi,MWI,0.0059005675311563
2023,Malawi,MWI,0.0065806810373876
2024,Malawi,MWI,0.0072607945436189
2025,Malawi,MWI,0.0079409080498502
2026,Malawi,MWI,0.0086210215560815
2027,Malawi,MWI,0.0093011350623128
2028,Malawi,MWI,0.0099812485685441
2029,Malawi,MWI,0.0106613620747754
2030,Malawi,MWI,0.0113414755810067
2031,Malawi,MWI,0.012021589087237999
2032,Malawi,MWI,0.0127017025934693
2033,Malawi,MWI,0.0133818160997006
