Year,Nation,iso_code3,pij_lndu_forests_mangroves_to_croplands
2022,Iran (Islamic Republic of),IRN,0.0985194062254444
2023,Iran (Islamic Republic of),IRN,0.095713914282259
2024,Iran (Islamic Republic of),IRN,0.0929084223390736
2025,Iran (Islamic Republic of),IRN,0.0901029303958882
2026,Iran (Islamic Republic of),IRN,0.0872974384527029
2027,Iran (Islamic Republic of),IRN,0.0844919465095175
2028,Iran (Islamic Republic of),IRN,0.0816864545663321
2029,Iran (Islamic Republic of),IRN,0.0788809626231467
2030,Iran (Islamic Republic of),IRN,0.0760754706799613
2031,Iran (Islamic Republic of),IRN,0.0732699787367759
2032,Iran (Islamic Republic of),IRN,0.0704644867935905
2033,Iran (Islamic Republic of),IRN,0.0676589948504051
2034,Iran (Islamic Republic of),IRN,0.0648535029072198
2035,Iran (Islamic Republic of),IRN,0.0620480109640344
2036,Iran (Islamic Republic of),IRN,0.05924251902084901
2037,Iran (Islamic Republic of),IRN,0.0564370270776636
2038,Iran (Islamic Republic of),IRN,0.0536315351344782
2039,Iran (Islamic Republic of),IRN,0.0508260431912928
2040,Iran (Islamic Republic of),IRN,0.0480205512481074
2041,Iran (Islamic Republic of),IRN,0.045215059304922006
2042,Iran (Islamic Republic of),IRN,0.0424095673617367
2043,Iran (Islamic Republic of),IRN,0.0396040754185513
2044,Iran (Islamic Republic of),IRN,0.0367985834753659
2045,Iran (Islamic Republic of),IRN,0.0339930915321805
2046,Iran (Islamic Republic of),IRN,0.0311875995889951
2047,Iran (Islamic Republic of),IRN,0.0283821076458097
2048,Iran (Islamic Republic of),IRN,0.0255766157026243
2049,Iran (Islamic Republic of),IRN,0.0227711237594389
2050,Iran (Islamic Republic of),IRN,0.0199656318162536
2021,Iraq,IRQ,5.5738636363624475e-05
2022,Iraq,IRQ,6.96732954545306e-05
2023,Iraq,IRQ,8.360795454543671e-05
2024,Iraq,IRQ,9.754261363634282e-05
2025,Iraq,IRQ,0.0001114772727272
2026,Iraq,IRQ,0.0001254119318181
2027,Iraq,IRQ,0.000139346590909
2028,Iraq,IRQ,0.0001532812499999
2029,Iraq,IRQ,0.0001672159090908
2030,Iraq,IRQ,0.0001811505681817
2031,Iraq,IRQ,0.0001950852272726
2032,Iraq,IRQ,0.0002090198863635
2033,Iraq,IRQ,0.0002229545454544
2034,Iraq,IRQ,0.0002368892045454
2035,Iraq,IRQ,0.0002508238636363
2036,Iraq,IRQ,0.0002647585227272
2037,Iraq,IRQ,0.0002786931818181
2038,Iraq,IRQ,0.00029262784090900004
2039,Iraq,IRQ,0.0003065624999999
2040,Iraq,IRQ,0.0003204971590908
2041,Iraq,IRQ,0.0003344318181817
2042,Iraq,IRQ,0.0003483664772726
2043,Iraq,IRQ,0.0003623011363635
2044,Iraq,IRQ,0.0003762357954544
2045,Iraq,IRQ,0.0003901704545453
2046,Iraq,IRQ,0.0004041051136362
2047,Iraq,IRQ,0.0004180397727271
2048,Iraq,IRQ,0.000431974431818
2049,Iraq,IRQ,0.0004459090909089
2050,Iraq,IRQ,0.0004598437499999
2021,Ireland,IRL,0.0024942424242423
2022,Ireland,IRL,0.0024928030303029
2023,Ireland,IRL,0.0024913636363635
2024,Ireland,IRL,0.0024899242424241
2025,Ireland,IRL,0.0024884848484847
2026,Ireland,IRL,0.0024870454545453
2027,Ireland,IRL,0.0024856060606059
2028,Ireland,IRL,0.0024841666666665
2029,Ireland,IRL,0.0024827272727271
2030,Ireland,IRL,0.0024812878787877
2031,Ireland,IRL,0.0024798484848483
2032,Ireland,IRL,0.0024784090909089
2033,Ireland,IRL,0.0024769696969695
2034,Ireland,IRL,0.0024755303030302
2035,Ireland,IRL,0.0024740909090908
2036,Ireland,IRL,0.0024726515151514
2037,Ireland,IRL,0.002471212121212
2038,Ireland,IRL,0.0024697727272726
2039,Ireland,IRL,0.0024683333333332
2040,Ireland,IRL,0.0024668939393938
2041,Ireland,IRL,0.0024654545454544
2042,Ireland,IRL,0.0024640151515149997
2043,Ireland,IRL,0.0024625757575756
2044,Ireland,IRL,0.0024611363636362
2045,Ireland,IRL,0.0024596969696968
2046,Ireland,IRL,0.0024582575757574
2047,Ireland,IRL,0.002456818181818
2048,Ireland,IRL,0.0024553787878786
2049,Ireland,IRL,0.0024539393939392
2050,Ireland,IRL,0.0024524999999999
2021,Israel,ISR,0.0024777272727271
2022,Israel,ISR,0.0024721590909089
2023,Israel,ISR,0.0024665909090908
2024,Israel,ISR,0.0024610227272726
2025,Israel,ISR,0.0024554545454544
2026,Israel,ISR,0.0024498863636362
2027,Israel,ISR,0.002444318181818
2028,Israel,ISR,0.0024387499999998
2029,Israel,ISR,0.0024331818181817
2030,Israel,ISR,0.0024276136363635
2031,Israel,ISR,0.0024220454545453
2032,Israel,ISR,0.0024164772727271
2033,Israel,ISR,0.0024109090909089
2034,Israel,ISR,0.0024053409090908
2035,Israel,ISR,0.0023997727272726
2036,Israel,ISR,0.0023942045454544
2037,Israel,ISR,0.0023886363636362
2038,Israel,ISR,0.002383068181818
2039,Israel,ISR,0.0023774999999998
2040,Israel,ISR,0.0023719318181817
2041,Israel,ISR,0.0023663636363635
2042,Israel,ISR,0.0023607954545453
2043,Israel,ISR,0.0023552272727271
2044,Israel,ISR,0.0023496590909089
2045,Israel,ISR,0.0023440909090908
2046,Israel,ISR,0.0023385227272726
2047,Israel,ISR,0.0023329545454544
2048,Israel,ISR,0.0023273863636362
2049,Israel,ISR,0.0023218181818179997
2050,Israel,ISR,0.0023162499999998
2021,Italy,ITA,0.0
2022,Italy,ITA,0.0
2023,Italy,ITA,0.0
2024,Italy,ITA,0.0
2025,Italy,ITA,0.0
2026,Italy,ITA,0.0
2027,Italy,ITA,0.0
2028,Italy,ITA,0.0
2029,Italy,ITA,0.0
2030,Italy,ITA,0.0
2031,Italy,ITA,0.0
2032,Italy,ITA,0.0
2033,Italy,ITA,0.0
2034,Italy,ITA,0.0
2035,Italy,ITA,0.0
2036,Italy,ITA,0.0
2037,Italy,ITA,0.0
2038,Italy,ITA,0.0
2039,Italy,ITA,0.0
2040,Italy,ITA,0.0
2041,Italy,ITA,0.0
2042,Italy,ITA,0.0
2043,Italy,ITA,0.0
2044,Italy,ITA,0.0
2045,Italy,ITA,0.0
2046,Italy,ITA,0.0
2047,Italy,ITA,0.0
2048,Italy,ITA,0.0
2049,Italy,ITA,0.0
2050,Italy,ITA,0.0
2021,Jamaica,JAM,0.0002172248929482
2022,Jamaica,JAM,0.0002170995353681
2023,Jamaica,JAM,0.0002169741777881
2024,Jamaica,JAM,0.000216848820208
2025,Jamaica,JAM,0.0002167234626279
2026,Jamaica,JAM,0.0002165981050479
2027,Jamaica,JAM,0.0002164727474678
2028,Jamaica,JAM,0.0002163473898877
2029,Jamaica,JAM,0.0002162220323077
2030,Jamaica,JAM,0.0002160966747276
2031,Jamaica,JAM,0.0002159713171476
2032,Jamaica,JAM,0.0002158459595675
2033,Jamaica,JAM,0.0002157206019874
2034,Jamaica,JAM,0.0002155952444074
2035,Jamaica,JAM,0.0002154698868273
2036,Jamaica,JAM,0.0002153445292472
2037,Jamaica,JAM,0.0002152191716672
2038,Jamaica,JAM,0.0002150938140871
2039,Jamaica,JAM,0.00021496845650700001
2040,Jamaica,JAM,0.00021484309892700002
2041,Jamaica,JAM,0.0002147177413469
2042,Jamaica,JAM,0.0002145923837669
2043,Jamaica,JAM,0.0002144670261868
2044,Jamaica,JAM,0.0002143416686067
2045,Jamaica,JAM,0.0002142163110267
2046,Jamaica,JAM,0.0002140909534466
2047,Jamaica,JAM,0.0002139655958665
2048,Jamaica,JAM,0.0002138402382865
2049,Jamaica,JAM,0.0002137148807064
2050,Jamaica,JAM,0.0002135895231263
2021,Jordan,JOR,0.0023356969696968
2022,Jordan,JOR,0.0022946212121211
2023,Jordan,JOR,0.0022535454545453
2024,Jordan,JOR,0.0022124696969696
2025,Jordan,JOR,0.0021713939393938
2026,Jordan,JOR,0.002130318181818
2027,Jordan,JOR,0.0020892424242423
2028,Jordan,JOR,0.0020481666666665
2029,Jordan,JOR,0.0020070909090908
2030,Jordan,JOR,0.001966015151515
2031,Jordan,JOR,0.0019249393939393
2032,Jordan,JOR,0.0018838636363635
2033,Jordan,JOR,0.0018427878787877
2034,Jordan,JOR,0.0018017121212120003
2035,Jordan,JOR,0.0017606363636362
2036,Jordan,JOR,0.0017195606060605
2037,Jordan,JOR,0.0016784848484847
2038,Jordan,JOR,0.0016374090909089998
2039,Jordan,JOR,0.0015963333333332
2040,Jordan,JOR,0.0015552575757574
2041,Jordan,JOR,0.0015141818181817
2042,Jordan,JOR,0.0014731060606059
2043,Jordan,JOR,0.0014320303030302
2044,Jordan,JOR,0.0013909545454544
2045,Jordan,JOR,0.0013498787878787
2046,Jordan,JOR,0.0013088030303029
2047,Jordan,JOR,0.0012677272727272
2048,Jordan,JOR,0.0012266515151514
2049,Jordan,JOR,0.0011855757575756
2050,Jordan,JOR,0.0011444999999999
2021,Kazakhstan,KAZ,0.0022908452950557
2022,Kazakhstan,KAZ,0.0022385566188196
2023,Kazakhstan,KAZ,0.0021862679425836
2024,Kazakhstan,KAZ,0.0021339792663476
2025,Kazakhstan,KAZ,0.0020816905901115
2026,Kazakhstan,KAZ,0.0020294019138755
2027,Kazakhstan,KAZ,0.0019771132376394
2028,Kazakhstan,KAZ,0.0019248245614034
2029,Kazakhstan,KAZ,0.0018725358851673
2030,Kazakhstan,KAZ,0.0018202472089313
2031,Kazakhstan,KAZ,0.0017679585326953
2032,Kazakhstan,KAZ,0.0017156698564592
2033,Kazakhstan,KAZ,0.0016633811802232
2034,Kazakhstan,KAZ,0.0016110925039871
2035,Kazakhstan,KAZ,0.0015588038277511
2036,Kazakhstan,KAZ,0.0015065151515150001
2037,Kazakhstan,KAZ,0.001454226475279
2038,Kazakhstan,KAZ,0.001401937799043
2039,Kazakhstan,KAZ,0.0013496491228069
2040,Kazakhstan,KAZ,0.0012973604465709
2041,Kazakhstan,KAZ,0.0012450717703348
2042,Kazakhstan,KAZ,0.0011927830940988
2043,Kazakhstan,KAZ,0.0011404944178627
2044,Kazakhstan,KAZ,0.0010882057416267
2045,Kazakhstan,KAZ,0.0010359170653907
2046,Kazakhstan,KAZ,0.0009836283891546
2047,Kazakhstan,KAZ,0.0009313397129186
2048,Kazakhstan,KAZ,0.0008790510366825
2049,Kazakhstan,KAZ,0.0008267623604465
2050,Kazakhstan,KAZ,0.0007744736842105
2021,Kuwait,KWT,0.0023018894830658
2022,Kuwait,KWT,0.0022523618538323
2023,Kuwait,KWT,0.0022028342245988
2024,Kuwait,KWT,0.0021533065953653
2025,Kuwait,KWT,0.0021037789661318
2026,Kuwait,KWT,0.0020542513368983
2027,Kuwait,KWT,0.0020047237076647
2028,Kuwait,KWT,0.0019551960784312
2029,Kuwait,KWT,0.0019056684491977
2030,Kuwait,KWT,0.0018561408199642
2031,Kuwait,KWT,0.0018066131907307
2032,Kuwait,KWT,0.0017570855614972
2033,Kuwait,KWT,0.0017075579322637
2034,Kuwait,KWT,0.0016580303030302
2035,Kuwait,KWT,0.0016085026737967
2036,Kuwait,KWT,0.0015589750445631
2037,Kuwait,KWT,0.0015094474153296
2038,Kuwait,KWT,0.0014599197860961
2039,Kuwait,KWT,0.0014103921568626
2040,Kuwait,KWT,0.0013608645276291
2041,Kuwait,KWT,0.0013113368983956
2042,Kuwait,KWT,0.0012618092691621
2043,Kuwait,KWT,0.0012122816399286
2044,Kuwait,KWT,0.0011627540106951
2045,Kuwait,KWT,0.0011132263814616
2046,Kuwait,KWT,0.001063698752228
2047,Kuwait,KWT,0.0010141711229945
2048,Kuwait,KWT,0.000964643493761
2049,Kuwait,KWT,0.0009151158645275
2050,Kuwait,KWT,0.0008655882352939999
2021,Lao People's Democratic Republic,LAO,0.0024942424242423
2022,Lao People's Democratic Republic,LAO,0.0024928030303029
2023,Lao People's Democratic Republic,LAO,0.0024913636363635
2024,Lao People's Democratic Republic,LAO,0.0024899242424241
2025,Lao People's Democratic Republic,LAO,0.0024884848484847
2026,Lao People's Democratic Republic,LAO,0.0024870454545453
2027,Lao People's Democratic Republic,LAO,0.0024856060606059
2028,Lao People's Democratic Republic,LAO,0.0024841666666665
2029,Lao People's Democratic Republic,LAO,0.0024827272727271
2030,Lao People's Democratic Republic,LAO,0.0024812878787877
2031,Lao People's Democratic Republic,LAO,0.0024798484848483
2032,Lao People's Democratic Republic,LAO,0.0024784090909089
2033,Lao People's Democratic Republic,LAO,0.0024769696969695
2034,Lao People's Democratic Republic,LAO,0.0024755303030302
2035,Lao People's Democratic Republic,LAO,0.0024740909090908
2036,Lao People's Democratic Republic,LAO,0.0024726515151514
2037,Lao People's Democratic Republic,LAO,0.002471212121212
2038,Lao People's Democratic Republic,LAO,0.0024697727272726
2039,Lao People's Democratic Republic,LAO,0.0024683333333332
2040,Lao People's Democratic Republic,LAO,0.0024668939393938
2041,Lao People's Democratic Republic,LAO,0.0024654545454544
2042,Lao People's Democratic Republic,LAO,0.0024640151515149997
2043,Lao People's Democratic Republic,LAO,0.0024625757575756
2044,Lao People's Democratic Republic,LAO,0.0024611363636362
2045,Lao People's Democratic Republic,LAO,0.0024596969696968
2046,Lao People's Democratic Republic,LAO,0.0024582575757574
2047,Lao People's Democratic Republic,LAO,0.002456818181818
2048,Lao People's Democratic Republic,LAO,0.0024553787878786
2049,Lao People's Democratic Republic,LAO,0.0024539393939392
2050,Lao People's Democratic Republic,LAO,0.0024524999999999
2021,Latvia,LVA,0.0023621212121211
2022,Latvia,LVA,0.0023276515151514
2023,Latvia,LVA,0.0022931818181817
2024,Latvia,LVA,0.002258712121212
2025,Latvia,LVA,0.0022242424242423
2026,Latvia,LVA,0.0021897727272726
2027,Latvia,LVA,0.0021553030303029
2028,Latvia,LVA,0.0021208333333332
2029,Latvia,LVA,0.0020863636363635
2030,Latvia,LVA,0.0020518939393938
2031,Latvia,LVA,0.0020174242424241
2032,Latvia,LVA,0.0019829545454544
2033,Latvia,LVA,0.0019484848484847
2034,Latvia,LVA,0.001914015151515
2035,Latvia,LVA,0.0018795454545453
2036,Latvia,LVA,0.0018450757575756
2037,Latvia,LVA,0.0018106060606059
2038,Latvia,LVA,0.0017761363636362
2039,Latvia,LVA,0.0017416666666665
2040,Latvia,LVA,0.0017071969696968
2041,Latvia,LVA,0.0016727272727271
2042,Latvia,LVA,0.0016382575757574
2043,Latvia,LVA,0.0016037878787877
2044,Latvia,LVA,0.0015693181818179998
2045,Latvia,LVA,0.0015348484848483
2046,Latvia,LVA,0.0015003787878786
2047,Latvia,LVA,0.0014659090909089998
2048,Latvia,LVA,0.0014314393939393
2049,Latvia,LVA,0.0013969696969696
2050,Latvia,LVA,0.0013624999999999
2021,Lesotho,LSO,0.0024592691622102
2022,Lesotho,LSO,0.0024490864527628
2023,Lesotho,LSO,0.0024389037433154
2024,Lesotho,LSO,0.0024287210338679
2025,Lesotho,LSO,0.0024185383244205
2026,Lesotho,LSO,0.0024083556149731
2027,Lesotho,LSO,0.0023981729055257
2028,Lesotho,LSO,0.0023879901960783
2029,Lesotho,LSO,0.0023778074866309
2030,Lesotho,LSO,0.0023676247771835
2031,Lesotho,LSO,0.0023574420677360004
2032,Lesotho,LSO,0.0023472593582886
2033,Lesotho,LSO,0.0023370766488412
2034,Lesotho,LSO,0.0023268939393938
2035,Lesotho,LSO,0.0023167112299464
2036,Lesotho,LSO,0.002306528520499
2037,Lesotho,LSO,0.0022963458110516
2038,Lesotho,LSO,0.0022861631016041
2039,Lesotho,LSO,0.0022759803921567
2040,Lesotho,LSO,0.0022657976827093
2041,Lesotho,LSO,0.0022556149732619
2042,Lesotho,LSO,0.0022454322638145
2043,Lesotho,LSO,0.0022352495543671
2044,Lesotho,LSO,0.0022250668449197
2045,Lesotho,LSO,0.0022148841354722
2046,Lesotho,LSO,0.0022047014260248
2047,Lesotho,LSO,0.0021945187165774
2048,Lesotho,LSO,0.0021843360071300004
2049,Lesotho,LSO,0.0021741532976826
2050,Lesotho,LSO,0.0021639705882352
2021,Liberia,LBR,0.0024942424242423
2022,Liberia,LBR,0.0024928030303029
2023,Liberia,LBR,0.0024913636363635
2024,Liberia,LBR,0.0024899242424241
2025,Liberia,LBR,0.0024884848484847
2026,Liberia,LBR,0.0024870454545453
2027,Liberia,LBR,0.0024856060606059
2028,Liberia,LBR,0.0024841666666665
2029,Liberia,LBR,0.0024827272727271
2030,Liberia,LBR,0.0024812878787877
2031,Liberia,LBR,0.0024798484848483
2032,Liberia,LBR,0.0024784090909089
2033,Liberia,LBR,0.0024769696969695
2034,Liberia,LBR,0.0024755303030302
2035,Liberia,LBR,0.0024740909090908
2036,Liberia,LBR,0.0024726515151514
2037,Liberia,LBR,0.002471212121212
2038,Liberia,LBR,0.0024697727272726
2039,Liberia,LBR,0.0024683333333332
2040,Liberia,LBR,0.0024668939393938
2041,Liberia,LBR,0.0024654545454544
2042,Liberia,LBR,0.0024640151515149997
2043,Liberia,LBR,0.0024625757575756
2044,Liberia,LBR,0.0024611363636362
2045,Liberia,LBR,0.0024596969696968
2046,Liberia,LBR,0.0024582575757574
2047,Liberia,LBR,0.002456818181818
2048,Liberia,LBR,0.0024553787878786
2049,Liberia,LBR,0.0024539393939392
2050,Liberia,LBR,0.0024524999999999
2021,Libya,LBY,1.7486631016041382e-05
2022,Libya,LBY,2.1858288770051728e-05
2023,Libya,LBY,2.622994652406208e-05
2024,Libya,LBY,3.060160427807242e-05
2025,Libya,LBY,3.4973262032082764e-05
2026,Libya,LBY,3.934491978609311e-05
2027,Libya,LBY,4.3716577540103455e-05
2028,Libya,LBY,4.8088235294113794e-05
2029,Libya,LBY,5.245989304812415e-05
2030,Libya,LBY,5.6831550802134485e-05
2031,Libya,LBY,6.120320855614484e-05
2032,Libya,LBY,6.557486631015517e-05
2033,Libya,LBY,6.994652406416553e-05
2034,Libya,LBY,7.431818181817586e-05
2035,Libya,LBY,7.868983957218622e-05
2036,Libya,LBY,8.306149732619655e-05
2037,Libya,LBY,8.743315508020691e-05
2038,Libya,LBY,9.180481283421726e-05
2039,Libya,LBY,9.617647058822759e-05
2040,Libya,LBY,0.0001005481283422
2041,Libya,LBY,0.0001049197860962
2042,Libya,LBY,0.0001092914438502
2043,Libya,LBY,0.0001136631016042
2044,Libya,LBY,0.0001180347593582
2045,Libya,LBY,0.0001224064171122
2046,Libya,LBY,0.0001267780748663
2047,Libya,LBY,0.0001311497326203
2048,Libya,LBY,0.0001355213903743
2049,Libya,LBY,0.0001398930481283
2050,Libya,LBY,0.0001442647058823
2021,Liechtenstein,LIE,0.0001981818181818
2022,Liechtenstein,LIE,0.0002477272727272
2023,Liechtenstein,LIE,0.0002972727272727
2024,Liechtenstein,LIE,0.0003468181818181
2025,Liechtenstein,LIE,0.0003963636363636
2026,Liechtenstein,LIE,0.00044590909090900003
2027,Liechtenstein,LIE,0.0004954545454545
2028,Liechtenstein,LIE,0.0005449999999999
2029,Liechtenstein,LIE,0.0005945454545454
2030,Liechtenstein,LIE,0.0006440909090908
2031,Liechtenstein,LIE,0.0006936363636363
2032,Liechtenstein,LIE,0.0007431818181817
2033,Liechtenstein,LIE,0.0007927272727272
2034,Liechtenstein,LIE,0.0008422727272726
2035,Liechtenstein,LIE,0.0008918181818181
2036,Liechtenstein,LIE,0.0009413636363635
2037,Liechtenstein,LIE,0.0009909090909089998
2038,Liechtenstein,LIE,0.0010404545454545
2039,Liechtenstein,LIE,0.0010899999999999
2040,Liechtenstein,LIE,0.0011395454545454
2041,Liechtenstein,LIE,0.0011890909090908
2042,Liechtenstein,LIE,0.0012386363636363
2043,Liechtenstein,LIE,0.0012881818181817
2044,Liechtenstein,LIE,0.0013377272727272
2045,Liechtenstein,LIE,0.0013872727272726
2046,Liechtenstein,LIE,0.0014368181818181
2047,Liechtenstein,LIE,0.0014863636363635
2048,Liechtenstein,LIE,0.0015359090909089997
2049,Liechtenstein,LIE,0.0015854545454544
2050,Liechtenstein,LIE,0.0016349999999999
2021,Madagascar,MDG,1.8579545454830835e-05
2022,Madagascar,MDG,2.3224431818538544e-05
2023,Madagascar,MDG,2.7869318182246254e-05
2024,Madagascar,MDG,3.251420454595396e-05
2025,Madagascar,MDG,3.715909090966167e-05
2026,Madagascar,MDG,4.180397727336938e-05
2027,Madagascar,MDG,4.644886363707709e-05
2028,Madagascar,MDG,5.10937500007848e-05
2029,Madagascar,MDG,5.573863636449251e-05
2030,Madagascar,MDG,6.038352272820021e-05
2031,Madagascar,MDG,6.502840909190792e-05
2032,Madagascar,MDG,6.967329545561563e-05
2033,Madagascar,MDG,7.431818181932334e-05
2034,Madagascar,MDG,7.896306818303105e-05
2035,Madagascar,MDG,8.360795454673876e-05
2036,Madagascar,MDG,8.825284091044647e-05
2037,Madagascar,MDG,9.289772727415418e-05
2038,Madagascar,MDG,9.754261363786187e-05
2039,Madagascar,MDG,0.0001021875000015
2040,Madagascar,MDG,0.0001068323863652
2041,Madagascar,MDG,0.0001114772727289
2042,Madagascar,MDG,0.0001161221590926
2043,Madagascar,MDG,0.0001207670454564
2044,Madagascar,MDG,0.0001254119318201
2045,Madagascar,MDG,0.0001300568181838
2046,Madagascar,MDG,0.0001347017045475
2047,Madagascar,MDG,0.0001393465909112
2048,Madagascar,MDG,0.0001439914772749
2049,Madagascar,MDG,0.0001486363636386
2050,Madagascar,MDG,0.0001532812500023
2021,Malawi,MWI,0.0024570833333332
2022,Malawi,MWI,0.0024463541666665
2023,Malawi,MWI,0.0024356249999999
2024,Malawi,MWI,0.0024248958333332
2025,Malawi,MWI,0.0024141666666665
2026,Malawi,MWI,0.0024034374999999
2027,Malawi,MWI,0.0023927083333332
2028,Malawi,MWI,0.0023819791666665
2029,Malawi,MWI,0.0023712499999999
2030,Malawi,MWI,0.0023605208333332
2031,Malawi,MWI,0.0023497916666665
2032,Malawi,MWI,0.0023390624999999
2033,Malawi,MWI,0.0023283333333332
2034,Malawi,MWI,0.0023176041666665
2035,Malawi,MWI,0.0023068749999999
2036,Malawi,MWI,0.0022961458333332
2037,Malawi,MWI,0.0022854166666665
2038,Malawi,MWI,0.0022746874999999
2039,Malawi,MWI,0.0022639583333332
2040,Malawi,MWI,0.0022532291666665
2041,Malawi,MWI,0.0022424999999999
2042,Malawi,MWI,0.0022317708333332
2043,Malawi,MWI,0.0022210416666665
2044,Malawi,MWI,0.0022103124999999
2045,Malawi,MWI,0.0021995833333332
2046,Malawi,MWI,0.0021888541666665
2047,Malawi,MWI,0.0021781249999999
2048,Malawi,MWI,0.0021673958333332
2049,Malawi,MWI,0.0021566666666665
2050,Malawi,MWI,0.0021459374999999
2021,Malaysia,MYS,0.019114632945117
2022,Malaysia,MYS,0.0191036021461267
2023,Malaysia,MYS,0.0190925713471363
2024,Malaysia,MYS,0.019081540548146
2025,Malaysia,MYS,0.0190705097491557
2026,Malaysia,MYS,0.0190594789501654
2027,Malaysia,MYS,0.0190484481511751
2028,Malaysia,MYS,0.0190374173521848
2029,Malaysia,MYS,0.0190263865531944
2030,Malaysia,MYS,0.0190153557542041
2031,Malaysia,MYS,0.0190043249552138
2032,Malaysia,MYS,0.0189932941562235
2033,Malaysia,MYS,0.0189822633572332
2034,Malaysia,MYS,0.0189712325582428
2035,Malaysia,MYS,0.0189602017592525
2036,Malaysia,MYS,0.0189491709602622
2037,Malaysia,MYS,0.0189381401612719
2038,Malaysia,MYS,0.0189271093622816
2039,Malaysia,MYS,0.0189160785632913
2040,Malaysia,MYS,0.0189050477643009
2041,Malaysia,MYS,0.0188940169653106
2042,Malaysia,MYS,0.0188829861663203
2043,Malaysia,MYS,0.01887195536733
2044,Malaysia,MYS,0.0188609245683397
2045,Malaysia,MYS,0.0188498937693494
2046,Malaysia,MYS,0.018838862970358996
2047,Malaysia,MYS,0.0188278321713687
2048,Malaysia,MYS,0.0188168013723784
2049,Malaysia,MYS,0.0188057705733881
2050,Malaysia,MYS,0.0187947397743978
2021,Maldives,MDV,0.0012909412732049
2022,Maldives,MDV,0.0016136765915061
2023,Maldives,MDV,0.0019364119098073
2024,Maldives,MDV,0.0022591472281086
2025,Maldives,MDV,0.0025818825464098
2026,Maldives,MDV,0.002904617864711
2027,Maldives,MDV,0.0032273531830123
2028,Maldives,MDV,0.0035500885013135
2029,Maldives,MDV,0.0038728238196147
2030,Maldives,MDV,0.0041955591379159
2031,Maldives,MDV,0.0045182944562172
2032,Maldives,MDV,0.0048410297745184
2033,Maldives,MDV,0.0051637650928196
2034,Maldives,MDV,0.0054865004111209
2035,Maldives,MDV,0.0058092357294221
2036,Maldives,MDV,0.0061319710477233
2037,Maldives,MDV,0.0064547063660246
2038,Maldives,MDV,0.0067774416843258
2039,Maldives,MDV,0.007100177002626999
2040,Maldives,MDV,0.0074229123209282
2041,Maldives,MDV,0.0077456476392295
2042,Maldives,MDV,0.0080683829575307
2043,Maldives,MDV,0.0083911182758319
2044,Maldives,MDV,0.0087138535941332
2045,Maldives,MDV,0.0090365889124344
2046,Maldives,MDV,0.0093593242307356
2047,Maldives,MDV,0.0096820595490369
2048,Maldives,MDV,0.0100047948673381
2049,Maldives,MDV,0.0103275301856393
2050,Maldives,MDV,0.0106502655039405
2021,Mali,MLI,0.0001573796791443
2022,Mali,MLI,0.0001967245989304
2023,Mali,MLI,0.0002360695187165
2024,Mali,MLI,0.0002754144385026
2025,Mali,MLI,0.0003147593582887
2026,Mali,MLI,0.0003541042780748
2027,Mali,MLI,0.0003934491978609
