Year,iso_code3,nemomod_entc_residual_capacity_pp_oil_gw
2046,BEL,0.1482876764167623
2047,BEL,0.1482876764167623
2048,BEL,0.1482876764167623
2049,BEL,0.1482876764167623
2050,BEL,0.1482876764167623
2051,BEL,0.1482876764167623
2052,BEL,0.1482876764167623
2053,BEL,0.1482876764167623
2054,BEL,0.1482876764167623
2055,BEL,0.1482876764167623
1980,BEN,0.025
1981,BEN,0.025
1982,BEN,0.025
1983,BEN,0.025
1984,BEN,0.025
1985,BEN,0.025
1986,BEN,0.025
1987,BEN,0.025
1988,BEN,0.025
1989,BEN,0.025
1990,BEN,0.025
1991,BEN,0.045
1992,BEN,0.045
1993,BEN,0.02
1994,BEN,0.02
1995,BEN,0.02
1996,BEN,0.02
1997,BEN,0.02
1998,BEN,0.02
1999,BEN,0.02
2000,BEN,0.02
2001,BEN,0.0201652892561983
2002,BEN,0.0201652892561983
2003,BEN,0.0201652892561983
2004,BEN,0.0201652892561983
2005,BEN,0.020495867768595
2006,BEN,0.0472727272727272
2007,BEN,0.056198347107438
2008,BEN,0.0641322314049586
2009,BEN,0.0479338842975206
1963,BFA,0.05856
1964,BFA,0.05856
1965,BFA,0.05856
1966,BFA,0.05856
1967,BFA,0.05856
1968,BFA,0.05856
1969,BFA,0.05856
1970,BFA,0.05856
1971,BFA,0.05856
1972,BFA,0.05856
1973,BFA,0.05856
1974,BFA,0.05856
1975,BFA,0.05856
1976,BFA,0.05856
1977,BFA,0.05856
1978,BFA,0.05856
1979,BFA,0.05856
1980,BFA,0.05856
1981,BFA,0.05856
1982,BFA,0.082406
1983,BFA,0.082406
1984,BFA,0.082406
1985,BFA,0.082406
1986,BFA,0.082406
1987,BFA,0.082406
1988,BFA,0.082406
1989,BFA,0.082406
1990,BFA,0.082406
1991,BFA,0.082406
1992,BFA,0.082406
1993,BFA,0.082406
1994,BFA,0.082406
1995,BFA,0.082406
1996,BFA,0.082406
1997,BFA,0.082406
1998,BFA,0.082406
1999,BFA,0.082406
2000,BFA,0.082406
2001,BFA,0.082406
2002,BFA,0.082406
2003,BFA,0.1089186367514932
2004,BFA,0.1274707122421322
2005,BFA,0.1412351553480901
2006,BFA,0.1526057822617075
2007,BFA,0.1490150579731968
2008,BFA,0.1508104201174522
2009,BFA,0.150211966069367
2021,BFA,0.2290480550056809
2022,BFA,0.1668724303936841
2023,BFA,0.1668724303936841
2024,BFA,0.1668724303936841
2025,BFA,0.1668724303936841
2026,BFA,0.1668724303936841
2027,BFA,0.1668724303936841
2028,BFA,0.1668724303936841
2029,BFA,0.1668724303936841
2030,BFA,0.1668724303936841
2031,BFA,0.1668724303936841
2032,BFA,0.1668724303936841
2033,BFA,0.1668724303936841
2034,BFA,0.1668724303936841
2035,BFA,0.1668724303936841
2036,BFA,0.1668724303936841
2037,BFA,0.1668724303936841
2038,BFA,0.1668724303936841
2039,BFA,0.1668724303936841
2040,BFA,0.1668724303936841
2041,BFA,0.1668724303936841
2042,BFA,0.1668724303936841
2043,BFA,0.1668724303936841
2044,BFA,0.1668724303936841
2045,BFA,0.1668724303936841
2046,BFA,0.1668724303936841
2047,BFA,0.1668724303936841
2048,BFA,0.1668724303936841
2049,BFA,0.1668724303936841
2050,BFA,0.1668724303936841
2051,BFA,0.1668724303936841
2052,BFA,0.1668724303936841
2053,BFA,0.1668724303936841
2054,BFA,0.1668724303936841
2055,BFA,0.1668724303936841
1962,BGD,0.0
1963,BGD,0.0
1964,BGD,0.0
1965,BGD,0.0
1966,BGD,0.0
1967,BGD,0.0
1968,BGD,0.0
1969,BGD,0.0
1970,BGD,0.0
1971,BGD,0.0
1972,BGD,0.0
1973,BGD,0.0
1974,BGD,0.0
1975,BGD,0.0
1976,BGD,0.7407874015748033
1977,BGD,0.7407874015748033
1978,BGD,0.7407874015748033
1979,BGD,0.7407874015748033
1980,BGD,0.8029606299212598
1981,BGD,0.8029606299212598
1982,BGD,0.8029606299212598
1983,BGD,0.8029606299212598
1984,BGD,0.8029606299212598
1985,BGD,0.8029606299212598
1986,BGD,0.8717480314960631
1987,BGD,0.8717480314960631
1988,BGD,0.898204724409449
1989,BGD,0.898204724409449
1990,BGD,1.0238740157480315
1991,BGD,1.0929448818897638
1992,BGD,1.112447244094488
1993,BGD,1.177374613003096
1994,BGD,1.237843373493976
1995,BGD,1.5167434119278778
1996,BGD,1.568644724977457
1997,BGD,1.570545536519387
1998,BGD,1.583949203616014
1999,BGD,1.5998000000000003
2000,BGD,1.530946798029557
2001,BGD,1.5006279770877298
2002,BGD,1.313
2003,BGD,1.413
2004,BGD,1.413
2005,BGD,1.413
2006,BGD,1.413
2007,BGD,1.413
2008,BGD,1.413
2009,BGD,1.413
2021,BGD,4.178460471890475
2022,BGD,4.178460471890475
2023,BGD,4.178460471890475
2024,BGD,4.178460471890475
2025,BGD,4.178460471890475
2026,BGD,4.067206020001942
2027,BGD,4.067206020001942
2028,BGD,4.02441584619866
2029,BGD,4.02441584619866
2030,BGD,3.821162520633072
2031,BGD,3.821162520633072
2032,BGD,3.821162520633072
2033,BGD,3.821162520633072
2034,BGD,3.7056290513642094
2035,BGD,3.33977306534615
2036,BGD,3.222100087387125
2037,BGD,3.222100087387125
2038,BGD,3.222100087387125
2039,BGD,2.7749427711428294
2040,BGD,2.7749427711428294
2041,BGD,2.667967336634625
2042,BGD,2.667967336634625
2043,BGD,2.4540164676182155
2044,BGD,2.4540164676182155
2045,BGD,2.4540164676182155
2046,BGD,2.4540164676182155
2047,BGD,2.4540164676182155
2048,BGD,2.4540164676182155
2049,BGD,2.4540164676182155
2050,BGD,2.4540164676182155
2051,BGD,2.002580133993592
2052,BGD,1.3650065443246917
2053,BGD,1.1318000970968056
2054,BGD,1.1318000970968056
2055,BGD,1.1318000970968056
1935,BGR,0.0
1936,BGR,0.0
1937,BGR,0.0
1938,BGR,0.0
1939,BGR,0.0
1940,BGR,0.0
1941,BGR,0.0
1942,BGR,0.0
1943,BGR,0.0
1944,BGR,0.0
1945,BGR,0.0
1946,BGR,0.0
1947,BGR,0.0
1948,BGR,0.0
1949,BGR,0.0
1950,BGR,0.0
1951,BGR,0.0
1952,BGR,0.0
1953,BGR,0.0
1954,BGR,0.0
1955,BGR,0.0
1956,BGR,0.0
1957,BGR,0.0
1958,BGR,0.0
1959,BGR,0.0
1960,BGR,0.0
1961,BGR,0.0
1962,BGR,0.0
1963,BGR,0.0
1964,BGR,0.0
1965,BGR,0.0
1966,BGR,0.0
1967,BGR,0.0
1968,BGR,0.0
1969,BGR,0.0
1970,BGR,0.0
1971,BGR,0.0
1972,BGR,0.0
1973,BGR,0.0
1974,BGR,0.0
1975,BGR,0.0
1976,BGR,0.0
1977,BGR,0.0
1978,BGR,0.0
1979,BGR,0.0
1980,BGR,0.0
1981,BGR,0.0
1982,BGR,0.0
1983,BGR,0.0
1984,BGR,0.0
1985,BGR,0.0
1986,BGR,0.0
1987,BGR,0.0
1988,BGR,0.0
1989,BGR,0.0
1990,BGR,0.0
1991,BGR,0.0
1992,BGR,0.0
1993,BGR,0.0
1994,BGR,0.0
1995,BGR,0.0
1996,BGR,0.0
1997,BGR,0.0
1998,BGR,0.0
1999,BGR,0.0
2000,BGR,0.0
2001,BGR,0.0
2002,BGR,0.0
2003,BGR,0.0
2004,BGR,0.0
2005,BGR,0.0
2006,BGR,0.0
2007,BGR,0.0
2008,BGR,0.0
2009,BGR,0.0
2021,BGR,0.0
2022,BGR,0.0
2023,BGR,0.0
2024,BGR,0.0
2025,BGR,0.0
2026,BGR,0.0
2027,BGR,0.0
2028,BGR,0.0
2029,BGR,0.0
2030,BGR,0.0
2031,BGR,0.0
2032,BGR,0.0
2033,BGR,0.0
2034,BGR,0.0
2035,BGR,0.0
2036,BGR,0.0
2037,BGR,0.0
2038,BGR,0.0
2039,BGR,0.0
2040,BGR,0.0
2041,BGR,0.0
2042,BGR,0.0
2043,BGR,0.0
2044,BGR,0.0
2045,BGR,0.0
2046,BGR,0.0
2047,BGR,0.0
2048,BGR,0.0
2049,BGR,0.0
2050,BGR,0.0
2051,BGR,0.0
2052,BGR,0.0
2053,BGR,0.0
2054,BGR,0.0
2055,BGR,0.0
1985,BHR,1.04
1986,BHR,1.04
1987,BHR,1.04
1988,BHR,1.04
1989,BHR,1.04
1990,BHR,1.04
1991,BHR,1.04
1992,BHR,1.05
1993,BHR,1.07
1994,BHR,1.261
1995,BHR,1.261
1996,BHR,1.286
1997,BHR,1.286
1998,BHR,1.286
1999,BHR,0.0102544573843141
2000,BHR,0.0112776460888385
2001,BHR,0.0113528805524064
2002,BHR,0.0197565701329485
2003,BHR,0.0204562506441306
2004,BHR,0.0204562506441306
2005,BHR,0.0145879624858291
2006,BHR,0.0391219210553437
2007,BHR,0.0144208486874596
2008,BHR,0.0104193313006541
2009,BHR,0.0111631615979985
2021,BHR,0.0073
2022,BHR,0.0073
2023,BHR,0.0073
2024,BHR,0.0073
2025,BHR,0.0
2026,BHR,0.0
2027,BHR,0.0
2028,BHR,0.0
2029,BHR,0.0
2030,BHR,0.0
2031,BHR,0.0
2032,BHR,0.0
2033,BHR,0.0
2034,BHR,0.0
2035,BHR,0.0
2036,BHR,0.0
2037,BHR,0.0
2038,BHR,0.0
2039,BHR,0.0
2040,BHR,0.0
2041,BHR,0.0
2042,BHR,0.0
2043,BHR,0.0
2044,BHR,0.0
2045,BHR,0.0
2046,BHR,0.0
2047,BHR,0.0
1937,BIH,0.0
1938,BIH,0.0
1939,BIH,0.0
1940,BIH,0.0
1941,BIH,0.0
1942,BIH,0.0
1943,BIH,0.0
1944,BIH,0.0
1945,BIH,0.0
1946,BIH,0.0
1947,BIH,0.0
1948,BIH,0.0
1949,BIH,0.0
1950,BIH,0.0
1951,BIH,0.0
1952,BIH,0.0
1953,BIH,0.0
1954,BIH,0.0
1955,BIH,0.0
1956,BIH,0.0
1957,BIH,0.0
1958,BIH,0.0
1959,BIH,0.0
1960,BIH,0.0
1961,BIH,0.0
1962,BIH,0.0
1963,BIH,0.0
1964,BIH,0.0
1965,BIH,0.0
1966,BIH,0.0
1967,BIH,0.0
1968,BIH,0.0
1969,BIH,0.0
1970,BIH,0.0
1971,BIH,0.0
1972,BIH,0.0
1973,BIH,0.0
1974,BIH,0.0
1975,BIH,0.0
1976,BIH,0.0
1977,BIH,0.0
1978,BIH,0.0
1979,BIH,0.0
1980,BIH,0.0
1981,BIH,0.0
1982,BIH,0.0
1983,BIH,0.0
1984,BIH,0.0
1985,BIH,0.0
1986,BIH,0.0
1987,BIH,0.0
1988,BIH,0.0
1989,BIH,0.0
1990,BIH,0.0
1991,BIH,0.0
1992,BIH,0.0
1993,BIH,0.0
1994,BIH,0.0
1995,BIH,0.0
1996,BIH,0.0
1997,BIH,0.0
1998,BIH,0.0
1999,BIH,0.0
2000,BIH,0.0
2001,BIH,0.0
2002,BIH,0.0
2003,BIH,0.0
2004,BIH,0.0
2005,BIH,0.0
2006,BIH,0.0
2007,BIH,0.0
2008,BIH,0.0
2009,BIH,0.0
2021,BIH,0.0
2022,BIH,0.0
2023,BIH,0.0
2024,BIH,0.0
2025,BIH,0.0
2026,BIH,0.0
2027,BIH,0.0
2028,BIH,0.0
2029,BIH,0.0
2030,BIH,0.0
2031,BIH,0.0
2032,BIH,0.0
2033,BIH,0.0
2034,BIH,0.0
2035,BIH,0.0
2036,BIH,0.0
2037,BIH,0.0
2038,BIH,0.0
2039,BIH,0.0
2040,BIH,0.0
2041,BIH,0.0
2042,BIH,0.0
2043,BIH,0.0
2044,BIH,0.0
2045,BIH,0.0
2046,BIH,0.0
2047,BIH,0.0
2048,BIH,0.0
2049,BIH,0.0
2050,BIH,0.0
2051,BIH,0.0
2052,BIH,0.0
2053,BIH,0.0
2054,BIH,0.0
2055,BIH,0.0
1946,BLR,0.0
1947,BLR,0.0
1948,BLR,0.0
1949,BLR,0.0
1950,BLR,0.0
1951,BLR,0.0
1952,BLR,0.0
1953,BLR,0.0
1954,BLR,0.0
1955,BLR,0.0
1956,BLR,0.0
1957,BLR,0.0
1958,BLR,0.0
1959,BLR,0.0
1960,BLR,0.0
1961,BLR,0.0
1962,BLR,0.0
1963,BLR,0.0
1964,BLR,0.0
1965,BLR,0.0
1966,BLR,0.0
1967,BLR,0.0
1968,BLR,0.0
1969,BLR,0.0
1970,BLR,0.0
1971,BLR,0.0
1972,BLR,0.0
1973,BLR,0.0
1974,BLR,0.0
1975,BLR,0.0
1976,BLR,0.0
1977,BLR,0.0
1978,BLR,0.0
1979,BLR,0.0
1980,BLR,0.0
1981,BLR,0.0
1982,BLR,0.0
1983,BLR,0.0
1984,BLR,0.0
1985,BLR,0.0
1986,BLR,0.0
1987,BLR,0.0
1988,BLR,0.0
1989,BLR,0.0
1990,BLR,0.0
1991,BLR,0.0
1992,BLR,0.0
1993,BLR,0.0
1994,BLR,0.0
1995,BLR,0.0
1996,BLR,0.0
1997,BLR,0.0
1998,BLR,0.0
1999,BLR,0.0
2000,BLR,0.0
2001,BLR,0.0
2002,BLR,0.0
2003,BLR,0.0
2004,BLR,0.0
2005,BLR,0.0
2006,BLR,0.0
2007,BLR,0.0
2008,BLR,0.0
2009,BLR,0.0
2021,BLR,0.0
2022,BLR,0.0
2023,BLR,0.0
2024,BLR,0.0
2025,BLR,0.0
2026,BLR,0.0
2027,BLR,0.0
2028,BLR,0.0
2029,BLR,0.0
2030,BLR,0.0
2031,BLR,0.0
2032,BLR,0.0
2033,BLR,0.0
2034,BLR,0.0
2035,BLR,0.0
2036,BLR,0.0
2037,BLR,0.0
2038,BLR,0.0
2039,BLR,0.0
2040,BLR,0.0
2041,BLR,0.0
2042,BLR,0.0
2043,BLR,0.0
2044,BLR,0.0
2045,BLR,0.0
2046,BLR,0.0
2047,BLR,0.0
2048,BLR,0.0
2049,BLR,0.0
1920,BOL,0.0
1921,BOL,0.0
1922,BOL,0.0
1923,BOL,0.0
1924,BOL,0.0
1925,BOL,0.0
1926,BOL,0.0
1927,BOL,0.0
1928,BOL,0.0
1929,BOL,0.0
1930,BOL,0.0
1931,BOL,0.0
1932,BOL,0.0
1933,BOL,0.0
1934,BOL,0.0
1935,BOL,0.0
1936,BOL,0.0
1937,BOL,0.0
1938,BOL,0.0
1939,BOL,0.0
1940,BOL,0.0
1941,BOL,0.0
1942,BOL,0.0
1943,BOL,0.0
1944,BOL,0.0
1945,BOL,0.0
1946,BOL,0.0
1947,BOL,0.0
1948,BOL,0.0
1949,BOL,0.0
1950,BOL,0.0
1951,BOL,0.0
1952,BOL,0.0
1953,BOL,0.0
1954,BOL,0.0
1955,BOL,0.0
1956,BOL,0.0
1957,BOL,0.0
1958,BOL,0.0
1959,BOL,0.0
1960,BOL,0.0
1961,BOL,0.0
1962,BOL,0.0
1963,BOL,0.0
1964,BOL,0.0
1965,BOL,0.0
1966,BOL,0.0
1967,BOL,0.0
1968,BOL,0.0
1969,BOL,0.0
1970,BOL,0.0
1971,BOL,0.0
1972,BOL,0.0
1973,BOL,0.0
1974,BOL,0.0
1975,BOL,0.0
1976,BOL,0.0
1977,BOL,0.0
1978,BOL,0.0
1979,BOL,0.0
1980,BOL,0.0
1981,BOL,0.0
1982,BOL,0.0
1983,BOL,0.0
1984,BOL,0.0
1985,BOL,0.0
1986,BOL,0.0
1987,BOL,0.0
1988,BOL,0.0
1989,BOL,0.0
1990,BOL,0.0
1991,BOL,0.0
1992,BOL,0.0
1993,BOL,0.0
1994,BOL,0.0
1995,BOL,0.0
1996,BOL,0.0
1997,BOL,0.0
1998,BOL,0.0
1999,BOL,0.0
2000,BOL,0.0
2001,BOL,0.0
2002,BOL,0.0
2003,BOL,0.0
2004,BOL,0.0
2005,BOL,0.0
2006,BOL,0.0
2007,BOL,0.0
2008,BOL,0.0
2009,BOL,0.0
2021,BOL,0.0
2022,BOL,0.0
2023,BOL,0.0
2024,BOL,0.0
2025,BOL,0.0
2026,BOL,0.0
2027,BOL,0.0
2028,BOL,0.0
2029,BOL,0.0
2030,BOL,0.0
2031,BOL,0.0
2032,BOL,0.0
2033,BOL,0.0
2034,BOL,0.0
2035,BOL,0.0
2036,BOL,0.0
2037,BOL,0.0
2038,BOL,0.0
2039,BOL,0.0
2040,BOL,0.0
2041,BOL,0.0
2042,BOL,0.0
2043,BOL,0.0
2044,BOL,0.0
2045,BOL,0.0
2046,BOL,0.0
2047,BOL,0.0
2048,BOL,0.0
2049,BOL,0.0
2050,BOL,0.0
2051,BOL,0.0
2052,BOL,0.0
2053,BOL,0.0
2054,BOL,0.0
2055,BOL,0.0
1920,BRA,0.00224
1921,BRA,0.00224
1922,BRA,0.00224
1923,BRA,0.00224
1924,BRA,0.00224
1925,BRA,0.00224
1926,BRA,0.00224
1927,BRA,0.00224
1928,BRA,0.00224
1929,BRA,0.00224
1930,BRA,0.00224
1931,BRA,0.00224
1932,BRA,0.00224
1933,BRA,0.00224
1934,BRA,0.00224
1935,BRA,0.00224
1936,BRA,0.00224
1937,BRA,0.00224
1938,BRA,0.00224
1939,BRA,0.00224
1940,BRA,0.0
1941,BRA,0.0
1942,BRA,0.0
1943,BRA,0.0
1944,BRA,0.0
1945,BRA,0.0
1946,BRA,0.0
1947,BRA,0.0
1948,BRA,0.0
1949,BRA,0.0
1950,BRA,0.0
1951,BRA,0.0
1952,BRA,0.012
1953,BRA,0.012
1954,BRA,0.202
1955,BRA,0.2265
1956,BRA,0.2265
1957,BRA,0.2265
1958,BRA,0.2265
1959,BRA,0.2265
1960,BRA,0.2265
1961,BRA,0.2265
1962,BRA,0.2265
1963,BRA,0.3575
1964,BRA,0.3575
1965,BRA,0.3575
1966,BRA,0.3575
1967,BRA,0.3575
1968,BRA,0.3575
1969,BRA,0.3575
1970,BRA,0.3575
1971,BRA,0.35858
1972,BRA,0.35858
1973,BRA,1.0380144
1974,BRA,1.0380144
1975,BRA,1.0868064
1976,BRA,1.2442144
1977,BRA,1.2571094
1978,BRA,1.2775214
1979,BRA,1.2775214
1980,BRA,1.3853214
1981,BRA,1.3867614
1982,BRA,1.3900838
1983,BRA,1.4699638
1984,BRA,1.5068598
1985,BRA,1.5190398
1986,BRA,1.5215358
1987,BRA,1.5288818
1988,BRA,1.5803737999999998
1989,BRA,1.5848698
1990,BRA,1.6757748
1991,BRA,1.6795508
1992,BRA,1.6752928
1993,BRA,1.8829928
1994,BRA,1.7031878
1995,BRA,1.6786878
1996,BRA,1.6846188
1997,BRA,1.9858138
1998,BRA,2.0355698
1999,BRA,2.1525386
2000,BRA,2.2126866
2001,BRA,2.27111332
2002,BRA,2.721180593798076
2003,BRA,2.93466433877494
2004,BRA,2.9386334026198444
2005,BRA,3.0869186118648466
2006,BRA,3.268772340029432
2007,BRA,3.367224320171391
2008,BRA,3.615362077959412
2009,BRA,4.276121849504944
2021,BRA,8.676331006945475
2022,BRA,8.67214872615241
2023,BRA,8.571594732126982
2024,BRA,8.525149562327755
2025,BRA,8.509817218221224
2026,BRA,8.506675220611216
2027,BRA,8.497427979247785
2028,BRA,8.432609172783621
2029,BRA,8.426949548883545
2030,BRA,8.3125171399341
2031,BRA,8.307763861498445
2032,BRA,8.298018130129583
2033,BRA,8.03656263990573
2034,BRA,8.023729039892094
2035,BRA,8.023729039892094
2036,BRA,8.016263019128887
2037,BRA,7.637114793909951
2038,BRA,7.57448128706557
2039,BRA,7.427239424066554
2040,BRA,7.351524331018964
2041,BRA,7.27797600786166
2042,BRA,6.719134723815211
2043,BRA,6.352498069031145
2044,BRA,6.322304176934326
2045,BRA,6.166152686257378
2046,BRA,5.970316355895302
2047,BRA,5.931456794108059
2048,BRA,5.6500037353215165
2049,BRA,4.840213770847565
2050,BRA,2.9964553335771136
2051,BRA,2.080871187717581
2052,BRA,1.6607266912790175
2053,BRA,0.8291904779619508
2054,BRA,0.7133661363773847
2055,BRA,0.3405132356967691
1960,BRN,0.0
1961,BRN,0.0
1962,BRN,0.0
1963,BRN,0.0
1964,BRN,0.0
1965,BRN,0.0
1966,BRN,0.0
1967,BRN,0.0
1968,BRN,0.0
1969,BRN,0.0
1970,BRN,0.0
1971,BRN,0.0
1972,BRN,0.0
1973,BRN,0.0
1974,BRN,0.0
1975,BRN,0.0
1976,BRN,0.0
1977,BRN,0.0
1978,BRN,0.0
1979,BRN,0.0
1980,BRN,0.0
1981,BRN,0.0
1982,BRN,0.0
1983,BRN,0.0
1984,BRN,0.0
1995,BRN,0.0
1996,BRN,0.0
1997,BRN,0.0
1998,BRN,0.0
1999,BRN,0.0
2000,BRN,0.0
2001,BRN,0.0
2002,BRN,0.0
2003,BRN,0.0
2004,BRN,0.0
2005,BRN,0.0
2006,BRN,0.0
2007,BRN,0.0
2008,BRN,0.0
2009,BRN,0.0
2021,BRN,0.0
2022,BRN,0.0
2023,BRN,0.0
2024,BRN,0.0
2025,BRN,0.0
2026,BRN,0.0
2027,BRN,0.0
2028,BRN,0.0
2029,BRN,0.0
2030,BRN,0.0
2031,BRN,0.0
2032,BRN,0.0
2033,BRN,0.0
2034,BRN,0.0
2035,BRN,0.0
1938,BTN,0.0
1939,BTN,0.0
1940,BTN,0.0
1941,BTN,0.0
1942,BTN,0.0
1943,BTN,0.0
1944,BTN,0.0
1945,BTN,0.0
1946,BTN,0.0
1947,BTN,0.0
1948,BTN,0.0
1949,BTN,0.0
1950,BTN,0.0
1951,BTN,0.0
1952,BTN,0.0
1953,BTN,0.0
1954,BTN,0.0
1955,BTN,0.0
1956,BTN,0.0
1957,BTN,0.0
1958,BTN,0.0
1959,BTN,0.0
1960,BTN,0.0
1961,BTN,0.0
1962,BTN,0.0
1963,BTN,0.0
1964,BTN,0.0
1965,BTN,0.0
1966,BTN,0.0
1967,BTN,0.0
1968,BTN,0.0
1969,BTN,0.0
1970,BTN,0.0
1971,BTN,0.0
1972,BTN,0.0
1973,BTN,0.0
1974,BTN,0.0
1975,BTN,0.0
1976,BTN,0.0
1977,BTN,0.0
1978,BTN,0.0
1979,BTN,0.0
1980,BTN,0.0
1981,BTN,0.0
1982,BTN,0.0
1983,BTN,0.0
1984,BTN,0.0
1985,BTN,0.0
1986,BTN,0.0
1987,BTN,0.0
1988,BTN,0.0
1989,BTN,0.0
1990,BTN,0.0
1991,BTN,0.0
1992,BTN,0.0
1993,BTN,0.0
1994,BTN,0.0
1995,BTN,0.0
1996,BTN,0.0
1997,BTN,0.0
1998,BTN,0.0
1999,BTN,0.0
2000,BTN,0.0
2001,BTN,0.0
2002,BTN,0.0
2003,BTN,0.0
2004,BTN,0.0
2005,BTN,0.0
2006,BTN,0.0
2007,BTN,0.0
2008,BTN,0.0
2009,BTN,0.0
2021,BTN,0.0
2022,BTN,0.0
2023,BTN,0.0
2024,BTN,0.0
2025,BTN,0.0
2026,BTN,0.0
2027,BTN,0.0
2028,BTN,0.0
2029,BTN,0.0
2030,BTN,0.0
2031,BTN,0.0
2032,BTN,0.0
2033,BTN,0.0
2034,BTN,0.0
2035,BTN,0.0
2036,BTN,0.0
2037,BTN,0.0
2038,BTN,0.0
2039,BTN,0.0
2040,BTN,0.0
2041,BTN,0.0
2042,BTN,0.0
2043,BTN,0.0
2044,BTN,0.0
2045,BTN,0.0
2046,BTN,0.0
2047,BTN,0.0
2048,BTN,0.0
2049,BTN,0.0
2050,BTN,0.0
2051,BTN,0.0
2052,BTN,0.0
2053,BTN,0.0
2054,BTN,0.0
2055,BTN,0.0
1975,BWA,0.0
1976,BWA,0.0
1977,BWA,0.0
1978,BWA,0.0
1979,BWA,0.0
1980,BWA,0.0
1981,BWA,0.0
1982,BWA,0.0
1983,BWA,0.0
1984,BWA,0.0
1985,BWA,0.0
1986,BWA,0.0
1987,BWA,0.0
1988,BWA,0.0
1989,BWA,0.0
1990,BWA,0.0
1991,BWA,0.0
1992,BWA,0.0
1993,BWA,0.0
1994,BWA,0.0
1995,BWA,0.0
1996,BWA,0.0
1997,BWA,0.0
1998,BWA,0.0
1999,BWA,0.0
2000,BWA,0.0
2001,BWA,0.0
2002,BWA,0.0
2003,BWA,0.0
2004,BWA,0.0
2005,BWA,0.0
2006,BWA,0.0
2007,BWA,0.0
2008,BWA,0.0
2009,BWA,0.0
2021,BWA,0.0
2022,BWA,0.0
2023,BWA,0.0
2024,BWA,0.0
2025,BWA,0.0
2026,BWA,0.0
2027,BWA,0.0
2028,BWA,0.0
2029,BWA,0.0
2030,BWA,0.0
2031,BWA,0.0
2032,BWA,0.0
2033,BWA,0.0
2034,BWA,0.0
2035,BWA,0.0
2036,BWA,0.0
2037,BWA,0.0
2038,BWA,0.0
2039,BWA,0.0
2040,BWA,0.0
1995,CAF,0.0
1996,CAF,0.0
1997,CAF,0.0
1998,CAF,0.0
1999,CAF,0.0
2000,CAF,0.0
2001,CAF,0.0
2002,CAF,0.0
2003,CAF,0.0
2004,CAF,0.0
2005,CAF,0.0
2006,CAF,0.0
2007,CAF,0.0
2008,CAF,0.0
2009,CAF,0.0
2021,CAF,0.0189875831749049
2022,CAF,0.0189875831749049
2023,CAF,0.0189875831749049
2024,CAF,0.0189875831749049
2025,CAF,0.0189875831749049
2026,CAF,0.0189875831749049
2027,CAF,0.0189875831749049
2028,CAF,0.0189875831749049
2029,CAF,0.0189875831749049
2030,CAF,0.0189875831749049
2031,CAF,0.0189875831749049
2032,CAF,0.0189875831749049
2033,CAF,0.0189875831749049
2034,CAF,0.0189875831749049
2035,CAF,0.0189875831749049
2036,CAF,0.0189875831749049
2037,CAF,0.0189875831749049
2038,CAF,0.0189875831749049
2039,CAF,0.0189875831749049
2040,CAF,0.0189875831749049
2041,CAF,0.0189875831749049
2042,CAF,0.0189875831749049
2043,CAF,0.0189875831749049
2044,CAF,0.0189875831749049
2045,CAF,0.0189875831749049
2046,CAF,0.0189875831749049
2047,CAF,0.0189875831749049
2048,CAF,0.0189875831749049
2049,CAF,0.0189875831749049
2050,CAF,0.0
2051,CAF,0.0
2052,CAF,0.0
2053,CAF,0.0
2054,CAF,0.0
2055,CAF,0.0
1920,CAN,0.0
1921,CAN,0.0
1922,CAN,0.0
1923,CAN,0.0
1924,CAN,0.0
1925,CAN,0.0
1926,CAN,0.0
1927,CAN,0.0
1928,CAN,0.0
1929,CAN,0.0
1930,CAN,0.0
1931,CAN,0.0
1932,CAN,0.0
1933,CAN,0.0
1934,CAN,0.0
1935,CAN,0.0
1936,CAN,0.0
1937,CAN,0.0
1938,CAN,0.0
1939,CAN,0.0
1940,CAN,0.0
1941,CAN,0.0
1942,CAN,0.0
1943,CAN,0.0
1944,CAN,0.0
1945,CAN,0.0
1946,CAN,0.0
1947,CAN,0.0
1948,CAN,0.0
1949,CAN,0.0
1950,CAN,0.0
1951,CAN,0.0
1952,CAN,0.0800392434514673
1953,CAN,0.0800392434514673
1954,CAN,0.0800392434514673
1955,CAN,0.1552276236634518
1956,CAN,0.1552276236634518
1957,CAN,0.1552276236634518
1958,CAN,0.1552276236634518
1959,CAN,0.1552276236634518
1960,CAN,0.1552276236634518
1961,CAN,0.3153061105663866
1962,CAN,1.4940658777607243
1963,CAN,1.4940658777607243
1964,CAN,1.4940658777607243
1965,CAN,1.4940658777607243
1966,CAN,1.4940658777607243
1967,CAN,1.4940658777607243
1968,CAN,1.4940658777607243
1969,CAN,1.4940658777607243
1970,CAN,1.4940658777607243
1971,CAN,1.4940658777607243
1972,CAN,1.4940658777607243
1973,CAN,1.4940658777607243
1974,CAN,1.4940658777607243
1975,CAN,1.5741051212121917
1976,CAN,1.5741051212121917
1977,CAN,1.5741051212121917
1978,CAN,1.5741051212121917
1979,CAN,1.5741051212121917
1980,CAN,1.5741051212121917
1981,CAN,1.5741051212121917
1982,CAN,1.5741051212121917
1983,CAN,1.5741051212121917
1984,CAN,1.5741051212121917
1985,CAN,1.5741051212121917
1986,CAN,1.5741051212121917
1987,CAN,1.5741051212121917
