iso_code3,Nation,Year,frac_trns_fuelmix_road_heavy_freight_biofuels
MLI,Mali,2035,0.05514640616422728
MLI,Mali,2036,0.054973882174302935
MLI,Mali,2037,0.054807144280449006
MLI,Mali,2038,0.05464590620282556
MLI,Mali,2039,0.054489900240940706
MLI,Mali,2040,0.05433887579048423
MLI,Mali,2041,0.05402493089773479
MLI,Mali,2042,0.053722910320922815
MLI,Mali,2043,0.053432147353999454
MLI,Mali,2044,0.05315202408358003
MLI,Mali,2045,0.052881967005550964
MLI,Mali,2046,0.05239122890175804
MLI,Mali,2047,0.0519218319206657
MLI,Mali,2048,0.051472413570309426
MLI,Mali,2049,0.05104172492360569
MLI,Mali,2050,0.05062861902771083
MLT,Malta,2021,0.0
MLT,Malta,2022,0.0
MLT,Malta,2023,0.0
MLT,Malta,2024,0.0
MLT,Malta,2025,0.0
MLT,Malta,2026,0.0
MLT,Malta,2027,0.0
MLT,Malta,2028,0.0
MLT,Malta,2029,0.0
MLT,Malta,2030,0.0
MLT,Malta,2031,0.0
MLT,Malta,2032,0.0
MLT,Malta,2033,0.0
MLT,Malta,2034,0.0
MLT,Malta,2035,0.0
MLT,Malta,2036,0.0
MLT,Malta,2037,0.0
MLT,Malta,2038,0.0
MLT,Malta,2039,0.0
MLT,Malta,2040,0.0
MLT,Malta,2041,0.0
MLT,Malta,2042,0.0
MLT,Malta,2043,0.0
MLT,Malta,2044,0.0
MLT,Malta,2045,0.0
MLT,Malta,2046,0.0
MLT,Malta,2047,0.0
MLT,Malta,2048,0.0
MLT,Malta,2049,0.0
MLT,Malta,2050,0.0
MMR,Myanmar,2021,0.020975640497566905
MMR,Myanmar,2022,0.0208493991497138
MMR,Myanmar,2023,0.02072606497601394
MMR,Myanmar,2024,0.02060553869694347
MMR,Myanmar,2025,0.020487725502605546
MMR,Myanmar,2026,0.020371480105952803
MMR,Myanmar,2027,0.020257677628994945
MMR,Myanmar,2028,0.020146241864832253
MMR,Myanmar,2029,0.020037099743644315
MMR,Myanmar,2030,0.01993018117291127
MMR,Myanmar,2031,0.019848135744525958
MMR,Myanmar,2032,0.019767385350908346
MMR,Myanmar,2033,0.01968789957020622
MMR,Myanmar,2034,0.019609648926023043
MMR,Myanmar,2035,0.019532604850972204
MMR,Myanmar,2036,0.019454878736240803
MMR,Myanmar,2037,0.019378220900344464
MMR,Myanmar,2038,0.01930260946973419
MMR,Myanmar,2039,0.019228023163975504
MMR,Myanmar,2040,0.01915444127578047
MMR,Myanmar,2041,0.019074247342283603
MMR,Myanmar,2042,0.01899503094234326
MMR,Myanmar,2043,0.018916774310592546
MMR,Myanmar,2044,0.01883946010955477
MMR,Myanmar,2045,0.01876307141683816
MMR,Myanmar,2046,0.01868086411532537
MMR,Myanmar,2047,0.018599567030071658
MMR,Myanmar,2048,0.01851916512715198
MMR,Myanmar,2049,0.018439643701913283
MMR,Myanmar,2050,0.018360988370008484
MNE,Montenegro,2021,0.020593164082976078
MNE,Montenegro,2022,0.020462091704165828
MNE,Montenegro,2023,0.02033397539777411
MNE,Montenegro,2024,0.020208716276549493
MNE,Montenegro,2025,0.020086219815267786
MNE,Montenegro,2026,0.019815511553144878
MNE,Montenegro,2027,0.01955447175134991
MNE,Montenegro,2028,0.019302591527617565
MNE,Montenegro,2029,0.019059397096091
MNE,Montenegro,2030,0.018824446792960053
MNE,Montenegro,2031,0.01858523322367852
MNE,Montenegro,2032,0.018354065212635582
MNE,Montenegro,2033,0.018130543573970693
MNE,Montenegro,2034,0.017914295100019698
MNE,Montenegro,2035,0.01770497048188645
MNE,Montenegro,2036,0.017499512095975528
MNE,Montenegro,2037,0.01730041634810079
MNE,Montenegro,2038,0.017107392187504716
MNE,Montenegro,2039,0.01692016604847999
MNE,Montenegro,2040,0.016738480556766817
MNE,Montenegro,2041,0.01656718318103812
MNE,Montenegro,2042,0.016400629909859202
MNE,Montenegro,2043,0.016238626352125328
MNE,Montenegro,2044,0.016080988593941137
MNE,Montenegro,2045,0.01592754250213513
MNE,Montenegro,2046,0.015780871126084832
MNE,Montenegro,2047,0.0156378831834776
MNE,Montenegro,2048,0.01549844163910319
MNE,Montenegro,2049,0.015362416172003816
MNE,Montenegro,2050,0.0152296827692313
MNG,Mongolia,2021,0.10865584727012396
MNG,Mongolia,2022,0.10752269240588361
MNG,Mongolia,2023,0.10641463976918043
MNG,Mongolia,2024,0.10533086438156508
MNG,Mongolia,2025,0.10427057702313788
MNG,Mongolia,2026,0.10250155805172785
MNG,Mongolia,2027,0.10079368736721107
MNG,Mongolia,2028,0.09914384833758984
MNG,Mongolia,2029,0.097549132592386
MNG,Mongolia,2030,0.09600682291274787
MNG,Mongolia,2031,0.09433942640994988
MNG,Mongolia,2032,0.09273075029067017
MNG,Mongolia,2033,0.09117774631282563
MNG,Mongolia,2034,0.08967757362926213
MNG,Mongolia,2035,0.08822758144444873
MNG,Mongolia,2036,0.08669280764155979
MNG,Mongolia,2037,0.0852121321700016
MNG,Mongolia,2038,0.08378274424758743
MNG,Mongolia,2039,0.08240202449661478
MNG,Mongolia,2040,0.0810675289241146
MNG,Mongolia,2041,0.07973158428597477
MNG,Mongolia,2042,0.07844024012879473
MNG,Mongolia,2043,0.07719129964373715
MNG,Mongolia,2044,0.07598270796405576
MNG,Mongolia,2045,0.07481254088322965
MNG,Mongolia,2046,0.07368896398434137
MNG,Mongolia,2047,0.0725995099466988
MNG,Mongolia,2048,0.0715426475623421
MNG,Mongolia,2049,0.0705169358871236
MNG,Mongolia,2050,0.06952101768605709
MOZ,Mozambique,2021,0.03471504706862802
MOZ,Mozambique,2022,0.034577048205039186
MOZ,Mozambique,2023,0.0344439324587479
MOZ,Mozambique,2024,0.03431544515057294
MOZ,Mozambique,2025,0.034191349009102145
MOZ,Mozambique,2026,0.03408031468500586
MOZ,Mozambique,2027,0.03397305404911408
MOZ,Mozambique,2028,0.03386937793331682
MOZ,Mozambique,2029,0.03376910960524626
MOZ,Mozambique,2030,0.033672083762908075
MOZ,Mozambique,2031,0.033545386549789794
MOZ,Mozambique,2032,0.03342302174786017
MOZ,Mozambique,2033,0.033304770872460664
MOZ,Mozambique,2034,0.033190429887044695
MOZ,Mozambique,2035,0.03307980802830787
MOZ,Mozambique,2036,0.032888996717247994
MOZ,Mozambique,2037,0.03270524498328399
MOZ,Mozambique,2038,0.032528168160262876
MOZ,Mozambique,2039,0.032357409030034597
MOZ,Mozambique,2040,0.03219263541715612
MOZ,Mozambique,2041,0.03190967475269168
MOZ,Mozambique,2042,0.03163837171011153
MOZ,Mozambique,2043,0.03137802041112215
MOZ,Mozambique,2044,0.03112797083860849
MOZ,Mozambique,2045,0.030887623417970793
MOZ,Mozambique,2046,0.030504670688649514
MOZ,Mozambique,2047,0.03013954517209238
MOZ,Mozambique,2048,0.02979103034565145
MOZ,Mozambique,2049,0.029458017911695597
MOZ,Mozambique,2050,0.029139496024479978
MRT,Mauritania,2021,0.09802760329647278
MRT,Mauritania,2022,0.09788533406601202
MRT,Mauritania,2023,0.09774459344722439
MRT,Mauritania,2024,0.09760535693550416
MRT,Mauritania,2025,0.09746760054722658
MRT,Mauritania,2026,0.09701659975133663
MRT,Mauritania,2027,0.09657343707136039
MRT,Mauritania,2028,0.09613790993515035
MRT,Mauritania,2029,0.09570982269143716
MRT,Mauritania,2030,0.09528898631676683
MRT,Mauritania,2031,0.09475678365762247
MRT,Mauritania,2032,0.09423496351059603
MRT,Mauritania,2033,0.09372322498869867
MRT,Mauritania,2034,0.09322127872004782
MRT,Mauritania,2035,0.09272884630222507
MRT,Mauritania,2036,0.09208570415562366
MRT,Mauritania,2037,0.0914568137939326
MRT,Mauritania,2038,0.09084170668718977
MRT,Mauritania,2039,0.09023993462015739
MRT,Mauritania,2040,0.08965106860311041
MRT,Mauritania,2041,0.08885640932339363
MRT,Mauritania,2042,0.08808215864540914
MRT,Mauritania,2043,0.08732754033011206
MRT,Mauritania,2044,0.08659181701117943
MRT,Mauritania,2045,0.08587428779174877
MRT,Mauritania,2046,0.08492925522054331
MRT,Mauritania,2047,0.08401220611897812
MRT,Mauritania,2048,0.08312191568821113
MRT,Mauritania,2049,0.08225722957864183
MRT,Mauritania,2050,0.08141705889650082
MUS,Mauritius,2021,0.007186986234434712
MUS,Mauritius,2022,0.007121354023908508
MUS,Mauritius,2023,0.007058374486729192
MUS,Mauritius,2024,0.006997889987848404
MUS,Mauritius,2025,0.006939755139563494
MUS,Mauritius,2026,0.006839743026951279
MUS,Mauritius,2027,0.006744621218128181
MUS,Mauritius,2028,0.006654039590466051
MUS,Mauritius,2029,0.006567680665122685
MUS,Mauritius,2030,0.0064852558892578415
MUS,Mauritius,2031,0.006407427106757913
MUS,Mauritius,2032,0.006332874327183337
MUS,Mauritius,2033,0.006261394971645831
MUS,Mauritius,2034,0.006192802826482105
MUS,Mauritius,2035,0.006126926423398916
MUS,Mauritius,2036,0.0060592176360063634
MUS,Mauritius,2037,0.005994077823735853
MUS,Mauritius,2038,0.0059313635023162895
MUS,Mauritius,2039,0.005870941677495341
MUS,Mauritius,2040,0.005812688903600395
MUS,Mauritius,2041,0.005751320079030031
MUS,Mauritius,2042,0.005692096589007416
MUS,Mauritius,2043,0.005634907870983858
MUS,Mauritius,2044,0.005579650831411545
MUS,Mauritius,2045,0.0055262292255123776
MUS,Mauritius,2046,0.00546656995869857
MUS,Mauritius,2047,0.0054089198790276925
MUS,Mauritius,2048,0.0053531791700781855
MUS,Mauritius,2049,0.005299254519560068
MUS,Mauritius,2050,0.005247058598037617
MWI,Malawi,2021,0.010390537118598962
MWI,Malawi,2022,0.01036782096511631
MWI,Malawi,2023,0.010346324444633867
MWI,Malawi,2024,0.010325951901666169
MWI,Malawi,2025,0.010306617428858324
MWI,Malawi,2026,0.010272965079178433
MWI,Malawi,2027,0.010241249487047122
MWI,Malawi,2028,0.010211308132929052
MWI,Malawi,2029,0.010182996185899842
MWI,Malawi,2030,0.010156184160859815
MWI,Malawi,2031,0.01012469249779076
MWI,Malawi,2032,0.010094988738012605
MWI,Malawi,2033,0.010066924825133314
MWI,Malawi,2034,0.010040368611051828
MWI,Malawi,2035,0.010015201775217582
MWI,Malawi,2036,0.009976238128459934
MWI,Malawi,2037,0.009939497252481411
MWI,Malawi,2038,0.00990479421755129
MWI,Malawi,2039,0.00987196405471352
MWI,Malawi,2040,0.009840859133415054
MWI,Malawi,2041,0.009787870834500037
MWI,Malawi,2042,0.009737934060986784
MWI,Malawi,2043,0.009690792590709821
MWI,Malawi,2044,0.009646218105532844
MWI,Malawi,2045,0.009604006493399203
MWI,Malawi,2046,0.009531952597754046
MWI,Malawi,2047,0.009464141093112603
MWI,Malawi,2048,0.009400208018720355
MWI,Malawi,2049,0.00933982988928753
MWI,Malawi,2050,0.009282718220675706
MYS,Malaysia,2021,0.01656723566026725
MYS,Malaysia,2022,0.016196088123296645
MYS,Malaysia,2023,0.015852758468628828
MYS,Malaysia,2024,0.015534232198574097
MYS,Malaysia,2025,0.015237915187424305
MYS,Malaysia,2026,0.014926810928310386
MYS,Malaysia,2027,0.014637410484766484
MYS,Malaysia,2028,0.014367519199606025
MYS,Malaysia,2029,0.014115228661310411
MYS,Malaysia,2030,0.013878871509479753
MYS,Malaysia,2031,0.013615079035268223
MYS,Malaysia,2032,0.013368361656457635
MYS,Malaysia,2033,0.013137113460040902
MYS,Malaysia,2034,0.012919923793131716
MYS,Malaysia,2035,0.012715548461770646
MYS,Malaysia,2036,0.012486913975211018
MYS,Malaysia,2037,0.012271984290611956
MYS,Malaysia,2038,0.012069563025456684
MYS,Malaysia,2039,0.011878589113178038
MYS,Malaysia,2040,0.011698118198221034
MYS,Malaysia,2041,0.011510580379920383
MYS,Malaysia,2042,0.011333150378474299
MYS,Malaysia,2043,0.011165032459066117
MYS,Malaysia,2044,0.011005512276400337
MYS,Malaysia,2045,0.010853946728276338
MYS,Malaysia,2046,0.010696261217687762
MYS,Malaysia,2047,0.010546306864151707
MYS,Malaysia,2048,0.010403528696577952
MYS,Malaysia,2049,0.010267423619769001
MYS,Malaysia,2050,0.010137534491461906
NAM,Namibia,2021,0.0866983477524253
NAM,Namibia,2022,0.0866025419319453
NAM,Namibia,2023,0.08650748856280721
NAM,Namibia,2024,0.08641317881514576
NAM,Namibia,2025,0.08631960399671262
NAM,Namibia,2026,0.08566406541550091
NAM,Namibia,2027,0.08502209950533303
NAM,Namibia,2028,0.08439328905995312
NAM,Namibia,2029,0.0837772337988498
NAM,Namibia,2030,0.08317354951754459
NAM,Namibia,2031,0.08252821504983092
NAM,Namibia,2032,0.08189644904537342
NAM,Namibia,2033,0.08127782803097178
NAM,Namibia,2034,0.08067194597417499
NAM,Namibia,2035,0.08007841339456075
NAM,Namibia,2036,0.07942192920392722
NAM,Namibia,2037,0.0787797395257865
NAM,Namibia,2038,0.0781513825079575
NAM,Namibia,2039,0.07753641598269996
NAM,Namibia,2040,0.07693441642906579
NAM,Namibia,2041,0.0762689645810559
NAM,Namibia,2042,0.07561847193363527
NAM,Namibia,2043,0.07498243967444448
NAM,Namibia,2044,0.07436039092443689
NAM,Namibia,2045,0.07375186954544766
NAM,Namibia,2046,0.07308901105501857
NAM,Namibia,2047,0.07244140184156744
NAM,Namibia,2048,0.0718085216672875
NAM,Namibia,2049,0.07118987369257128
NAM,Namibia,2050,0.07058498317519148
NCL,New Caledonia,2021,0.009423056087092803
NCL,New Caledonia,2022,0.009174599126851257
NCL,New Caledonia,2023,0.008942280374838064
NCL,New Caledonia,2024,0.008724576934546728
NCL,New Caledonia,2025,0.008520151678705125
NCL,New Caledonia,2026,0.008561521848110073
NCL,New Caledonia,2027,0.008602702364970955
NCL,New Caledonia,2028,0.008643694530436613
NCL,New Caledonia,2029,0.008684499633780665
NCL,New Caledonia,2030,0.008725118952536666
NCL,New Caledonia,2031,0.008764162792900574
NCL,New Caledonia,2032,0.008803020983301971
NCL,New Caledonia,2033,0.008841694844723684
NCL,New Caledonia,2034,0.008880185685645687
NCL,New Caledonia,2035,0.008918494802192655
NCL,New Caledonia,2036,0.008951864810721499
NCL,New Caledonia,2037,0.008985042524141597
NCL,New Caledonia,2038,0.009018029599832226
NCL,New Caledonia,2039,0.009050827676180748
NCL,New Caledonia,2040,0.009083438372853898
NCL,New Caledonia,2041,0.009112824803030705
NCL,New Caledonia,2042,0.009142027371792165
NCL,New Caledonia,2043,0.009171047799299396
NCL,New Caledonia,2044,0.00919988778432236
NCL,New Caledonia,2045,0.009228549004571351
NCL,New Caledonia,2046,0.009258274431969218
NCL,New Caledonia,2047,0.009287831078743505
NCL,New Caledonia,2048,0.009317220378326269
NCL,New Caledonia,2049,0.009346443747963454
NCL,New Caledonia,2050,0.009375502588942706
NER,Niger,2021,0.03576245146435006
NER,Niger,2022,0.034908757794294414
NER,Niger,2023,0.034103205919052394
NER,Niger,2024,0.0333418352679415
NER,Niger,2025,0.03262110811677129
NER,Niger,2026,0.03184228309312271
NER,Niger,2027,0.031108249262691706
NER,Niger,2028,0.030415250635668776
NER,Niger,2029,0.029759939750541625
NER,Niger,2030,0.02913932360135757
NER,Niger,2031,0.02844141783098895
NER,Niger,2032,0.027784520649618283
NER,Niger,2033,0.02716512075265662
NER,Niger,2034,0.02658009657931961
NER,Niger,2035,0.02602666369723683
NER,Niger,2036,0.025394169194202856
NER,Niger,2037,0.0247998522863848
NER,Niger,2038,0.024240357618968277
NER,Niger,2039,0.02371271184014252
NER,Niger,2040,0.023214270742362472
NER,Niger,2041,0.02263741707045829
NER,Niger,2042,0.022096371994118243
NER,Niger,2043,0.021587901620948348
NER,Niger,2044,0.02110915008459282
NER,Niger,2045,0.02065758587640503
NER,Niger,2046,0.02012540161057097
NER,Niger,2047,0.019627357082147318
NER,Niger,2048,0.01916026927912613
NER,Niger,2049,0.01872133895283447
NER,Niger,2050,0.018308094474134902
NGA,Nigeria,2021,0.028867512785946348
NGA,Nigeria,2022,0.02957732161857757
NGA,Nigeria,2023,0.03027237396228097
NGA,Nigeria,2024,0.03095312525045592
NGA,Nigeria,2025,0.03162001236579853
NGA,Nigeria,2026,0.03190385627483663
NGA,Nigeria,2027,0.032173485272254984
NGA,Nigeria,2028,0.03242994109768794
NGA,Nigeria,2029,0.03267416612624386
NGA,Nigeria,2030,0.03290701493971934
NGA,Nigeria,2031,0.03312093970580718
NGA,Nigeria,2032,0.03332372150747978
NGA,Nigeria,2033,0.03351620887169578
NGA,Nigeria,2034,0.0336991663053211
NGA,Nigeria,2035,0.033873284443371184
NGA,Nigeria,2036,0.0339648081921915
NGA,Nigeria,2037,0.034051200412972056
NGA,Nigeria,2038,0.03413288090669614
NGA,Nigeria,2039,0.034210224899015845
NGA,Nigeria,2040,0.034283568803634396
NGA,Nigeria,2041,0.0342257890641415
NGA,Nigeria,2042,0.03417151532269024
NGA,Nigeria,2043,0.03412043786677864
NGA,Nigeria,2044,0.034072282419601765
NGA,Nigeria,2045,0.03402680521302299
NGA,Nigeria,2046,0.0338136545379023
NGA,Nigeria,2047,0.033614506561292785
NGA,Nigeria,2048,0.033428025327510276
NGA,Nigeria,2049,0.03325303958883268
NGA,Nigeria,2050,0.03308851818122766
NIC,Nicaragua,2021,0.04100768320568272
NIC,Nicaragua,2022,0.04111240928000614
NIC,Nicaragua,2023,0.041216321398967026
NIC,Nicaragua,2024,0.0413194290152061
NIC,Nicaragua,2025,0.041421741435561515
NIC,Nicaragua,2026,0.04087554649997291
NIC,Nicaragua,2027,0.04034943938074387
NIC,Nicaragua,2028,0.039842331911242465
NIC,Nicaragua,2029,0.0393532131261692
NIC,Nicaragua,2030,0.03888114253444234
NIC,Nicaragua,2031,0.03827269004246953
NIC,Nicaragua,2032,0.03768849847278291
NIC,Nicaragua,2033,0.037127145149298685
NIC,Nicaragua,2034,0.03658731649883266
NIC,Nicaragua,2035,0.03606779778916978
NIC,Nicaragua,2036,0.03541521646142276
NIC,Nicaragua,2037,0.03479057938594975
NIC,Nicaragua,2038,0.03419212928155166
NIC,Nicaragua,2039,0.03361825318462907
NIC,Nicaragua,2040,0.033067467932045125
NIC,Nicaragua,2041,0.03241185247813055
NIC,Nicaragua,2042,0.03178547442025584
NIC,Nicaragua,2043,0.03118642063897301
NIC,Nicaragua,2044,0.030612941362715192
NIC,Nicaragua,2045,0.03006343309824359
NIC,Nicaragua,2046,0.02942558749028449
NIC,Nicaragua,2047,0.0288169455340683
NIC,Nicaragua,2048,0.02823554648939399
NIC,Nicaragua,2049,0.027679601299854615
NIC,Nicaragua,2050,0.0271474742044211
NLD,Netherlands,2021,0.0
NLD,Netherlands,2022,0.0
NLD,Netherlands,2023,0.0
NLD,Netherlands,2024,0.0
NLD,Netherlands,2025,0.0
NLD,Netherlands,2026,0.0
NLD,Netherlands,2027,0.0
NLD,Netherlands,2028,0.0
NLD,Netherlands,2029,0.0
NLD,Netherlands,2030,0.0
NLD,Netherlands,2031,0.0
NLD,Netherlands,2032,0.0
NLD,Netherlands,2033,0.0
NLD,Netherlands,2034,0.0
NLD,Netherlands,2035,0.0
NLD,Netherlands,2036,0.0
NLD,Netherlands,2037,0.0
NLD,Netherlands,2038,0.0
NLD,Netherlands,2039,0.0
NLD,Netherlands,2040,0.0
NLD,Netherlands,2041,0.0
NLD,Netherlands,2042,0.0
NLD,Netherlands,2043,0.0
NLD,Netherlands,2044,0.0
NLD,Netherlands,2045,0.0
NLD,Netherlands,2046,0.0
NLD,Netherlands,2047,0.0
NLD,Netherlands,2048,0.0
NLD,Netherlands,2049,0.0
NLD,Netherlands,2050,0.0
NOR,Norway,2021,0.004727068092290377
NOR,Norway,2022,0.004727068092290377
NOR,Norway,2023,0.004727068092290377
NOR,Norway,2024,0.004727068092290377
NOR,Norway,2025,0.004727068092290377
NOR,Norway,2026,0.004727068092290377
NOR,Norway,2027,0.004727068092290377
NOR,Norway,2028,0.004727068092290377
NOR,Norway,2029,0.004727068092290377
NOR,Norway,2030,0.004727068092290377
NOR,Norway,2031,0.004727068092290377
NOR,Norway,2032,0.004727068092290377
NOR,Norway,2033,0.004727068092290377
NOR,Norway,2034,0.004727068092290377
NOR,Norway,2035,0.004727068092290377
NOR,Norway,2036,0.004727068092290377
NOR,Norway,2037,0.004727068092290377
NOR,Norway,2038,0.004727068092290377
NOR,Norway,2039,0.004727068092290377
NOR,Norway,2040,0.004727068092290377
NOR,Norway,2041,0.004727068092290377
NOR,Norway,2042,0.004727068092290377
NOR,Norway,2043,0.004727068092290377
NOR,Norway,2044,0.004727068092290377
NOR,Norway,2045,0.004727068092290377
NOR,Norway,2046,0.004727068092290377
NOR,Norway,2047,0.004727068092290377
NOR,Norway,2048,0.004727068092290377
NOR,Norway,2049,0.004727068092290377
NOR,Norway,2050,0.004727068092290377
NPL,Nepal,2021,0.010542184131011734
NPL,Nepal,2022,0.010647988750208042
NPL,Nepal,2023,0.010750508702934609
NPL,Nepal,2024,0.010849894608174716
NPL,Nepal,2025,0.01094628801466928
NPL,Nepal,2026,0.011026683174856665
NPL,Nepal,2027,0.011104388923085972
NPL,Nepal,2028,0.011179537990245217
NPL,Nepal,2029,0.011252254514338521
NPL,Nepal,2030,0.011322654724781032
NPL,Nepal,2031,0.011387804328199047
NPL,Nepal,2032,0.011450792934455915
NPL,Nepal,2033,0.0115117263091006
NPL,Nepal,2034,0.011570703426506552
NPL,Nepal,2035,0.011627817006334482
NPL,Nepal,2036,0.011665115894096889
NPL,Nepal,2037,0.011701109153993496
NPL,Nepal,2038,0.011735864161031893
NPL,Nepal,2039,0.011769443732893063
NPL,Nepal,2040,0.011801906508853093
NPL,Nepal,2041,0.011806297929361699
NPL,Nepal,2042,0.01181052556600524
NPL,Nepal,2043,0.011814598413847717
NPL,Nepal,2044,0.011818524821112189
NPL,Nepal,2045,0.01182231254629737
NPL,Nepal,2046,0.01179129157667428
NPL,Nepal,2047,0.011761501383835176
NPL,Nepal,2048,0.011732870144808467
NPL,Nepal,2049,0.0117053315183754
NPL,Nepal,2050,0.011678824131880924
NZL,New Zealand,2021,0.006876542081696061
NZL,New Zealand,2022,0.006876542081696061
NZL,New Zealand,2023,0.006876542081696061
NZL,New Zealand,2024,0.006876542081696061
NZL,New Zealand,2025,0.006876542081696061
NZL,New Zealand,2026,0.006876542081696061
NZL,New Zealand,2027,0.006876542081696061
NZL,New Zealand,2028,0.006876542081696061
NZL,New Zealand,2029,0.006876542081696061
NZL,New Zealand,2030,0.006876542081696061
NZL,New Zealand,2031,0.006876542081696061
NZL,New Zealand,2032,0.006876542081696061
NZL,New Zealand,2033,0.006876542081696061
NZL,New Zealand,2034,0.006876542081696061
NZL,New Zealand,2035,0.006876542081696061
NZL,New Zealand,2036,0.006876542081696061
NZL,New Zealand,2037,0.006876542081696061
NZL,New Zealand,2038,0.006876542081696061
NZL,New Zealand,2039,0.006876542081696061
NZL,New Zealand,2040,0.006876542081696061
NZL,New Zealand,2041,0.006876542081696061
NZL,New Zealand,2042,0.006876542081696061
NZL,New Zealand,2043,0.006876542081696061
NZL,New Zealand,2044,0.006876542081696061
NZL,New Zealand,2045,0.006876542081696061
NZL,New Zealand,2046,0.006876542081696061
NZL,New Zealand,2047,0.006876542081696061
NZL,New Zealand,2048,0.006876542081696061
NZL,New Zealand,2049,0.006876542081696061
NZL,New Zealand,2050,0.006876542081696061
OMN,Oman,2021,0.02370198875231973
OMN,Oman,2022,0.023474520282359714
OMN,Oman,2023,0.023256100070264896
OMN,Oman,2024,0.02304619876097754
OMN,Oman,2025,0.022844327501784927
OMN,Oman,2026,0.022590599498164915
OMN,Oman,2027,0.022347753362604663
OMN,Oman,2028,0.022115103740677412
OMN,Oman,2029,0.021892021647255
OMN,Oman,2030,0.021677928787916672
OMN,Oman,2031,0.021336622678360843
OMN,Oman,2032,0.021010754896562376
OMN,Oman,2033,0.020699301124303827
OMN,Oman,2034,0.0204013256993283
OMN,Oman,2035,0.020115972226886183
OMN,Oman,2036,0.019774666267306056
OMN,Oman,2037,0.019448296765429626
OMN,Oman,2038,0.01913590422750937
OMN,Oman,2039,0.018836609618704852
OMN,Oman,2040,0.018549606102594075
OMN,Oman,2041,0.018287476726209704
OMN,Oman,2042,0.018035098724080607
OMN,Oman,2043,0.01779193789678777
OMN,Oman,2044,0.017557498364494942
OMN,Oman,2045,0.017331319191520447
OMN,Oman,2046,0.01711361503764866
OMN,Oman,2047,0.01690307488514425
OMN,Oman,2048,0.016699350838886805
OMN,Oman,2049,0.016502117170710696
OMN,Oman,2050,0.016311068581563316
PAK,Pakistan,2021,0.016252567781840453
PAK,Pakistan,2022,0.01622351447353524
PAK,Pakistan,2023,0.016195613746846086
PAK,Pakistan,2024,0.01616879834920706
PAK,Pakistan,2025,0.01614300616043321
PAK,Pakistan,2026,0.01603837015199303
PAK,Pakistan,2027,0.015938508641499653
PAK,Pakistan,2028,0.015843102130679597
PAK,Pakistan,2029,0.015751859006037556
PAK,Pakistan,2030,0.01566451256169879
PAK,Pakistan,2031,0.015524294157243134
PAK,Pakistan,2032,0.015390739839291578
PAK,Pakistan,2033,0.015263385554443567
PAK,Pakistan,2034,0.01514180935768048
PAK,Pakistan,2035,0.015025626742146579
PAK,Pakistan,2036,0.014850274003750984
PAK,Pakistan,2037,0.014683787775256115
PAK,Pakistan,2038,0.014525512151857958
PAK,Pakistan,2039,0.014374854366415833
PAK,Pakistan,2040,0.014231277370908933
PAK,Pakistan,2041,0.014033626742123714
PAK,Pakistan,2042,0.013846397593572281
PAK,Pakistan,2043,0.013668786860204191
PAK,Pakistan,2044,0.013500071921451895
PAK,Pakistan,2045,0.013339600774483248
PAK,Pakistan,2046,0.013130724840000895
PAK,Pakistan,2047,0.012933082318916517
PAK,Pakistan,2048,0.012745790736364004
PAK,Pakistan,2049,0.012568057692751478
PAK,Pakistan,2050,0.012399169657116188
PAN,Panama,2021,0.017137971827983548
PAN,Panama,2022,0.016841097013373194
PAN,Panama,2023,0.01656051544603377
PAN,Panama,2024,0.016294921628023096
PAN,Panama,2025,0.01604314590411973
PAN,Panama,2026,0.015604364470832818
PAN,Panama,2027,0.01519732828056571
PAN,Panama,2028,0.014818712518185704
PAN,Panama,2029,0.014465641002270572
PAN,Panama,2030,0.014135612984005312
PAN,Panama,2031,0.013811990643249722
PAN,Panama,2032,0.013508548285739767
PAN,Panama,2033,0.013223455449947855
PAN,Panama,2034,0.012955096557611557
PAN,Panama,2035,0.01270204028054006
PAN,Panama,2036,0.012445373519338054
PAN,Panama,2037,0.01220301874287761
PAN,Panama,2038,0.01197381134592022
PAN,Panama,2039,0.011756709742561084
PAN,Panama,2040,0.011550779540708603
PAN,Panama,2041,0.011337817153143965
PAN,Panama,2042,0.011135636554451388
PAN,Panama,2043,0.01094343917428045
PAN,Panama,2044,0.010760503405328936
PAN,Panama,2045,0.010586175549738178
PAN,Panama,2046,0.010408520284601817
PAN,Panama,2047,0.010238988183139015
PAN,Panama,2048,0.010077034559021841
PAN,Panama,2049,0.009922162358752725
PAN,Panama,2050,0.009773917066199138
PER,Peru,2021,0.03575574974170033
PER,Peru,2022,0.03514026382387737
PER,Peru,2023,0.034550479642404035
PER,Peru,2024,0.03398482022630063
PER,Peru,2025,0.03344183502901881
PER,Peru,2026,0.03252921613690013
PER,Peru,2027,0.03167112008604239
PER,Peru,2028,0.03086280253797168
PER,Peru,2029,0.030100054080594504
PER,Peru,2030,0.02937912690354612
PER,Peru,2031,0.02868001657897025
PER,Peru,2032,0.0280171650167636
PER,Peru,2033,0.027387822722221684
PER,Peru,2034,0.026789511338703643
PER,Peru,2035,0.026219991029348796
PER,Peru,2036,0.025639114795616407
PER,Peru,2037,0.025085876661996458
PER,Peru,2038,0.02455834993275419
PER,Peru,2039,0.024054782929263465
PER,Peru,2040,0.023573579558539098
PER,Peru,2041,0.023085511196307397
