,Nation,iso_code3,Year,fuelefficiency_trns_public_natural_gas_km_per_litre
6044,Sub-Saharan Africa (excluding high income),SSA,2047,1.00172921265
6045,Sub-Saharan Africa (excluding high income),SSA,2048,1.00172921265
6046,Sub-Saharan Africa (excluding high income),SSA,2049,1.00172921265
6047,Sub-Saharan Africa (excluding high income),SSA,2050,1.00172921265
6048,South Sudan,SSD,2023,1.00172921265
6049,South Sudan,SSD,2024,1.00172921265
6050,South Sudan,SSD,2025,1.00172921265
6051,South Sudan,SSD,2026,1.00172921265
6052,South Sudan,SSD,2027,1.00172921265
6053,South Sudan,SSD,2028,1.00172921265
6054,South Sudan,SSD,2029,1.00172921265
6055,South Sudan,SSD,2030,1.00172921265
6056,South Sudan,SSD,2031,1.00172921265
6057,South Sudan,SSD,2032,1.00172921265
6058,South Sudan,SSD,2033,1.00172921265
6059,South Sudan,SSD,2034,1.00172921265
6060,South Sudan,SSD,2035,1.00172921265
6061,South Sudan,SSD,2036,1.00172921265
6062,South Sudan,SSD,2037,1.00172921265
6063,South Sudan,SSD,2038,1.00172921265
6064,South Sudan,SSD,2039,1.00172921265
6065,South Sudan,SSD,2040,1.00172921265
6066,South Sudan,SSD,2041,1.00172921265
6067,South Sudan,SSD,2042,1.00172921265
6068,South Sudan,SSD,2043,1.00172921265
6069,South Sudan,SSD,2044,1.00172921265
6070,South Sudan,SSD,2045,1.00172921265
6071,South Sudan,SSD,2046,1.00172921265
6072,South Sudan,SSD,2047,1.00172921265
6073,South Sudan,SSD,2048,1.00172921265
6074,South Sudan,SSD,2049,1.00172921265
6075,South Sudan,SSD,2050,1.00172921265
6076,Sub-Saharan Africa,SSF,2023,1.00172921265
6077,Sub-Saharan Africa,SSF,2024,1.00172921265
6078,Sub-Saharan Africa,SSF,2025,1.00172921265
6079,Sub-Saharan Africa,SSF,2026,1.00172921265
6080,Sub-Saharan Africa,SSF,2027,1.00172921265
6081,Sub-Saharan Africa,SSF,2028,1.00172921265
6082,Sub-Saharan Africa,SSF,2029,1.00172921265
6083,Sub-Saharan Africa,SSF,2030,1.00172921265
6084,Sub-Saharan Africa,SSF,2031,1.00172921265
6085,Sub-Saharan Africa,SSF,2032,1.00172921265
6086,Sub-Saharan Africa,SSF,2033,1.00172921265
6087,Sub-Saharan Africa,SSF,2034,1.00172921265
6088,Sub-Saharan Africa,SSF,2035,1.00172921265
6089,Sub-Saharan Africa,SSF,2036,1.00172921265
6090,Sub-Saharan Africa,SSF,2037,1.00172921265
6091,Sub-Saharan Africa,SSF,2038,1.00172921265
6092,Sub-Saharan Africa,SSF,2039,1.00172921265
6093,Sub-Saharan Africa,SSF,2040,1.00172921265
6094,Sub-Saharan Africa,SSF,2041,1.00172921265
6095,Sub-Saharan Africa,SSF,2042,1.00172921265
6096,Sub-Saharan Africa,SSF,2043,1.00172921265
6097,Sub-Saharan Africa,SSF,2044,1.00172921265
6098,Sub-Saharan Africa,SSF,2045,1.00172921265
6099,Sub-Saharan Africa,SSF,2046,1.00172921265
6100,Sub-Saharan Africa,SSF,2047,1.00172921265
6101,Sub-Saharan Africa,SSF,2048,1.00172921265
6102,Sub-Saharan Africa,SSF,2049,1.00172921265
6103,Sub-Saharan Africa,SSF,2050,1.00172921265
6104,Small states,SST,2023,1.00172921265
6105,Small states,SST,2024,1.00172921265
6106,Small states,SST,2025,1.00172921265
6107,Small states,SST,2026,1.00172921265
6108,Small states,SST,2027,1.00172921265
6109,Small states,SST,2028,1.00172921265
6110,Small states,SST,2029,1.00172921265
6111,Small states,SST,2030,1.00172921265
6112,Small states,SST,2031,1.00172921265
6113,Small states,SST,2032,1.00172921265
6114,Small states,SST,2033,1.00172921265
6115,Small states,SST,2034,1.00172921265
6116,Small states,SST,2035,1.00172921265
6117,Small states,SST,2036,1.00172921265
6118,Small states,SST,2037,1.00172921265
6119,Small states,SST,2038,1.00172921265
6120,Small states,SST,2039,1.00172921265
6121,Small states,SST,2040,1.00172921265
6122,Small states,SST,2041,1.00172921265
6123,Small states,SST,2042,1.00172921265
6124,Small states,SST,2043,1.00172921265
6125,Small states,SST,2044,1.00172921265
6126,Small states,SST,2045,1.00172921265
6127,Small states,SST,2046,1.00172921265
6128,Small states,SST,2047,1.00172921265
6129,Small states,SST,2048,1.00172921265
6130,Small states,SST,2049,1.00172921265
6131,Small states,SST,2050,1.00172921265
6132,Sao Tome and Principe,STP,2023,1.00172921265
6133,Sao Tome and Principe,STP,2024,1.00172921265
6134,Sao Tome and Principe,STP,2025,1.00172921265
6135,Sao Tome and Principe,STP,2026,1.00172921265
6136,Sao Tome and Principe,STP,2027,1.00172921265
6137,Sao Tome and Principe,STP,2028,1.00172921265
6138,Sao Tome and Principe,STP,2029,1.00172921265
6139,Sao Tome and Principe,STP,2030,1.00172921265
6140,Sao Tome and Principe,STP,2031,1.00172921265
6141,Sao Tome and Principe,STP,2032,1.00172921265
6142,Sao Tome and Principe,STP,2033,1.00172921265
6143,Sao Tome and Principe,STP,2034,1.00172921265
6144,Sao Tome and Principe,STP,2035,1.00172921265
6145,Sao Tome and Principe,STP,2036,1.00172921265
6146,Sao Tome and Principe,STP,2037,1.00172921265
6147,Sao Tome and Principe,STP,2038,1.00172921265
6148,Sao Tome and Principe,STP,2039,1.00172921265
6149,Sao Tome and Principe,STP,2040,1.00172921265
6150,Sao Tome and Principe,STP,2041,1.00172921265
6151,Sao Tome and Principe,STP,2042,1.00172921265
6152,Sao Tome and Principe,STP,2043,1.00172921265
6153,Sao Tome and Principe,STP,2044,1.00172921265
6154,Sao Tome and Principe,STP,2045,1.00172921265
6155,Sao Tome and Principe,STP,2046,1.00172921265
6156,Sao Tome and Principe,STP,2047,1.00172921265
6157,Sao Tome and Principe,STP,2048,1.00172921265
6158,Sao Tome and Principe,STP,2049,1.00172921265
6159,Sao Tome and Principe,STP,2050,1.00172921265
6160,Suriname,SUR,2023,1.00172921265
6161,Suriname,SUR,2024,1.00172921265
6162,Suriname,SUR,2025,1.00172921265
6163,Suriname,SUR,2026,1.00172921265
6164,Suriname,SUR,2027,1.00172921265
6165,Suriname,SUR,2028,1.00172921265
6166,Suriname,SUR,2029,1.00172921265
6167,Suriname,SUR,2030,1.00172921265
6168,Suriname,SUR,2031,1.00172921265
6169,Suriname,SUR,2032,1.00172921265
6170,Suriname,SUR,2033,1.00172921265
6171,Suriname,SUR,2034,1.00172921265
6172,Suriname,SUR,2035,1.00172921265
6173,Suriname,SUR,2036,1.00172921265
6174,Suriname,SUR,2037,1.00172921265
6175,Suriname,SUR,2038,1.00172921265
6176,Suriname,SUR,2039,1.00172921265
6177,Suriname,SUR,2040,1.00172921265
6178,Suriname,SUR,2041,1.00172921265
6179,Suriname,SUR,2042,1.00172921265
6180,Suriname,SUR,2043,1.00172921265
6181,Suriname,SUR,2044,1.00172921265
6182,Suriname,SUR,2045,1.00172921265
6183,Suriname,SUR,2046,1.00172921265
6184,Suriname,SUR,2047,1.00172921265
6185,Suriname,SUR,2048,1.00172921265
6186,Suriname,SUR,2049,1.00172921265
6187,Suriname,SUR,2050,1.00172921265
6188,Slovak Republic,SVK,2023,1.00172921265
6189,Slovak Republic,SVK,2024,1.00172921265
6190,Slovak Republic,SVK,2025,1.00172921265
6191,Slovak Republic,SVK,2026,1.00172921265
6192,Slovak Republic,SVK,2027,1.00172921265
6193,Slovak Republic,SVK,2028,1.00172921265
6194,Slovak Republic,SVK,2029,1.00172921265
6195,Slovak Republic,SVK,2030,1.00172921265
6196,Slovak Republic,SVK,2031,1.00172921265
6197,Slovak Republic,SVK,2032,1.00172921265
6198,Slovak Republic,SVK,2033,1.00172921265
6199,Slovak Republic,SVK,2034,1.00172921265
6200,Slovak Republic,SVK,2035,1.00172921265
6201,Slovak Republic,SVK,2036,1.00172921265
6202,Slovak Republic,SVK,2037,1.00172921265
6203,Slovak Republic,SVK,2038,1.00172921265
6204,Slovak Republic,SVK,2039,1.00172921265
6205,Slovak Republic,SVK,2040,1.00172921265
6206,Slovak Republic,SVK,2041,1.00172921265
6207,Slovak Republic,SVK,2042,1.00172921265
6208,Slovak Republic,SVK,2043,1.00172921265
6209,Slovak Republic,SVK,2044,1.00172921265
6210,Slovak Republic,SVK,2045,1.00172921265
6211,Slovak Republic,SVK,2046,1.00172921265
6212,Slovak Republic,SVK,2047,1.00172921265
6213,Slovak Republic,SVK,2048,1.00172921265
6214,Slovak Republic,SVK,2049,1.00172921265
6215,Slovak Republic,SVK,2050,1.00172921265
6216,Slovenia,SVN,2023,1.00172921265
6217,Slovenia,SVN,2024,1.00172921265
6218,Slovenia,SVN,2025,1.00172921265
6219,Slovenia,SVN,2026,1.00172921265
6220,Slovenia,SVN,2027,1.00172921265
6221,Slovenia,SVN,2028,1.00172921265
6222,Slovenia,SVN,2029,1.00172921265
6223,Slovenia,SVN,2030,1.00172921265
6224,Slovenia,SVN,2031,1.00172921265
6225,Slovenia,SVN,2032,1.00172921265
6226,Slovenia,SVN,2033,1.00172921265
6227,Slovenia,SVN,2034,1.00172921265
6228,Slovenia,SVN,2035,1.00172921265
6229,Slovenia,SVN,2036,1.00172921265
6230,Slovenia,SVN,2037,1.00172921265
6231,Slovenia,SVN,2038,1.00172921265
6232,Slovenia,SVN,2039,1.00172921265
6233,Slovenia,SVN,2040,1.00172921265
6234,Slovenia,SVN,2041,1.00172921265
6235,Slovenia,SVN,2042,1.00172921265
6236,Slovenia,SVN,2043,1.00172921265
6237,Slovenia,SVN,2044,1.00172921265
6238,Slovenia,SVN,2045,1.00172921265
6239,Slovenia,SVN,2046,1.00172921265
6240,Slovenia,SVN,2047,1.00172921265
6241,Slovenia,SVN,2048,1.00172921265
6242,Slovenia,SVN,2049,1.00172921265
6243,Slovenia,SVN,2050,1.00172921265
6244,Sweden,SWE,2023,1.00172921265
6245,Sweden,SWE,2024,1.00172921265
6246,Sweden,SWE,2025,1.00172921265
6247,Sweden,SWE,2026,1.00172921265
6248,Sweden,SWE,2027,1.00172921265
6249,Sweden,SWE,2028,1.00172921265
6250,Sweden,SWE,2029,1.00172921265
6251,Sweden,SWE,2030,1.00172921265
6252,Sweden,SWE,2031,1.00172921265
6253,Sweden,SWE,2032,1.00172921265
6254,Sweden,SWE,2033,1.00172921265
6255,Sweden,SWE,2034,1.00172921265
6256,Sweden,SWE,2035,1.00172921265
6257,Sweden,SWE,2036,1.00172921265
6258,Sweden,SWE,2037,1.00172921265
6259,Sweden,SWE,2038,1.00172921265
6260,Sweden,SWE,2039,1.00172921265
6261,Sweden,SWE,2040,1.00172921265
6262,Sweden,SWE,2041,1.00172921265
6263,Sweden,SWE,2042,1.00172921265
6264,Sweden,SWE,2043,1.00172921265
6265,Sweden,SWE,2044,1.00172921265
6266,Sweden,SWE,2045,1.00172921265
6267,Sweden,SWE,2046,1.00172921265
6268,Sweden,SWE,2047,1.00172921265
6269,Sweden,SWE,2048,1.00172921265
6270,Sweden,SWE,2049,1.00172921265
6271,Sweden,SWE,2050,1.00172921265
6272,Eswatini,SWZ,2023,1.00172921265
6273,Eswatini,SWZ,2024,1.00172921265
6274,Eswatini,SWZ,2025,1.00172921265
6275,Eswatini,SWZ,2026,1.00172921265
6276,Eswatini,SWZ,2027,1.00172921265
6277,Eswatini,SWZ,2028,1.00172921265
6278,Eswatini,SWZ,2029,1.00172921265
6279,Eswatini,SWZ,2030,1.00172921265
6280,Eswatini,SWZ,2031,1.00172921265
6281,Eswatini,SWZ,2032,1.00172921265
6282,Eswatini,SWZ,2033,1.00172921265
6283,Eswatini,SWZ,2034,1.00172921265
6284,Eswatini,SWZ,2035,1.00172921265
6285,Eswatini,SWZ,2036,1.00172921265
6286,Eswatini,SWZ,2037,1.00172921265
6287,Eswatini,SWZ,2038,1.00172921265
6288,Eswatini,SWZ,2039,1.00172921265
6289,Eswatini,SWZ,2040,1.00172921265
6290,Eswatini,SWZ,2041,1.00172921265
6291,Eswatini,SWZ,2042,1.00172921265
6292,Eswatini,SWZ,2043,1.00172921265
6293,Eswatini,SWZ,2044,1.00172921265
6294,Eswatini,SWZ,2045,1.00172921265
6295,Eswatini,SWZ,2046,1.00172921265
6296,Eswatini,SWZ,2047,1.00172921265
6297,Eswatini,SWZ,2048,1.00172921265
6298,Eswatini,SWZ,2049,1.00172921265
6299,Eswatini,SWZ,2050,1.00172921265
6300,Sint Maarten (Dutch part),SXM,2023,1.00172921265
6301,Sint Maarten (Dutch part),SXM,2024,1.00172921265
6302,Sint Maarten (Dutch part),SXM,2025,1.00172921265
6303,Sint Maarten (Dutch part),SXM,2026,1.00172921265
6304,Sint Maarten (Dutch part),SXM,2027,1.00172921265
6305,Sint Maarten (Dutch part),SXM,2028,1.00172921265
6306,Sint Maarten (Dutch part),SXM,2029,1.00172921265
6307,Sint Maarten (Dutch part),SXM,2030,1.00172921265
6308,Sint Maarten (Dutch part),SXM,2031,1.00172921265
6309,Sint Maarten (Dutch part),SXM,2032,1.00172921265
6310,Sint Maarten (Dutch part),SXM,2033,1.00172921265
6311,Sint Maarten (Dutch part),SXM,2034,1.00172921265
6312,Sint Maarten (Dutch part),SXM,2035,1.00172921265
6313,Sint Maarten (Dutch part),SXM,2036,1.00172921265
6314,Sint Maarten (Dutch part),SXM,2037,1.00172921265
6315,Sint Maarten (Dutch part),SXM,2038,1.00172921265
6316,Sint Maarten (Dutch part),SXM,2039,1.00172921265
6317,Sint Maarten (Dutch part),SXM,2040,1.00172921265
6318,Sint Maarten (Dutch part),SXM,2041,1.00172921265
6319,Sint Maarten (Dutch part),SXM,2042,1.00172921265
6320,Sint Maarten (Dutch part),SXM,2043,1.00172921265
6321,Sint Maarten (Dutch part),SXM,2044,1.00172921265
6322,Sint Maarten (Dutch part),SXM,2045,1.00172921265
6323,Sint Maarten (Dutch part),SXM,2046,1.00172921265
6324,Sint Maarten (Dutch part),SXM,2047,1.00172921265
6325,Sint Maarten (Dutch part),SXM,2048,1.00172921265
6326,Sint Maarten (Dutch part),SXM,2049,1.00172921265
6327,Sint Maarten (Dutch part),SXM,2050,1.00172921265
6328,Seychelles,SYC,2023,1.00172921265
6329,Seychelles,SYC,2024,1.00172921265
6330,Seychelles,SYC,2025,1.00172921265
6331,Seychelles,SYC,2026,1.00172921265
6332,Seychelles,SYC,2027,1.00172921265
6333,Seychelles,SYC,2028,1.00172921265
6334,Seychelles,SYC,2029,1.00172921265
6335,Seychelles,SYC,2030,1.00172921265
6336,Seychelles,SYC,2031,1.00172921265
6337,Seychelles,SYC,2032,1.00172921265
6338,Seychelles,SYC,2033,1.00172921265
6339,Seychelles,SYC,2034,1.00172921265
6340,Seychelles,SYC,2035,1.00172921265
6341,Seychelles,SYC,2036,1.00172921265
6342,Seychelles,SYC,2037,1.00172921265
6343,Seychelles,SYC,2038,1.00172921265
6344,Seychelles,SYC,2039,1.00172921265
6345,Seychelles,SYC,2040,1.00172921265
6346,Seychelles,SYC,2041,1.00172921265
6347,Seychelles,SYC,2042,1.00172921265
6348,Seychelles,SYC,2043,1.00172921265
6349,Seychelles,SYC,2044,1.00172921265
6350,Seychelles,SYC,2045,1.00172921265
6351,Seychelles,SYC,2046,1.00172921265
6352,Seychelles,SYC,2047,1.00172921265
6353,Seychelles,SYC,2048,1.00172921265
6354,Seychelles,SYC,2049,1.00172921265
6355,Seychelles,SYC,2050,1.00172921265
6356,Syrian Arab Republic,SYR,2023,1.00172921265
6357,Syrian Arab Republic,SYR,2024,1.00172921265
6358,Syrian Arab Republic,SYR,2025,1.00172921265
6359,Syrian Arab Republic,SYR,2026,1.00172921265
6360,Syrian Arab Republic,SYR,2027,1.00172921265
6361,Syrian Arab Republic,SYR,2028,1.00172921265
6362,Syrian Arab Republic,SYR,2029,1.00172921265
6363,Syrian Arab Republic,SYR,2030,1.00172921265
6364,Syrian Arab Republic,SYR,2031,1.00172921265
6365,Syrian Arab Republic,SYR,2032,1.00172921265
6366,Syrian Arab Republic,SYR,2033,1.00172921265
6367,Syrian Arab Republic,SYR,2034,1.00172921265
6368,Syrian Arab Republic,SYR,2035,1.00172921265
6369,Syrian Arab Republic,SYR,2036,1.00172921265
6370,Syrian Arab Republic,SYR,2037,1.00172921265
6371,Syrian Arab Republic,SYR,2038,1.00172921265
6372,Syrian Arab Republic,SYR,2039,1.00172921265
6373,Syrian Arab Republic,SYR,2040,1.00172921265
6374,Syrian Arab Republic,SYR,2041,1.00172921265
6375,Syrian Arab Republic,SYR,2042,1.00172921265
6376,Syrian Arab Republic,SYR,2043,1.00172921265
6377,Syrian Arab Republic,SYR,2044,1.00172921265
6378,Syrian Arab Republic,SYR,2045,1.00172921265
6379,Syrian Arab Republic,SYR,2046,1.00172921265
6380,Syrian Arab Republic,SYR,2047,1.00172921265
6381,Syrian Arab Republic,SYR,2048,1.00172921265
6382,Syrian Arab Republic,SYR,2049,1.00172921265
6383,Syrian Arab Republic,SYR,2050,1.00172921265
6384,Turks and Caicos Islands,TCA,2023,1.00172921265
6385,Turks and Caicos Islands,TCA,2024,1.00172921265
6386,Turks and Caicos Islands,TCA,2025,1.00172921265
6387,Turks and Caicos Islands,TCA,2026,1.00172921265
6388,Turks and Caicos Islands,TCA,2027,1.00172921265
6389,Turks and Caicos Islands,TCA,2028,1.00172921265
6390,Turks and Caicos Islands,TCA,2029,1.00172921265
6391,Turks and Caicos Islands,TCA,2030,1.00172921265
6392,Turks and Caicos Islands,TCA,2031,1.00172921265
6393,Turks and Caicos Islands,TCA,2032,1.00172921265
6394,Turks and Caicos Islands,TCA,2033,1.00172921265
6395,Turks and Caicos Islands,TCA,2034,1.00172921265
6396,Turks and Caicos Islands,TCA,2035,1.00172921265
6397,Turks and Caicos Islands,TCA,2036,1.00172921265
6398,Turks and Caicos Islands,TCA,2037,1.00172921265
6399,Turks and Caicos Islands,TCA,2038,1.00172921265
6400,Turks and Caicos Islands,TCA,2039,1.00172921265
6401,Turks and Caicos Islands,TCA,2040,1.00172921265
6402,Turks and Caicos Islands,TCA,2041,1.00172921265
6403,Turks and Caicos Islands,TCA,2042,1.00172921265
6404,Turks and Caicos Islands,TCA,2043,1.00172921265
6405,Turks and Caicos Islands,TCA,2044,1.00172921265
6406,Turks and Caicos Islands,TCA,2045,1.00172921265
6407,Turks and Caicos Islands,TCA,2046,1.00172921265
6408,Turks and Caicos Islands,TCA,2047,1.00172921265
6409,Turks and Caicos Islands,TCA,2048,1.00172921265
6410,Turks and Caicos Islands,TCA,2049,1.00172921265
6411,Turks and Caicos Islands,TCA,2050,1.00172921265
6412,Chad,TCD,2023,1.00172921265
6413,Chad,TCD,2024,1.00172921265
6414,Chad,TCD,2025,1.00172921265
6415,Chad,TCD,2026,1.00172921265
6416,Chad,TCD,2027,1.00172921265
6417,Chad,TCD,2028,1.00172921265
6418,Chad,TCD,2029,1.00172921265
6419,Chad,TCD,2030,1.00172921265
6420,Chad,TCD,2031,1.00172921265
6421,Chad,TCD,2032,1.00172921265
6422,Chad,TCD,2033,1.00172921265
6423,Chad,TCD,2034,1.00172921265
6424,Chad,TCD,2035,1.00172921265
6425,Chad,TCD,2036,1.00172921265
6426,Chad,TCD,2037,1.00172921265
6427,Chad,TCD,2038,1.00172921265
6428,Chad,TCD,2039,1.00172921265
6429,Chad,TCD,2040,1.00172921265
6430,Chad,TCD,2041,1.00172921265
6431,Chad,TCD,2042,1.00172921265
6432,Chad,TCD,2043,1.00172921265
6433,Chad,TCD,2044,1.00172921265
6434,Chad,TCD,2045,1.00172921265
6435,Chad,TCD,2046,1.00172921265
6436,Chad,TCD,2047,1.00172921265
6437,Chad,TCD,2048,1.00172921265
6438,Chad,TCD,2049,1.00172921265
6439,Chad,TCD,2050,1.00172921265
6440,East Asia & Pacific (IDA & IBRD countries),TEA,2023,1.00172921265
6441,East Asia & Pacific (IDA & IBRD countries),TEA,2024,1.00172921265
6442,East Asia & Pacific (IDA & IBRD countries),TEA,2025,1.00172921265
6443,East Asia & Pacific (IDA & IBRD countries),TEA,2026,1.00172921265
6444,East Asia & Pacific (IDA & IBRD countries),TEA,2027,1.00172921265
6445,East Asia & Pacific (IDA & IBRD countries),TEA,2028,1.00172921265
6446,East Asia & Pacific (IDA & IBRD countries),TEA,2029,1.00172921265
6447,East Asia & Pacific (IDA & IBRD countries),TEA,2030,1.00172921265
6448,East Asia & Pacific (IDA & IBRD countries),TEA,2031,1.00172921265
6449,East Asia & Pacific (IDA & IBRD countries),TEA,2032,1.00172921265
6450,East Asia & Pacific (IDA & IBRD countries),TEA,2033,1.00172921265
6451,East Asia & Pacific (IDA & IBRD countries),TEA,2034,1.00172921265
6452,East Asia & Pacific (IDA & IBRD countries),TEA,2035,1.00172921265
6453,East Asia & Pacific (IDA & IBRD countries),TEA,2036,1.00172921265
6454,East Asia & Pacific (IDA & IBRD countries),TEA,2037,1.00172921265
6455,East Asia & Pacific (IDA & IBRD countries),TEA,2038,1.00172921265
6456,East Asia & Pacific (IDA & IBRD countries),TEA,2039,1.00172921265
6457,East Asia & Pacific (IDA & IBRD countries),TEA,2040,1.00172921265
6458,East Asia & Pacific (IDA & IBRD countries),TEA,2041,1.00172921265
6459,East Asia & Pacific (IDA & IBRD countries),TEA,2042,1.00172921265
6460,East Asia & Pacific (IDA & IBRD countries),TEA,2043,1.00172921265
6461,East Asia & Pacific (IDA & IBRD countries),TEA,2044,1.00172921265
6462,East Asia & Pacific (IDA & IBRD countries),TEA,2045,1.00172921265
6463,East Asia & Pacific (IDA & IBRD countries),TEA,2046,1.00172921265
6464,East Asia & Pacific (IDA & IBRD countries),TEA,2047,1.00172921265
6465,East Asia & Pacific (IDA & IBRD countries),TEA,2048,1.00172921265
6466,East Asia & Pacific (IDA & IBRD countries),TEA,2049,1.00172921265
6467,East Asia & Pacific (IDA & IBRD countries),TEA,2050,1.00172921265
6468,Europe & Central Asia (IDA & IBRD countries),TEC,2023,1.00172921265
6469,Europe & Central Asia (IDA & IBRD countries),TEC,2024,1.00172921265
6470,Europe & Central Asia (IDA & IBRD countries),TEC,2025,1.00172921265
6471,Europe & Central Asia (IDA & IBRD countries),TEC,2026,1.00172921265
6472,Europe & Central Asia (IDA & IBRD countries),TEC,2027,1.00172921265
6473,Europe & Central Asia (IDA & IBRD countries),TEC,2028,1.00172921265
6474,Europe & Central Asia (IDA & IBRD countries),TEC,2029,1.00172921265
6475,Europe & Central Asia (IDA & IBRD countries),TEC,2030,1.00172921265
6476,Europe & Central Asia (IDA & IBRD countries),TEC,2031,1.00172921265
6477,Europe & Central Asia (IDA & IBRD countries),TEC,2032,1.00172921265
6478,Europe & Central Asia (IDA & IBRD countries),TEC,2033,1.00172921265
6479,Europe & Central Asia (IDA & IBRD countries),TEC,2034,1.00172921265
6480,Europe & Central Asia (IDA & IBRD countries),TEC,2035,1.00172921265
6481,Europe & Central Asia (IDA & IBRD countries),TEC,2036,1.00172921265
6482,Europe & Central Asia (IDA & IBRD countries),TEC,2037,1.00172921265
6483,Europe & Central Asia (IDA & IBRD countries),TEC,2038,1.00172921265
6484,Europe & Central Asia (IDA & IBRD countries),TEC,2039,1.00172921265
6485,Europe & Central Asia (IDA & IBRD countries),TEC,2040,1.00172921265
6486,Europe & Central Asia (IDA & IBRD countries),TEC,2041,1.00172921265
6487,Europe & Central Asia (IDA & IBRD countries),TEC,2042,1.00172921265
6488,Europe & Central Asia (IDA & IBRD countries),TEC,2043,1.00172921265
6489,Europe & Central Asia (IDA & IBRD countries),TEC,2044,1.00172921265
6490,Europe & Central Asia (IDA & IBRD countries),TEC,2045,1.00172921265
6491,Europe & Central Asia (IDA & IBRD countries),TEC,2046,1.00172921265
6492,Europe & Central Asia (IDA & IBRD countries),TEC,2047,1.00172921265
6493,Europe & Central Asia (IDA & IBRD countries),TEC,2048,1.00172921265
6494,Europe & Central Asia (IDA & IBRD countries),TEC,2049,1.00172921265
6495,Europe & Central Asia (IDA & IBRD countries),TEC,2050,1.00172921265
6496,Togo,TGO,2023,1.00172921265
6497,Togo,TGO,2024,1.00172921265
6498,Togo,TGO,2025,1.00172921265
6499,Togo,TGO,2026,1.00172921265
6500,Togo,TGO,2027,1.00172921265
6501,Togo,TGO,2028,1.00172921265
6502,Togo,TGO,2029,1.00172921265
6503,Togo,TGO,2030,1.00172921265
6504,Togo,TGO,2031,1.00172921265
6505,Togo,TGO,2032,1.00172921265
6506,Togo,TGO,2033,1.00172921265
6507,Togo,TGO,2034,1.00172921265
6508,Togo,TGO,2035,1.00172921265
6509,Togo,TGO,2036,1.00172921265
6510,Togo,TGO,2037,1.00172921265
6511,Togo,TGO,2038,1.00172921265
6512,Togo,TGO,2039,1.00172921265
6513,Togo,TGO,2040,1.00172921265
6514,Togo,TGO,2041,1.00172921265
6515,Togo,TGO,2042,1.00172921265
6516,Togo,TGO,2043,1.00172921265
6517,Togo,TGO,2044,1.00172921265
6518,Togo,TGO,2045,1.00172921265
6519,Togo,TGO,2046,1.00172921265
6520,Togo,TGO,2047,1.00172921265
6521,Togo,TGO,2048,1.00172921265
6522,Togo,TGO,2049,1.00172921265
6523,Togo,TGO,2050,1.00172921265
6524,Thailand,THA,2023,1.00172921265
6525,Thailand,THA,2024,1.00172921265
6526,Thailand,THA,2025,1.00172921265
6527,Thailand,THA,2026,1.00172921265
6528,Thailand,THA,2027,1.00172921265
6529,Thailand,THA,2028,1.00172921265
6530,Thailand,THA,2029,1.00172921265
6531,Thailand,THA,2030,1.00172921265
6532,Thailand,THA,2031,1.00172921265
6533,Thailand,THA,2032,1.00172921265
6534,Thailand,THA,2033,1.00172921265
6535,Thailand,THA,2034,1.00172921265
6536,Thailand,THA,2035,1.00172921265
6537,Thailand,THA,2036,1.00172921265
6538,Thailand,THA,2037,1.00172921265
6539,Thailand,THA,2038,1.00172921265
6540,Thailand,THA,2039,1.00172921265
6541,Thailand,THA,2040,1.00172921265
6542,Thailand,THA,2041,1.00172921265
6543,Thailand,THA,2042,1.00172921265
6544,Thailand,THA,2043,1.00172921265
6545,Thailand,THA,2044,1.00172921265
6546,Thailand,THA,2045,1.00172921265
6547,Thailand,THA,2046,1.00172921265
6548,Thailand,THA,2047,1.00172921265
6549,Thailand,THA,2048,1.00172921265
6550,Thailand,THA,2049,1.00172921265
6551,Thailand,THA,2050,1.00172921265
6552,Tajikistan,TJK,2023,1.00172921265
6553,Tajikistan,TJK,2024,1.00172921265
6554,Tajikistan,TJK,2025,1.00172921265
6555,Tajikistan,TJK,2026,1.00172921265
6556,Tajikistan,TJK,2027,1.00172921265
6557,Tajikistan,TJK,2028,1.00172921265
6558,Tajikistan,TJK,2029,1.00172921265
6559,Tajikistan,TJK,2030,1.00172921265
6560,Tajikistan,TJK,2031,1.00172921265
6561,Tajikistan,TJK,2032,1.00172921265
6562,Tajikistan,TJK,2033,1.00172921265
6563,Tajikistan,TJK,2034,1.00172921265
6564,Tajikistan,TJK,2035,1.00172921265
6565,Tajikistan,TJK,2036,1.00172921265
6566,Tajikistan,TJK,2037,1.00172921265
6567,Tajikistan,TJK,2038,1.00172921265
6568,Tajikistan,TJK,2039,1.00172921265
6569,Tajikistan,TJK,2040,1.00172921265
6570,Tajikistan,TJK,2041,1.00172921265
6571,Tajikistan,TJK,2042,1.00172921265
6572,Tajikistan,TJK,2043,1.00172921265
6573,Tajikistan,TJK,2044,1.00172921265
6574,Tajikistan,TJK,2045,1.00172921265
6575,Tajikistan,TJK,2046,1.00172921265
6576,Tajikistan,TJK,2047,1.00172921265
6577,Tajikistan,TJK,2048,1.00172921265
6578,Tajikistan,TJK,2049,1.00172921265
6579,Tajikistan,TJK,2050,1.00172921265
6580,Turkmenistan,TKM,2023,1.00172921265
6581,Turkmenistan,TKM,2024,1.00172921265
6582,Turkmenistan,TKM,2025,1.00172921265
6583,Turkmenistan,TKM,2026,1.00172921265
6584,Turkmenistan,TKM,2027,1.00172921265
