Year,iso_code3,frac_agrc_fibers_cl2_dry
2035,MWI,0.4618532409408418
2036,MWI,0.4618532409408418
2037,MWI,0.4618532409408418
2038,MWI,0.4618532409408418
2039,MWI,0.4618532409408418
2040,MWI,0.4618532409408418
2041,MWI,0.4618532409408418
2042,MWI,0.4618532409408418
2043,MWI,0.4618532409408418
2044,MWI,0.4618532409408418
2045,MWI,0.4618532409408418
2046,MWI,0.4618532409408418
2047,MWI,0.4618532409408418
2048,MWI,0.4618532409408418
2049,MWI,0.4618532409408418
2050,MWI,0.4618532409408418
2021,MYS,2.871215542150749e-05
2022,MYS,2.871215542150749e-05
2023,MYS,2.871215542150749e-05
2024,MYS,2.871215542150749e-05
2025,MYS,2.871215542150749e-05
2026,MYS,2.871215542150749e-05
2027,MYS,2.871215542150749e-05
2028,MYS,2.871215542150749e-05
2029,MYS,2.871215542150749e-05
2030,MYS,2.871215542150749e-05
2031,MYS,2.871215542150749e-05
2032,MYS,2.871215542150749e-05
2033,MYS,2.871215542150749e-05
2034,MYS,2.871215542150749e-05
2035,MYS,2.871215542150749e-05
2036,MYS,2.871215542150749e-05
2037,MYS,2.871215542150749e-05
2038,MYS,2.871215542150749e-05
2039,MYS,2.871215542150749e-05
2040,MYS,2.871215542150749e-05
2041,MYS,2.871215542150749e-05
2042,MYS,2.871215542150749e-05
2043,MYS,2.871215542150749e-05
2044,MYS,2.871215542150749e-05
2045,MYS,2.871215542150749e-05
2046,MYS,2.871215542150749e-05
2047,MYS,2.871215542150749e-05
2048,MYS,2.871215542150749e-05
2049,MYS,2.871215542150749e-05
2050,MYS,2.871215542150749e-05
2021,NAM,1.0
2022,NAM,1.0
2023,NAM,1.0
2024,NAM,1.0
2025,NAM,1.0
2026,NAM,1.0
2027,NAM,1.0
2028,NAM,1.0
2029,NAM,1.0
2030,NAM,1.0
2031,NAM,1.0
2032,NAM,1.0
2033,NAM,1.0
2034,NAM,1.0
2035,NAM,1.0
2036,NAM,1.0
2037,NAM,1.0
2038,NAM,1.0
2039,NAM,1.0
2040,NAM,1.0
2041,NAM,1.0
2042,NAM,1.0
2043,NAM,1.0
2044,NAM,1.0
2045,NAM,1.0
2046,NAM,1.0
2047,NAM,1.0
2048,NAM,1.0
2049,NAM,1.0
2050,NAM,1.0
2021,NCL,0.0
2022,NCL,0.0
2023,NCL,0.0
2024,NCL,0.0
2025,NCL,0.0
2026,NCL,0.0
2027,NCL,0.0
2028,NCL,0.0
2029,NCL,0.0
2030,NCL,0.0
2031,NCL,0.0
2032,NCL,0.0
2033,NCL,0.0
2034,NCL,0.0
2035,NCL,0.0
2036,NCL,0.0
2037,NCL,0.0
2038,NCL,0.0
2039,NCL,0.0
2040,NCL,0.0
2041,NCL,0.0
2042,NCL,0.0
2043,NCL,0.0
2044,NCL,0.0
2045,NCL,0.0
2046,NCL,0.0
2047,NCL,0.0
2048,NCL,0.0
2049,NCL,0.0
2050,NCL,0.0
2021,NER,0.9930541985191405
2022,NER,0.9930541985191405
2023,NER,0.9930541985191405
2024,NER,0.9930541985191405
2025,NER,0.9930541985191405
2026,NER,0.9930541985191405
2027,NER,0.9930541985191405
2028,NER,0.9930541985191405
2029,NER,0.9930541985191405
2030,NER,0.9930541985191405
2031,NER,0.9930541985191405
2032,NER,0.9930541985191405
2033,NER,0.9930541985191405
2034,NER,0.9930541985191405
2035,NER,0.9930541985191405
2036,NER,0.9930541985191405
2037,NER,0.9930541985191405
2038,NER,0.9930541985191405
2039,NER,0.9930541985191405
2040,NER,0.9930541985191405
2041,NER,0.9930541985191405
2042,NER,0.9930541985191405
2043,NER,0.9930541985191405
2044,NER,0.9930541985191405
2045,NER,0.9930541985191405
2046,NER,0.9930541985191405
2047,NER,0.9930541985191405
2048,NER,0.9930541985191405
2049,NER,0.9930541985191405
2050,NER,0.9930541985191405
2021,NGA,0.1417134123780536
2022,NGA,0.1417134123780536
2023,NGA,0.1417134123780536
2024,NGA,0.1417134123780536
2025,NGA,0.1417134123780536
2026,NGA,0.1417134123780536
2027,NGA,0.1417134123780536
2028,NGA,0.1417134123780536
2029,NGA,0.1417134123780536
2030,NGA,0.1417134123780536
2031,NGA,0.1417134123780536
2032,NGA,0.1417134123780536
2033,NGA,0.1417134123780536
2034,NGA,0.1417134123780536
2035,NGA,0.1417134123780536
2036,NGA,0.1417134123780536
2037,NGA,0.1417134123780536
2038,NGA,0.1417134123780536
2039,NGA,0.1417134123780536
2040,NGA,0.1417134123780536
2041,NGA,0.1417134123780536
2042,NGA,0.1417134123780536
2043,NGA,0.1417134123780536
2044,NGA,0.1417134123780536
2045,NGA,0.1417134123780536
2046,NGA,0.1417134123780536
2047,NGA,0.1417134123780536
2048,NGA,0.1417134123780536
2049,NGA,0.1417134123780536
2050,NGA,0.1417134123780536
2021,NIC,0.0031839492643196
2022,NIC,0.0031839492643196
2023,NIC,0.0031839492643196
2024,NIC,0.0031839492643196
2025,NIC,0.0031839492643196
2026,NIC,0.0031839492643196
2027,NIC,0.0031839492643196
2028,NIC,0.0031839492643196
2029,NIC,0.0031839492643196
2030,NIC,0.0031839492643196
2031,NIC,0.0031839492643196
2032,NIC,0.0031839492643196
2033,NIC,0.0031839492643196
2034,NIC,0.0031839492643196
2035,NIC,0.0031839492643196
2036,NIC,0.0031839492643196
2037,NIC,0.0031839492643196
2038,NIC,0.0031839492643196
2039,NIC,0.0031839492643196
2040,NIC,0.0031839492643196
2041,NIC,0.0031839492643196
2042,NIC,0.0031839492643196
2043,NIC,0.0031839492643196
2044,NIC,0.0031839492643196
2045,NIC,0.0031839492643196
2046,NIC,0.0031839492643196
2047,NIC,0.0031839492643196
2048,NIC,0.0031839492643196
2049,NIC,0.0031839492643196
2050,NIC,0.0031839492643196
2021,NLD,0.004774299100171
2022,NLD,0.004774299100171
2023,NLD,0.004774299100171
2024,NLD,0.004774299100171
2025,NLD,0.004774299100171
2026,NLD,0.004774299100171
2027,NLD,0.004774299100171
2028,NLD,0.004774299100171
2029,NLD,0.004774299100171
2030,NLD,0.004774299100171
2031,NLD,0.004774299100171
2032,NLD,0.004774299100171
2033,NLD,0.004774299100171
2034,NLD,0.004774299100171
2035,NLD,0.004774299100171
2036,NLD,0.004774299100171
2037,NLD,0.004774299100171
2038,NLD,0.004774299100171
2039,NLD,0.004774299100171
2040,NLD,0.004774299100171
2041,NLD,0.004774299100171
2042,NLD,0.004774299100171
2043,NLD,0.004774299100171
2044,NLD,0.004774299100171
2045,NLD,0.004774299100171
2046,NLD,0.004774299100171
2047,NLD,0.004774299100171
2048,NLD,0.004774299100171
2049,NLD,0.004774299100171
2050,NLD,0.004774299100171
2021,NPL,1.0
2022,NPL,1.0
2023,NPL,1.0
2024,NPL,1.0
2025,NPL,1.0
2026,NPL,1.0
2027,NPL,1.0
2028,NPL,1.0
2029,NPL,1.0
2030,NPL,1.0
2031,NPL,1.0
2032,NPL,1.0
2033,NPL,1.0
2034,NPL,1.0
2035,NPL,1.0
2036,NPL,1.0
2037,NPL,1.0
2038,NPL,1.0
2039,NPL,1.0
2040,NPL,1.0
2041,NPL,1.0
2042,NPL,1.0
2043,NPL,1.0
2044,NPL,1.0
2045,NPL,1.0
2046,NPL,1.0
2047,NPL,1.0
2048,NPL,1.0
2049,NPL,1.0
2050,NPL,1.0
2021,NRU,0.0
2022,NRU,0.0
2023,NRU,0.0
2024,NRU,0.0
2025,NRU,0.0
2026,NRU,0.0
2027,NRU,0.0
2028,NRU,0.0
2029,NRU,0.0
2030,NRU,0.0
2031,NRU,0.0
2032,NRU,0.0
2033,NRU,0.0
2034,NRU,0.0
2035,NRU,0.0
2036,NRU,0.0
2037,NRU,0.0
2038,NRU,0.0
2039,NRU,0.0
2040,NRU,0.0
2041,NRU,0.0
2042,NRU,0.0
2043,NRU,0.0
2044,NRU,0.0
2045,NRU,0.0
2046,NRU,0.0
2047,NRU,0.0
2048,NRU,0.0
2049,NRU,0.0
2050,NRU,0.0
2021,NZL,0.0422400934538836
2022,NZL,0.0422400934538836
2023,NZL,0.0422400934538836
2024,NZL,0.0422400934538836
2025,NZL,0.0422400934538836
2026,NZL,0.0422400934538836
2027,NZL,0.0422400934538836
2028,NZL,0.0422400934538836
2029,NZL,0.0422400934538836
2030,NZL,0.0422400934538836
2031,NZL,0.0422400934538836
2032,NZL,0.0422400934538836
2033,NZL,0.0422400934538836
2034,NZL,0.0422400934538836
2035,NZL,0.0422400934538836
2036,NZL,0.0422400934538836
2037,NZL,0.0422400934538836
2038,NZL,0.0422400934538836
2039,NZL,0.0422400934538836
2040,NZL,0.0422400934538836
2041,NZL,0.0422400934538836
2042,NZL,0.0422400934538836
2043,NZL,0.0422400934538836
2044,NZL,0.0422400934538836
2045,NZL,0.0422400934538836
2046,NZL,0.0422400934538836
2047,NZL,0.0422400934538836
2048,NZL,0.0422400934538836
2049,NZL,0.0422400934538836
2050,NZL,0.0422400934538836
2021,OMN,1.0
2022,OMN,1.0
2023,OMN,1.0
2024,OMN,1.0
2025,OMN,1.0
2026,OMN,1.0
2027,OMN,1.0
2028,OMN,1.0
2029,OMN,1.0
2030,OMN,1.0
2031,OMN,1.0
2032,OMN,1.0
2033,OMN,1.0
2034,OMN,1.0
2035,OMN,1.0
2036,OMN,1.0
2037,OMN,1.0
2038,OMN,1.0
2039,OMN,1.0
2040,OMN,1.0
2041,OMN,1.0
2042,OMN,1.0
2043,OMN,1.0
2044,OMN,1.0
2045,OMN,1.0
2046,OMN,1.0
2047,OMN,1.0
2048,OMN,1.0
2049,OMN,1.0
2050,OMN,1.0
2021,PAK,0.9551071761020458
2022,PAK,0.9551071761020458
2023,PAK,0.9551071761020458
2024,PAK,0.9551071761020458
2025,PAK,0.9551071761020458
2026,PAK,0.9551071761020458
2027,PAK,0.9551071761020458
2028,PAK,0.9551071761020458
2029,PAK,0.9551071761020458
2030,PAK,0.9551071761020458
2031,PAK,0.9551071761020458
2032,PAK,0.9551071761020458
2033,PAK,0.9551071761020458
2034,PAK,0.9551071761020458
2035,PAK,0.9551071761020458
2036,PAK,0.9551071761020458
2037,PAK,0.9551071761020458
2038,PAK,0.9551071761020458
2039,PAK,0.9551071761020458
2040,PAK,0.9551071761020458
2041,PAK,0.9551071761020458
2042,PAK,0.9551071761020458
2043,PAK,0.9551071761020458
2044,PAK,0.9551071761020458
2045,PAK,0.9551071761020458
2046,PAK,0.9551071761020458
2047,PAK,0.9551071761020458
2048,PAK,0.9551071761020458
2049,PAK,0.9551071761020458
2050,PAK,0.9551071761020458
2021,PAN,0.0019266065504622
2022,PAN,0.0019266065504622
2023,PAN,0.0019266065504622
2024,PAN,0.0019266065504622
2025,PAN,0.0019266065504622
2026,PAN,0.0019266065504622
2027,PAN,0.0019266065504622
2028,PAN,0.0019266065504622
2029,PAN,0.0019266065504622
2030,PAN,0.0019266065504622
2031,PAN,0.0019266065504622
2032,PAN,0.0019266065504622
2033,PAN,0.0019266065504622
2034,PAN,0.0019266065504622
2035,PAN,0.0019266065504622
2036,PAN,0.0019266065504622
2037,PAN,0.0019266065504622
2038,PAN,0.0019266065504622
2039,PAN,0.0019266065504622
2040,PAN,0.0019266065504622
2041,PAN,0.0019266065504622
2042,PAN,0.0019266065504622
2043,PAN,0.0019266065504622
2044,PAN,0.0019266065504622
2045,PAN,0.0019266065504622
2046,PAN,0.0019266065504622
2047,PAN,0.0019266065504622
2048,PAN,0.0019266065504622
2049,PAN,0.0019266065504622
2050,PAN,0.0019266065504622
2021,PER,0.3833928801076346
2022,PER,0.3833928801076346
2023,PER,0.3833928801076346
2024,PER,0.3833928801076346
2025,PER,0.3833928801076346
2026,PER,0.3833928801076346
2027,PER,0.3833928801076346
2028,PER,0.3833928801076346
2029,PER,0.3833928801076346
2030,PER,0.3833928801076346
2031,PER,0.3833928801076346
2032,PER,0.3833928801076346
2033,PER,0.3833928801076346
2034,PER,0.3833928801076346
2035,PER,0.3833928801076346
2036,PER,0.3833928801076346
2037,PER,0.3833928801076346
2038,PER,0.3833928801076346
2039,PER,0.3833928801076346
2040,PER,0.3833928801076346
2041,PER,0.3833928801076346
2042,PER,0.3833928801076346
2043,PER,0.3833928801076346
2044,PER,0.3833928801076346
2045,PER,0.3833928801076346
2046,PER,0.3833928801076346
2047,PER,0.3833928801076346
2048,PER,0.3833928801076346
2049,PER,0.3833928801076346
2050,PER,0.3833928801076346
2021,PHL,0.0044699100840481
2022,PHL,0.0044699100840481
2023,PHL,0.0044699100840481
2024,PHL,0.0044699100840481
2025,PHL,0.0044699100840481
2026,PHL,0.0044699100840481
2027,PHL,0.0044699100840481
2028,PHL,0.0044699100840481
2029,PHL,0.0044699100840481
2030,PHL,0.0044699100840481
2031,PHL,0.0044699100840481
2032,PHL,0.0044699100840481
2033,PHL,0.0044699100840481
2034,PHL,0.0044699100840481
2035,PHL,0.0044699100840481
2036,PHL,0.0044699100840481
2037,PHL,0.0044699100840481
2038,PHL,0.0044699100840481
2039,PHL,0.0044699100840481
2040,PHL,0.0044699100840481
2041,PHL,0.0044699100840481
2042,PHL,0.0044699100840481
2043,PHL,0.0044699100840481
2044,PHL,0.0044699100840481
2045,PHL,0.0044699100840481
2046,PHL,0.0044699100840481
2047,PHL,0.0044699100840481
2048,PHL,0.0044699100840481
2049,PHL,0.0044699100840481
2050,PHL,0.0044699100840481
2021,PLW,0.0
2022,PLW,0.0
2023,PLW,0.0
2024,PLW,0.0
2025,PLW,0.0
2026,PLW,0.0
2027,PLW,0.0
2028,PLW,0.0
2029,PLW,0.0
2030,PLW,0.0
2031,PLW,0.0
2032,PLW,0.0
2033,PLW,0.0
2034,PLW,0.0
2035,PLW,0.0
2036,PLW,0.0
2037,PLW,0.0
2038,PLW,0.0
2039,PLW,0.0
2040,PLW,0.0
2041,PLW,0.0
2042,PLW,0.0
2043,PLW,0.0
2044,PLW,0.0
2045,PLW,0.0
2046,PLW,0.0
2047,PLW,0.0
2048,PLW,0.0
2049,PLW,0.0
2050,PLW,0.0
2021,PNG,0.0011637319451761
2022,PNG,0.0011637319451761
2023,PNG,0.0011637319451761
2024,PNG,0.0011637319451761
2025,PNG,0.0011637319451761
2026,PNG,0.0011637319451761
2027,PNG,0.0011637319451761
2028,PNG,0.0011637319451761
2029,PNG,0.0011637319451761
2030,PNG,0.0011637319451761
2031,PNG,0.0011637319451761
2032,PNG,0.0011637319451761
2033,PNG,0.0011637319451761
2034,PNG,0.0011637319451761
2035,PNG,0.0011637319451761
2036,PNG,0.0011637319451761
2037,PNG,0.0011637319451761
2038,PNG,0.0011637319451761
2039,PNG,0.0011637319451761
2040,PNG,0.0011637319451761
2041,PNG,0.0011637319451761
2042,PNG,0.0011637319451761
2043,PNG,0.0011637319451761
2044,PNG,0.0011637319451761
2045,PNG,0.0011637319451761
2046,PNG,0.0011637319451761
2047,PNG,0.0011637319451761
2048,PNG,0.0011637319451761
2049,PNG,0.0011637319451761
2050,PNG,0.0011637319451761
2021,POL,0.0001588183911696
2022,POL,0.0001588183911696
2023,POL,0.0001588183911696
2024,POL,0.0001588183911696
2025,POL,0.0001588183911696
2026,POL,0.0001588183911696
2027,POL,0.0001588183911696
2028,POL,0.0001588183911696
2029,POL,0.0001588183911696
2030,POL,0.0001588183911696
2031,POL,0.0001588183911696
2032,POL,0.0001588183911696
2033,POL,0.0001588183911696
2034,POL,0.0001588183911696
2035,POL,0.0001588183911696
2036,POL,0.0001588183911696
2037,POL,0.0001588183911696
2038,POL,0.0001588183911696
2039,POL,0.0001588183911696
2040,POL,0.0001588183911696
2041,POL,0.0001588183911696
2042,POL,0.0001588183911696
2043,POL,0.0001588183911696
2044,POL,0.0001588183911696
2045,POL,0.0001588183911696
2046,POL,0.0001588183911696
2047,POL,0.0001588183911696
2048,POL,0.0001588183911696
2049,POL,0.0001588183911696
2050,POL,0.0001588183911696
2021,PRI,0.0
2022,PRI,0.0
2023,PRI,0.0
2024,PRI,0.0
2025,PRI,0.0
2026,PRI,0.0
2027,PRI,0.0
2028,PRI,0.0
2029,PRI,0.0
2030,PRI,0.0
2031,PRI,0.0
2032,PRI,0.0
2033,PRI,0.0
2034,PRI,0.0
2035,PRI,0.0
2036,PRI,0.0
2037,PRI,0.0
2038,PRI,0.0
2039,PRI,0.0
2040,PRI,0.0
2041,PRI,0.0
2042,PRI,0.0
2043,PRI,0.0
2044,PRI,0.0
2045,PRI,0.0
2046,PRI,0.0
2047,PRI,0.0
2048,PRI,0.0
2049,PRI,0.0
2050,PRI,0.0
2021,PRK,0.9943285570044468
2022,PRK,0.9943285570044468
2023,PRK,0.9943285570044468
2024,PRK,0.9943285570044468
2025,PRK,0.9943285570044468
2026,PRK,0.9943285570044468
2027,PRK,0.9943285570044468
2028,PRK,0.9943285570044468
2029,PRK,0.9943285570044468
2030,PRK,0.9943285570044468
2031,PRK,0.9943285570044468
2032,PRK,0.9943285570044468
2033,PRK,0.9943285570044468
2034,PRK,0.9943285570044468
2035,PRK,0.9943285570044468
2036,PRK,0.9943285570044468
2037,PRK,0.9943285570044468
2038,PRK,0.9943285570044468
2039,PRK,0.9943285570044468
2040,PRK,0.9943285570044468
2041,PRK,0.9943285570044468
2042,PRK,0.9943285570044468
2043,PRK,0.9943285570044468
2044,PRK,0.9943285570044468
2045,PRK,0.9943285570044468
2046,PRK,0.9943285570044468
2047,PRK,0.9943285570044468
2048,PRK,0.9943285570044468
2049,PRK,0.9943285570044468
2050,PRK,0.9943285570044468
2021,PRT,0.9746603705049036
2022,PRT,0.9746603705049036
2023,PRT,0.9746603705049036
2024,PRT,0.9746603705049036
2025,PRT,0.9746603705049036
2026,PRT,0.9746603705049036
2027,PRT,0.9746603705049036
2028,PRT,0.9746603705049036
2029,PRT,0.9746603705049036
2030,PRT,0.9746603705049036
2031,PRT,0.9746603705049036
2032,PRT,0.9746603705049036
2033,PRT,0.9746603705049036
2034,PRT,0.9746603705049036
2035,PRT,0.9746603705049036
2036,PRT,0.9746603705049036
2037,PRT,0.9746603705049036
2038,PRT,0.9746603705049036
2039,PRT,0.9746603705049036
2040,PRT,0.9746603705049036
2041,PRT,0.9746603705049036
2042,PRT,0.9746603705049036
2043,PRT,0.9746603705049036
2044,PRT,0.9746603705049036
2045,PRT,0.9746603705049036
2046,PRT,0.9746603705049036
2047,PRT,0.9746603705049036
2048,PRT,0.9746603705049036
2049,PRT,0.9746603705049036
2050,PRT,0.9746603705049036
2021,PRY,0.3142119767805542
2022,PRY,0.3142119767805542
2023,PRY,0.3142119767805542
2024,PRY,0.3142119767805542
2025,PRY,0.3142119767805542
2026,PRY,0.3142119767805542
2027,PRY,0.3142119767805542
2028,PRY,0.3142119767805542
2029,PRY,0.3142119767805542
2030,PRY,0.3142119767805542
2031,PRY,0.3142119767805542
2032,PRY,0.3142119767805542
2033,PRY,0.3142119767805542
2034,PRY,0.3142119767805542
2035,PRY,0.3142119767805542
2036,PRY,0.3142119767805542
2037,PRY,0.3142119767805542
2038,PRY,0.3142119767805542
2039,PRY,0.3142119767805542
2040,PRY,0.3142119767805542
2041,PRY,0.3142119767805542
2042,PRY,0.3142119767805542
2043,PRY,0.3142119767805542
2044,PRY,0.3142119767805542
2045,PRY,0.3142119767805542
2046,PRY,0.3142119767805542
2047,PRY,0.3142119767805542
2048,PRY,0.3142119767805542
2049,PRY,0.3142119767805542
2050,PRY,0.3142119767805542
2021,PYF,0.0
2022,PYF,0.0
2023,PYF,0.0
2024,PYF,0.0
2025,PYF,0.0
2026,PYF,0.0
2027,PYF,0.0
2028,PYF,0.0
2029,PYF,0.0
2030,PYF,0.0
2031,PYF,0.0
2032,PYF,0.0
2033,PYF,0.0
2034,PYF,0.0
2035,PYF,0.0
2036,PYF,0.0
2037,PYF,0.0
2038,PYF,0.0
2039,PYF,0.0
2040,PYF,0.0
2041,PYF,0.0
2042,PYF,0.0
2043,PYF,0.0
2044,PYF,0.0
2045,PYF,0.0
2046,PYF,0.0
2047,PYF,0.0
2048,PYF,0.0
2049,PYF,0.0
2050,PYF,0.0
2021,QAT,1.0
2022,QAT,1.0
2023,QAT,1.0
2024,QAT,1.0
2025,QAT,1.0
2026,QAT,1.0
2027,QAT,1.0
2028,QAT,1.0
2029,QAT,1.0
2030,QAT,1.0
2031,QAT,1.0
2032,QAT,1.0
2033,QAT,1.0
2034,QAT,1.0
2035,QAT,1.0
2036,QAT,1.0
2037,QAT,1.0
2038,QAT,1.0
2039,QAT,1.0
2040,QAT,1.0
2041,QAT,1.0
2042,QAT,1.0
2043,QAT,1.0
2044,QAT,1.0
2045,QAT,1.0
2046,QAT,1.0
2047,QAT,1.0
2048,QAT,1.0
2049,QAT,1.0
2050,QAT,1.0
2021,ROU,0.0100366421118028
2022,ROU,0.0100366421118028
2023,ROU,0.0100366421118028
2024,ROU,0.0100366421118028
2025,ROU,0.0100366421118028
2026,ROU,0.0100366421118028
2027,ROU,0.0100366421118028
2028,ROU,0.0100366421118028
2029,ROU,0.0100366421118028
2030,ROU,0.0100366421118028
2031,ROU,0.0100366421118028
2032,ROU,0.0100366421118028
2033,ROU,0.0100366421118028
2034,ROU,0.0100366421118028
2035,ROU,0.0100366421118028
2036,ROU,0.0100366421118028
2037,ROU,0.0100366421118028
2038,ROU,0.0100366421118028
2039,ROU,0.0100366421118028
2040,ROU,0.0100366421118028
2041,ROU,0.0100366421118028
2042,ROU,0.0100366421118028
2043,ROU,0.0100366421118028
2044,ROU,0.0100366421118028
2045,ROU,0.0100366421118028
2046,ROU,0.0100366421118028
2047,ROU,0.0100366421118028
2048,ROU,0.0100366421118028
2049,ROU,0.0100366421118028
2050,ROU,0.0100366421118028
2021,RUS,0.2577546823991116
2022,RUS,0.2577546823991116
2023,RUS,0.2577546823991116
2024,RUS,0.2577546823991116
2025,RUS,0.2577546823991116
2026,RUS,0.2577546823991116
2027,RUS,0.2577546823991116
2028,RUS,0.2577546823991116
2029,RUS,0.2577546823991116
2030,RUS,0.2577546823991116
2031,RUS,0.2577546823991116
2032,RUS,0.2577546823991116
2033,RUS,0.2577546823991116
2034,RUS,0.2577546823991116
2035,RUS,0.2577546823991116
2036,RUS,0.2577546823991116
2037,RUS,0.2577546823991116
2038,RUS,0.2577546823991116
2039,RUS,0.2577546823991116
2040,RUS,0.2577546823991116
2041,RUS,0.2577546823991116
2042,RUS,0.2577546823991116
2043,RUS,0.2577546823991116
2044,RUS,0.2577546823991116
2045,RUS,0.2577546823991116
2046,RUS,0.2577546823991116
2047,RUS,0.2577546823991116
2048,RUS,0.2577546823991116
2049,RUS,0.2577546823991116
2050,RUS,0.2577546823991116
2021,RWA,0.2770352369380316
2022,RWA,0.2770352369380316
2023,RWA,0.2770352369380316
2024,RWA,0.2770352369380316
2025,RWA,0.2770352369380316
2026,RWA,0.2770352369380316
2027,RWA,0.2770352369380316
2028,RWA,0.2770352369380316
2029,RWA,0.2770352369380316
2030,RWA,0.2770352369380316
2031,RWA,0.2770352369380316
2032,RWA,0.2770352369380316
2033,RWA,0.2770352369380316
2034,RWA,0.2770352369380316
2035,RWA,0.2770352369380316
2036,RWA,0.2770352369380316
2037,RWA,0.2770352369380316
2038,RWA,0.2770352369380316
2039,RWA,0.2770352369380316
2040,RWA,0.2770352369380316
2041,RWA,0.2770352369380316
2042,RWA,0.2770352369380316
2043,RWA,0.2770352369380316
2044,RWA,0.2770352369380316
2045,RWA,0.2770352369380316
2046,RWA,0.2770352369380316
2047,RWA,0.2770352369380316
2048,RWA,0.2770352369380316
2049,RWA,0.2770352369380316
2050,RWA,0.2770352369380316
2021,SAU,1.0
2022,SAU,1.0
2023,SAU,1.0
2024,SAU,1.0
2025,SAU,1.0
2026,SAU,1.0
2027,SAU,1.0
2028,SAU,1.0
2029,SAU,1.0
2030,SAU,1.0
2031,SAU,1.0
2032,SAU,1.0
2033,SAU,1.0
2034,SAU,1.0
2035,SAU,1.0
2036,SAU,1.0
2037,SAU,1.0
2038,SAU,1.0
2039,SAU,1.0
2040,SAU,1.0
2041,SAU,1.0
2042,SAU,1.0
2043,SAU,1.0
2044,SAU,1.0
2045,SAU,1.0
2046,SAU,1.0
2047,SAU,1.0
2048,SAU,1.0
2049,SAU,1.0
2050,SAU,1.0
2021,SDN,0.8910044405384153
2022,SDN,0.8910044405384153
2023,SDN,0.8910044405384153
2024,SDN,0.8910044405384153
2025,SDN,0.8910044405384153
2026,SDN,0.8910044405384153
2027,SDN,0.8910044405384153
2028,SDN,0.8910044405384153
2029,SDN,0.8910044405384153
2030,SDN,0.8910044405384153
2031,SDN,0.8910044405384153
2032,SDN,0.8910044405384153
2033,SDN,0.8910044405384153
2034,SDN,0.8910044405384153
2035,SDN,0.8910044405384153
2036,SDN,0.8910044405384153
2037,SDN,0.8910044405384153
2038,SDN,0.8910044405384153
2039,SDN,0.8910044405384153
2040,SDN,0.8910044405384153
2041,SDN,0.8910044405384153
2042,SDN,0.8910044405384153
2043,SDN,0.8910044405384153
2044,SDN,0.8910044405384153
2045,SDN,0.8910044405384153
2046,SDN,0.8910044405384153
2047,SDN,0.8910044405384153
2048,SDN,0.8910044405384153
2049,SDN,0.8910044405384153
2050,SDN,0.8910044405384153
2021,SEN,0.537319990030542
2022,SEN,0.537319990030542
2023,SEN,0.537319990030542
2024,SEN,0.537319990030542
2025,SEN,0.537319990030542
2026,SEN,0.537319990030542
2027,SEN,0.537319990030542
2028,SEN,0.537319990030542
2029,SEN,0.537319990030542
2030,SEN,0.537319990030542
2031,SEN,0.537319990030542
2032,SEN,0.537319990030542
2033,SEN,0.537319990030542
2034,SEN,0.537319990030542
2035,SEN,0.537319990030542
2036,SEN,0.537319990030542
2037,SEN,0.537319990030542
2038,SEN,0.537319990030542
2039,SEN,0.537319990030542
2040,SEN,0.537319990030542
2041,SEN,0.537319990030542
2042,SEN,0.537319990030542
2043,SEN,0.537319990030542
2044,SEN,0.537319990030542
2045,SEN,0.537319990030542
2046,SEN,0.537319990030542
2047,SEN,0.537319990030542
2048,SEN,0.537319990030542
2049,SEN,0.537319990030542
2050,SEN,0.537319990030542
2021,SGP,0.0
2022,SGP,0.0
2023,SGP,0.0
2024,SGP,0.0
2025,SGP,0.0
2026,SGP,0.0
2027,SGP,0.0
2028,SGP,0.0
2029,SGP,0.0
2030,SGP,0.0
2031,SGP,0.0
2032,SGP,0.0
2033,SGP,0.0
2034,SGP,0.0
2035,SGP,0.0
2036,SGP,0.0
2037,SGP,0.0
2038,SGP,0.0
2039,SGP,0.0
2040,SGP,0.0
2041,SGP,0.0
2042,SGP,0.0
2043,SGP,0.0
2044,SGP,0.0
2045,SGP,0.0
2046,SGP,0.0
2047,SGP,0.0
2048,SGP,0.0
2049,SGP,0.0
2050,SGP,0.0
2021,SLB,0.0
2022,SLB,0.0
2023,SLB,0.0
2024,SLB,0.0
2025,SLB,0.0
2026,SLB,0.0
2027,SLB,0.0
2028,SLB,0.0
2029,SLB,0.0
2030,SLB,0.0
2031,SLB,0.0
2032,SLB,0.0
2033,SLB,0.0
2034,SLB,0.0
2035,SLB,0.0
2036,SLB,0.0
2037,SLB,0.0
2038,SLB,0.0
2039,SLB,0.0
2040,SLB,0.0
2041,SLB,0.0
2042,SLB,0.0
2043,SLB,0.0
2044,SLB,0.0
2045,SLB,0.0
2046,SLB,0.0
2047,SLB,0.0
2048,SLB,0.0
2049,SLB,0.0
2050,SLB,0.0
2021,SLE,0.0001302931596091
2022,SLE,0.0001302931596091
2023,SLE,0.0001302931596091
2024,SLE,0.0001302931596091
2025,SLE,0.0001302931596091
2026,SLE,0.0001302931596091
2027,SLE,0.0001302931596091
2028,SLE,0.0001302931596091
2029,SLE,0.0001302931596091
2030,SLE,0.0001302931596091
2031,SLE,0.0001302931596091
2032,SLE,0.0001302931596091
2033,SLE,0.0001302931596091
2034,SLE,0.0001302931596091
2035,SLE,0.0001302931596091
