,Nation,iso_code3,Year,fuelefficiency_trns_rail_passenger_diesel_km_per_litre
709,Belarus,BLR,2032,3.2
710,Belarus,BLR,2033,3.2
711,Belarus,BLR,2034,3.2
712,Belarus,BLR,2035,3.2
713,Belarus,BLR,2036,3.2
714,Belarus,BLR,2037,3.2
715,Belarus,BLR,2038,3.2
716,Belarus,BLR,2039,3.2
717,Belarus,BLR,2040,3.2
718,Belarus,BLR,2041,3.2
719,Belarus,BLR,2042,3.2
720,Belarus,BLR,2043,3.2
721,Belarus,BLR,2044,3.2
722,Belarus,BLR,2045,3.2
723,Belarus,BLR,2046,3.2
724,Belarus,BLR,2047,3.2
725,Belarus,BLR,2048,3.2
726,Belarus,BLR,2049,3.2
727,Belarus,BLR,2050,3.2
728,Belize,BLZ,2023,3.2
729,Belize,BLZ,2024,3.2
730,Belize,BLZ,2025,3.2
731,Belize,BLZ,2026,3.2
732,Belize,BLZ,2027,3.2
733,Belize,BLZ,2028,3.2
734,Belize,BLZ,2029,3.2
735,Belize,BLZ,2030,3.2
736,Belize,BLZ,2031,3.2
737,Belize,BLZ,2032,3.2
738,Belize,BLZ,2033,3.2
739,Belize,BLZ,2034,3.2
740,Belize,BLZ,2035,3.2
741,Belize,BLZ,2036,3.2
742,Belize,BLZ,2037,3.2
743,Belize,BLZ,2038,3.2
744,Belize,BLZ,2039,3.2
745,Belize,BLZ,2040,3.2
746,Belize,BLZ,2041,3.2
747,Belize,BLZ,2042,3.2
748,Belize,BLZ,2043,3.2
749,Belize,BLZ,2044,3.2
750,Belize,BLZ,2045,3.2
751,Belize,BLZ,2046,3.2
752,Belize,BLZ,2047,3.2
753,Belize,BLZ,2048,3.2
754,Belize,BLZ,2049,3.2
755,Belize,BLZ,2050,3.2
756,Bermuda,BMU,2023,3.2
757,Bermuda,BMU,2024,3.2
758,Bermuda,BMU,2025,3.2
759,Bermuda,BMU,2026,3.2
760,Bermuda,BMU,2027,3.2
761,Bermuda,BMU,2028,3.2
762,Bermuda,BMU,2029,3.2
763,Bermuda,BMU,2030,3.2
764,Bermuda,BMU,2031,3.2
765,Bermuda,BMU,2032,3.2
766,Bermuda,BMU,2033,3.2
767,Bermuda,BMU,2034,3.2
768,Bermuda,BMU,2035,3.2
769,Bermuda,BMU,2036,3.2
770,Bermuda,BMU,2037,3.2
771,Bermuda,BMU,2038,3.2
772,Bermuda,BMU,2039,3.2
773,Bermuda,BMU,2040,3.2
774,Bermuda,BMU,2041,3.2
775,Bermuda,BMU,2042,3.2
776,Bermuda,BMU,2043,3.2
777,Bermuda,BMU,2044,3.2
778,Bermuda,BMU,2045,3.2
779,Bermuda,BMU,2046,3.2
780,Bermuda,BMU,2047,3.2
781,Bermuda,BMU,2048,3.2
782,Bermuda,BMU,2049,3.2
783,Bermuda,BMU,2050,3.2
784,Bolivia,BOL,2023,3.2
785,Bolivia,BOL,2024,3.2
786,Bolivia,BOL,2025,3.2
787,Bolivia,BOL,2026,3.2
788,Bolivia,BOL,2027,3.2
789,Bolivia,BOL,2028,3.2
790,Bolivia,BOL,2029,3.2
791,Bolivia,BOL,2030,3.2
792,Bolivia,BOL,2031,3.2
793,Bolivia,BOL,2032,3.2
794,Bolivia,BOL,2033,3.2
795,Bolivia,BOL,2034,3.2
796,Bolivia,BOL,2035,3.2
797,Bolivia,BOL,2036,3.2
798,Bolivia,BOL,2037,3.2
799,Bolivia,BOL,2038,3.2
800,Bolivia,BOL,2039,3.2
801,Bolivia,BOL,2040,3.2
802,Bolivia,BOL,2041,3.2
803,Bolivia,BOL,2042,3.2
804,Bolivia,BOL,2043,3.2
805,Bolivia,BOL,2044,3.2
806,Bolivia,BOL,2045,3.2
807,Bolivia,BOL,2046,3.2
808,Bolivia,BOL,2047,3.2
809,Bolivia,BOL,2048,3.2
810,Bolivia,BOL,2049,3.2
811,Bolivia,BOL,2050,3.2
812,Brazil,BRA,2023,3.2
813,Brazil,BRA,2024,3.2
814,Brazil,BRA,2025,3.2
815,Brazil,BRA,2026,3.2
816,Brazil,BRA,2027,3.2
817,Brazil,BRA,2028,3.2
818,Brazil,BRA,2029,3.2
819,Brazil,BRA,2030,3.2
820,Brazil,BRA,2031,3.2
821,Brazil,BRA,2032,3.2
822,Brazil,BRA,2033,3.2
823,Brazil,BRA,2034,3.2
824,Brazil,BRA,2035,3.2
825,Brazil,BRA,2036,3.2
826,Brazil,BRA,2037,3.2
827,Brazil,BRA,2038,3.2
828,Brazil,BRA,2039,3.2
829,Brazil,BRA,2040,3.2
830,Brazil,BRA,2041,3.2
831,Brazil,BRA,2042,3.2
832,Brazil,BRA,2043,3.2
833,Brazil,BRA,2044,3.2
834,Brazil,BRA,2045,3.2
835,Brazil,BRA,2046,3.2
836,Brazil,BRA,2047,3.2
837,Brazil,BRA,2048,3.2
838,Brazil,BRA,2049,3.2
839,Brazil,BRA,2050,3.2
840,Barbados,BRB,2023,3.2
841,Barbados,BRB,2024,3.2
842,Barbados,BRB,2025,3.2
843,Barbados,BRB,2026,3.2
844,Barbados,BRB,2027,3.2
845,Barbados,BRB,2028,3.2
846,Barbados,BRB,2029,3.2
847,Barbados,BRB,2030,3.2
848,Barbados,BRB,2031,3.2
849,Barbados,BRB,2032,3.2
850,Barbados,BRB,2033,3.2
851,Barbados,BRB,2034,3.2
852,Barbados,BRB,2035,3.2
853,Barbados,BRB,2036,3.2
854,Barbados,BRB,2037,3.2
855,Barbados,BRB,2038,3.2
856,Barbados,BRB,2039,3.2
857,Barbados,BRB,2040,3.2
858,Barbados,BRB,2041,3.2
859,Barbados,BRB,2042,3.2
860,Barbados,BRB,2043,3.2
861,Barbados,BRB,2044,3.2
862,Barbados,BRB,2045,3.2
863,Barbados,BRB,2046,3.2
864,Barbados,BRB,2047,3.2
865,Barbados,BRB,2048,3.2
866,Barbados,BRB,2049,3.2
867,Barbados,BRB,2050,3.2
868,Brunei Darussalam,BRN,2023,3.2
869,Brunei Darussalam,BRN,2024,3.2
870,Brunei Darussalam,BRN,2025,3.2
871,Brunei Darussalam,BRN,2026,3.2
872,Brunei Darussalam,BRN,2027,3.2
873,Brunei Darussalam,BRN,2028,3.2
874,Brunei Darussalam,BRN,2029,3.2
875,Brunei Darussalam,BRN,2030,3.2
876,Brunei Darussalam,BRN,2031,3.2
877,Brunei Darussalam,BRN,2032,3.2
878,Brunei Darussalam,BRN,2033,3.2
879,Brunei Darussalam,BRN,2034,3.2
880,Brunei Darussalam,BRN,2035,3.2
881,Brunei Darussalam,BRN,2036,3.2
882,Brunei Darussalam,BRN,2037,3.2
883,Brunei Darussalam,BRN,2038,3.2
884,Brunei Darussalam,BRN,2039,3.2
885,Brunei Darussalam,BRN,2040,3.2
886,Brunei Darussalam,BRN,2041,3.2
887,Brunei Darussalam,BRN,2042,3.2
888,Brunei Darussalam,BRN,2043,3.2
889,Brunei Darussalam,BRN,2044,3.2
890,Brunei Darussalam,BRN,2045,3.2
891,Brunei Darussalam,BRN,2046,3.2
892,Brunei Darussalam,BRN,2047,3.2
893,Brunei Darussalam,BRN,2048,3.2
894,Brunei Darussalam,BRN,2049,3.2
895,Brunei Darussalam,BRN,2050,3.2
896,Bhutan,BTN,2023,3.2
897,Bhutan,BTN,2024,3.2
898,Bhutan,BTN,2025,3.2
899,Bhutan,BTN,2026,3.2
900,Bhutan,BTN,2027,3.2
901,Bhutan,BTN,2028,3.2
902,Bhutan,BTN,2029,3.2
903,Bhutan,BTN,2030,3.2
904,Bhutan,BTN,2031,3.2
905,Bhutan,BTN,2032,3.2
906,Bhutan,BTN,2033,3.2
907,Bhutan,BTN,2034,3.2
908,Bhutan,BTN,2035,3.2
909,Bhutan,BTN,2036,3.2
910,Bhutan,BTN,2037,3.2
911,Bhutan,BTN,2038,3.2
912,Bhutan,BTN,2039,3.2
913,Bhutan,BTN,2040,3.2
914,Bhutan,BTN,2041,3.2
915,Bhutan,BTN,2042,3.2
916,Bhutan,BTN,2043,3.2
917,Bhutan,BTN,2044,3.2
918,Bhutan,BTN,2045,3.2
919,Bhutan,BTN,2046,3.2
920,Bhutan,BTN,2047,3.2
921,Bhutan,BTN,2048,3.2
922,Bhutan,BTN,2049,3.2
923,Bhutan,BTN,2050,3.2
924,Botswana,BWA,2023,3.2
925,Botswana,BWA,2024,3.2
926,Botswana,BWA,2025,3.2
927,Botswana,BWA,2026,3.2
928,Botswana,BWA,2027,3.2
929,Botswana,BWA,2028,3.2
930,Botswana,BWA,2029,3.2
931,Botswana,BWA,2030,3.2
932,Botswana,BWA,2031,3.2
933,Botswana,BWA,2032,3.2
934,Botswana,BWA,2033,3.2
935,Botswana,BWA,2034,3.2
936,Botswana,BWA,2035,3.2
937,Botswana,BWA,2036,3.2
938,Botswana,BWA,2037,3.2
939,Botswana,BWA,2038,3.2
940,Botswana,BWA,2039,3.2
941,Botswana,BWA,2040,3.2
942,Botswana,BWA,2041,3.2
943,Botswana,BWA,2042,3.2
944,Botswana,BWA,2043,3.2
945,Botswana,BWA,2044,3.2
946,Botswana,BWA,2045,3.2
947,Botswana,BWA,2046,3.2
948,Botswana,BWA,2047,3.2
949,Botswana,BWA,2048,3.2
950,Botswana,BWA,2049,3.2
951,Botswana,BWA,2050,3.2
952,Central African Republic,CAF,2023,3.2
953,Central African Republic,CAF,2024,3.2
954,Central African Republic,CAF,2025,3.2
955,Central African Republic,CAF,2026,3.2
956,Central African Republic,CAF,2027,3.2
957,Central African Republic,CAF,2028,3.2
958,Central African Republic,CAF,2029,3.2
959,Central African Republic,CAF,2030,3.2
960,Central African Republic,CAF,2031,3.2
961,Central African Republic,CAF,2032,3.2
962,Central African Republic,CAF,2033,3.2
963,Central African Republic,CAF,2034,3.2
964,Central African Republic,CAF,2035,3.2
965,Central African Republic,CAF,2036,3.2
966,Central African Republic,CAF,2037,3.2
967,Central African Republic,CAF,2038,3.2
968,Central African Republic,CAF,2039,3.2
969,Central African Republic,CAF,2040,3.2
970,Central African Republic,CAF,2041,3.2
971,Central African Republic,CAF,2042,3.2
972,Central African Republic,CAF,2043,3.2
973,Central African Republic,CAF,2044,3.2
974,Central African Republic,CAF,2045,3.2
975,Central African Republic,CAF,2046,3.2
976,Central African Republic,CAF,2047,3.2
977,Central African Republic,CAF,2048,3.2
978,Central African Republic,CAF,2049,3.2
979,Central African Republic,CAF,2050,3.2
980,Canada,CAN,2023,3.2
981,Canada,CAN,2024,3.2
982,Canada,CAN,2025,3.2
983,Canada,CAN,2026,3.2
984,Canada,CAN,2027,3.2
985,Canada,CAN,2028,3.2
986,Canada,CAN,2029,3.2
987,Canada,CAN,2030,3.2
988,Canada,CAN,2031,3.2
989,Canada,CAN,2032,3.2
990,Canada,CAN,2033,3.2
991,Canada,CAN,2034,3.2
992,Canada,CAN,2035,3.2
993,Canada,CAN,2036,3.2
994,Canada,CAN,2037,3.2
995,Canada,CAN,2038,3.2
996,Canada,CAN,2039,3.2
997,Canada,CAN,2040,3.2
998,Canada,CAN,2041,3.2
999,Canada,CAN,2042,3.2
1000,Canada,CAN,2043,3.2
1001,Canada,CAN,2044,3.2
1002,Canada,CAN,2045,3.2
1003,Canada,CAN,2046,3.2
1004,Canada,CAN,2047,3.2
1005,Canada,CAN,2048,3.2
1006,Canada,CAN,2049,3.2
1007,Canada,CAN,2050,3.2
1008,Central Europe and the Baltics,CEB,2023,3.2
1009,Central Europe and the Baltics,CEB,2024,3.2
1010,Central Europe and the Baltics,CEB,2025,3.2
1011,Central Europe and the Baltics,CEB,2026,3.2
1012,Central Europe and the Baltics,CEB,2027,3.2
1013,Central Europe and the Baltics,CEB,2028,3.2
1014,Central Europe and the Baltics,CEB,2029,3.2
1015,Central Europe and the Baltics,CEB,2030,3.2
1016,Central Europe and the Baltics,CEB,2031,3.2
1017,Central Europe and the Baltics,CEB,2032,3.2
1018,Central Europe and the Baltics,CEB,2033,3.2
1019,Central Europe and the Baltics,CEB,2034,3.2
1020,Central Europe and the Baltics,CEB,2035,3.2
1021,Central Europe and the Baltics,CEB,2036,3.2
1022,Central Europe and the Baltics,CEB,2037,3.2
1023,Central Europe and the Baltics,CEB,2038,3.2
1024,Central Europe and the Baltics,CEB,2039,3.2
1025,Central Europe and the Baltics,CEB,2040,3.2
1026,Central Europe and the Baltics,CEB,2041,3.2
1027,Central Europe and the Baltics,CEB,2042,3.2
1028,Central Europe and the Baltics,CEB,2043,3.2
1029,Central Europe and the Baltics,CEB,2044,3.2
1030,Central Europe and the Baltics,CEB,2045,3.2
1031,Central Europe and the Baltics,CEB,2046,3.2
1032,Central Europe and the Baltics,CEB,2047,3.2
1033,Central Europe and the Baltics,CEB,2048,3.2
1034,Central Europe and the Baltics,CEB,2049,3.2
1035,Central Europe and the Baltics,CEB,2050,3.2
1036,Switzerland,CHE,2023,3.2
1037,Switzerland,CHE,2024,3.2
1038,Switzerland,CHE,2025,3.2
1039,Switzerland,CHE,2026,3.2
1040,Switzerland,CHE,2027,3.2
1041,Switzerland,CHE,2028,3.2
1042,Switzerland,CHE,2029,3.2
1043,Switzerland,CHE,2030,3.2
1044,Switzerland,CHE,2031,3.2
1045,Switzerland,CHE,2032,3.2
1046,Switzerland,CHE,2033,3.2
1047,Switzerland,CHE,2034,3.2
1048,Switzerland,CHE,2035,3.2
1049,Switzerland,CHE,2036,3.2
1050,Switzerland,CHE,2037,3.2
1051,Switzerland,CHE,2038,3.2
1052,Switzerland,CHE,2039,3.2
1053,Switzerland,CHE,2040,3.2
1054,Switzerland,CHE,2041,3.2
1055,Switzerland,CHE,2042,3.2
1056,Switzerland,CHE,2043,3.2
1057,Switzerland,CHE,2044,3.2
1058,Switzerland,CHE,2045,3.2
1059,Switzerland,CHE,2046,3.2
1060,Switzerland,CHE,2047,3.2
1061,Switzerland,CHE,2048,3.2
1062,Switzerland,CHE,2049,3.2
1063,Switzerland,CHE,2050,3.2
1064,Channel Islands,CHI,2023,3.2
1065,Channel Islands,CHI,2024,3.2
1066,Channel Islands,CHI,2025,3.2
1067,Channel Islands,CHI,2026,3.2
1068,Channel Islands,CHI,2027,3.2
1069,Channel Islands,CHI,2028,3.2
1070,Channel Islands,CHI,2029,3.2
1071,Channel Islands,CHI,2030,3.2
1072,Channel Islands,CHI,2031,3.2
1073,Channel Islands,CHI,2032,3.2
1074,Channel Islands,CHI,2033,3.2
1075,Channel Islands,CHI,2034,3.2
1076,Channel Islands,CHI,2035,3.2
1077,Channel Islands,CHI,2036,3.2
1078,Channel Islands,CHI,2037,3.2
1079,Channel Islands,CHI,2038,3.2
1080,Channel Islands,CHI,2039,3.2
1081,Channel Islands,CHI,2040,3.2
1082,Channel Islands,CHI,2041,3.2
1083,Channel Islands,CHI,2042,3.2
1084,Channel Islands,CHI,2043,3.2
1085,Channel Islands,CHI,2044,3.2
1086,Channel Islands,CHI,2045,3.2
1087,Channel Islands,CHI,2046,3.2
1088,Channel Islands,CHI,2047,3.2
1089,Channel Islands,CHI,2048,3.2
1090,Channel Islands,CHI,2049,3.2
1091,Channel Islands,CHI,2050,3.2
1092,Chile,CHL,2023,3.2
1093,Chile,CHL,2024,3.2
1094,Chile,CHL,2025,3.2
1095,Chile,CHL,2026,3.2
1096,Chile,CHL,2027,3.2
1097,Chile,CHL,2028,3.2
1098,Chile,CHL,2029,3.2
1099,Chile,CHL,2030,3.2
1100,Chile,CHL,2031,3.2
1101,Chile,CHL,2032,3.2
1102,Chile,CHL,2033,3.2
1103,Chile,CHL,2034,3.2
1104,Chile,CHL,2035,3.2
1105,Chile,CHL,2036,3.2
1106,Chile,CHL,2037,3.2
1107,Chile,CHL,2038,3.2
1108,Chile,CHL,2039,3.2
1109,Chile,CHL,2040,3.2
1110,Chile,CHL,2041,3.2
1111,Chile,CHL,2042,3.2
1112,Chile,CHL,2043,3.2
1113,Chile,CHL,2044,3.2
1114,Chile,CHL,2045,3.2
1115,Chile,CHL,2046,3.2
1116,Chile,CHL,2047,3.2
1117,Chile,CHL,2048,3.2
1118,Chile,CHL,2049,3.2
1119,Chile,CHL,2050,3.2
1120,China,CHN,2023,3.2
1121,China,CHN,2024,3.2
1122,China,CHN,2025,3.2
1123,China,CHN,2026,3.2
1124,China,CHN,2027,3.2
1125,China,CHN,2028,3.2
1126,China,CHN,2029,3.2
1127,China,CHN,2030,3.2
1128,China,CHN,2031,3.2
1129,China,CHN,2032,3.2
1130,China,CHN,2033,3.2
1131,China,CHN,2034,3.2
1132,China,CHN,2035,3.2
1133,China,CHN,2036,3.2
1134,China,CHN,2037,3.2
1135,China,CHN,2038,3.2
1136,China,CHN,2039,3.2
1137,China,CHN,2040,3.2
1138,China,CHN,2041,3.2
1139,China,CHN,2042,3.2
1140,China,CHN,2043,3.2
1141,China,CHN,2044,3.2
1142,China,CHN,2045,3.2
1143,China,CHN,2046,3.2
1144,China,CHN,2047,3.2
1145,China,CHN,2048,3.2
1146,China,CHN,2049,3.2
1147,China,CHN,2050,3.2
1148,Cote d'Ivoire,CIV,2023,3.2
1149,Cote d'Ivoire,CIV,2024,3.2
1150,Cote d'Ivoire,CIV,2025,3.2
1151,Cote d'Ivoire,CIV,2026,3.2
1152,Cote d'Ivoire,CIV,2027,3.2
1153,Cote d'Ivoire,CIV,2028,3.2
1154,Cote d'Ivoire,CIV,2029,3.2
1155,Cote d'Ivoire,CIV,2030,3.2
1156,Cote d'Ivoire,CIV,2031,3.2
1157,Cote d'Ivoire,CIV,2032,3.2
1158,Cote d'Ivoire,CIV,2033,3.2
1159,Cote d'Ivoire,CIV,2034,3.2
1160,Cote d'Ivoire,CIV,2035,3.2
1161,Cote d'Ivoire,CIV,2036,3.2
1162,Cote d'Ivoire,CIV,2037,3.2
1163,Cote d'Ivoire,CIV,2038,3.2
1164,Cote d'Ivoire,CIV,2039,3.2
1165,Cote d'Ivoire,CIV,2040,3.2
1166,Cote d'Ivoire,CIV,2041,3.2
1167,Cote d'Ivoire,CIV,2042,3.2
1168,Cote d'Ivoire,CIV,2043,3.2
1169,Cote d'Ivoire,CIV,2044,3.2
1170,Cote d'Ivoire,CIV,2045,3.2
1171,Cote d'Ivoire,CIV,2046,3.2
1172,Cote d'Ivoire,CIV,2047,3.2
1173,Cote d'Ivoire,CIV,2048,3.2
1174,Cote d'Ivoire,CIV,2049,3.2
1175,Cote d'Ivoire,CIV,2050,3.2
1176,Cameroon,CMR,2023,3.2
1177,Cameroon,CMR,2024,3.2
1178,Cameroon,CMR,2025,3.2
1179,Cameroon,CMR,2026,3.2
1180,Cameroon,CMR,2027,3.2
1181,Cameroon,CMR,2028,3.2
1182,Cameroon,CMR,2029,3.2
1183,Cameroon,CMR,2030,3.2
1184,Cameroon,CMR,2031,3.2
1185,Cameroon,CMR,2032,3.2
1186,Cameroon,CMR,2033,3.2
1187,Cameroon,CMR,2034,3.2
1188,Cameroon,CMR,2035,3.2
1189,Cameroon,CMR,2036,3.2
1190,Cameroon,CMR,2037,3.2
1191,Cameroon,CMR,2038,3.2
1192,Cameroon,CMR,2039,3.2
1193,Cameroon,CMR,2040,3.2
1194,Cameroon,CMR,2041,3.2
1195,Cameroon,CMR,2042,3.2
1196,Cameroon,CMR,2043,3.2
1197,Cameroon,CMR,2044,3.2
1198,Cameroon,CMR,2045,3.2
1199,Cameroon,CMR,2046,3.2
1200,Cameroon,CMR,2047,3.2
1201,Cameroon,CMR,2048,3.2
1202,Cameroon,CMR,2049,3.2
1203,Cameroon,CMR,2050,3.2
1204,"Congo, Dem. Rep.",COD,2023,3.2
1205,"Congo, Dem. Rep.",COD,2024,3.2
1206,"Congo, Dem. Rep.",COD,2025,3.2
1207,"Congo, Dem. Rep.",COD,2026,3.2
1208,"Congo, Dem. Rep.",COD,2027,3.2
1209,"Congo, Dem. Rep.",COD,2028,3.2
1210,"Congo, Dem. Rep.",COD,2029,3.2
1211,"Congo, Dem. Rep.",COD,2030,3.2
1212,"Congo, Dem. Rep.",COD,2031,3.2
1213,"Congo, Dem. Rep.",COD,2032,3.2
1214,"Congo, Dem. Rep.",COD,2033,3.2
1215,"Congo, Dem. Rep.",COD,2034,3.2
1216,"Congo, Dem. Rep.",COD,2035,3.2
1217,"Congo, Dem. Rep.",COD,2036,3.2
1218,"Congo, Dem. Rep.",COD,2037,3.2
1219,"Congo, Dem. Rep.",COD,2038,3.2
1220,"Congo, Dem. Rep.",COD,2039,3.2
1221,"Congo, Dem. Rep.",COD,2040,3.2
1222,"Congo, Dem. Rep.",COD,2041,3.2
1223,"Congo, Dem. Rep.",COD,2042,3.2
1224,"Congo, Dem. Rep.",COD,2043,3.2
1225,"Congo, Dem. Rep.",COD,2044,3.2
1226,"Congo, Dem. Rep.",COD,2045,3.2
1227,"Congo, Dem. Rep.",COD,2046,3.2
1228,"Congo, Dem. Rep.",COD,2047,3.2
1229,"Congo, Dem. Rep.",COD,2048,3.2
1230,"Congo, Dem. Rep.",COD,2049,3.2
1231,"Congo, Dem. Rep.",COD,2050,3.2
1232,"Congo, Rep.",COG,2023,3.2
1233,"Congo, Rep.",COG,2024,3.2
1234,"Congo, Rep.",COG,2025,3.2
1235,"Congo, Rep.",COG,2026,3.2
1236,"Congo, Rep.",COG,2027,3.2
1237,"Congo, Rep.",COG,2028,3.2
1238,"Congo, Rep.",COG,2029,3.2
1239,"Congo, Rep.",COG,2030,3.2
1240,"Congo, Rep.",COG,2031,3.2
1241,"Congo, Rep.",COG,2032,3.2
1242,"Congo, Rep.",COG,2033,3.2
1243,"Congo, Rep.",COG,2034,3.2
1244,"Congo, Rep.",COG,2035,3.2
1245,"Congo, Rep.",COG,2036,3.2
1246,"Congo, Rep.",COG,2037,3.2
1247,"Congo, Rep.",COG,2038,3.2
1248,"Congo, Rep.",COG,2039,3.2
1249,"Congo, Rep.",COG,2040,3.2
1250,"Congo, Rep.",COG,2041,3.2
1251,"Congo, Rep.",COG,2042,3.2
1252,"Congo, Rep.",COG,2043,3.2
1253,"Congo, Rep.",COG,2044,3.2
1254,"Congo, Rep.",COG,2045,3.2
1255,"Congo, Rep.",COG,2046,3.2
1256,"Congo, Rep.",COG,2047,3.2
1257,"Congo, Rep.",COG,2048,3.2
1258,"Congo, Rep.",COG,2049,3.2
1259,"Congo, Rep.",COG,2050,3.2
1260,Colombia,COL,2023,3.2
1261,Colombia,COL,2024,3.2
1262,Colombia,COL,2025,3.2
1263,Colombia,COL,2026,3.2
1264,Colombia,COL,2027,3.2
1265,Colombia,COL,2028,3.2
1266,Colombia,COL,2029,3.2
1267,Colombia,COL,2030,3.2
1268,Colombia,COL,2031,3.2
1269,Colombia,COL,2032,3.2
1270,Colombia,COL,2033,3.2
1271,Colombia,COL,2034,3.2
1272,Colombia,COL,2035,3.2
1273,Colombia,COL,2036,3.2
1274,Colombia,COL,2037,3.2
1275,Colombia,COL,2038,3.2
1276,Colombia,COL,2039,3.2
1277,Colombia,COL,2040,3.2
1278,Colombia,COL,2041,3.2
1279,Colombia,COL,2042,3.2
1280,Colombia,COL,2043,3.2
1281,Colombia,COL,2044,3.2
1282,Colombia,COL,2045,3.2
1283,Colombia,COL,2046,3.2
1284,Colombia,COL,2047,3.2
1285,Colombia,COL,2048,3.2
1286,Colombia,COL,2049,3.2
1287,Colombia,COL,2050,3.2
1288,Comoros,COM,2023,3.2
1289,Comoros,COM,2024,3.2
1290,Comoros,COM,2025,3.2
1291,Comoros,COM,2026,3.2
1292,Comoros,COM,2027,3.2
1293,Comoros,COM,2028,3.2
1294,Comoros,COM,2029,3.2
1295,Comoros,COM,2030,3.2
1296,Comoros,COM,2031,3.2
1297,Comoros,COM,2032,3.2
1298,Comoros,COM,2033,3.2
1299,Comoros,COM,2034,3.2
1300,Comoros,COM,2035,3.2
1301,Comoros,COM,2036,3.2
1302,Comoros,COM,2037,3.2
1303,Comoros,COM,2038,3.2
1304,Comoros,COM,2039,3.2
1305,Comoros,COM,2040,3.2
1306,Comoros,COM,2041,3.2
1307,Comoros,COM,2042,3.2
1308,Comoros,COM,2043,3.2
1309,Comoros,COM,2044,3.2
1310,Comoros,COM,2045,3.2
1311,Comoros,COM,2046,3.2
1312,Comoros,COM,2047,3.2
1313,Comoros,COM,2048,3.2
1314,Comoros,COM,2049,3.2
1315,Comoros,COM,2050,3.2
1316,Cabo Verde,CPV,2023,3.2
1317,Cabo Verde,CPV,2024,3.2
1318,Cabo Verde,CPV,2025,3.2
1319,Cabo Verde,CPV,2026,3.2
1320,Cabo Verde,CPV,2027,3.2
1321,Cabo Verde,CPV,2028,3.2
1322,Cabo Verde,CPV,2029,3.2
1323,Cabo Verde,CPV,2030,3.2
1324,Cabo Verde,CPV,2031,3.2
1325,Cabo Verde,CPV,2032,3.2
1326,Cabo Verde,CPV,2033,3.2
1327,Cabo Verde,CPV,2034,3.2
1328,Cabo Verde,CPV,2035,3.2
1329,Cabo Verde,CPV,2036,3.2
1330,Cabo Verde,CPV,2037,3.2
1331,Cabo Verde,CPV,2038,3.2
1332,Cabo Verde,CPV,2039,3.2
1333,Cabo Verde,CPV,2040,3.2
1334,Cabo Verde,CPV,2041,3.2
1335,Cabo Verde,CPV,2042,3.2
1336,Cabo Verde,CPV,2043,3.2
1337,Cabo Verde,CPV,2044,3.2
1338,Cabo Verde,CPV,2045,3.2
1339,Cabo Verde,CPV,2046,3.2
1340,Cabo Verde,CPV,2047,3.2
1341,Cabo Verde,CPV,2048,3.2
1342,Cabo Verde,CPV,2049,3.2
1343,Cabo Verde,CPV,2050,3.2
1344,Costa Rica,CRI,2023,3.2
1345,Costa Rica,CRI,2024,3.2
1346,Costa Rica,CRI,2025,3.2
1347,Costa Rica,CRI,2026,3.2
1348,Costa Rica,CRI,2027,3.2
1349,Costa Rica,CRI,2028,3.2
1350,Costa Rica,CRI,2029,3.2
1351,Costa Rica,CRI,2030,3.2
1352,Costa Rica,CRI,2031,3.2
1353,Costa Rica,CRI,2032,3.2
1354,Costa Rica,CRI,2033,3.2
1355,Costa Rica,CRI,2034,3.2
1356,Costa Rica,CRI,2035,3.2
1357,Costa Rica,CRI,2036,3.2
1358,Costa Rica,CRI,2037,3.2
1359,Costa Rica,CRI,2038,3.2
1360,Costa Rica,CRI,2039,3.2
1361,Costa Rica,CRI,2040,3.2
1362,Costa Rica,CRI,2041,3.2
1363,Costa Rica,CRI,2042,3.2
1364,Costa Rica,CRI,2043,3.2
1365,Costa Rica,CRI,2044,3.2
1366,Costa Rica,CRI,2045,3.2
1367,Costa Rica,CRI,2046,3.2
1368,Costa Rica,CRI,2047,3.2
1369,Costa Rica,CRI,2048,3.2
1370,Costa Rica,CRI,2049,3.2
1371,Costa Rica,CRI,2050,3.2
1372,Caribbean small states,CSS,2023,3.2
1373,Caribbean small states,CSS,2024,3.2
1374,Caribbean small states,CSS,2025,3.2
1375,Caribbean small states,CSS,2026,3.2
1376,Caribbean small states,CSS,2027,3.2
1377,Caribbean small states,CSS,2028,3.2
1378,Caribbean small states,CSS,2029,3.2
1379,Caribbean small states,CSS,2030,3.2
1380,Caribbean small states,CSS,2031,3.2
1381,Caribbean small states,CSS,2032,3.2
1382,Caribbean small states,CSS,2033,3.2
1383,Caribbean small states,CSS,2034,3.2
1384,Caribbean small states,CSS,2035,3.2
1385,Caribbean small states,CSS,2036,3.2
1386,Caribbean small states,CSS,2037,3.2
1387,Caribbean small states,CSS,2038,3.2
1388,Caribbean small states,CSS,2039,3.2
1389,Caribbean small states,CSS,2040,3.2
1390,Caribbean small states,CSS,2041,3.2
1391,Caribbean small states,CSS,2042,3.2
1392,Caribbean small states,CSS,2043,3.2
1393,Caribbean small states,CSS,2044,3.2
1394,Caribbean small states,CSS,2045,3.2
1395,Caribbean small states,CSS,2046,3.2
1396,Caribbean small states,CSS,2047,3.2
1397,Caribbean small states,CSS,2048,3.2
1398,Caribbean small states,CSS,2049,3.2
