,Nation,iso_code3,Year,fuelefficiency_trns_rail_freight_natural_gas_km_per_litre
6144,Sao Tome and Principe,STP,2035,3.76647834275
6145,Sao Tome and Principe,STP,2036,3.76647834275
6146,Sao Tome and Principe,STP,2037,3.76647834275
6147,Sao Tome and Principe,STP,2038,3.76647834275
6148,Sao Tome and Principe,STP,2039,3.76647834275
6149,Sao Tome and Principe,STP,2040,3.76647834275
6150,Sao Tome and Principe,STP,2041,3.76647834275
6151,Sao Tome and Principe,STP,2042,3.76647834275
6152,Sao Tome and Principe,STP,2043,3.76647834275
6153,Sao Tome and Principe,STP,2044,3.76647834275
6154,Sao Tome and Principe,STP,2045,3.76647834275
6155,Sao Tome and Principe,STP,2046,3.76647834275
6156,Sao Tome and Principe,STP,2047,3.76647834275
6157,Sao Tome and Principe,STP,2048,3.76647834275
6158,Sao Tome and Principe,STP,2049,3.76647834275
6159,Sao Tome and Principe,STP,2050,3.76647834275
6160,Suriname,SUR,2023,3.76647834275
6161,Suriname,SUR,2024,3.76647834275
6162,Suriname,SUR,2025,3.76647834275
6163,Suriname,SUR,2026,3.76647834275
6164,Suriname,SUR,2027,3.76647834275
6165,Suriname,SUR,2028,3.76647834275
6166,Suriname,SUR,2029,3.76647834275
6167,Suriname,SUR,2030,3.76647834275
6168,Suriname,SUR,2031,3.76647834275
6169,Suriname,SUR,2032,3.76647834275
6170,Suriname,SUR,2033,3.76647834275
6171,Suriname,SUR,2034,3.76647834275
6172,Suriname,SUR,2035,3.76647834275
6173,Suriname,SUR,2036,3.76647834275
6174,Suriname,SUR,2037,3.76647834275
6175,Suriname,SUR,2038,3.76647834275
6176,Suriname,SUR,2039,3.76647834275
6177,Suriname,SUR,2040,3.76647834275
6178,Suriname,SUR,2041,3.76647834275
6179,Suriname,SUR,2042,3.76647834275
6180,Suriname,SUR,2043,3.76647834275
6181,Suriname,SUR,2044,3.76647834275
6182,Suriname,SUR,2045,3.76647834275
6183,Suriname,SUR,2046,3.76647834275
6184,Suriname,SUR,2047,3.76647834275
6185,Suriname,SUR,2048,3.76647834275
6186,Suriname,SUR,2049,3.76647834275
6187,Suriname,SUR,2050,3.76647834275
6188,Slovak Republic,SVK,2023,3.76647834275
6189,Slovak Republic,SVK,2024,3.76647834275
6190,Slovak Republic,SVK,2025,3.76647834275
6191,Slovak Republic,SVK,2026,3.76647834275
6192,Slovak Republic,SVK,2027,3.76647834275
6193,Slovak Republic,SVK,2028,3.76647834275
6194,Slovak Republic,SVK,2029,3.76647834275
6195,Slovak Republic,SVK,2030,3.76647834275
6196,Slovak Republic,SVK,2031,3.76647834275
6197,Slovak Republic,SVK,2032,3.76647834275
6198,Slovak Republic,SVK,2033,3.76647834275
6199,Slovak Republic,SVK,2034,3.76647834275
6200,Slovak Republic,SVK,2035,3.76647834275
6201,Slovak Republic,SVK,2036,3.76647834275
6202,Slovak Republic,SVK,2037,3.76647834275
6203,Slovak Republic,SVK,2038,3.76647834275
6204,Slovak Republic,SVK,2039,3.76647834275
6205,Slovak Republic,SVK,2040,3.76647834275
6206,Slovak Republic,SVK,2041,3.76647834275
6207,Slovak Republic,SVK,2042,3.76647834275
6208,Slovak Republic,SVK,2043,3.76647834275
6209,Slovak Republic,SVK,2044,3.76647834275
6210,Slovak Republic,SVK,2045,3.76647834275
6211,Slovak Republic,SVK,2046,3.76647834275
6212,Slovak Republic,SVK,2047,3.76647834275
6213,Slovak Republic,SVK,2048,3.76647834275
6214,Slovak Republic,SVK,2049,3.76647834275
6215,Slovak Republic,SVK,2050,3.76647834275
6216,Slovenia,SVN,2023,3.76647834275
6217,Slovenia,SVN,2024,3.76647834275
6218,Slovenia,SVN,2025,3.76647834275
6219,Slovenia,SVN,2026,3.76647834275
6220,Slovenia,SVN,2027,3.76647834275
6221,Slovenia,SVN,2028,3.76647834275
6222,Slovenia,SVN,2029,3.76647834275
6223,Slovenia,SVN,2030,3.76647834275
6224,Slovenia,SVN,2031,3.76647834275
6225,Slovenia,SVN,2032,3.76647834275
6226,Slovenia,SVN,2033,3.76647834275
6227,Slovenia,SVN,2034,3.76647834275
6228,Slovenia,SVN,2035,3.76647834275
6229,Slovenia,SVN,2036,3.76647834275
6230,Slovenia,SVN,2037,3.76647834275
6231,Slovenia,SVN,2038,3.76647834275
6232,Slovenia,SVN,2039,3.76647834275
6233,Slovenia,SVN,2040,3.76647834275
6234,Slovenia,SVN,2041,3.76647834275
6235,Slovenia,SVN,2042,3.76647834275
6236,Slovenia,SVN,2043,3.76647834275
6237,Slovenia,SVN,2044,3.76647834275
6238,Slovenia,SVN,2045,3.76647834275
6239,Slovenia,SVN,2046,3.76647834275
6240,Slovenia,SVN,2047,3.76647834275
6241,Slovenia,SVN,2048,3.76647834275
6242,Slovenia,SVN,2049,3.76647834275
6243,Slovenia,SVN,2050,3.76647834275
6244,Sweden,SWE,2023,3.76647834275
6245,Sweden,SWE,2024,3.76647834275
6246,Sweden,SWE,2025,3.76647834275
6247,Sweden,SWE,2026,3.76647834275
6248,Sweden,SWE,2027,3.76647834275
6249,Sweden,SWE,2028,3.76647834275
6250,Sweden,SWE,2029,3.76647834275
6251,Sweden,SWE,2030,3.76647834275
6252,Sweden,SWE,2031,3.76647834275
6253,Sweden,SWE,2032,3.76647834275
6254,Sweden,SWE,2033,3.76647834275
6255,Sweden,SWE,2034,3.76647834275
6256,Sweden,SWE,2035,3.76647834275
6257,Sweden,SWE,2036,3.76647834275
6258,Sweden,SWE,2037,3.76647834275
6259,Sweden,SWE,2038,3.76647834275
6260,Sweden,SWE,2039,3.76647834275
6261,Sweden,SWE,2040,3.76647834275
6262,Sweden,SWE,2041,3.76647834275
6263,Sweden,SWE,2042,3.76647834275
6264,Sweden,SWE,2043,3.76647834275
6265,Sweden,SWE,2044,3.76647834275
6266,Sweden,SWE,2045,3.76647834275
6267,Sweden,SWE,2046,3.76647834275
6268,Sweden,SWE,2047,3.76647834275
6269,Sweden,SWE,2048,3.76647834275
6270,Sweden,SWE,2049,3.76647834275
6271,Sweden,SWE,2050,3.76647834275
6272,Eswatini,SWZ,2023,3.76647834275
6273,Eswatini,SWZ,2024,3.76647834275
6274,Eswatini,SWZ,2025,3.76647834275
6275,Eswatini,SWZ,2026,3.76647834275
6276,Eswatini,SWZ,2027,3.76647834275
6277,Eswatini,SWZ,2028,3.76647834275
6278,Eswatini,SWZ,2029,3.76647834275
6279,Eswatini,SWZ,2030,3.76647834275
6280,Eswatini,SWZ,2031,3.76647834275
6281,Eswatini,SWZ,2032,3.76647834275
6282,Eswatini,SWZ,2033,3.76647834275
6283,Eswatini,SWZ,2034,3.76647834275
6284,Eswatini,SWZ,2035,3.76647834275
6285,Eswatini,SWZ,2036,3.76647834275
6286,Eswatini,SWZ,2037,3.76647834275
6287,Eswatini,SWZ,2038,3.76647834275
6288,Eswatini,SWZ,2039,3.76647834275
6289,Eswatini,SWZ,2040,3.76647834275
6290,Eswatini,SWZ,2041,3.76647834275
6291,Eswatini,SWZ,2042,3.76647834275
6292,Eswatini,SWZ,2043,3.76647834275
6293,Eswatini,SWZ,2044,3.76647834275
6294,Eswatini,SWZ,2045,3.76647834275
6295,Eswatini,SWZ,2046,3.76647834275
6296,Eswatini,SWZ,2047,3.76647834275
6297,Eswatini,SWZ,2048,3.76647834275
6298,Eswatini,SWZ,2049,3.76647834275
6299,Eswatini,SWZ,2050,3.76647834275
6300,Sint Maarten (Dutch part),SXM,2023,3.76647834275
6301,Sint Maarten (Dutch part),SXM,2024,3.76647834275
6302,Sint Maarten (Dutch part),SXM,2025,3.76647834275
6303,Sint Maarten (Dutch part),SXM,2026,3.76647834275
6304,Sint Maarten (Dutch part),SXM,2027,3.76647834275
6305,Sint Maarten (Dutch part),SXM,2028,3.76647834275
6306,Sint Maarten (Dutch part),SXM,2029,3.76647834275
6307,Sint Maarten (Dutch part),SXM,2030,3.76647834275
6308,Sint Maarten (Dutch part),SXM,2031,3.76647834275
6309,Sint Maarten (Dutch part),SXM,2032,3.76647834275
6310,Sint Maarten (Dutch part),SXM,2033,3.76647834275
6311,Sint Maarten (Dutch part),SXM,2034,3.76647834275
6312,Sint Maarten (Dutch part),SXM,2035,3.76647834275
6313,Sint Maarten (Dutch part),SXM,2036,3.76647834275
6314,Sint Maarten (Dutch part),SXM,2037,3.76647834275
6315,Sint Maarten (Dutch part),SXM,2038,3.76647834275
6316,Sint Maarten (Dutch part),SXM,2039,3.76647834275
6317,Sint Maarten (Dutch part),SXM,2040,3.76647834275
6318,Sint Maarten (Dutch part),SXM,2041,3.76647834275
6319,Sint Maarten (Dutch part),SXM,2042,3.76647834275
6320,Sint Maarten (Dutch part),SXM,2043,3.76647834275
6321,Sint Maarten (Dutch part),SXM,2044,3.76647834275
6322,Sint Maarten (Dutch part),SXM,2045,3.76647834275
6323,Sint Maarten (Dutch part),SXM,2046,3.76647834275
6324,Sint Maarten (Dutch part),SXM,2047,3.76647834275
6325,Sint Maarten (Dutch part),SXM,2048,3.76647834275
6326,Sint Maarten (Dutch part),SXM,2049,3.76647834275
6327,Sint Maarten (Dutch part),SXM,2050,3.76647834275
6328,Seychelles,SYC,2023,3.76647834275
6329,Seychelles,SYC,2024,3.76647834275
6330,Seychelles,SYC,2025,3.76647834275
6331,Seychelles,SYC,2026,3.76647834275
6332,Seychelles,SYC,2027,3.76647834275
6333,Seychelles,SYC,2028,3.76647834275
6334,Seychelles,SYC,2029,3.76647834275
6335,Seychelles,SYC,2030,3.76647834275
6336,Seychelles,SYC,2031,3.76647834275
6337,Seychelles,SYC,2032,3.76647834275
6338,Seychelles,SYC,2033,3.76647834275
6339,Seychelles,SYC,2034,3.76647834275
6340,Seychelles,SYC,2035,3.76647834275
6341,Seychelles,SYC,2036,3.76647834275
6342,Seychelles,SYC,2037,3.76647834275
6343,Seychelles,SYC,2038,3.76647834275
6344,Seychelles,SYC,2039,3.76647834275
6345,Seychelles,SYC,2040,3.76647834275
6346,Seychelles,SYC,2041,3.76647834275
6347,Seychelles,SYC,2042,3.76647834275
6348,Seychelles,SYC,2043,3.76647834275
6349,Seychelles,SYC,2044,3.76647834275
6350,Seychelles,SYC,2045,3.76647834275
6351,Seychelles,SYC,2046,3.76647834275
6352,Seychelles,SYC,2047,3.76647834275
6353,Seychelles,SYC,2048,3.76647834275
6354,Seychelles,SYC,2049,3.76647834275
6355,Seychelles,SYC,2050,3.76647834275
6356,Syrian Arab Republic,SYR,2023,3.76647834275
6357,Syrian Arab Republic,SYR,2024,3.76647834275
6358,Syrian Arab Republic,SYR,2025,3.76647834275
6359,Syrian Arab Republic,SYR,2026,3.76647834275
6360,Syrian Arab Republic,SYR,2027,3.76647834275
6361,Syrian Arab Republic,SYR,2028,3.76647834275
6362,Syrian Arab Republic,SYR,2029,3.76647834275
6363,Syrian Arab Republic,SYR,2030,3.76647834275
6364,Syrian Arab Republic,SYR,2031,3.76647834275
6365,Syrian Arab Republic,SYR,2032,3.76647834275
6366,Syrian Arab Republic,SYR,2033,3.76647834275
6367,Syrian Arab Republic,SYR,2034,3.76647834275
6368,Syrian Arab Republic,SYR,2035,3.76647834275
6369,Syrian Arab Republic,SYR,2036,3.76647834275
6370,Syrian Arab Republic,SYR,2037,3.76647834275
6371,Syrian Arab Republic,SYR,2038,3.76647834275
6372,Syrian Arab Republic,SYR,2039,3.76647834275
6373,Syrian Arab Republic,SYR,2040,3.76647834275
6374,Syrian Arab Republic,SYR,2041,3.76647834275
6375,Syrian Arab Republic,SYR,2042,3.76647834275
6376,Syrian Arab Republic,SYR,2043,3.76647834275
6377,Syrian Arab Republic,SYR,2044,3.76647834275
6378,Syrian Arab Republic,SYR,2045,3.76647834275
6379,Syrian Arab Republic,SYR,2046,3.76647834275
6380,Syrian Arab Republic,SYR,2047,3.76647834275
6381,Syrian Arab Republic,SYR,2048,3.76647834275
6382,Syrian Arab Republic,SYR,2049,3.76647834275
6383,Syrian Arab Republic,SYR,2050,3.76647834275
6384,Turks and Caicos Islands,TCA,2023,3.76647834275
6385,Turks and Caicos Islands,TCA,2024,3.76647834275
6386,Turks and Caicos Islands,TCA,2025,3.76647834275
6387,Turks and Caicos Islands,TCA,2026,3.76647834275
6388,Turks and Caicos Islands,TCA,2027,3.76647834275
6389,Turks and Caicos Islands,TCA,2028,3.76647834275
6390,Turks and Caicos Islands,TCA,2029,3.76647834275
6391,Turks and Caicos Islands,TCA,2030,3.76647834275
6392,Turks and Caicos Islands,TCA,2031,3.76647834275
6393,Turks and Caicos Islands,TCA,2032,3.76647834275
6394,Turks and Caicos Islands,TCA,2033,3.76647834275
6395,Turks and Caicos Islands,TCA,2034,3.76647834275
6396,Turks and Caicos Islands,TCA,2035,3.76647834275
6397,Turks and Caicos Islands,TCA,2036,3.76647834275
6398,Turks and Caicos Islands,TCA,2037,3.76647834275
6399,Turks and Caicos Islands,TCA,2038,3.76647834275
6400,Turks and Caicos Islands,TCA,2039,3.76647834275
6401,Turks and Caicos Islands,TCA,2040,3.76647834275
6402,Turks and Caicos Islands,TCA,2041,3.76647834275
6403,Turks and Caicos Islands,TCA,2042,3.76647834275
6404,Turks and Caicos Islands,TCA,2043,3.76647834275
6405,Turks and Caicos Islands,TCA,2044,3.76647834275
6406,Turks and Caicos Islands,TCA,2045,3.76647834275
6407,Turks and Caicos Islands,TCA,2046,3.76647834275
6408,Turks and Caicos Islands,TCA,2047,3.76647834275
6409,Turks and Caicos Islands,TCA,2048,3.76647834275
6410,Turks and Caicos Islands,TCA,2049,3.76647834275
6411,Turks and Caicos Islands,TCA,2050,3.76647834275
6412,Chad,TCD,2023,3.76647834275
6413,Chad,TCD,2024,3.76647834275
6414,Chad,TCD,2025,3.76647834275
6415,Chad,TCD,2026,3.76647834275
6416,Chad,TCD,2027,3.76647834275
6417,Chad,TCD,2028,3.76647834275
6418,Chad,TCD,2029,3.76647834275
6419,Chad,TCD,2030,3.76647834275
6420,Chad,TCD,2031,3.76647834275
6421,Chad,TCD,2032,3.76647834275
6422,Chad,TCD,2033,3.76647834275
6423,Chad,TCD,2034,3.76647834275
6424,Chad,TCD,2035,3.76647834275
6425,Chad,TCD,2036,3.76647834275
6426,Chad,TCD,2037,3.76647834275
6427,Chad,TCD,2038,3.76647834275
6428,Chad,TCD,2039,3.76647834275
6429,Chad,TCD,2040,3.76647834275
6430,Chad,TCD,2041,3.76647834275
6431,Chad,TCD,2042,3.76647834275
6432,Chad,TCD,2043,3.76647834275
6433,Chad,TCD,2044,3.76647834275
6434,Chad,TCD,2045,3.76647834275
6435,Chad,TCD,2046,3.76647834275
6436,Chad,TCD,2047,3.76647834275
6437,Chad,TCD,2048,3.76647834275
6438,Chad,TCD,2049,3.76647834275
6439,Chad,TCD,2050,3.76647834275
6440,East Asia & Pacific (IDA & IBRD countries),TEA,2023,3.76647834275
6441,East Asia & Pacific (IDA & IBRD countries),TEA,2024,3.76647834275
6442,East Asia & Pacific (IDA & IBRD countries),TEA,2025,3.76647834275
6443,East Asia & Pacific (IDA & IBRD countries),TEA,2026,3.76647834275
6444,East Asia & Pacific (IDA & IBRD countries),TEA,2027,3.76647834275
6445,East Asia & Pacific (IDA & IBRD countries),TEA,2028,3.76647834275
6446,East Asia & Pacific (IDA & IBRD countries),TEA,2029,3.76647834275
6447,East Asia & Pacific (IDA & IBRD countries),TEA,2030,3.76647834275
6448,East Asia & Pacific (IDA & IBRD countries),TEA,2031,3.76647834275
6449,East Asia & Pacific (IDA & IBRD countries),TEA,2032,3.76647834275
6450,East Asia & Pacific (IDA & IBRD countries),TEA,2033,3.76647834275
6451,East Asia & Pacific (IDA & IBRD countries),TEA,2034,3.76647834275
6452,East Asia & Pacific (IDA & IBRD countries),TEA,2035,3.76647834275
6453,East Asia & Pacific (IDA & IBRD countries),TEA,2036,3.76647834275
6454,East Asia & Pacific (IDA & IBRD countries),TEA,2037,3.76647834275
6455,East Asia & Pacific (IDA & IBRD countries),TEA,2038,3.76647834275
6456,East Asia & Pacific (IDA & IBRD countries),TEA,2039,3.76647834275
6457,East Asia & Pacific (IDA & IBRD countries),TEA,2040,3.76647834275
6458,East Asia & Pacific (IDA & IBRD countries),TEA,2041,3.76647834275
6459,East Asia & Pacific (IDA & IBRD countries),TEA,2042,3.76647834275
6460,East Asia & Pacific (IDA & IBRD countries),TEA,2043,3.76647834275
6461,East Asia & Pacific (IDA & IBRD countries),TEA,2044,3.76647834275
6462,East Asia & Pacific (IDA & IBRD countries),TEA,2045,3.76647834275
6463,East Asia & Pacific (IDA & IBRD countries),TEA,2046,3.76647834275
6464,East Asia & Pacific (IDA & IBRD countries),TEA,2047,3.76647834275
6465,East Asia & Pacific (IDA & IBRD countries),TEA,2048,3.76647834275
6466,East Asia & Pacific (IDA & IBRD countries),TEA,2049,3.76647834275
6467,East Asia & Pacific (IDA & IBRD countries),TEA,2050,3.76647834275
6468,Europe & Central Asia (IDA & IBRD countries),TEC,2023,3.76647834275
6469,Europe & Central Asia (IDA & IBRD countries),TEC,2024,3.76647834275
6470,Europe & Central Asia (IDA & IBRD countries),TEC,2025,3.76647834275
6471,Europe & Central Asia (IDA & IBRD countries),TEC,2026,3.76647834275
6472,Europe & Central Asia (IDA & IBRD countries),TEC,2027,3.76647834275
6473,Europe & Central Asia (IDA & IBRD countries),TEC,2028,3.76647834275
6474,Europe & Central Asia (IDA & IBRD countries),TEC,2029,3.76647834275
6475,Europe & Central Asia (IDA & IBRD countries),TEC,2030,3.76647834275
6476,Europe & Central Asia (IDA & IBRD countries),TEC,2031,3.76647834275
6477,Europe & Central Asia (IDA & IBRD countries),TEC,2032,3.76647834275
6478,Europe & Central Asia (IDA & IBRD countries),TEC,2033,3.76647834275
6479,Europe & Central Asia (IDA & IBRD countries),TEC,2034,3.76647834275
6480,Europe & Central Asia (IDA & IBRD countries),TEC,2035,3.76647834275
6481,Europe & Central Asia (IDA & IBRD countries),TEC,2036,3.76647834275
6482,Europe & Central Asia (IDA & IBRD countries),TEC,2037,3.76647834275
6483,Europe & Central Asia (IDA & IBRD countries),TEC,2038,3.76647834275
6484,Europe & Central Asia (IDA & IBRD countries),TEC,2039,3.76647834275
6485,Europe & Central Asia (IDA & IBRD countries),TEC,2040,3.76647834275
6486,Europe & Central Asia (IDA & IBRD countries),TEC,2041,3.76647834275
6487,Europe & Central Asia (IDA & IBRD countries),TEC,2042,3.76647834275
6488,Europe & Central Asia (IDA & IBRD countries),TEC,2043,3.76647834275
6489,Europe & Central Asia (IDA & IBRD countries),TEC,2044,3.76647834275
6490,Europe & Central Asia (IDA & IBRD countries),TEC,2045,3.76647834275
6491,Europe & Central Asia (IDA & IBRD countries),TEC,2046,3.76647834275
6492,Europe & Central Asia (IDA & IBRD countries),TEC,2047,3.76647834275
6493,Europe & Central Asia (IDA & IBRD countries),TEC,2048,3.76647834275
6494,Europe & Central Asia (IDA & IBRD countries),TEC,2049,3.76647834275
6495,Europe & Central Asia (IDA & IBRD countries),TEC,2050,3.76647834275
6496,Togo,TGO,2023,3.76647834275
6497,Togo,TGO,2024,3.76647834275
6498,Togo,TGO,2025,3.76647834275
6499,Togo,TGO,2026,3.76647834275
6500,Togo,TGO,2027,3.76647834275
6501,Togo,TGO,2028,3.76647834275
6502,Togo,TGO,2029,3.76647834275
6503,Togo,TGO,2030,3.76647834275
6504,Togo,TGO,2031,3.76647834275
6505,Togo,TGO,2032,3.76647834275
6506,Togo,TGO,2033,3.76647834275
6507,Togo,TGO,2034,3.76647834275
6508,Togo,TGO,2035,3.76647834275
6509,Togo,TGO,2036,3.76647834275
6510,Togo,TGO,2037,3.76647834275
6511,Togo,TGO,2038,3.76647834275
6512,Togo,TGO,2039,3.76647834275
6513,Togo,TGO,2040,3.76647834275
6514,Togo,TGO,2041,3.76647834275
6515,Togo,TGO,2042,3.76647834275
6516,Togo,TGO,2043,3.76647834275
6517,Togo,TGO,2044,3.76647834275
6518,Togo,TGO,2045,3.76647834275
6519,Togo,TGO,2046,3.76647834275
6520,Togo,TGO,2047,3.76647834275
6521,Togo,TGO,2048,3.76647834275
6522,Togo,TGO,2049,3.76647834275
6523,Togo,TGO,2050,3.76647834275
6524,Thailand,THA,2023,3.76647834275
6525,Thailand,THA,2024,3.76647834275
6526,Thailand,THA,2025,3.76647834275
6527,Thailand,THA,2026,3.76647834275
6528,Thailand,THA,2027,3.76647834275
6529,Thailand,THA,2028,3.76647834275
6530,Thailand,THA,2029,3.76647834275
6531,Thailand,THA,2030,3.76647834275
6532,Thailand,THA,2031,3.76647834275
6533,Thailand,THA,2032,3.76647834275
6534,Thailand,THA,2033,3.76647834275
6535,Thailand,THA,2034,3.76647834275
6536,Thailand,THA,2035,3.76647834275
6537,Thailand,THA,2036,3.76647834275
6538,Thailand,THA,2037,3.76647834275
6539,Thailand,THA,2038,3.76647834275
6540,Thailand,THA,2039,3.76647834275
6541,Thailand,THA,2040,3.76647834275
6542,Thailand,THA,2041,3.76647834275
6543,Thailand,THA,2042,3.76647834275
6544,Thailand,THA,2043,3.76647834275
6545,Thailand,THA,2044,3.76647834275
6546,Thailand,THA,2045,3.76647834275
6547,Thailand,THA,2046,3.76647834275
6548,Thailand,THA,2047,3.76647834275
6549,Thailand,THA,2048,3.76647834275
6550,Thailand,THA,2049,3.76647834275
6551,Thailand,THA,2050,3.76647834275
6552,Tajikistan,TJK,2023,3.76647834275
6553,Tajikistan,TJK,2024,3.76647834275
6554,Tajikistan,TJK,2025,3.76647834275
6555,Tajikistan,TJK,2026,3.76647834275
6556,Tajikistan,TJK,2027,3.76647834275
6557,Tajikistan,TJK,2028,3.76647834275
6558,Tajikistan,TJK,2029,3.76647834275
6559,Tajikistan,TJK,2030,3.76647834275
6560,Tajikistan,TJK,2031,3.76647834275
6561,Tajikistan,TJK,2032,3.76647834275
6562,Tajikistan,TJK,2033,3.76647834275
6563,Tajikistan,TJK,2034,3.76647834275
6564,Tajikistan,TJK,2035,3.76647834275
6565,Tajikistan,TJK,2036,3.76647834275
6566,Tajikistan,TJK,2037,3.76647834275
6567,Tajikistan,TJK,2038,3.76647834275
6568,Tajikistan,TJK,2039,3.76647834275
6569,Tajikistan,TJK,2040,3.76647834275
6570,Tajikistan,TJK,2041,3.76647834275
6571,Tajikistan,TJK,2042,3.76647834275
6572,Tajikistan,TJK,2043,3.76647834275
6573,Tajikistan,TJK,2044,3.76647834275
6574,Tajikistan,TJK,2045,3.76647834275
6575,Tajikistan,TJK,2046,3.76647834275
6576,Tajikistan,TJK,2047,3.76647834275
6577,Tajikistan,TJK,2048,3.76647834275
6578,Tajikistan,TJK,2049,3.76647834275
6579,Tajikistan,TJK,2050,3.76647834275
6580,Turkmenistan,TKM,2023,3.76647834275
6581,Turkmenistan,TKM,2024,3.76647834275
6582,Turkmenistan,TKM,2025,3.76647834275
6583,Turkmenistan,TKM,2026,3.76647834275
6584,Turkmenistan,TKM,2027,3.76647834275
6585,Turkmenistan,TKM,2028,3.76647834275
6586,Turkmenistan,TKM,2029,3.76647834275
6587,Turkmenistan,TKM,2030,3.76647834275
6588,Turkmenistan,TKM,2031,3.76647834275
6589,Turkmenistan,TKM,2032,3.76647834275
6590,Turkmenistan,TKM,2033,3.76647834275
6591,Turkmenistan,TKM,2034,3.76647834275
6592,Turkmenistan,TKM,2035,3.76647834275
6593,Turkmenistan,TKM,2036,3.76647834275
6594,Turkmenistan,TKM,2037,3.76647834275
6595,Turkmenistan,TKM,2038,3.76647834275
6596,Turkmenistan,TKM,2039,3.76647834275
6597,Turkmenistan,TKM,2040,3.76647834275
6598,Turkmenistan,TKM,2041,3.76647834275
6599,Turkmenistan,TKM,2042,3.76647834275
6600,Turkmenistan,TKM,2043,3.76647834275
6601,Turkmenistan,TKM,2044,3.76647834275
6602,Turkmenistan,TKM,2045,3.76647834275
6603,Turkmenistan,TKM,2046,3.76647834275
6604,Turkmenistan,TKM,2047,3.76647834275
6605,Turkmenistan,TKM,2048,3.76647834275
6606,Turkmenistan,TKM,2049,3.76647834275
6607,Turkmenistan,TKM,2050,3.76647834275
6608,Latin America & the Caribbean (IDA & IBRD countries),TLA,2023,3.76647834275
6609,Latin America & the Caribbean (IDA & IBRD countries),TLA,2024,3.76647834275
6610,Latin America & the Caribbean (IDA & IBRD countries),TLA,2025,3.76647834275
6611,Latin America & the Caribbean (IDA & IBRD countries),TLA,2026,3.76647834275
6612,Latin America & the Caribbean (IDA & IBRD countries),TLA,2027,3.76647834275
6613,Latin America & the Caribbean (IDA & IBRD countries),TLA,2028,3.76647834275
6614,Latin America & the Caribbean (IDA & IBRD countries),TLA,2029,3.76647834275
6615,Latin America & the Caribbean (IDA & IBRD countries),TLA,2030,3.76647834275
6616,Latin America & the Caribbean (IDA & IBRD countries),TLA,2031,3.76647834275
6617,Latin America & the Caribbean (IDA & IBRD countries),TLA,2032,3.76647834275
6618,Latin America & the Caribbean (IDA & IBRD countries),TLA,2033,3.76647834275
6619,Latin America & the Caribbean (IDA & IBRD countries),TLA,2034,3.76647834275
6620,Latin America & the Caribbean (IDA & IBRD countries),TLA,2035,3.76647834275
6621,Latin America & the Caribbean (IDA & IBRD countries),TLA,2036,3.76647834275
6622,Latin America & the Caribbean (IDA & IBRD countries),TLA,2037,3.76647834275
6623,Latin America & the Caribbean (IDA & IBRD countries),TLA,2038,3.76647834275
6624,Latin America & the Caribbean (IDA & IBRD countries),TLA,2039,3.76647834275
6625,Latin America & the Caribbean (IDA & IBRD countries),TLA,2040,3.76647834275
6626,Latin America & the Caribbean (IDA & IBRD countries),TLA,2041,3.76647834275
6627,Latin America & the Caribbean (IDA & IBRD countries),TLA,2042,3.76647834275
6628,Latin America & the Caribbean (IDA & IBRD countries),TLA,2043,3.76647834275
6629,Latin America & the Caribbean (IDA & IBRD countries),TLA,2044,3.76647834275
6630,Latin America & the Caribbean (IDA & IBRD countries),TLA,2045,3.76647834275
6631,Latin America & the Caribbean (IDA & IBRD countries),TLA,2046,3.76647834275
6632,Latin America & the Caribbean (IDA & IBRD countries),TLA,2047,3.76647834275
6633,Latin America & the Caribbean (IDA & IBRD countries),TLA,2048,3.76647834275
6634,Latin America & the Caribbean (IDA & IBRD countries),TLA,2049,3.76647834275
6635,Latin America & the Caribbean (IDA & IBRD countries),TLA,2050,3.76647834275
6636,Timor-Leste,TLS,2023,3.76647834275
6637,Timor-Leste,TLS,2024,3.76647834275
6638,Timor-Leste,TLS,2025,3.76647834275
6639,Timor-Leste,TLS,2026,3.76647834275
6640,Timor-Leste,TLS,2027,3.76647834275
6641,Timor-Leste,TLS,2028,3.76647834275
6642,Timor-Leste,TLS,2029,3.76647834275
6643,Timor-Leste,TLS,2030,3.76647834275
6644,Timor-Leste,TLS,2031,3.76647834275
6645,Timor-Leste,TLS,2032,3.76647834275
6646,Timor-Leste,TLS,2033,3.76647834275
6647,Timor-Leste,TLS,2034,3.76647834275
6648,Timor-Leste,TLS,2035,3.76647834275
6649,Timor-Leste,TLS,2036,3.76647834275
6650,Timor-Leste,TLS,2037,3.76647834275
6651,Timor-Leste,TLS,2038,3.76647834275
6652,Timor-Leste,TLS,2039,3.76647834275
6653,Timor-Leste,TLS,2040,3.76647834275
6654,Timor-Leste,TLS,2041,3.76647834275
6655,Timor-Leste,TLS,2042,3.76647834275
6656,Timor-Leste,TLS,2043,3.76647834275
6657,Timor-Leste,TLS,2044,3.76647834275
6658,Timor-Leste,TLS,2045,3.76647834275
6659,Timor-Leste,TLS,2046,3.76647834275
6660,Timor-Leste,TLS,2047,3.76647834275
6661,Timor-Leste,TLS,2048,3.76647834275
6662,Timor-Leste,TLS,2049,3.76647834275
6663,Timor-Leste,TLS,2050,3.76647834275
6664,Middle East & North Africa (IDA & IBRD countries),TMN,2023,3.76647834275
6665,Middle East & North Africa (IDA & IBRD countries),TMN,2024,3.76647834275
