Year,iso_code3,pij_lndu_croplands_to_forests_mangroves
2034,SAU,0.0006480835651919
2035,SAU,0.0006480835651919
2036,SAU,0.0006480835651919
2037,SAU,0.0006480835651919
2038,SAU,0.0006480835651919
2039,SAU,0.0006480835651919
2040,SAU,0.0006480835651919
2041,SAU,0.0006480835651919
2042,SAU,0.0006480835651919
2043,SAU,0.0006480835651919
2044,SAU,0.0006480835651919
2045,SAU,0.0006480835651919
2046,SAU,0.0006480835651919
2047,SAU,0.0006480835651919
2048,SAU,0.0006480835651919
2049,SAU,0.0006480835651919
2050,SAU,0.0006480835651919
2019,SDN,6.1392979160648525e-06
2020,SDN,1.2278595832129703e-06
2021,SDN,1.2278595832129703e-06
2022,SDN,1.2278595832129703e-06
2023,SDN,1.2278595832129703e-06
2024,SDN,1.2278595832129703e-06
2025,SDN,1.2278595832129703e-06
2026,SDN,1.2278595832129703e-06
2027,SDN,1.2278595832129703e-06
2028,SDN,1.2278595832129703e-06
2029,SDN,1.2278595832129703e-06
2030,SDN,1.2278595832129703e-06
2031,SDN,1.2278595832129703e-06
2032,SDN,1.2278595832129703e-06
2033,SDN,1.2278595832129703e-06
2034,SDN,1.2278595832129703e-06
2035,SDN,1.2278595832129703e-06
2036,SDN,1.2278595832129703e-06
2037,SDN,1.2278595832129703e-06
2038,SDN,1.2278595832129703e-06
2039,SDN,1.2278595832129703e-06
2040,SDN,1.2278595832129703e-06
2041,SDN,1.2278595832129703e-06
2042,SDN,1.2278595832129703e-06
2043,SDN,1.2278595832129703e-06
2044,SDN,1.2278595832129703e-06
2045,SDN,1.2278595832129703e-06
2046,SDN,1.2278595832129703e-06
2047,SDN,1.2278595832129703e-06
2048,SDN,1.2278595832129703e-06
2049,SDN,1.2278595832129703e-06
2050,SDN,1.2278595832129703e-06
2019,SEN,0.0
2020,SEN,1.1348950248394243e-06
2021,SEN,1.1348950248394243e-06
2022,SEN,1.1348950248394243e-06
2023,SEN,1.1348950248394243e-06
2024,SEN,1.1348950248394243e-06
2025,SEN,1.1348950248394243e-06
2026,SEN,1.1348950248394243e-06
2027,SEN,1.1348950248394243e-06
2028,SEN,1.1348950248394243e-06
2029,SEN,1.1348950248394243e-06
2030,SEN,1.1348950248394243e-06
2031,SEN,1.1348950248394243e-06
2032,SEN,1.1348950248394243e-06
2033,SEN,1.1348950248394243e-06
2034,SEN,1.1348950248394243e-06
2035,SEN,1.1348950248394243e-06
2036,SEN,1.1348950248394243e-06
2037,SEN,1.1348950248394243e-06
2038,SEN,1.1348950248394243e-06
2039,SEN,1.1348950248394243e-06
2040,SEN,1.1348950248394243e-06
2041,SEN,1.1348950248394243e-06
2042,SEN,1.1348950248394243e-06
2043,SEN,1.1348950248394243e-06
2044,SEN,1.1348950248394243e-06
2045,SEN,1.1348950248394243e-06
2046,SEN,1.1348950248394243e-06
2047,SEN,1.1348950248394243e-06
2048,SEN,1.1348950248394243e-06
2049,SEN,1.1348950248394243e-06
2050,SEN,1.1348950248394243e-06
2019,SLB,0.490188395812489
2020,SLB,0.4901890216988132
2021,SLB,0.4901890216988132
2022,SLB,0.4901890216988132
2023,SLB,0.4901890216988132
2024,SLB,0.4901890216988132
2025,SLB,0.4901890216988132
2026,SLB,0.4901890216988132
2027,SLB,0.4901890216988132
2028,SLB,0.4901890216988132
2029,SLB,0.4901890216988132
2030,SLB,0.4901890216988132
2031,SLB,0.4901890216988132
2032,SLB,0.4901890216988132
2033,SLB,0.4901890216988132
2034,SLB,0.4901890216988132
2035,SLB,0.4901890216988132
2036,SLB,0.4901890216988132
2037,SLB,0.4901890216988132
2038,SLB,0.4901890216988132
2039,SLB,0.4901890216988132
2040,SLB,0.4901890216988132
2041,SLB,0.4901890216988132
2042,SLB,0.4901890216988132
2043,SLB,0.4901890216988132
2044,SLB,0.4901890216988132
2045,SLB,0.4901890216988132
2046,SLB,0.4901890216988132
2047,SLB,0.4901890216988132
2048,SLB,0.4901890216988132
2049,SLB,0.4901890216988132
2050,SLB,0.4901890216988132
2019,SLE,0.0381755946742382
2020,SLE,0.0382115821422581
2021,SLE,0.0382115821422581
2022,SLE,0.0382115821422581
2023,SLE,0.0382115821422581
2024,SLE,0.0382115821422581
2025,SLE,0.0382115821422581
2026,SLE,0.0382115821422581
2027,SLE,0.0382115821422581
2028,SLE,0.0382115821422581
2029,SLE,0.0382115821422581
2030,SLE,0.0382115821422581
2031,SLE,0.0382115821422581
2032,SLE,0.0382115821422581
2033,SLE,0.0382115821422581
2034,SLE,0.0382115821422581
2035,SLE,0.0382115821422581
2036,SLE,0.0382115821422581
2037,SLE,0.0382115821422581
2038,SLE,0.0382115821422581
2039,SLE,0.0382115821422581
2040,SLE,0.0382115821422581
2041,SLE,0.0382115821422581
2042,SLE,0.0382115821422581
2043,SLE,0.0382115821422581
2044,SLE,0.0382115821422581
2045,SLE,0.0382115821422581
2046,SLE,0.0382115821422581
2047,SLE,0.0382115821422581
2048,SLE,0.0382115821422581
2049,SLE,0.0382115821422581
2050,SLE,0.0382115821422581
2019,SLV,1.5785598390893855e-05
2020,SLV,3.157119678178771e-06
2021,SLV,3.157119678178771e-06
2022,SLV,3.157119678178771e-06
2023,SLV,3.157119678178771e-06
2024,SLV,3.157119678178771e-06
2025,SLV,3.157119678178771e-06
2026,SLV,3.157119678178771e-06
2027,SLV,3.157119678178771e-06
2028,SLV,3.157119678178771e-06
2029,SLV,3.157119678178771e-06
2030,SLV,3.157119678178771e-06
2031,SLV,3.157119678178771e-06
2032,SLV,3.157119678178771e-06
2033,SLV,3.157119678178771e-06
2034,SLV,3.157119678178771e-06
2035,SLV,3.157119678178771e-06
2036,SLV,3.157119678178771e-06
2037,SLV,3.157119678178771e-06
2038,SLV,3.157119678178771e-06
2039,SLV,3.157119678178771e-06
2040,SLV,3.157119678178771e-06
2041,SLV,3.157119678178771e-06
2042,SLV,3.157119678178771e-06
2043,SLV,3.157119678178771e-06
2044,SLV,3.157119678178771e-06
2045,SLV,3.157119678178771e-06
2046,SLV,3.157119678178771e-06
2047,SLV,3.157119678178771e-06
2048,SLV,3.157119678178771e-06
2049,SLV,3.157119678178771e-06
2050,SLV,3.157119678178771e-06
2019,SOM,4.35787360579365e-05
2020,SOM,7.048884799059027e-05
2021,SOM,7.048884799059027e-05
2022,SOM,7.048884799059027e-05
2023,SOM,7.048884799059027e-05
2024,SOM,7.048884799059027e-05
2025,SOM,7.048884799059027e-05
2026,SOM,7.048884799059027e-05
2027,SOM,7.048884799059027e-05
2028,SOM,7.048884799059027e-05
2029,SOM,7.048884799059027e-05
2030,SOM,7.048884799059027e-05
2031,SOM,7.048884799059027e-05
2032,SOM,7.048884799059027e-05
2033,SOM,7.048884799059027e-05
2034,SOM,7.048884799059027e-05
2035,SOM,7.048884799059027e-05
2036,SOM,7.048884799059027e-05
2037,SOM,7.048884799059027e-05
2038,SOM,7.048884799059027e-05
2039,SOM,7.048884799059027e-05
2040,SOM,7.048884799059027e-05
2041,SOM,7.048884799059027e-05
2042,SOM,7.048884799059027e-05
2043,SOM,7.048884799059027e-05
2044,SOM,7.048884799059027e-05
2045,SOM,7.048884799059027e-05
2046,SOM,7.048884799059027e-05
2047,SOM,7.048884799059027e-05
2048,SOM,7.048884799059027e-05
2049,SOM,7.048884799059027e-05
2050,SOM,7.048884799059027e-05
2019,SRB,0.0
2020,SRB,0.0
2021,SRB,0.0
2022,SRB,0.0
2023,SRB,0.0
2024,SRB,0.0
2025,SRB,0.0
2026,SRB,0.0
2027,SRB,0.0
2028,SRB,0.0
2029,SRB,0.0
2030,SRB,0.0
2031,SRB,0.0
2032,SRB,0.0
2033,SRB,0.0
2034,SRB,0.0
2035,SRB,0.0
2036,SRB,0.0
2037,SRB,0.0
2038,SRB,0.0
2039,SRB,0.0
2040,SRB,0.0
2041,SRB,0.0
2042,SRB,0.0
2043,SRB,0.0
2044,SRB,0.0
2045,SRB,0.0
2046,SRB,0.0
2047,SRB,0.0
2048,SRB,0.0
2049,SRB,0.0
2050,SRB,0.0
2019,SSD,0.0
2020,SSD,0.0
2021,SSD,0.0
2022,SSD,0.0
2023,SSD,0.0
2024,SSD,0.0
2025,SSD,0.0
2026,SSD,0.0
2027,SSD,0.0
2028,SSD,0.0
2029,SSD,0.0
2030,SSD,0.0
2031,SSD,0.0
2032,SSD,0.0
2033,SSD,0.0
2034,SSD,0.0
2035,SSD,0.0
2036,SSD,0.0
2037,SSD,0.0
2038,SSD,0.0
2039,SSD,0.0
2040,SSD,0.0
2041,SSD,0.0
2042,SSD,0.0
2043,SSD,0.0
2044,SSD,0.0
2045,SSD,0.0
2046,SSD,0.0
2047,SSD,0.0
2048,SSD,0.0
2049,SSD,0.0
2050,SSD,0.0
2019,STP,0.4901881694670941
2020,STP,0.4901884353928024
2021,STP,0.4901884353928024
2022,STP,0.4901884353928024
2023,STP,0.4901884353928024
2024,STP,0.4901884353928024
2025,STP,0.4901884353928024
2026,STP,0.4901884353928024
2027,STP,0.4901884353928024
2028,STP,0.4901884353928024
2029,STP,0.4901884353928024
2030,STP,0.4901884353928024
2031,STP,0.4901884353928024
2032,STP,0.4901884353928024
2033,STP,0.4901884353928024
2034,STP,0.4901884353928024
2035,STP,0.4901884353928024
2036,STP,0.4901884353928024
2037,STP,0.4901884353928024
2038,STP,0.4901884353928024
2039,STP,0.4901884353928024
2040,STP,0.4901884353928024
2041,STP,0.4901884353928024
2042,STP,0.4901884353928024
2043,STP,0.4901884353928024
2044,STP,0.4901884353928024
2045,STP,0.4901884353928024
2046,STP,0.4901884353928024
2047,STP,0.4901884353928024
2048,STP,0.4901884353928024
2049,STP,0.4901884353928024
2050,STP,0.4901884353928024
2019,SUR,0.0
2020,SUR,0.2941540458113084
2021,SUR,0.2941540458113084
2022,SUR,0.2941540458113084
2023,SUR,0.2941540458113084
2024,SUR,0.2941540458113084
2025,SUR,0.2941540458113084
2026,SUR,0.2941540458113084
2027,SUR,0.2941540458113084
2028,SUR,0.2941540458113084
2029,SUR,0.2941540458113084
2030,SUR,0.2941540458113084
2031,SUR,0.2941540458113084
2032,SUR,0.2941540458113084
2033,SUR,0.2941540458113084
2034,SUR,0.2941540458113084
2035,SUR,0.2941540458113084
2036,SUR,0.2941540458113084
2037,SUR,0.2941540458113084
2038,SUR,0.2941540458113084
2039,SUR,0.2941540458113084
2040,SUR,0.2941540458113084
2041,SUR,0.2941540458113084
2042,SUR,0.2941540458113084
2043,SUR,0.2941540458113084
2044,SUR,0.2941540458113084
2045,SUR,0.2941540458113084
2046,SUR,0.2941540458113084
2047,SUR,0.2941540458113084
2048,SUR,0.2941540458113084
2049,SUR,0.2941540458113084
2050,SUR,0.2941540458113084
2019,SVK,0.0
2020,SVK,0.0
2021,SVK,0.0
2022,SVK,0.0
2023,SVK,0.0
2024,SVK,0.0
2025,SVK,0.0
2026,SVK,0.0
2027,SVK,0.0
2028,SVK,0.0
2029,SVK,0.0
2030,SVK,0.0
2031,SVK,0.0
2032,SVK,0.0
2033,SVK,0.0
2034,SVK,0.0
2035,SVK,0.0
2036,SVK,0.0
2037,SVK,0.0
2038,SVK,0.0
2039,SVK,0.0
2040,SVK,0.0
2041,SVK,0.0
2042,SVK,0.0
2043,SVK,0.0
2044,SVK,0.0
2045,SVK,0.0
2046,SVK,0.0
2047,SVK,0.0
2048,SVK,0.0
2049,SVK,0.0
2050,SVK,0.0
2019,SVN,0.0
2020,SVN,0.0
2021,SVN,0.0
2022,SVN,0.0
2023,SVN,0.0
2024,SVN,0.0
2025,SVN,0.0
2026,SVN,0.0
2027,SVN,0.0
2028,SVN,0.0
2029,SVN,0.0
2030,SVN,0.0
2031,SVN,0.0
2032,SVN,0.0
2033,SVN,0.0
2034,SVN,0.0
2035,SVN,0.0
2036,SVN,0.0
2037,SVN,0.0
2038,SVN,0.0
2039,SVN,0.0
2040,SVN,0.0
2041,SVN,0.0
2042,SVN,0.0
2043,SVN,0.0
2044,SVN,0.0
2045,SVN,0.0
2046,SVN,0.0
2047,SVN,0.0
2048,SVN,0.0
2049,SVN,0.0
2050,SVN,0.0
2019,SWE,0.0
2020,SWE,0.0
2021,SWE,0.0
2022,SWE,0.0
2023,SWE,0.0
2024,SWE,0.0
2025,SWE,0.0
2026,SWE,0.0
2027,SWE,0.0
2028,SWE,0.0
2029,SWE,0.0
2030,SWE,0.0
2031,SWE,0.0
2032,SWE,0.0
2033,SWE,0.0
2034,SWE,0.0
2035,SWE,0.0
2036,SWE,0.0
2037,SWE,0.0
2038,SWE,0.0
2039,SWE,0.0
2040,SWE,0.0
2041,SWE,0.0
2042,SWE,0.0
2043,SWE,0.0
2044,SWE,0.0
2045,SWE,0.0
2046,SWE,0.0
2047,SWE,0.0
2048,SWE,0.0
2049,SWE,0.0
2050,SWE,0.0
2019,SWZ,0.0
2020,SWZ,0.0
2021,SWZ,0.0
2022,SWZ,0.0
2023,SWZ,0.0
2024,SWZ,0.0
2025,SWZ,0.0
2026,SWZ,0.0
2027,SWZ,0.0
2028,SWZ,0.0
2029,SWZ,0.0
2030,SWZ,0.0
2031,SWZ,0.0
2032,SWZ,0.0
2033,SWZ,0.0
2034,SWZ,0.0
2035,SWZ,0.0
2036,SWZ,0.0
2037,SWZ,0.0
2038,SWZ,0.0
2039,SWZ,0.0
2040,SWZ,0.0
2041,SWZ,0.0
2042,SWZ,0.0
2043,SWZ,0.0
2044,SWZ,0.0
2045,SWZ,0.0
2046,SWZ,0.0
2047,SWZ,0.0
2048,SWZ,0.0
2049,SWZ,0.0
2050,SWZ,0.0
2019,SYC,0.4901888969573707
2020,SYC,0.4901887851998503
2021,SYC,0.4901887851998503
2022,SYC,0.4901887851998503
2023,SYC,0.4901887851998503
2024,SYC,0.4901887851998503
2025,SYC,0.4901887851998503
2026,SYC,0.4901887851998503
2027,SYC,0.4901887851998503
2028,SYC,0.4901887851998503
2029,SYC,0.4901887851998503
2030,SYC,0.4901887851998503
2031,SYC,0.4901887851998503
2032,SYC,0.4901887851998503
2033,SYC,0.4901887851998503
2034,SYC,0.4901887851998503
2035,SYC,0.4901887851998503
2036,SYC,0.4901887851998503
2037,SYC,0.4901887851998503
2038,SYC,0.4901887851998503
2039,SYC,0.4901887851998503
2040,SYC,0.4901887851998503
2041,SYC,0.4901887851998503
2042,SYC,0.4901887851998503
2043,SYC,0.4901887851998503
2044,SYC,0.4901887851998503
2045,SYC,0.4901887851998503
2046,SYC,0.4901887851998503
2047,SYC,0.4901887851998503
2048,SYC,0.4901887851998503
2049,SYC,0.4901887851998503
2050,SYC,0.4901887851998503
2019,SYR,0.0
2020,SYR,0.0
2021,SYR,0.0
2022,SYR,0.0
2023,SYR,0.0
2024,SYR,0.0
2025,SYR,0.0
2026,SYR,0.0
2027,SYR,0.0
2028,SYR,0.0
2029,SYR,0.0
2030,SYR,0.0
2031,SYR,0.0
2032,SYR,0.0
2033,SYR,0.0
2034,SYR,0.0
2035,SYR,0.0
2036,SYR,0.0
2037,SYR,0.0
2038,SYR,0.0
2039,SYR,0.0
2040,SYR,0.0
2041,SYR,0.0
2042,SYR,0.0
2043,SYR,0.0
2044,SYR,0.0
2045,SYR,0.0
2046,SYR,0.0
2047,SYR,0.0
2048,SYR,0.0
2049,SYR,0.0
2050,SYR,0.0
2019,TCA,0.4901882480999591
2020,TCA,0.4901884633539441
2021,TCA,0.4901884633539441
2022,TCA,0.4901884633539441
2023,TCA,0.4901884633539441
2024,TCA,0.4901884633539441
2025,TCA,0.4901884633539441
2026,TCA,0.4901884633539441
2027,TCA,0.4901884633539441
2028,TCA,0.4901884633539441
2029,TCA,0.4901884633539441
2030,TCA,0.4901884633539441
2031,TCA,0.4901884633539441
2032,TCA,0.4901884633539441
2033,TCA,0.4901884633539441
2034,TCA,0.4901884633539441
2035,TCA,0.4901884633539441
2036,TCA,0.4901884633539441
2037,TCA,0.4901884633539441
2038,TCA,0.4901884633539441
2039,TCA,0.4901884633539441
2040,TCA,0.4901884633539441
2041,TCA,0.4901884633539441
2042,TCA,0.4901884633539441
2043,TCA,0.4901884633539441
2044,TCA,0.4901884633539441
2045,TCA,0.4901884633539441
2046,TCA,0.4901884633539441
2047,TCA,0.4901884633539441
2048,TCA,0.4901884633539441
2049,TCA,0.4901884633539441
2050,TCA,0.4901884633539441
2019,TCD,0.0
2020,TCD,0.0
2021,TCD,0.0
2022,TCD,0.0
2023,TCD,0.0
2024,TCD,0.0
2025,TCD,0.0
2026,TCD,0.0
2027,TCD,0.0
2028,TCD,0.0
2029,TCD,0.0
2030,TCD,0.0
2031,TCD,0.0
2032,TCD,0.0
2033,TCD,0.0
2034,TCD,0.0
2035,TCD,0.0
2036,TCD,0.0
2037,TCD,0.0
2038,TCD,0.0
2039,TCD,0.0
2040,TCD,0.0
2041,TCD,0.0
2042,TCD,0.0
2043,TCD,0.0
2044,TCD,0.0
2045,TCD,0.0
2046,TCD,0.0
2047,TCD,0.0
2048,TCD,0.0
2049,TCD,0.0
2050,TCD,0.0
2019,TGO,0.0
2020,TGO,2.0025397198709693e-06
2021,TGO,2.0025397198709693e-06
2022,TGO,2.0025397198709693e-06
2023,TGO,2.0025397198709693e-06
2024,TGO,2.0025397198709693e-06
2025,TGO,2.0025397198709693e-06
2026,TGO,2.0025397198709693e-06
2027,TGO,2.0025397198709693e-06
2028,TGO,2.0025397198709693e-06
2029,TGO,2.0025397198709693e-06
2030,TGO,2.0025397198709693e-06
2031,TGO,2.0025397198709693e-06
2032,TGO,2.0025397198709693e-06
2033,TGO,2.0025397198709693e-06
2034,TGO,2.0025397198709693e-06
2035,TGO,2.0025397198709693e-06
2036,TGO,2.0025397198709693e-06
2037,TGO,2.0025397198709693e-06
2038,TGO,2.0025397198709693e-06
2039,TGO,2.0025397198709693e-06
2040,TGO,2.0025397198709693e-06
2041,TGO,2.0025397198709693e-06
2042,TGO,2.0025397198709693e-06
2043,TGO,2.0025397198709693e-06
2044,TGO,2.0025397198709693e-06
2045,TGO,2.0025397198709693e-06
2046,TGO,2.0025397198709693e-06
2047,TGO,2.0025397198709693e-06
2048,TGO,2.0025397198709693e-06
2049,TGO,2.0025397198709693e-06
2050,TGO,2.0025397198709693e-06
2019,THA,0.0
2020,THA,0.0032152805449693
2021,THA,0.0032152805449693
2022,THA,0.0032152805449693
2023,THA,0.0032152805449693
2024,THA,0.0032152805449693
2025,THA,0.0032152805449693
2026,THA,0.0032152805449693
2027,THA,0.0032152805449693
2028,THA,0.0032152805449693
2029,THA,0.0032152805449693
2030,THA,0.0032152805449693
2031,THA,0.0032152805449693
2032,THA,0.0032152805449693
2033,THA,0.0032152805449693
2034,THA,0.0032152805449693
2035,THA,0.0032152805449693
2036,THA,0.0032152805449693
2037,THA,0.0032152805449693
2038,THA,0.0032152805449693
2039,THA,0.0032152805449693
2040,THA,0.0032152805449693
2041,THA,0.0032152805449693
2042,THA,0.0032152805449693
2043,THA,0.0032152805449693
2044,THA,0.0032152805449693
2045,THA,0.0032152805449693
2046,THA,0.0032152805449693
2047,THA,0.0032152805449693
2048,THA,0.0032152805449693
2049,THA,0.0032152805449693
2050,THA,0.0032152805449693
2019,TJK,0.0
2020,TJK,0.0
2021,TJK,0.0
2022,TJK,0.0
2023,TJK,0.0
2024,TJK,0.0
2025,TJK,0.0
2026,TJK,0.0
2027,TJK,0.0
2028,TJK,0.0
2029,TJK,0.0
2030,TJK,0.0
2031,TJK,0.0
2032,TJK,0.0
2033,TJK,0.0
2034,TJK,0.0
2035,TJK,0.0
2036,TJK,0.0
2037,TJK,0.0
2038,TJK,0.0
2039,TJK,0.0
2040,TJK,0.0
2041,TJK,0.0
2042,TJK,0.0
2043,TJK,0.0
2044,TJK,0.0
2045,TJK,0.0
2046,TJK,0.0
2047,TJK,0.0
2048,TJK,0.0
2049,TJK,0.0
2050,TJK,0.0
2019,TKM,0.0
2020,TKM,0.0
2021,TKM,0.0
2022,TKM,0.0
2023,TKM,0.0
2024,TKM,0.0
2025,TKM,0.0
2026,TKM,0.0
2027,TKM,0.0
2028,TKM,0.0
2029,TKM,0.0
2030,TKM,0.0
2031,TKM,0.0
2032,TKM,0.0
2033,TKM,0.0
2034,TKM,0.0
2035,TKM,0.0
2036,TKM,0.0
2037,TKM,0.0
2038,TKM,0.0
2039,TKM,0.0
2040,TKM,0.0
2041,TKM,0.0
2042,TKM,0.0
2043,TKM,0.0
2044,TKM,0.0
2045,TKM,0.0
2046,TKM,0.0
2047,TKM,0.0
2048,TKM,0.0
2049,TKM,0.0
2050,TKM,0.0
2019,TLS,0.4901895072304267
2020,TLS,0.4901886211046854
2021,TLS,0.4901886211046854
2022,TLS,0.4901886211046854
2023,TLS,0.4901886211046854
2024,TLS,0.4901886211046854
2025,TLS,0.4901886211046854
2026,TLS,0.4901886211046854
2027,TLS,0.4901886211046854
2028,TLS,0.4901886211046854
2029,TLS,0.4901886211046854
2030,TLS,0.4901886211046854
2031,TLS,0.4901886211046854
2032,TLS,0.4901886211046854
2033,TLS,0.4901886211046854
2034,TLS,0.4901886211046854
2035,TLS,0.4901886211046854
2036,TLS,0.4901886211046854
2037,TLS,0.4901886211046854
2038,TLS,0.4901886211046854
2039,TLS,0.4901886211046854
2040,TLS,0.4901886211046854
2041,TLS,0.4901886211046854
2042,TLS,0.4901886211046854
2043,TLS,0.4901886211046854
2044,TLS,0.4901886211046854
2045,TLS,0.4901886211046854
2046,TLS,0.4901886211046854
2047,TLS,0.4901886211046854
2048,TLS,0.4901886211046854
2049,TLS,0.4901886211046854
2050,TLS,0.4901886211046854
2019,TON,0.4901883681471786
2020,TON,0.4901897498676306
2021,TON,0.4901897498676306
2022,TON,0.4901897498676306
2023,TON,0.4901897498676306
2024,TON,0.4901897498676306
2025,TON,0.4901897498676306
2026,TON,0.4901897498676306
2027,TON,0.4901897498676306
2028,TON,0.4901897498676306
2029,TON,0.4901897498676306
2030,TON,0.4901897498676306
2031,TON,0.4901897498676306
2032,TON,0.4901897498676306
2033,TON,0.4901897498676306
2034,TON,0.4901897498676306
2035,TON,0.4901897498676306
2036,TON,0.4901897498676306
2037,TON,0.4901897498676306
2038,TON,0.4901897498676306
2039,TON,0.4901897498676306
2040,TON,0.4901897498676306
2041,TON,0.4901897498676306
2042,TON,0.4901897498676306
2043,TON,0.4901897498676306
2044,TON,0.4901897498676306
2045,TON,0.4901897498676306
2046,TON,0.4901897498676306
2047,TON,0.4901897498676306
2048,TON,0.4901897498676306
2049,TON,0.4901897498676306
2050,TON,0.4901897498676306
2019,TTO,0.0099969284578462
2020,TTO,0.2961293198293561
2021,TTO,0.2961293198293561
2022,TTO,0.2961293198293561
2023,TTO,0.2961293198293561
2024,TTO,0.2961293198293561
2025,TTO,0.2961293198293561
2026,TTO,0.2961293198293561
2027,TTO,0.2961293198293561
2028,TTO,0.2961293198293561
2029,TTO,0.2961293198293561
2030,TTO,0.2961293198293561
2031,TTO,0.2961293198293561
2032,TTO,0.2961293198293561
2033,TTO,0.2961293198293561
2034,TTO,0.2961293198293561
2035,TTO,0.2961293198293561
2036,TTO,0.2961293198293561
2037,TTO,0.2961293198293561
2038,TTO,0.2961293198293561
2039,TTO,0.2961293198293561
2040,TTO,0.2961293198293561
2041,TTO,0.2961293198293561
2042,TTO,0.2961293198293561
2043,TTO,0.2961293198293561
2044,TTO,0.2961293198293561
2045,TTO,0.2961293198293561
2046,TTO,0.2961293198293561
2047,TTO,0.2961293198293561
2048,TTO,0.2961293198293561
2049,TTO,0.2961293198293561
2050,TTO,0.2961293198293561
2019,TUN,0.0
2020,TUN,0.0
2021,TUN,0.0
2022,TUN,0.0
2023,TUN,0.0
2024,TUN,0.0
2025,TUN,0.0
2026,TUN,0.0
2027,TUN,0.0
2028,TUN,0.0
2029,TUN,0.0
2030,TUN,0.0
2031,TUN,0.0
2032,TUN,0.0
2033,TUN,0.0
2034,TUN,0.0
2035,TUN,0.0
2036,TUN,0.0
2037,TUN,0.0
2038,TUN,0.0
2039,TUN,0.0
2040,TUN,0.0
2041,TUN,0.0
2042,TUN,0.0
2043,TUN,0.0
2044,TUN,0.0
2045,TUN,0.0
2046,TUN,0.0
2047,TUN,0.0
2048,TUN,0.0
2049,TUN,0.0
2050,TUN,0.0
2019,TUR,0.0
2020,TUR,0.0
2021,TUR,0.0
2022,TUR,0.0
2023,TUR,0.0
2024,TUR,0.0
2025,TUR,0.0
2026,TUR,0.0
2027,TUR,0.0
2028,TUR,0.0
2029,TUR,0.0
2030,TUR,0.0
2031,TUR,0.0
2032,TUR,0.0
2033,TUR,0.0
2034,TUR,0.0
2035,TUR,0.0
2036,TUR,0.0
2037,TUR,0.0
2038,TUR,0.0
2039,TUR,0.0
2040,TUR,0.0
2041,TUR,0.0
2042,TUR,0.0
2043,TUR,0.0
2044,TUR,0.0
2045,TUR,0.0
2046,TUR,0.0
2047,TUR,0.0
2048,TUR,0.0
2049,TUR,0.0
2050,TUR,0.0
2019,TZA,0.0
2020,TZA,4.9480032542648407e-05
2021,TZA,4.9480032542648407e-05
2022,TZA,4.9480032542648407e-05
2023,TZA,4.9480032542648407e-05
2024,TZA,4.9480032542648407e-05
2025,TZA,4.9480032542648407e-05
2026,TZA,4.9480032542648407e-05
2027,TZA,4.9480032542648407e-05
2028,TZA,4.9480032542648407e-05
2029,TZA,4.9480032542648407e-05
2030,TZA,4.9480032542648407e-05
2031,TZA,4.9480032542648407e-05
2032,TZA,4.9480032542648407e-05
2033,TZA,4.9480032542648407e-05
2034,TZA,4.9480032542648407e-05
2035,TZA,4.9480032542648407e-05
2036,TZA,4.9480032542648407e-05
2037,TZA,4.9480032542648407e-05
2038,TZA,4.9480032542648407e-05
2039,TZA,4.9480032542648407e-05
2040,TZA,4.9480032542648407e-05
2041,TZA,4.9480032542648407e-05
2042,TZA,4.9480032542648407e-05
2043,TZA,4.9480032542648407e-05
2044,TZA,4.9480032542648407e-05
2045,TZA,4.9480032542648407e-05
2046,TZA,4.9480032542648407e-05
2047,TZA,4.9480032542648407e-05
2048,TZA,4.9480032542648407e-05
2049,TZA,4.9480032542648407e-05
2050,TZA,4.9480032542648407e-05
2019,UGA,0.0
2020,UGA,0.0
2021,UGA,0.0
2022,UGA,0.0
2023,UGA,0.0
2024,UGA,0.0
2025,UGA,0.0
2026,UGA,0.0
2027,UGA,0.0
2028,UGA,0.0
2029,UGA,0.0
2030,UGA,0.0
2031,UGA,0.0
2032,UGA,0.0
2033,UGA,0.0
2034,UGA,0.0
2035,UGA,0.0
2036,UGA,0.0
2037,UGA,0.0
2038,UGA,0.0
2039,UGA,0.0
2040,UGA,0.0
2041,UGA,0.0
2042,UGA,0.0
2043,UGA,0.0
2044,UGA,0.0
2045,UGA,0.0
2046,UGA,0.0
2047,UGA,0.0
2048,UGA,0.0
2049,UGA,0.0
2050,UGA,0.0
2019,UKR,0.0
2020,UKR,0.0
2021,UKR,0.0
2022,UKR,0.0
2023,UKR,0.0
2024,UKR,0.0
2025,UKR,0.0
2026,UKR,0.0
2027,UKR,0.0
2028,UKR,0.0
2029,UKR,0.0
2030,UKR,0.0
2031,UKR,0.0
2032,UKR,0.0
2033,UKR,0.0
2034,UKR,0.0
2035,UKR,0.0
2036,UKR,0.0
2037,UKR,0.0
2038,UKR,0.0
2039,UKR,0.0
2040,UKR,0.0
2041,UKR,0.0
2042,UKR,0.0
2043,UKR,0.0
2044,UKR,0.0
2045,UKR,0.0
2046,UKR,0.0
2047,UKR,0.0
2048,UKR,0.0
2049,UKR,0.0
2050,UKR,0.0
2019,URY,0.0
2020,URY,0.0
2021,URY,0.0
2022,URY,0.0
2023,URY,0.0
2024,URY,0.0
2025,URY,0.0
2026,URY,0.0
2027,URY,0.0
2028,URY,0.0
2029,URY,0.0
2030,URY,0.0
2031,URY,0.0
2032,URY,0.0
2033,URY,0.0
2034,URY,0.0
