,Nation,iso_code3,Year,fuelefficiency_trns_rail_passenger_natural_gas_km_per_litre
5813,Senegal,SEN,2040,0.00539956803
5814,Senegal,SEN,2041,0.00539956803
5815,Senegal,SEN,2042,0.00539956803
5816,Senegal,SEN,2043,0.00539956803
5817,Senegal,SEN,2044,0.00539956803
5818,Senegal,SEN,2045,0.00539956803
5819,Senegal,SEN,2046,0.00539956803
5820,Senegal,SEN,2047,0.00539956803
5821,Senegal,SEN,2048,0.00539956803
5822,Senegal,SEN,2049,0.00539956803
5823,Senegal,SEN,2050,0.00539956803
5824,Singapore,SGP,2023,0.00539956803
5825,Singapore,SGP,2024,0.00539956803
5826,Singapore,SGP,2025,0.00539956803
5827,Singapore,SGP,2026,0.00539956803
5828,Singapore,SGP,2027,0.00539956803
5829,Singapore,SGP,2028,0.00539956803
5830,Singapore,SGP,2029,0.00539956803
5831,Singapore,SGP,2030,0.00539956803
5832,Singapore,SGP,2031,0.00539956803
5833,Singapore,SGP,2032,0.00539956803
5834,Singapore,SGP,2033,0.00539956803
5835,Singapore,SGP,2034,0.00539956803
5836,Singapore,SGP,2035,0.00539956803
5837,Singapore,SGP,2036,0.00539956803
5838,Singapore,SGP,2037,0.00539956803
5839,Singapore,SGP,2038,0.00539956803
5840,Singapore,SGP,2039,0.00539956803
5841,Singapore,SGP,2040,0.00539956803
5842,Singapore,SGP,2041,0.00539956803
5843,Singapore,SGP,2042,0.00539956803
5844,Singapore,SGP,2043,0.00539956803
5845,Singapore,SGP,2044,0.00539956803
5846,Singapore,SGP,2045,0.00539956803
5847,Singapore,SGP,2046,0.00539956803
5848,Singapore,SGP,2047,0.00539956803
5849,Singapore,SGP,2048,0.00539956803
5850,Singapore,SGP,2049,0.00539956803
5851,Singapore,SGP,2050,0.00539956803
5852,Solomon Islands,SLB,2023,0.00539956803
5853,Solomon Islands,SLB,2024,0.00539956803
5854,Solomon Islands,SLB,2025,0.00539956803
5855,Solomon Islands,SLB,2026,0.00539956803
5856,Solomon Islands,SLB,2027,0.00539956803
5857,Solomon Islands,SLB,2028,0.00539956803
5858,Solomon Islands,SLB,2029,0.00539956803
5859,Solomon Islands,SLB,2030,0.00539956803
5860,Solomon Islands,SLB,2031,0.00539956803
5861,Solomon Islands,SLB,2032,0.00539956803
5862,Solomon Islands,SLB,2033,0.00539956803
5863,Solomon Islands,SLB,2034,0.00539956803
5864,Solomon Islands,SLB,2035,0.00539956803
5865,Solomon Islands,SLB,2036,0.00539956803
5866,Solomon Islands,SLB,2037,0.00539956803
5867,Solomon Islands,SLB,2038,0.00539956803
5868,Solomon Islands,SLB,2039,0.00539956803
5869,Solomon Islands,SLB,2040,0.00539956803
5870,Solomon Islands,SLB,2041,0.00539956803
5871,Solomon Islands,SLB,2042,0.00539956803
5872,Solomon Islands,SLB,2043,0.00539956803
5873,Solomon Islands,SLB,2044,0.00539956803
5874,Solomon Islands,SLB,2045,0.00539956803
5875,Solomon Islands,SLB,2046,0.00539956803
5876,Solomon Islands,SLB,2047,0.00539956803
5877,Solomon Islands,SLB,2048,0.00539956803
5878,Solomon Islands,SLB,2049,0.00539956803
5879,Solomon Islands,SLB,2050,0.00539956803
5880,Sierra Leone,SLE,2023,0.00539956803
5881,Sierra Leone,SLE,2024,0.00539956803
5882,Sierra Leone,SLE,2025,0.00539956803
5883,Sierra Leone,SLE,2026,0.00539956803
5884,Sierra Leone,SLE,2027,0.00539956803
5885,Sierra Leone,SLE,2028,0.00539956803
5886,Sierra Leone,SLE,2029,0.00539956803
5887,Sierra Leone,SLE,2030,0.00539956803
5888,Sierra Leone,SLE,2031,0.00539956803
5889,Sierra Leone,SLE,2032,0.00539956803
5890,Sierra Leone,SLE,2033,0.00539956803
5891,Sierra Leone,SLE,2034,0.00539956803
5892,Sierra Leone,SLE,2035,0.00539956803
5893,Sierra Leone,SLE,2036,0.00539956803
5894,Sierra Leone,SLE,2037,0.00539956803
5895,Sierra Leone,SLE,2038,0.00539956803
5896,Sierra Leone,SLE,2039,0.00539956803
5897,Sierra Leone,SLE,2040,0.00539956803
5898,Sierra Leone,SLE,2041,0.00539956803
5899,Sierra Leone,SLE,2042,0.00539956803
5900,Sierra Leone,SLE,2043,0.00539956803
5901,Sierra Leone,SLE,2044,0.00539956803
5902,Sierra Leone,SLE,2045,0.00539956803
5903,Sierra Leone,SLE,2046,0.00539956803
5904,Sierra Leone,SLE,2047,0.00539956803
5905,Sierra Leone,SLE,2048,0.00539956803
5906,Sierra Leone,SLE,2049,0.00539956803
5907,Sierra Leone,SLE,2050,0.00539956803
5908,El Salvador,SLV,2023,0.00539956803
5909,El Salvador,SLV,2024,0.00539956803
5910,El Salvador,SLV,2025,0.00539956803
5911,El Salvador,SLV,2026,0.00539956803
5912,El Salvador,SLV,2027,0.00539956803
5913,El Salvador,SLV,2028,0.00539956803
5914,El Salvador,SLV,2029,0.00539956803
5915,El Salvador,SLV,2030,0.00539956803
5916,El Salvador,SLV,2031,0.00539956803
5917,El Salvador,SLV,2032,0.00539956803
5918,El Salvador,SLV,2033,0.00539956803
5919,El Salvador,SLV,2034,0.00539956803
5920,El Salvador,SLV,2035,0.00539956803
5921,El Salvador,SLV,2036,0.00539956803
5922,El Salvador,SLV,2037,0.00539956803
5923,El Salvador,SLV,2038,0.00539956803
5924,El Salvador,SLV,2039,0.00539956803
5925,El Salvador,SLV,2040,0.00539956803
5926,El Salvador,SLV,2041,0.00539956803
5927,El Salvador,SLV,2042,0.00539956803
5928,El Salvador,SLV,2043,0.00539956803
5929,El Salvador,SLV,2044,0.00539956803
5930,El Salvador,SLV,2045,0.00539956803
5931,El Salvador,SLV,2046,0.00539956803
5932,El Salvador,SLV,2047,0.00539956803
5933,El Salvador,SLV,2048,0.00539956803
5934,El Salvador,SLV,2049,0.00539956803
5935,El Salvador,SLV,2050,0.00539956803
5936,San Marino,SMR,2023,0.00539956803
5937,San Marino,SMR,2024,0.00539956803
5938,San Marino,SMR,2025,0.00539956803
5939,San Marino,SMR,2026,0.00539956803
5940,San Marino,SMR,2027,0.00539956803
5941,San Marino,SMR,2028,0.00539956803
5942,San Marino,SMR,2029,0.00539956803
5943,San Marino,SMR,2030,0.00539956803
5944,San Marino,SMR,2031,0.00539956803
5945,San Marino,SMR,2032,0.00539956803
5946,San Marino,SMR,2033,0.00539956803
5947,San Marino,SMR,2034,0.00539956803
5948,San Marino,SMR,2035,0.00539956803
5949,San Marino,SMR,2036,0.00539956803
5950,San Marino,SMR,2037,0.00539956803
5951,San Marino,SMR,2038,0.00539956803
5952,San Marino,SMR,2039,0.00539956803
5953,San Marino,SMR,2040,0.00539956803
5954,San Marino,SMR,2041,0.00539956803
5955,San Marino,SMR,2042,0.00539956803
5956,San Marino,SMR,2043,0.00539956803
5957,San Marino,SMR,2044,0.00539956803
5958,San Marino,SMR,2045,0.00539956803
5959,San Marino,SMR,2046,0.00539956803
5960,San Marino,SMR,2047,0.00539956803
5961,San Marino,SMR,2048,0.00539956803
5962,San Marino,SMR,2049,0.00539956803
5963,San Marino,SMR,2050,0.00539956803
5964,Somalia,SOM,2023,0.00539956803
5965,Somalia,SOM,2024,0.00539956803
5966,Somalia,SOM,2025,0.00539956803
5967,Somalia,SOM,2026,0.00539956803
5968,Somalia,SOM,2027,0.00539956803
5969,Somalia,SOM,2028,0.00539956803
5970,Somalia,SOM,2029,0.00539956803
5971,Somalia,SOM,2030,0.00539956803
5972,Somalia,SOM,2031,0.00539956803
5973,Somalia,SOM,2032,0.00539956803
5974,Somalia,SOM,2033,0.00539956803
5975,Somalia,SOM,2034,0.00539956803
5976,Somalia,SOM,2035,0.00539956803
5977,Somalia,SOM,2036,0.00539956803
5978,Somalia,SOM,2037,0.00539956803
5979,Somalia,SOM,2038,0.00539956803
5980,Somalia,SOM,2039,0.00539956803
5981,Somalia,SOM,2040,0.00539956803
5982,Somalia,SOM,2041,0.00539956803
5983,Somalia,SOM,2042,0.00539956803
5984,Somalia,SOM,2043,0.00539956803
5985,Somalia,SOM,2044,0.00539956803
5986,Somalia,SOM,2045,0.00539956803
5987,Somalia,SOM,2046,0.00539956803
5988,Somalia,SOM,2047,0.00539956803
5989,Somalia,SOM,2048,0.00539956803
5990,Somalia,SOM,2049,0.00539956803
5991,Somalia,SOM,2050,0.00539956803
5992,Serbia,SRB,2023,0.00539956803
5993,Serbia,SRB,2024,0.00539956803
5994,Serbia,SRB,2025,0.00539956803
5995,Serbia,SRB,2026,0.00539956803
5996,Serbia,SRB,2027,0.00539956803
5997,Serbia,SRB,2028,0.00539956803
5998,Serbia,SRB,2029,0.00539956803
5999,Serbia,SRB,2030,0.00539956803
6000,Serbia,SRB,2031,0.00539956803
6001,Serbia,SRB,2032,0.00539956803
6002,Serbia,SRB,2033,0.00539956803
6003,Serbia,SRB,2034,0.00539956803
6004,Serbia,SRB,2035,0.00539956803
6005,Serbia,SRB,2036,0.00539956803
6006,Serbia,SRB,2037,0.00539956803
6007,Serbia,SRB,2038,0.00539956803
6008,Serbia,SRB,2039,0.00539956803
6009,Serbia,SRB,2040,0.00539956803
6010,Serbia,SRB,2041,0.00539956803
6011,Serbia,SRB,2042,0.00539956803
6012,Serbia,SRB,2043,0.00539956803
6013,Serbia,SRB,2044,0.00539956803
6014,Serbia,SRB,2045,0.00539956803
6015,Serbia,SRB,2046,0.00539956803
6016,Serbia,SRB,2047,0.00539956803
6017,Serbia,SRB,2048,0.00539956803
6018,Serbia,SRB,2049,0.00539956803
6019,Serbia,SRB,2050,0.00539956803
6020,Sub-Saharan Africa (excluding high income),SSA,2023,0.00539956803
6021,Sub-Saharan Africa (excluding high income),SSA,2024,0.00539956803
6022,Sub-Saharan Africa (excluding high income),SSA,2025,0.00539956803
6023,Sub-Saharan Africa (excluding high income),SSA,2026,0.00539956803
6024,Sub-Saharan Africa (excluding high income),SSA,2027,0.00539956803
6025,Sub-Saharan Africa (excluding high income),SSA,2028,0.00539956803
6026,Sub-Saharan Africa (excluding high income),SSA,2029,0.00539956803
6027,Sub-Saharan Africa (excluding high income),SSA,2030,0.00539956803
6028,Sub-Saharan Africa (excluding high income),SSA,2031,0.00539956803
6029,Sub-Saharan Africa (excluding high income),SSA,2032,0.00539956803
6030,Sub-Saharan Africa (excluding high income),SSA,2033,0.00539956803
6031,Sub-Saharan Africa (excluding high income),SSA,2034,0.00539956803
6032,Sub-Saharan Africa (excluding high income),SSA,2035,0.00539956803
6033,Sub-Saharan Africa (excluding high income),SSA,2036,0.00539956803
6034,Sub-Saharan Africa (excluding high income),SSA,2037,0.00539956803
6035,Sub-Saharan Africa (excluding high income),SSA,2038,0.00539956803
6036,Sub-Saharan Africa (excluding high income),SSA,2039,0.00539956803
6037,Sub-Saharan Africa (excluding high income),SSA,2040,0.00539956803
6038,Sub-Saharan Africa (excluding high income),SSA,2041,0.00539956803
6039,Sub-Saharan Africa (excluding high income),SSA,2042,0.00539956803
6040,Sub-Saharan Africa (excluding high income),SSA,2043,0.00539956803
6041,Sub-Saharan Africa (excluding high income),SSA,2044,0.00539956803
6042,Sub-Saharan Africa (excluding high income),SSA,2045,0.00539956803
6043,Sub-Saharan Africa (excluding high income),SSA,2046,0.00539956803
6044,Sub-Saharan Africa (excluding high income),SSA,2047,0.00539956803
6045,Sub-Saharan Africa (excluding high income),SSA,2048,0.00539956803
6046,Sub-Saharan Africa (excluding high income),SSA,2049,0.00539956803
6047,Sub-Saharan Africa (excluding high income),SSA,2050,0.00539956803
6048,South Sudan,SSD,2023,0.00539956803
6049,South Sudan,SSD,2024,0.00539956803
6050,South Sudan,SSD,2025,0.00539956803
6051,South Sudan,SSD,2026,0.00539956803
6052,South Sudan,SSD,2027,0.00539956803
6053,South Sudan,SSD,2028,0.00539956803
6054,South Sudan,SSD,2029,0.00539956803
6055,South Sudan,SSD,2030,0.00539956803
6056,South Sudan,SSD,2031,0.00539956803
6057,South Sudan,SSD,2032,0.00539956803
6058,South Sudan,SSD,2033,0.00539956803
6059,South Sudan,SSD,2034,0.00539956803
6060,South Sudan,SSD,2035,0.00539956803
6061,South Sudan,SSD,2036,0.00539956803
6062,South Sudan,SSD,2037,0.00539956803
6063,South Sudan,SSD,2038,0.00539956803
6064,South Sudan,SSD,2039,0.00539956803
6065,South Sudan,SSD,2040,0.00539956803
6066,South Sudan,SSD,2041,0.00539956803
6067,South Sudan,SSD,2042,0.00539956803
6068,South Sudan,SSD,2043,0.00539956803
6069,South Sudan,SSD,2044,0.00539956803
6070,South Sudan,SSD,2045,0.00539956803
6071,South Sudan,SSD,2046,0.00539956803
6072,South Sudan,SSD,2047,0.00539956803
6073,South Sudan,SSD,2048,0.00539956803
6074,South Sudan,SSD,2049,0.00539956803
6075,South Sudan,SSD,2050,0.00539956803
6076,Sub-Saharan Africa,SSF,2023,0.00539956803
6077,Sub-Saharan Africa,SSF,2024,0.00539956803
6078,Sub-Saharan Africa,SSF,2025,0.00539956803
6079,Sub-Saharan Africa,SSF,2026,0.00539956803
6080,Sub-Saharan Africa,SSF,2027,0.00539956803
6081,Sub-Saharan Africa,SSF,2028,0.00539956803
6082,Sub-Saharan Africa,SSF,2029,0.00539956803
6083,Sub-Saharan Africa,SSF,2030,0.00539956803
6084,Sub-Saharan Africa,SSF,2031,0.00539956803
6085,Sub-Saharan Africa,SSF,2032,0.00539956803
6086,Sub-Saharan Africa,SSF,2033,0.00539956803
6087,Sub-Saharan Africa,SSF,2034,0.00539956803
6088,Sub-Saharan Africa,SSF,2035,0.00539956803
6089,Sub-Saharan Africa,SSF,2036,0.00539956803
6090,Sub-Saharan Africa,SSF,2037,0.00539956803
6091,Sub-Saharan Africa,SSF,2038,0.00539956803
6092,Sub-Saharan Africa,SSF,2039,0.00539956803
6093,Sub-Saharan Africa,SSF,2040,0.00539956803
6094,Sub-Saharan Africa,SSF,2041,0.00539956803
6095,Sub-Saharan Africa,SSF,2042,0.00539956803
6096,Sub-Saharan Africa,SSF,2043,0.00539956803
6097,Sub-Saharan Africa,SSF,2044,0.00539956803
6098,Sub-Saharan Africa,SSF,2045,0.00539956803
6099,Sub-Saharan Africa,SSF,2046,0.00539956803
6100,Sub-Saharan Africa,SSF,2047,0.00539956803
6101,Sub-Saharan Africa,SSF,2048,0.00539956803
6102,Sub-Saharan Africa,SSF,2049,0.00539956803
6103,Sub-Saharan Africa,SSF,2050,0.00539956803
6104,Small states,SST,2023,0.00539956803
6105,Small states,SST,2024,0.00539956803
6106,Small states,SST,2025,0.00539956803
6107,Small states,SST,2026,0.00539956803
6108,Small states,SST,2027,0.00539956803
6109,Small states,SST,2028,0.00539956803
6110,Small states,SST,2029,0.00539956803
6111,Small states,SST,2030,0.00539956803
6112,Small states,SST,2031,0.00539956803
6113,Small states,SST,2032,0.00539956803
6114,Small states,SST,2033,0.00539956803
6115,Small states,SST,2034,0.00539956803
6116,Small states,SST,2035,0.00539956803
6117,Small states,SST,2036,0.00539956803
6118,Small states,SST,2037,0.00539956803
6119,Small states,SST,2038,0.00539956803
6120,Small states,SST,2039,0.00539956803
6121,Small states,SST,2040,0.00539956803
6122,Small states,SST,2041,0.00539956803
6123,Small states,SST,2042,0.00539956803
6124,Small states,SST,2043,0.00539956803
6125,Small states,SST,2044,0.00539956803
6126,Small states,SST,2045,0.00539956803
6127,Small states,SST,2046,0.00539956803
6128,Small states,SST,2047,0.00539956803
6129,Small states,SST,2048,0.00539956803
6130,Small states,SST,2049,0.00539956803
6131,Small states,SST,2050,0.00539956803
6132,Sao Tome and Principe,STP,2023,0.00539956803
6133,Sao Tome and Principe,STP,2024,0.00539956803
6134,Sao Tome and Principe,STP,2025,0.00539956803
6135,Sao Tome and Principe,STP,2026,0.00539956803
6136,Sao Tome and Principe,STP,2027,0.00539956803
6137,Sao Tome and Principe,STP,2028,0.00539956803
6138,Sao Tome and Principe,STP,2029,0.00539956803
6139,Sao Tome and Principe,STP,2030,0.00539956803
6140,Sao Tome and Principe,STP,2031,0.00539956803
6141,Sao Tome and Principe,STP,2032,0.00539956803
6142,Sao Tome and Principe,STP,2033,0.00539956803
6143,Sao Tome and Principe,STP,2034,0.00539956803
6144,Sao Tome and Principe,STP,2035,0.00539956803
6145,Sao Tome and Principe,STP,2036,0.00539956803
6146,Sao Tome and Principe,STP,2037,0.00539956803
6147,Sao Tome and Principe,STP,2038,0.00539956803
6148,Sao Tome and Principe,STP,2039,0.00539956803
6149,Sao Tome and Principe,STP,2040,0.00539956803
6150,Sao Tome and Principe,STP,2041,0.00539956803
6151,Sao Tome and Principe,STP,2042,0.00539956803
6152,Sao Tome and Principe,STP,2043,0.00539956803
6153,Sao Tome and Principe,STP,2044,0.00539956803
6154,Sao Tome and Principe,STP,2045,0.00539956803
6155,Sao Tome and Principe,STP,2046,0.00539956803
6156,Sao Tome and Principe,STP,2047,0.00539956803
6157,Sao Tome and Principe,STP,2048,0.00539956803
6158,Sao Tome and Principe,STP,2049,0.00539956803
6159,Sao Tome and Principe,STP,2050,0.00539956803
6160,Suriname,SUR,2023,0.00539956803
6161,Suriname,SUR,2024,0.00539956803
6162,Suriname,SUR,2025,0.00539956803
6163,Suriname,SUR,2026,0.00539956803
6164,Suriname,SUR,2027,0.00539956803
6165,Suriname,SUR,2028,0.00539956803
6166,Suriname,SUR,2029,0.00539956803
6167,Suriname,SUR,2030,0.00539956803
6168,Suriname,SUR,2031,0.00539956803
6169,Suriname,SUR,2032,0.00539956803
6170,Suriname,SUR,2033,0.00539956803
6171,Suriname,SUR,2034,0.00539956803
6172,Suriname,SUR,2035,0.00539956803
6173,Suriname,SUR,2036,0.00539956803
6174,Suriname,SUR,2037,0.00539956803
6175,Suriname,SUR,2038,0.00539956803
6176,Suriname,SUR,2039,0.00539956803
6177,Suriname,SUR,2040,0.00539956803
6178,Suriname,SUR,2041,0.00539956803
6179,Suriname,SUR,2042,0.00539956803
6180,Suriname,SUR,2043,0.00539956803
6181,Suriname,SUR,2044,0.00539956803
6182,Suriname,SUR,2045,0.00539956803
6183,Suriname,SUR,2046,0.00539956803
6184,Suriname,SUR,2047,0.00539956803
6185,Suriname,SUR,2048,0.00539956803
6186,Suriname,SUR,2049,0.00539956803
6187,Suriname,SUR,2050,0.00539956803
6188,Slovak Republic,SVK,2023,0.00539956803
6189,Slovak Republic,SVK,2024,0.00539956803
6190,Slovak Republic,SVK,2025,0.00539956803
6191,Slovak Republic,SVK,2026,0.00539956803
6192,Slovak Republic,SVK,2027,0.00539956803
6193,Slovak Republic,SVK,2028,0.00539956803
6194,Slovak Republic,SVK,2029,0.00539956803
6195,Slovak Republic,SVK,2030,0.00539956803
6196,Slovak Republic,SVK,2031,0.00539956803
6197,Slovak Republic,SVK,2032,0.00539956803
6198,Slovak Republic,SVK,2033,0.00539956803
6199,Slovak Republic,SVK,2034,0.00539956803
6200,Slovak Republic,SVK,2035,0.00539956803
6201,Slovak Republic,SVK,2036,0.00539956803
6202,Slovak Republic,SVK,2037,0.00539956803
6203,Slovak Republic,SVK,2038,0.00539956803
6204,Slovak Republic,SVK,2039,0.00539956803
6205,Slovak Republic,SVK,2040,0.00539956803
6206,Slovak Republic,SVK,2041,0.00539956803
6207,Slovak Republic,SVK,2042,0.00539956803
6208,Slovak Republic,SVK,2043,0.00539956803
6209,Slovak Republic,SVK,2044,0.00539956803
6210,Slovak Republic,SVK,2045,0.00539956803
6211,Slovak Republic,SVK,2046,0.00539956803
6212,Slovak Republic,SVK,2047,0.00539956803
6213,Slovak Republic,SVK,2048,0.00539956803
6214,Slovak Republic,SVK,2049,0.00539956803
6215,Slovak Republic,SVK,2050,0.00539956803
6216,Slovenia,SVN,2023,0.00539956803
6217,Slovenia,SVN,2024,0.00539956803
6218,Slovenia,SVN,2025,0.00539956803
6219,Slovenia,SVN,2026,0.00539956803
6220,Slovenia,SVN,2027,0.00539956803
6221,Slovenia,SVN,2028,0.00539956803
6222,Slovenia,SVN,2029,0.00539956803
6223,Slovenia,SVN,2030,0.00539956803
6224,Slovenia,SVN,2031,0.00539956803
6225,Slovenia,SVN,2032,0.00539956803
6226,Slovenia,SVN,2033,0.00539956803
6227,Slovenia,SVN,2034,0.00539956803
6228,Slovenia,SVN,2035,0.00539956803
6229,Slovenia,SVN,2036,0.00539956803
6230,Slovenia,SVN,2037,0.00539956803
6231,Slovenia,SVN,2038,0.00539956803
6232,Slovenia,SVN,2039,0.00539956803
6233,Slovenia,SVN,2040,0.00539956803
6234,Slovenia,SVN,2041,0.00539956803
6235,Slovenia,SVN,2042,0.00539956803
6236,Slovenia,SVN,2043,0.00539956803
6237,Slovenia,SVN,2044,0.00539956803
6238,Slovenia,SVN,2045,0.00539956803
6239,Slovenia,SVN,2046,0.00539956803
6240,Slovenia,SVN,2047,0.00539956803
6241,Slovenia,SVN,2048,0.00539956803
6242,Slovenia,SVN,2049,0.00539956803
6243,Slovenia,SVN,2050,0.00539956803
6244,Sweden,SWE,2023,0.00539956803
6245,Sweden,SWE,2024,0.00539956803
6246,Sweden,SWE,2025,0.00539956803
6247,Sweden,SWE,2026,0.00539956803
6248,Sweden,SWE,2027,0.00539956803
6249,Sweden,SWE,2028,0.00539956803
6250,Sweden,SWE,2029,0.00539956803
6251,Sweden,SWE,2030,0.00539956803
6252,Sweden,SWE,2031,0.00539956803
6253,Sweden,SWE,2032,0.00539956803
6254,Sweden,SWE,2033,0.00539956803
6255,Sweden,SWE,2034,0.00539956803
6256,Sweden,SWE,2035,0.00539956803
6257,Sweden,SWE,2036,0.00539956803
6258,Sweden,SWE,2037,0.00539956803
6259,Sweden,SWE,2038,0.00539956803
6260,Sweden,SWE,2039,0.00539956803
6261,Sweden,SWE,2040,0.00539956803
6262,Sweden,SWE,2041,0.00539956803
6263,Sweden,SWE,2042,0.00539956803
6264,Sweden,SWE,2043,0.00539956803
6265,Sweden,SWE,2044,0.00539956803
6266,Sweden,SWE,2045,0.00539956803
6267,Sweden,SWE,2046,0.00539956803
6268,Sweden,SWE,2047,0.00539956803
6269,Sweden,SWE,2048,0.00539956803
6270,Sweden,SWE,2049,0.00539956803
6271,Sweden,SWE,2050,0.00539956803
6272,Eswatini,SWZ,2023,0.00539956803
6273,Eswatini,SWZ,2024,0.00539956803
6274,Eswatini,SWZ,2025,0.00539956803
6275,Eswatini,SWZ,2026,0.00539956803
6276,Eswatini,SWZ,2027,0.00539956803
6277,Eswatini,SWZ,2028,0.00539956803
6278,Eswatini,SWZ,2029,0.00539956803
6279,Eswatini,SWZ,2030,0.00539956803
6280,Eswatini,SWZ,2031,0.00539956803
6281,Eswatini,SWZ,2032,0.00539956803
6282,Eswatini,SWZ,2033,0.00539956803
6283,Eswatini,SWZ,2034,0.00539956803
6284,Eswatini,SWZ,2035,0.00539956803
6285,Eswatini,SWZ,2036,0.00539956803
6286,Eswatini,SWZ,2037,0.00539956803
6287,Eswatini,SWZ,2038,0.00539956803
6288,Eswatini,SWZ,2039,0.00539956803
6289,Eswatini,SWZ,2040,0.00539956803
6290,Eswatini,SWZ,2041,0.00539956803
6291,Eswatini,SWZ,2042,0.00539956803
6292,Eswatini,SWZ,2043,0.00539956803
6293,Eswatini,SWZ,2044,0.00539956803
6294,Eswatini,SWZ,2045,0.00539956803
6295,Eswatini,SWZ,2046,0.00539956803
6296,Eswatini,SWZ,2047,0.00539956803
6297,Eswatini,SWZ,2048,0.00539956803
6298,Eswatini,SWZ,2049,0.00539956803
6299,Eswatini,SWZ,2050,0.00539956803
6300,Sint Maarten (Dutch part),SXM,2023,0.00539956803
6301,Sint Maarten (Dutch part),SXM,2024,0.00539956803
6302,Sint Maarten (Dutch part),SXM,2025,0.00539956803
6303,Sint Maarten (Dutch part),SXM,2026,0.00539956803
6304,Sint Maarten (Dutch part),SXM,2027,0.00539956803
6305,Sint Maarten (Dutch part),SXM,2028,0.00539956803
6306,Sint Maarten (Dutch part),SXM,2029,0.00539956803
6307,Sint Maarten (Dutch part),SXM,2030,0.00539956803
6308,Sint Maarten (Dutch part),SXM,2031,0.00539956803
6309,Sint Maarten (Dutch part),SXM,2032,0.00539956803
6310,Sint Maarten (Dutch part),SXM,2033,0.00539956803
6311,Sint Maarten (Dutch part),SXM,2034,0.00539956803
6312,Sint Maarten (Dutch part),SXM,2035,0.00539956803
6313,Sint Maarten (Dutch part),SXM,2036,0.00539956803
6314,Sint Maarten (Dutch part),SXM,2037,0.00539956803
6315,Sint Maarten (Dutch part),SXM,2038,0.00539956803
6316,Sint Maarten (Dutch part),SXM,2039,0.00539956803
6317,Sint Maarten (Dutch part),SXM,2040,0.00539956803
6318,Sint Maarten (Dutch part),SXM,2041,0.00539956803
6319,Sint Maarten (Dutch part),SXM,2042,0.00539956803
6320,Sint Maarten (Dutch part),SXM,2043,0.00539956803
6321,Sint Maarten (Dutch part),SXM,2044,0.00539956803
6322,Sint Maarten (Dutch part),SXM,2045,0.00539956803
6323,Sint Maarten (Dutch part),SXM,2046,0.00539956803
6324,Sint Maarten (Dutch part),SXM,2047,0.00539956803
6325,Sint Maarten (Dutch part),SXM,2048,0.00539956803
6326,Sint Maarten (Dutch part),SXM,2049,0.00539956803
6327,Sint Maarten (Dutch part),SXM,2050,0.00539956803
6328,Seychelles,SYC,2023,0.00539956803
6329,Seychelles,SYC,2024,0.00539956803
6330,Seychelles,SYC,2025,0.00539956803
6331,Seychelles,SYC,2026,0.00539956803
6332,Seychelles,SYC,2027,0.00539956803
6333,Seychelles,SYC,2028,0.00539956803
6334,Seychelles,SYC,2029,0.00539956803
6335,Seychelles,SYC,2030,0.00539956803
6336,Seychelles,SYC,2031,0.00539956803
6337,Seychelles,SYC,2032,0.00539956803
6338,Seychelles,SYC,2033,0.00539956803
6339,Seychelles,SYC,2034,0.00539956803
6340,Seychelles,SYC,2035,0.00539956803
6341,Seychelles,SYC,2036,0.00539956803
6342,Seychelles,SYC,2037,0.00539956803
6343,Seychelles,SYC,2038,0.00539956803
6344,Seychelles,SYC,2039,0.00539956803
6345,Seychelles,SYC,2040,0.00539956803
6346,Seychelles,SYC,2041,0.00539956803
6347,Seychelles,SYC,2042,0.00539956803
6348,Seychelles,SYC,2043,0.00539956803
6349,Seychelles,SYC,2044,0.00539956803
6350,Seychelles,SYC,2045,0.00539956803
6351,Seychelles,SYC,2046,0.00539956803
6352,Seychelles,SYC,2047,0.00539956803
6353,Seychelles,SYC,2048,0.00539956803
6354,Seychelles,SYC,2049,0.00539956803
6355,Seychelles,SYC,2050,0.00539956803
6356,Syrian Arab Republic,SYR,2023,0.00539956803
6357,Syrian Arab Republic,SYR,2024,0.00539956803
6358,Syrian Arab Republic,SYR,2025,0.00539956803
6359,Syrian Arab Republic,SYR,2026,0.00539956803
6360,Syrian Arab Republic,SYR,2027,0.00539956803
6361,Syrian Arab Republic,SYR,2028,0.00539956803
6362,Syrian Arab Republic,SYR,2029,0.00539956803
6363,Syrian Arab Republic,SYR,2030,0.00539956803
6364,Syrian Arab Republic,SYR,2031,0.00539956803
6365,Syrian Arab Republic,SYR,2032,0.00539956803
6366,Syrian Arab Republic,SYR,2033,0.00539956803
6367,Syrian Arab Republic,SYR,2034,0.00539956803
6368,Syrian Arab Republic,SYR,2035,0.00539956803
6369,Syrian Arab Republic,SYR,2036,0.00539956803
6370,Syrian Arab Republic,SYR,2037,0.00539956803
6371,Syrian Arab Republic,SYR,2038,0.00539956803
6372,Syrian Arab Republic,SYR,2039,0.00539956803
6373,Syrian Arab Republic,SYR,2040,0.00539956803
6374,Syrian Arab Republic,SYR,2041,0.00539956803
6375,Syrian Arab Republic,SYR,2042,0.00539956803
6376,Syrian Arab Republic,SYR,2043,0.00539956803
6377,Syrian Arab Republic,SYR,2044,0.00539956803
6378,Syrian Arab Republic,SYR,2045,0.00539956803
6379,Syrian Arab Republic,SYR,2046,0.00539956803
