,Country,ISO3,Year,frac_trns_fuelmix_rail_freight_electricity
5911,El Salvador,SLV,2026,0.0
5912,El Salvador,SLV,2027,0.0
5913,El Salvador,SLV,2028,0.0
5914,El Salvador,SLV,2029,0.0
5915,El Salvador,SLV,2030,0.0
5916,El Salvador,SLV,2031,0.0
5917,El Salvador,SLV,2032,0.0
5918,El Salvador,SLV,2033,0.0
5919,El Salvador,SLV,2034,0.0
5920,El Salvador,SLV,2035,0.0
5921,El Salvador,SLV,2036,0.0
5922,El Salvador,SLV,2037,0.0
5923,El Salvador,SLV,2038,0.0
5924,El Salvador,SLV,2039,0.0
5925,El Salvador,SLV,2040,0.0
5926,El Salvador,SLV,2041,0.0
5927,El Salvador,SLV,2042,0.0
5928,El Salvador,SLV,2043,0.0
5929,El Salvador,SLV,2044,0.0
5930,El Salvador,SLV,2045,0.0
5931,El Salvador,SLV,2046,0.0
5932,El Salvador,SLV,2047,0.0
5933,El Salvador,SLV,2048,0.0
5934,El Salvador,SLV,2049,0.0
5935,El Salvador,SLV,2050,0.0
5936,San Marino,SMR,2023,0.0
5937,San Marino,SMR,2024,0.0
5938,San Marino,SMR,2025,0.0
5939,San Marino,SMR,2026,0.0
5940,San Marino,SMR,2027,0.0
5941,San Marino,SMR,2028,0.0
5942,San Marino,SMR,2029,0.0
5943,San Marino,SMR,2030,0.0
5944,San Marino,SMR,2031,0.0
5945,San Marino,SMR,2032,0.0
5946,San Marino,SMR,2033,0.0
5947,San Marino,SMR,2034,0.0
5948,San Marino,SMR,2035,0.0
5949,San Marino,SMR,2036,0.0
5950,San Marino,SMR,2037,0.0
5951,San Marino,SMR,2038,0.0
5952,San Marino,SMR,2039,0.0
5953,San Marino,SMR,2040,0.0
5954,San Marino,SMR,2041,0.0
5955,San Marino,SMR,2042,0.0
5956,San Marino,SMR,2043,0.0
5957,San Marino,SMR,2044,0.0
5958,San Marino,SMR,2045,0.0
5959,San Marino,SMR,2046,0.0
5960,San Marino,SMR,2047,0.0
5961,San Marino,SMR,2048,0.0
5962,San Marino,SMR,2049,0.0
5963,San Marino,SMR,2050,0.0
5964,Somalia,SOM,2023,0.0
5965,Somalia,SOM,2024,0.0
5966,Somalia,SOM,2025,0.0
5967,Somalia,SOM,2026,0.0
5968,Somalia,SOM,2027,0.0
5969,Somalia,SOM,2028,0.0
5970,Somalia,SOM,2029,0.0
5971,Somalia,SOM,2030,0.0
5972,Somalia,SOM,2031,0.0
5973,Somalia,SOM,2032,0.0
5974,Somalia,SOM,2033,0.0
5975,Somalia,SOM,2034,0.0
5976,Somalia,SOM,2035,0.0
5977,Somalia,SOM,2036,0.0
5978,Somalia,SOM,2037,0.0
5979,Somalia,SOM,2038,0.0
5980,Somalia,SOM,2039,0.0
5981,Somalia,SOM,2040,0.0
5982,Somalia,SOM,2041,0.0
5983,Somalia,SOM,2042,0.0
5984,Somalia,SOM,2043,0.0
5985,Somalia,SOM,2044,0.0
5986,Somalia,SOM,2045,0.0
5987,Somalia,SOM,2046,0.0
5988,Somalia,SOM,2047,0.0
5989,Somalia,SOM,2048,0.0
5990,Somalia,SOM,2049,0.0
5991,Somalia,SOM,2050,0.0
5992,Serbia,SRB,2023,0.0
5993,Serbia,SRB,2024,0.0
5994,Serbia,SRB,2025,0.0
5995,Serbia,SRB,2026,0.0
5996,Serbia,SRB,2027,0.0
5997,Serbia,SRB,2028,0.0
5998,Serbia,SRB,2029,0.0
5999,Serbia,SRB,2030,0.0
6000,Serbia,SRB,2031,0.0
6001,Serbia,SRB,2032,0.0
6002,Serbia,SRB,2033,0.0
6003,Serbia,SRB,2034,0.0
6004,Serbia,SRB,2035,0.0
6005,Serbia,SRB,2036,0.0
6006,Serbia,SRB,2037,0.0
6007,Serbia,SRB,2038,0.0
6008,Serbia,SRB,2039,0.0
6009,Serbia,SRB,2040,0.0
6010,Serbia,SRB,2041,0.0
6011,Serbia,SRB,2042,0.0
6012,Serbia,SRB,2043,0.0
6013,Serbia,SRB,2044,0.0
6014,Serbia,SRB,2045,0.0
6015,Serbia,SRB,2046,0.0
6016,Serbia,SRB,2047,0.0
6017,Serbia,SRB,2048,0.0
6018,Serbia,SRB,2049,0.0
6019,Serbia,SRB,2050,0.0
6020,Sub-Saharan Africa (excluding high income),SSA,2023,0.0
6021,Sub-Saharan Africa (excluding high income),SSA,2024,0.0
6022,Sub-Saharan Africa (excluding high income),SSA,2025,0.0
6023,Sub-Saharan Africa (excluding high income),SSA,2026,0.0
6024,Sub-Saharan Africa (excluding high income),SSA,2027,0.0
6025,Sub-Saharan Africa (excluding high income),SSA,2028,0.0
6026,Sub-Saharan Africa (excluding high income),SSA,2029,0.0
6027,Sub-Saharan Africa (excluding high income),SSA,2030,0.0
6028,Sub-Saharan Africa (excluding high income),SSA,2031,0.0
6029,Sub-Saharan Africa (excluding high income),SSA,2032,0.0
6030,Sub-Saharan Africa (excluding high income),SSA,2033,0.0
6031,Sub-Saharan Africa (excluding high income),SSA,2034,0.0
6032,Sub-Saharan Africa (excluding high income),SSA,2035,0.0
6033,Sub-Saharan Africa (excluding high income),SSA,2036,0.0
6034,Sub-Saharan Africa (excluding high income),SSA,2037,0.0
6035,Sub-Saharan Africa (excluding high income),SSA,2038,0.0
6036,Sub-Saharan Africa (excluding high income),SSA,2039,0.0
6037,Sub-Saharan Africa (excluding high income),SSA,2040,0.0
6038,Sub-Saharan Africa (excluding high income),SSA,2041,0.0
6039,Sub-Saharan Africa (excluding high income),SSA,2042,0.0
6040,Sub-Saharan Africa (excluding high income),SSA,2043,0.0
6041,Sub-Saharan Africa (excluding high income),SSA,2044,0.0
6042,Sub-Saharan Africa (excluding high income),SSA,2045,0.0
6043,Sub-Saharan Africa (excluding high income),SSA,2046,0.0
6044,Sub-Saharan Africa (excluding high income),SSA,2047,0.0
6045,Sub-Saharan Africa (excluding high income),SSA,2048,0.0
6046,Sub-Saharan Africa (excluding high income),SSA,2049,0.0
6047,Sub-Saharan Africa (excluding high income),SSA,2050,0.0
6048,South Sudan,SSD,2023,0.0
6049,South Sudan,SSD,2024,0.0
6050,South Sudan,SSD,2025,0.0
6051,South Sudan,SSD,2026,0.0
6052,South Sudan,SSD,2027,0.0
6053,South Sudan,SSD,2028,0.0
6054,South Sudan,SSD,2029,0.0
6055,South Sudan,SSD,2030,0.0
6056,South Sudan,SSD,2031,0.0
6057,South Sudan,SSD,2032,0.0
6058,South Sudan,SSD,2033,0.0
6059,South Sudan,SSD,2034,0.0
6060,South Sudan,SSD,2035,0.0
6061,South Sudan,SSD,2036,0.0
6062,South Sudan,SSD,2037,0.0
6063,South Sudan,SSD,2038,0.0
6064,South Sudan,SSD,2039,0.0
6065,South Sudan,SSD,2040,0.0
6066,South Sudan,SSD,2041,0.0
6067,South Sudan,SSD,2042,0.0
6068,South Sudan,SSD,2043,0.0
6069,South Sudan,SSD,2044,0.0
6070,South Sudan,SSD,2045,0.0
6071,South Sudan,SSD,2046,0.0
6072,South Sudan,SSD,2047,0.0
6073,South Sudan,SSD,2048,0.0
6074,South Sudan,SSD,2049,0.0
6075,South Sudan,SSD,2050,0.0
6076,Sub-Saharan Africa,SSF,2023,0.0
6077,Sub-Saharan Africa,SSF,2024,0.0
6078,Sub-Saharan Africa,SSF,2025,0.0
6079,Sub-Saharan Africa,SSF,2026,0.0
6080,Sub-Saharan Africa,SSF,2027,0.0
6081,Sub-Saharan Africa,SSF,2028,0.0
6082,Sub-Saharan Africa,SSF,2029,0.0
6083,Sub-Saharan Africa,SSF,2030,0.0
6084,Sub-Saharan Africa,SSF,2031,0.0
6085,Sub-Saharan Africa,SSF,2032,0.0
6086,Sub-Saharan Africa,SSF,2033,0.0
6087,Sub-Saharan Africa,SSF,2034,0.0
6088,Sub-Saharan Africa,SSF,2035,0.0
6089,Sub-Saharan Africa,SSF,2036,0.0
6090,Sub-Saharan Africa,SSF,2037,0.0
6091,Sub-Saharan Africa,SSF,2038,0.0
6092,Sub-Saharan Africa,SSF,2039,0.0
6093,Sub-Saharan Africa,SSF,2040,0.0
6094,Sub-Saharan Africa,SSF,2041,0.0
6095,Sub-Saharan Africa,SSF,2042,0.0
6096,Sub-Saharan Africa,SSF,2043,0.0
6097,Sub-Saharan Africa,SSF,2044,0.0
6098,Sub-Saharan Africa,SSF,2045,0.0
6099,Sub-Saharan Africa,SSF,2046,0.0
6100,Sub-Saharan Africa,SSF,2047,0.0
6101,Sub-Saharan Africa,SSF,2048,0.0
6102,Sub-Saharan Africa,SSF,2049,0.0
6103,Sub-Saharan Africa,SSF,2050,0.0
6104,Small states,SST,2023,0.0
6105,Small states,SST,2024,0.0
6106,Small states,SST,2025,0.0
6107,Small states,SST,2026,0.0
6108,Small states,SST,2027,0.0
6109,Small states,SST,2028,0.0
6110,Small states,SST,2029,0.0
6111,Small states,SST,2030,0.0
6112,Small states,SST,2031,0.0
6113,Small states,SST,2032,0.0
6114,Small states,SST,2033,0.0
6115,Small states,SST,2034,0.0
6116,Small states,SST,2035,0.0
6117,Small states,SST,2036,0.0
6118,Small states,SST,2037,0.0
6119,Small states,SST,2038,0.0
6120,Small states,SST,2039,0.0
6121,Small states,SST,2040,0.0
6122,Small states,SST,2041,0.0
6123,Small states,SST,2042,0.0
6124,Small states,SST,2043,0.0
6125,Small states,SST,2044,0.0
6126,Small states,SST,2045,0.0
6127,Small states,SST,2046,0.0
6128,Small states,SST,2047,0.0
6129,Small states,SST,2048,0.0
6130,Small states,SST,2049,0.0
6131,Small states,SST,2050,0.0
6132,Sao Tome and Principe,STP,2023,0.0
6133,Sao Tome and Principe,STP,2024,0.0
6134,Sao Tome and Principe,STP,2025,0.0
6135,Sao Tome and Principe,STP,2026,0.0
6136,Sao Tome and Principe,STP,2027,0.0
6137,Sao Tome and Principe,STP,2028,0.0
6138,Sao Tome and Principe,STP,2029,0.0
6139,Sao Tome and Principe,STP,2030,0.0
6140,Sao Tome and Principe,STP,2031,0.0
6141,Sao Tome and Principe,STP,2032,0.0
6142,Sao Tome and Principe,STP,2033,0.0
6143,Sao Tome and Principe,STP,2034,0.0
6144,Sao Tome and Principe,STP,2035,0.0
6145,Sao Tome and Principe,STP,2036,0.0
6146,Sao Tome and Principe,STP,2037,0.0
6147,Sao Tome and Principe,STP,2038,0.0
6148,Sao Tome and Principe,STP,2039,0.0
6149,Sao Tome and Principe,STP,2040,0.0
6150,Sao Tome and Principe,STP,2041,0.0
6151,Sao Tome and Principe,STP,2042,0.0
6152,Sao Tome and Principe,STP,2043,0.0
6153,Sao Tome and Principe,STP,2044,0.0
6154,Sao Tome and Principe,STP,2045,0.0
6155,Sao Tome and Principe,STP,2046,0.0
6156,Sao Tome and Principe,STP,2047,0.0
6157,Sao Tome and Principe,STP,2048,0.0
6158,Sao Tome and Principe,STP,2049,0.0
6159,Sao Tome and Principe,STP,2050,0.0
6160,Suriname,SUR,2023,0.0
6161,Suriname,SUR,2024,0.0
6162,Suriname,SUR,2025,0.0
6163,Suriname,SUR,2026,0.0
6164,Suriname,SUR,2027,0.0
6165,Suriname,SUR,2028,0.0
6166,Suriname,SUR,2029,0.0
6167,Suriname,SUR,2030,0.0
6168,Suriname,SUR,2031,0.0
6169,Suriname,SUR,2032,0.0
6170,Suriname,SUR,2033,0.0
6171,Suriname,SUR,2034,0.0
6172,Suriname,SUR,2035,0.0
6173,Suriname,SUR,2036,0.0
6174,Suriname,SUR,2037,0.0
6175,Suriname,SUR,2038,0.0
6176,Suriname,SUR,2039,0.0
6177,Suriname,SUR,2040,0.0
6178,Suriname,SUR,2041,0.0
6179,Suriname,SUR,2042,0.0
6180,Suriname,SUR,2043,0.0
6181,Suriname,SUR,2044,0.0
6182,Suriname,SUR,2045,0.0
6183,Suriname,SUR,2046,0.0
6184,Suriname,SUR,2047,0.0
6185,Suriname,SUR,2048,0.0
6186,Suriname,SUR,2049,0.0
6187,Suriname,SUR,2050,0.0
6188,Slovak Republic,SVK,2023,0.0
6189,Slovak Republic,SVK,2024,0.0
6190,Slovak Republic,SVK,2025,0.0
6191,Slovak Republic,SVK,2026,0.0
6192,Slovak Republic,SVK,2027,0.0
6193,Slovak Republic,SVK,2028,0.0
6194,Slovak Republic,SVK,2029,0.0
6195,Slovak Republic,SVK,2030,0.0
6196,Slovak Republic,SVK,2031,0.0
6197,Slovak Republic,SVK,2032,0.0
6198,Slovak Republic,SVK,2033,0.0
6199,Slovak Republic,SVK,2034,0.0
6200,Slovak Republic,SVK,2035,0.0
6201,Slovak Republic,SVK,2036,0.0
6202,Slovak Republic,SVK,2037,0.0
6203,Slovak Republic,SVK,2038,0.0
6204,Slovak Republic,SVK,2039,0.0
6205,Slovak Republic,SVK,2040,0.0
6206,Slovak Republic,SVK,2041,0.0
6207,Slovak Republic,SVK,2042,0.0
6208,Slovak Republic,SVK,2043,0.0
6209,Slovak Republic,SVK,2044,0.0
6210,Slovak Republic,SVK,2045,0.0
6211,Slovak Republic,SVK,2046,0.0
6212,Slovak Republic,SVK,2047,0.0
6213,Slovak Republic,SVK,2048,0.0
6214,Slovak Republic,SVK,2049,0.0
6215,Slovak Republic,SVK,2050,0.0
6216,Slovenia,SVN,2023,0.0
6217,Slovenia,SVN,2024,0.0
6218,Slovenia,SVN,2025,0.0
6219,Slovenia,SVN,2026,0.0
6220,Slovenia,SVN,2027,0.0
6221,Slovenia,SVN,2028,0.0
6222,Slovenia,SVN,2029,0.0
6223,Slovenia,SVN,2030,0.0
6224,Slovenia,SVN,2031,0.0
6225,Slovenia,SVN,2032,0.0
6226,Slovenia,SVN,2033,0.0
6227,Slovenia,SVN,2034,0.0
6228,Slovenia,SVN,2035,0.0
6229,Slovenia,SVN,2036,0.0
6230,Slovenia,SVN,2037,0.0
6231,Slovenia,SVN,2038,0.0
6232,Slovenia,SVN,2039,0.0
6233,Slovenia,SVN,2040,0.0
6234,Slovenia,SVN,2041,0.0
6235,Slovenia,SVN,2042,0.0
6236,Slovenia,SVN,2043,0.0
6237,Slovenia,SVN,2044,0.0
6238,Slovenia,SVN,2045,0.0
6239,Slovenia,SVN,2046,0.0
6240,Slovenia,SVN,2047,0.0
6241,Slovenia,SVN,2048,0.0
6242,Slovenia,SVN,2049,0.0
6243,Slovenia,SVN,2050,0.0
6244,Sweden,SWE,2023,0.0
6245,Sweden,SWE,2024,0.0
6246,Sweden,SWE,2025,0.0
6247,Sweden,SWE,2026,0.0
6248,Sweden,SWE,2027,0.0
6249,Sweden,SWE,2028,0.0
6250,Sweden,SWE,2029,0.0
6251,Sweden,SWE,2030,0.0
6252,Sweden,SWE,2031,0.0
6253,Sweden,SWE,2032,0.0
6254,Sweden,SWE,2033,0.0
6255,Sweden,SWE,2034,0.0
6256,Sweden,SWE,2035,0.0
6257,Sweden,SWE,2036,0.0
6258,Sweden,SWE,2037,0.0
6259,Sweden,SWE,2038,0.0
6260,Sweden,SWE,2039,0.0
6261,Sweden,SWE,2040,0.0
6262,Sweden,SWE,2041,0.0
6263,Sweden,SWE,2042,0.0
6264,Sweden,SWE,2043,0.0
6265,Sweden,SWE,2044,0.0
6266,Sweden,SWE,2045,0.0
6267,Sweden,SWE,2046,0.0
6268,Sweden,SWE,2047,0.0
6269,Sweden,SWE,2048,0.0
6270,Sweden,SWE,2049,0.0
6271,Sweden,SWE,2050,0.0
6272,Eswatini,SWZ,2023,0.0
6273,Eswatini,SWZ,2024,0.0
6274,Eswatini,SWZ,2025,0.0
6275,Eswatini,SWZ,2026,0.0
6276,Eswatini,SWZ,2027,0.0
6277,Eswatini,SWZ,2028,0.0
6278,Eswatini,SWZ,2029,0.0
6279,Eswatini,SWZ,2030,0.0
6280,Eswatini,SWZ,2031,0.0
6281,Eswatini,SWZ,2032,0.0
6282,Eswatini,SWZ,2033,0.0
6283,Eswatini,SWZ,2034,0.0
6284,Eswatini,SWZ,2035,0.0
6285,Eswatini,SWZ,2036,0.0
6286,Eswatini,SWZ,2037,0.0
6287,Eswatini,SWZ,2038,0.0
6288,Eswatini,SWZ,2039,0.0
6289,Eswatini,SWZ,2040,0.0
6290,Eswatini,SWZ,2041,0.0
6291,Eswatini,SWZ,2042,0.0
6292,Eswatini,SWZ,2043,0.0
6293,Eswatini,SWZ,2044,0.0
6294,Eswatini,SWZ,2045,0.0
6295,Eswatini,SWZ,2046,0.0
6296,Eswatini,SWZ,2047,0.0
6297,Eswatini,SWZ,2048,0.0
6298,Eswatini,SWZ,2049,0.0
6299,Eswatini,SWZ,2050,0.0
6300,Sint Maarten (Dutch part),SXM,2023,0.0
6301,Sint Maarten (Dutch part),SXM,2024,0.0
6302,Sint Maarten (Dutch part),SXM,2025,0.0
6303,Sint Maarten (Dutch part),SXM,2026,0.0
6304,Sint Maarten (Dutch part),SXM,2027,0.0
6305,Sint Maarten (Dutch part),SXM,2028,0.0
6306,Sint Maarten (Dutch part),SXM,2029,0.0
6307,Sint Maarten (Dutch part),SXM,2030,0.0
6308,Sint Maarten (Dutch part),SXM,2031,0.0
6309,Sint Maarten (Dutch part),SXM,2032,0.0
6310,Sint Maarten (Dutch part),SXM,2033,0.0
6311,Sint Maarten (Dutch part),SXM,2034,0.0
6312,Sint Maarten (Dutch part),SXM,2035,0.0
6313,Sint Maarten (Dutch part),SXM,2036,0.0
6314,Sint Maarten (Dutch part),SXM,2037,0.0
6315,Sint Maarten (Dutch part),SXM,2038,0.0
6316,Sint Maarten (Dutch part),SXM,2039,0.0
6317,Sint Maarten (Dutch part),SXM,2040,0.0
6318,Sint Maarten (Dutch part),SXM,2041,0.0
6319,Sint Maarten (Dutch part),SXM,2042,0.0
6320,Sint Maarten (Dutch part),SXM,2043,0.0
6321,Sint Maarten (Dutch part),SXM,2044,0.0
6322,Sint Maarten (Dutch part),SXM,2045,0.0
6323,Sint Maarten (Dutch part),SXM,2046,0.0
6324,Sint Maarten (Dutch part),SXM,2047,0.0
6325,Sint Maarten (Dutch part),SXM,2048,0.0
6326,Sint Maarten (Dutch part),SXM,2049,0.0
6327,Sint Maarten (Dutch part),SXM,2050,0.0
6328,Seychelles,SYC,2023,0.0
6329,Seychelles,SYC,2024,0.0
6330,Seychelles,SYC,2025,0.0
6331,Seychelles,SYC,2026,0.0
6332,Seychelles,SYC,2027,0.0
6333,Seychelles,SYC,2028,0.0
6334,Seychelles,SYC,2029,0.0
6335,Seychelles,SYC,2030,0.0
6336,Seychelles,SYC,2031,0.0
6337,Seychelles,SYC,2032,0.0
6338,Seychelles,SYC,2033,0.0
6339,Seychelles,SYC,2034,0.0
6340,Seychelles,SYC,2035,0.0
6341,Seychelles,SYC,2036,0.0
6342,Seychelles,SYC,2037,0.0
6343,Seychelles,SYC,2038,0.0
6344,Seychelles,SYC,2039,0.0
6345,Seychelles,SYC,2040,0.0
6346,Seychelles,SYC,2041,0.0
6347,Seychelles,SYC,2042,0.0
6348,Seychelles,SYC,2043,0.0
6349,Seychelles,SYC,2044,0.0
6350,Seychelles,SYC,2045,0.0
6351,Seychelles,SYC,2046,0.0
6352,Seychelles,SYC,2047,0.0
6353,Seychelles,SYC,2048,0.0
6354,Seychelles,SYC,2049,0.0
6355,Seychelles,SYC,2050,0.0
6356,Syrian Arab Republic,SYR,2023,0.0
6357,Syrian Arab Republic,SYR,2024,0.0
6358,Syrian Arab Republic,SYR,2025,0.0
6359,Syrian Arab Republic,SYR,2026,0.0
6360,Syrian Arab Republic,SYR,2027,0.0
6361,Syrian Arab Republic,SYR,2028,0.0
6362,Syrian Arab Republic,SYR,2029,0.0
6363,Syrian Arab Republic,SYR,2030,0.0
6364,Syrian Arab Republic,SYR,2031,0.0
6365,Syrian Arab Republic,SYR,2032,0.0
6366,Syrian Arab Republic,SYR,2033,0.0
6367,Syrian Arab Republic,SYR,2034,0.0
6368,Syrian Arab Republic,SYR,2035,0.0
6369,Syrian Arab Republic,SYR,2036,0.0
6370,Syrian Arab Republic,SYR,2037,0.0
6371,Syrian Arab Republic,SYR,2038,0.0
6372,Syrian Arab Republic,SYR,2039,0.0
6373,Syrian Arab Republic,SYR,2040,0.0
6374,Syrian Arab Republic,SYR,2041,0.0
6375,Syrian Arab Republic,SYR,2042,0.0
6376,Syrian Arab Republic,SYR,2043,0.0
6377,Syrian Arab Republic,SYR,2044,0.0
6378,Syrian Arab Republic,SYR,2045,0.0
6379,Syrian Arab Republic,SYR,2046,0.0
6380,Syrian Arab Republic,SYR,2047,0.0
6381,Syrian Arab Republic,SYR,2048,0.0
6382,Syrian Arab Republic,SYR,2049,0.0
6383,Syrian Arab Republic,SYR,2050,0.0
6384,Turks and Caicos Islands,TCA,2023,0.0
6385,Turks and Caicos Islands,TCA,2024,0.0
6386,Turks and Caicos Islands,TCA,2025,0.0
6387,Turks and Caicos Islands,TCA,2026,0.0
6388,Turks and Caicos Islands,TCA,2027,0.0
6389,Turks and Caicos Islands,TCA,2028,0.0
6390,Turks and Caicos Islands,TCA,2029,0.0
6391,Turks and Caicos Islands,TCA,2030,0.0
6392,Turks and Caicos Islands,TCA,2031,0.0
6393,Turks and Caicos Islands,TCA,2032,0.0
6394,Turks and Caicos Islands,TCA,2033,0.0
6395,Turks and Caicos Islands,TCA,2034,0.0
6396,Turks and Caicos Islands,TCA,2035,0.0
6397,Turks and Caicos Islands,TCA,2036,0.0
6398,Turks and Caicos Islands,TCA,2037,0.0
6399,Turks and Caicos Islands,TCA,2038,0.0
6400,Turks and Caicos Islands,TCA,2039,0.0
6401,Turks and Caicos Islands,TCA,2040,0.0
6402,Turks and Caicos Islands,TCA,2041,0.0
6403,Turks and Caicos Islands,TCA,2042,0.0
6404,Turks and Caicos Islands,TCA,2043,0.0
6405,Turks and Caicos Islands,TCA,2044,0.0
6406,Turks and Caicos Islands,TCA,2045,0.0
6407,Turks and Caicos Islands,TCA,2046,0.0
6408,Turks and Caicos Islands,TCA,2047,0.0
6409,Turks and Caicos Islands,TCA,2048,0.0
6410,Turks and Caicos Islands,TCA,2049,0.0
6411,Turks and Caicos Islands,TCA,2050,0.0
6412,Chad,TCD,2023,0.0
6413,Chad,TCD,2024,0.0
6414,Chad,TCD,2025,0.0
6415,Chad,TCD,2026,0.0
6416,Chad,TCD,2027,0.0
6417,Chad,TCD,2028,0.0
6418,Chad,TCD,2029,0.0
6419,Chad,TCD,2030,0.0
6420,Chad,TCD,2031,0.0
6421,Chad,TCD,2032,0.0
6422,Chad,TCD,2033,0.0
6423,Chad,TCD,2034,0.0
6424,Chad,TCD,2035,0.0
6425,Chad,TCD,2036,0.0
6426,Chad,TCD,2037,0.0
6427,Chad,TCD,2038,0.0
6428,Chad,TCD,2039,0.0
6429,Chad,TCD,2040,0.0
6430,Chad,TCD,2041,0.0
6431,Chad,TCD,2042,0.0
6432,Chad,TCD,2043,0.0
6433,Chad,TCD,2044,0.0
6434,Chad,TCD,2045,0.0
6435,Chad,TCD,2046,0.0
6436,Chad,TCD,2047,0.0
6437,Chad,TCD,2048,0.0
6438,Chad,TCD,2049,0.0
6439,Chad,TCD,2050,0.0
6440,East Asia & Pacific (IDA & IBRD countries),TEA,2023,0.0
6441,East Asia & Pacific (IDA & IBRD countries),TEA,2024,0.0
6442,East Asia & Pacific (IDA & IBRD countries),TEA,2025,0.0
6443,East Asia & Pacific (IDA & IBRD countries),TEA,2026,0.0
6444,East Asia & Pacific (IDA & IBRD countries),TEA,2027,0.0
6445,East Asia & Pacific (IDA & IBRD countries),TEA,2028,0.0
6446,East Asia & Pacific (IDA & IBRD countries),TEA,2029,0.0
6447,East Asia & Pacific (IDA & IBRD countries),TEA,2030,0.0
6448,East Asia & Pacific (IDA & IBRD countries),TEA,2031,0.0
6449,East Asia & Pacific (IDA & IBRD countries),TEA,2032,0.0
6450,East Asia & Pacific (IDA & IBRD countries),TEA,2033,0.0
6451,East Asia & Pacific (IDA & IBRD countries),TEA,2034,0.0
6452,East Asia & Pacific (IDA & IBRD countries),TEA,2035,0.0
6453,East Asia & Pacific (IDA & IBRD countries),TEA,2036,0.0
6454,East Asia & Pacific (IDA & IBRD countries),TEA,2037,0.0
6455,East Asia & Pacific (IDA & IBRD countries),TEA,2038,0.0
6456,East Asia & Pacific (IDA & IBRD countries),TEA,2039,0.0
6457,East Asia & Pacific (IDA & IBRD countries),TEA,2040,0.0
6458,East Asia & Pacific (IDA & IBRD countries),TEA,2041,0.0
6459,East Asia & Pacific (IDA & IBRD countries),TEA,2042,0.0
6460,East Asia & Pacific (IDA & IBRD countries),TEA,2043,0.0
6461,East Asia & Pacific (IDA & IBRD countries),TEA,2044,0.0
6462,East Asia & Pacific (IDA & IBRD countries),TEA,2045,0.0
6463,East Asia & Pacific (IDA & IBRD countries),TEA,2046,0.0
6464,East Asia & Pacific (IDA & IBRD countries),TEA,2047,0.0
6465,East Asia & Pacific (IDA & IBRD countries),TEA,2048,0.0
6466,East Asia & Pacific (IDA & IBRD countries),TEA,2049,0.0
6467,East Asia & Pacific (IDA & IBRD countries),TEA,2050,0.0
6468,Europe & Central Asia (IDA & IBRD countries),TEC,2023,0.0
6469,Europe & Central Asia (IDA & IBRD countries),TEC,2024,0.0
6470,Europe & Central Asia (IDA & IBRD countries),TEC,2025,0.0
6471,Europe & Central Asia (IDA & IBRD countries),TEC,2026,0.0
6472,Europe & Central Asia (IDA & IBRD countries),TEC,2027,0.0
6473,Europe & Central Asia (IDA & IBRD countries),TEC,2028,0.0
6474,Europe & Central Asia (IDA & IBRD countries),TEC,2029,0.0
6475,Europe & Central Asia (IDA & IBRD countries),TEC,2030,0.0
6476,Europe & Central Asia (IDA & IBRD countries),TEC,2031,0.0
6477,Europe & Central Asia (IDA & IBRD countries),TEC,2032,0.0
6478,Europe & Central Asia (IDA & IBRD countries),TEC,2033,0.0
6479,Europe & Central Asia (IDA & IBRD countries),TEC,2034,0.0
6480,Europe & Central Asia (IDA & IBRD countries),TEC,2035,0.0
6481,Europe & Central Asia (IDA & IBRD countries),TEC,2036,0.0
6482,Europe & Central Asia (IDA & IBRD countries),TEC,2037,0.0
6483,Europe & Central Asia (IDA & IBRD countries),TEC,2038,0.0
6484,Europe & Central Asia (IDA & IBRD countries),TEC,2039,0.0
6485,Europe & Central Asia (IDA & IBRD countries),TEC,2040,0.0
6486,Europe & Central Asia (IDA & IBRD countries),TEC,2041,0.0
6487,Europe & Central Asia (IDA & IBRD countries),TEC,2042,0.0
6488,Europe & Central Asia (IDA & IBRD countries),TEC,2043,0.0
6489,Europe & Central Asia (IDA & IBRD countries),TEC,2044,0.0
6490,Europe & Central Asia (IDA & IBRD countries),TEC,2045,0.0
6491,Europe & Central Asia (IDA & IBRD countries),TEC,2046,0.0
6492,Europe & Central Asia (IDA & IBRD countries),TEC,2047,0.0
6493,Europe & Central Asia (IDA & IBRD countries),TEC,2048,0.0
6494,Europe & Central Asia (IDA & IBRD countries),TEC,2049,0.0
6495,Europe & Central Asia (IDA & IBRD countries),TEC,2050,0.0
6496,Togo,TGO,2023,0.0
6497,Togo,TGO,2024,0.0
6498,Togo,TGO,2025,0.0
6499,Togo,TGO,2026,0.0
6500,Togo,TGO,2027,0.0
6501,Togo,TGO,2028,0.0
6502,Togo,TGO,2029,0.0
6503,Togo,TGO,2030,0.0
6504,Togo,TGO,2031,0.0
6505,Togo,TGO,2032,0.0
6506,Togo,TGO,2033,0.0
6507,Togo,TGO,2034,0.0
6508,Togo,TGO,2035,0.0
6509,Togo,TGO,2036,0.0
6510,Togo,TGO,2037,0.0
6511,Togo,TGO,2038,0.0
6512,Togo,TGO,2039,0.0
6513,Togo,TGO,2040,0.0
6514,Togo,TGO,2041,0.0
6515,Togo,TGO,2042,0.0
6516,Togo,TGO,2043,0.0
6517,Togo,TGO,2044,0.0
6518,Togo,TGO,2045,0.0
6519,Togo,TGO,2046,0.0
6520,Togo,TGO,2047,0.0
6521,Togo,TGO,2048,0.0
