"Value","LOCATION","TIME","INDICATOR","SUBJECT","MEASURE","FREQUENCY"
262858.146708169,"SUR",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
257071.793856069,"SUR",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
251568.929702207,"SUR",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
253420.217107831,"SUR",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
255300.584799684,"SUR",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
257211.148722964,"SUR",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
259152.841936991,"SUR",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
261127.341493678,"SUR",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
259989.719174238,"SUR",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
5928,"SVN",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
5319,"SVN",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
5688,"SVN",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6172,"SVN",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6244,"SVN",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6495,"SVN",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7439,"SVN",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7407,"SVN",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7598,"SVN",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7000,"SVN",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
7401,"SVN",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
59810.096,"SWE",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
63054,"SWE",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
63060,"SWE",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
63252,"SWE",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
62197,"SWE",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
64107,"SWE",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
63700,"SWE",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
66311.306069132,"SWE",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
64871.065674494,"SWE",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
65356.897979015,"SWE",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
70868,"SWE",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
251006.988179944,"SWZ",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
246398.843218356,"SWZ",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
241971.552556631,"SWZ",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
237711.252091413,"SWZ",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
233606.328138941,"SWZ",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
232409.209396142,"SWZ",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
231228.664917528,"SWZ",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
230065.04960882,"SWZ",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
228918.350932794,"SWZ",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
227788.504781307,"SWZ",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
226593.760015809,"SWZ",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
129324.08324534,"SYR",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
115704.156311741,"SYR",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
100566.520496588,"SYR",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
85918.8464066644,"SYR",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
82924.4566002995,"SYR",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
79547.8197015987,"SYR",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
77477.3624181431,"SYR",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
77351.442818682,"SYR",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
79852.6268746206,"SYR",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
85436.1266695284,"SYR",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
153696.920534328,"SYR",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
115245.151427511,"TCD",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
109685.389570311,"TCD",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
104470.795702472,"TCD",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
99591.2431027567,"TCD",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
95042.5983540841,"TCD",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
94478.0332536243,"TCD",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
94057.7493698172,"TCD",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
93794.8807694163,"TCD",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
93693.0890949332,"TCD",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
93772.4532512581,"TCD",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
90578.292187308,"TCD",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
289263.890993277,"TGO",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
286279.310269109,"TGO",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
283565.522653253,"TGO",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
281110.356659862,"TGO",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
278899.706838119,"TGO",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
275850.960274774,"TGO",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
273116.584901685,"TGO",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
270681.65912703,"TGO",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
268534.85369974,"TGO",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
266666.694891546,"TGO",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
257403.983456481,"TGO",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
152774.373507225,"THA",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
166629.32221406,"THA",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
180760.143523432,"THA",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
195133.276661487,"THA",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
209675.946707411,"THA",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
225716.251878623,"THA",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
241747.307812545,"THA",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
257718.089563135,"THA",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
273530.7836433,"THA",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
289178.797559109,"THA",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
331483.384765186,"THA",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
145879.303594057,"TJK",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
140568.503339671,"TJK",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
135563.741233369,"TJK",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
130853.142696229,"TJK",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
126419.925073753,"TJK",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
119163.992487353,"TJK",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
112470.133560217,"TJK",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
106282.103635943,"TJK",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
100560.441499875,"TJK",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
95264.5490750111,"TJK",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
88714.8220251202,"TJK",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
76342.0731946808,"TKM",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
69977.5197368868,"TKM",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
64176.6547145932,"TKM",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
58857.512019546,"TKM",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
53958.5618510904,"TKM",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
48404.7778720893,"TKM",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
43297.4270307828,"TKM",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
38591.7968440122,"TKM",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
34250.6639342988,"TKM",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
30237.8210894596,"TKM",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
21830.2630322201,"TKM",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
389255.901823494,"TLS",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
382112.405786492,"TLS",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
375406.88163118,"TLS",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
369091.960213913,"TLS",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
363127.510829329,"TLS",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
363074.277792193,"TLS",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
363029.321433468,"TLS",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
362993.405444522,"TLS",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
362965.844805972,"TLS",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
362946.751992653,"TLS",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
360558.682037425,"TLS",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
507889.22725836,"TON",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
505321.425282489,"TON",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
502807.949871349,"TON",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
500347.736736639,"TON",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
497938.48846893,"TON",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
496542.069900198,"TON",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
495161.989304154,"TON",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
493798.409816397,"TON",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
492451.049918397,"TON",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
491119.733507851,"TON",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
489404.667269146,"TON",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
43908.8899268063,"TTO",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
38740.0817217411,"TTO",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
33804.9408050629,"TTO",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
29080.5909027843,"TTO",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
24547.3776322422,"TTO",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
26189.0545157063,"TTO",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
27856.9627496252,"TTO",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
29552.0932534653,"TTO",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
31275.8418817232,"TTO",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
33029.4570369834,"TTO",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
31182.0722191515,"TTO",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
82103.7364382168,"TUN",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
78257.1827927468,"TUN",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
74750.1269556502,"TUN",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
71609.6950158305,"TUN",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
68866.1905457232,"TUN",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
70582.9390457799,"TUN",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
72431.9124898721,"TUN",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
74373.0646153053,"TUN",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
76339.5161210944,"TUN",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
78278.8552572694,"TUN",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
73088.8870177316,"TUN",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
0,"UGA",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
317684,"UKR",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
307530,"UKR",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
295702,"UKR",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
278274,"UKR",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
260749,"UKR",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
256915,"UKR",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
265992,"UKR",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
269855,"UKR",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
258293,"UKR",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
252449,"UKR",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
395092.11706996,"UKR",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
88430.2837591949,"URY",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
84041.020872397,"URY",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
79824.2634532739,"URY",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
75791.4376556673,"URY",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
71930.5648884806,"URY",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
71125.1396947226,"URY",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
70337.8374441428,"URY",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
69564.0621135898,"URY",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
68795.7865457814,"URY",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
68026.1522645909,"URY",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
64624.4963594257,"URY",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6271579,"USA",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6392694.6,"USA",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6644027.4,"USA",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6813036.4,"USA",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6686902.2,"USA",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6549374.8,"USA",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
6659498,"USA",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
5365904.41256834,"USA",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
5412918.55051249,"USA",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
5491584.40608077,"USA",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
5638161.18165933,"USA",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
194192.883896197,"UZB",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
190402.199189738,"UZB",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
187214.209469962,"UZB",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
184692.635529064,"UZB",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
182643.488566471,"UZB",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
180018.654242242,"UZB",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
177603.632436004,"UZB",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
175954.60083635,"UZB",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
175295.046217848,"UZB",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
175385.649728037,"UZB",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
140494.754709022,"UZB",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
76779.2957855744,"VNM",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
76779.2957855744,"VNM",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
10095.9927071579,"VNM",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
25645.0107668958,"VNM",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
42261.4375628685,"VNM",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
58213.1826320468,"VNM",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
75155.2552677327,"VNM",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
93014.8878917717,"VNM",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
111679.615645435,"VNM",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
131047.236993244,"VNM",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
143901.042603017,"VNM",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
427860.330102564,"VUT",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
423579.693073229,"VUT",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
419452.699114345,"VUT",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
415468.799168849,"VUT",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
411618.482956845,"VUT",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
409544.857929063,"VUT",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
407508.522873071,"VUT",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
405509.139733981,"VUT",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
403545.473634419,"VUT",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
401616.642459561,"VUT",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
398693.275669915,"VUT",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
450896.468398539,"WSM",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
447098.879712736,"WSM",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
443420.274920779,"WSM",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
439854.076192725,"WSM",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
436393.702125303,"WSM",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
435330.873809409,"WSM",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
434277.943859225,"WSM",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
433235.459959651,"WSM",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
432202.88975944,"WSM",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
431179.588446798,"WSM",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
429731.694668853,"WSM",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
370897.825957154,"ZAF",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
384940.497848258,"ZAF",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
399703.020735982,"ZAF",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
414938.598055466,"ZAF",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
430389.953698252,"ZAF",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
450292.522402673,"ZAF",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
470139.349043185,"ZAF",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
489915.878253559,"ZAF",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
509640.929870706,"ZAF",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
529345.59579546,"ZAF",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
481236.204486383,"ZAF",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
172499.347639923,"ZMB",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
167899.462970514,"ZMB",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
164241.584293811,"ZMB",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
161398.671606754,"ZMB",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
159286.700924514,"ZMB",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
162453.898135982,"ZMB",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
165903.819729078,"ZMB",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
169652.483679603,"ZMB",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
173720.361315908,"ZMB",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
178130.079553475,"ZMB",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
174380.817194006,"ZMB",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
293015.478725582,"ZWE",2011,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
284986.164921692,"ZWE",2012,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
277471.259934004,"ZWE",2013,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
270502.228527607,"ZWE",2014,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
264017.276007003,"ZWE",2015,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
264374.16044335,"ZWE",2016,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
264833.615468433,"ZWE",2017,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
265419.679603337,"ZWE",2018,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
266149.472400058,"ZWE",2019,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
267053.579961507,"ZWE",2020,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
263032.212635221,"ZWE",2021,"FREIGHTTRANSP","INLAND","MLN_TONNEKM","A"
115650.804689272,"ABW",2011,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
113328.776423243,"ABW",2012,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
111137.158470694,"ABW",2013,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
109061.778661273,"ABW",2014,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
107090.650766023,"ABW",2015,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
107464.840065547,"ABW",2016,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
107842.324756582,"ABW",2017,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
108223.264240229,"ABW",2018,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
108607.680137078,"ABW",2019,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
108995.714169133,"ABW",2020,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
108808.192155619,"ABW",2021,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
208030.175188131,"AFG",2011,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
211085.35954186,"AFG",2012,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
214700.565445559,"AFG",2013,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
218412.931220207,"AFG",2014,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
221886.64837449,"AFG",2015,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
226614.566331259,"AFG",2016,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
230951.433793782,"AFG",2017,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
235007.09559101,"AFG",2018,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
238971.181049994,"AFG",2019,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
242980.089073847,"AFG",2020,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
257265.229261903,"AFG",2021,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
59298.3163198883,"AGO",2011,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
58724.910958998,"AGO",2012,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
58301.7369934086,"AGO",2013,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
57998.4133330543,"AGO",2014,"FREIGHTTRANSP","COAST","MLN_TONNEKM","A"
