"SUBJECT","LOCATION","TIME","Value","INDICATOR","MEASURE","FREQUENCY"
"RAIL","JPN",2020,18340,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","RUS",2017,2493428,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","WSM",2019,12921.2239628748,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DNK",2020,17602.3095731838,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TCD",2013,12809.1058258547,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZWE",2017,11293.8303128592,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TUN",2016,26324.6020346075,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MMR",2014,18851.6756322074,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ISL",2017,14019.0508412819,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LSO",2014,12815.057456951,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","RUS",2019,2602493,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TCD",2015,12816.9899313943,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","GRC",2017,358,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","RUS",2020,2545348.6,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PRY",2013,13138.2227355364,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SWE",2018,22794.306069132,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PAN",2020,22028.8299806341,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","KAZ",2014,214110.9,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CRI",2018,18660.4702697978,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FRA",2016,34699.8,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MWI",2012,12694.5844044964,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SOM",2014,10930.551782728,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LSO",2018,12800.8005766503,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IRL",2012,91,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LSO",2019,12796.1225716036,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IRL",2013,99,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SOM",2015,10844.5498215738,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","OMN",2015,34177.2023649628,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","UGA",2021,12457.1162359052,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DOM",2015,27254.826852521,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HND",2019,13191.8901354799,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PRT",2018,2863,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TON",2014,12890.9089196096,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","POL",2011,53746,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NOR",2019,3903,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MLI",2013,11392.4500562039,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ISR",2013,1058,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PER",2014,92126.2716340603,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PRT",2020,2402,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TGO",2011,12104.3262004887,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MWI",2017,12746.8386252302,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DOM",2018,31601.25451962,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IRL",2017,100,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PER",2016,99706.6514318644,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","POL",2013,50881,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MLI",2016,11160.5028110273,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","COM",2017,12814.6633662108,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LTU",2013,13344,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SUR",2018,13079.5237739265,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SLE",2013,12058.381760128,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","UGA",2017,12637.4380391123,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IRL",2019,72,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PER",2018,103663.717690655,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","OMN",2021,36680.827800103,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CYP",2015,14882.5738830371,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TLS",2011,12836.8678172278,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MYS",2021,203214.420284877,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","UGA",2018,12559.5432787699,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZAF",2021,207733.288904484,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SWZ",2018,13198.4009643956,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MLI",2020,10751.9231343887,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","POL",2018,59388,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","GTM",2019,20592.4623355451,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IRQ",2011,38150.0758919783,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MYS",2012,129581.288427568,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LBY",2020,42847.8649245394,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TTO",2012,18013.0589248608,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NER",2011,12370.3928364248,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SGP",2019,68649.3073666935,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SEN",2020,11691.279152045,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MLT",2011,13324.4826859392,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TLS",2015,12849.8520831926,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ITA",2011,19787,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","GAB",2018,13935.0059555564,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HRV",2019,2911,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MAR",2018,46275.2809369075,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","USA",2020,2105254,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MRT",2018,12454.3576997366,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TGO",2021,11977.078252383,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","GUY",2012,12993.2387950277,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","USA",2021,3307319.61912974,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ITA",2013,19037,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MNG",2011,12761.9232467516,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LUX",2011,270,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SRB",2019,2865,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZMB",2017,11550.8233196624,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PYF",2011,13284.1332546916,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MEX",2018,87924,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TTO",2017,19418.8352226513,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PNG",2015,13924.5835221731,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PHL",2017,156516.081429896,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MLT",2016,13417.8449684458,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SRB",2021,2925,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","GUY",2016,13037.0962964045,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MMR",2016,19947.6419236277,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZWE",2019,11235.6486030327,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LSO",2016,12809.6354611343,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","UZB",2014,22931.1,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NZL",2013,4679.200692,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SAU",2020,286525.065041356,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","RUS",2011,2127835,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SYR",2017,22013.6698390535,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","THA",2016,236292.577327543,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SLV",2015,14061.6755394371,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TLS",2013,12843.6993991463,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SAU",2021,293427.248979181,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","THA",2017,242192.546140359,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PRI",2019,32662.8564215242,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NGA",2020,297181.666720495,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TUN",2012,21768.1494982355,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SYR",2020,22955.8880823042,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDV",2014,12932.9316684959,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ITA",2021,24262,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NZL",2016,4189.628417,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","JPN",2018,19369,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","STP",2016,12820.7180485574,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDG",2017,10316.3750082856,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PNG",2013,13792.9958564229,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ISL",2013,13865.4108412819,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","WSM",2017,12919.6126694153,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MNG",2021,13408.1218809887,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HND",2012,13094.701257494,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZWE",2016,11320.4029118855,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","GBR",2020,15212.12270599,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SDN",2015,14194.9130472144,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","THA",2021,270607.128462,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TLS",2019,12830.1394123374,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","STP",2018,12817.8679350993,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FRA",2013,32230,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","JOR",2013,12627.9957461642,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PRT",2013,2290,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LVA",2012,21867,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NGA",2016,246111.327898644,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LVA",2013,19532,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FIN",2016,9455,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","POL",2016,50650,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ITA",2016,22712,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","WSM",2021,12923.680406783,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ECU",2021,23774.6431218929,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PAN",2021,23278.9814951735,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HND",2016,13190.8570426126,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SDN",2019,18052.4085733215,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZWE",2021,11436.7393448972,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ISL",2020,13911.4108412819,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MMR",2019,21708.273294492,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","KWT",2013,14430.5270621073,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SWE",2021,23246,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MKD",2021,375.361677,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PYF",2016,13376.0338755935,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","POL",2020,51096,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ESP",2013,9366,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TKM",2015,15753.7863039207,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","JPN",2017,21663,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","THA",2018,248085.445866074,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NCL",2013,6379.60828611415,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","QAT",2017,85480.6431678058,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LVA",2019,15019,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TON",2015,12891.8980447602,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MLI",2014,11322.4625391172,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZAF",2016,205292.555792176,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","POL",2012,48903,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MNE",2012,73,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LVA",2020,7979,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","JOR",2011,12582.0455529598,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HRV",2021,3172,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MNE",2013,105,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TJK",2020,13294.3714242074,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LVA",2021,7366.6,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SEN",2015,11749.8934223883,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","QAT",2020,86341.779696356,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MNE",2014,94,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","VUT",2011,12914.0065341283,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TON",2019,12893.8093228565,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZAF",2020,207367.399682003,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDG",2011,10964.9388011895,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TTO",2019,18958.2494966653,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NOR",2014,3682,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MEX",2020,86224,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NCL",2019,6617.8506555731,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SEN",2017,11738.6056718536,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","FIN",2017,10362,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","USA",2016,2314699,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SLE",2015,12022.8622300088,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SVN",2011,3752,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SEN",2019,11710.7160334644,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","JOR",2017,12608.1990255511,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","VUT",2014,12920.8395532866,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SLE",2016,11987.0693209049,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TUN",2020,26608.4465178824,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TUN",2011,20266.6876075909,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SLE",2017,11949.9421011753,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","UZB",2017,22939.5,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","RWA",2013,12970.8285311035,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PRY",2021,13289.3899629453,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TKM",2016,16653.3013583656,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","JOR",2019,12561.1536197094,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PHL",2013,128897.174029298,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","VUT",2017,12924.7514582845,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TGO",2020,11804.8031083662,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SRB",2017,3288,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PAK",2016,233418.838757122,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","GNQ",2015,14204.6930118652,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SYR",2012,15844.9178311453,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","GIN",2017,11951.1747490693,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","UZB",2021,23414.6657440227,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MAR",2020,49488.2356009163,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","EST",2019,2155,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MRT",2020,12394.0760485611,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SVN",2016,4360,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SLV",2011,13820.5874095858,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SDN",2016,15088.0752931289,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HUN",2011,9118,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","CYP",2014,14848.156982631,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","EST",2017,2325,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TUN",2018,26467.0976605936,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MOZ",2013,10895.3210214814,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DZA",2020,109397.402241276,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NLD",2014,6169,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MUS",2012,13661.8602442259,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HTI",2021,11083.9472850425,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PYF",2014,13335.7742680301,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","STP",2011,12824.5620945386,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TLS",2012,12840.3470076397,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","UZB",2016,22936.724,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MOZ",2016,10714.1670869753,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TTO",2021,18979.8283137932,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","WSM",2013,12913.2519057624,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TLS",2014,12846.8760234787,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","DNK",2015,2603,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IND",2013,665810,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PAN",2013,17928.2623655508,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HUN",2016,10527.534,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SOM",2012,11089.1698884004,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDG",2019,10032.2509309959,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PAN",2014,18881.1379741676,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NIC",2020,12252.2356752439,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","HTI",2018,11215.3809419797,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","RUS",2015,2305945,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NAM",2015,13499.5207821396,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MKD",2014,411,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZWE",2014,11346.6793734854,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SWZ",2012,13147.1456798699,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","UZB",2020,23632,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NIC",2012,12375.1773017721,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NOR",2021,4305,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LTU",2018,16885,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MOZ",2014,10865.9034595292,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MUS",2020,13889.9620538288,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SLB",2013,12910.490552914,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZWE",2020,11201.7657384479,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NIC",2014,12393.2992363424,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TON",2018,12893.3768042836,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PAN",2019,21590.9853830069,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PYF",2021,13493.0318634348,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","VNM",2021,185737.252130893,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","KEN",2011,15834.1804184904,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PNG",2017,13986.480855699,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","STP",2020,12814.9501175162,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ECU",2016,24200.6776567325,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TTO",2016,19649.2637001712,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IDN",2012,493477.246318188,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TUN",2019,26534.9400012389,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PYF",2017,13398.8462348952,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SRB",2013,3022,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ROU",2013,12941,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDV",2013,12929.793368252,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MWI",2013,12720.8416879162,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","RWA",2012,12933.0790271861,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TUN",2021,27827.3537491092,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZAF",2013,187375.779199972,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SLV",2016,14064.8433321748,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ISL",2018,14036.3008412819,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MUS",2015,13776.9016741167,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","VNM",2020,171900.985970564,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MDG",2015,10573.245991149,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PAK",2018,251704.395684237,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","JOR",2015,12736.3643666738,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SLB",2020,12921.7002335784,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LTU",2020,15865,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SGP",2011,40712.1542136931,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SYR",2011,19303.3886304216,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","MAR",2017,3896,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","KAZ",2019,289174,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","IND",2017,654285,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NZL",2015,4348.553709,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SLB",2011,12900.0616849248,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","THA",2014,221663.145965872,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NLD",2012,6142,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PRI",2016,34527.939382526,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TKM",2019,19342.9387167933,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","POL",2014,50073,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SLV",2021,14153.2275604459,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","TJK",2021,13598.3648443808,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","SWZ",2016,13192.7170470804,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","QAT",2014,76548.4517725124,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LKA",2016,42895.8317836511,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","ZMB",2019,11346.1207950971,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","PAK",2012,192996.013711034,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","NPL",2014,13209.0542801542,"FREIGHTTRANSP","MLN_TONNEKM","A"
"RAIL","LSO",2012,12816.9659273469,"FREIGHTTRANSP","MLN_TONNEKM","A"
