iso_code3,Nation,Year,frac_trns_fuelmix_road_heavy_regional_natural_gas
RUS,Russian Federation,2048,0.010564776556338846
RUS,Russian Federation,2049,0.010476660721090795
RUS,Russian Federation,2050,0.010390046592889992
RWA,Rwanda,2021,0.003366353633176272
RWA,Rwanda,2022,0.00334756588563996
RWA,Rwanda,2023,0.003329789439671588
RWA,Rwanda,2024,0.0033129447812183513
RWA,Rwanda,2025,0.0032969605191111775
RWA,Rwanda,2026,0.003272098762404462
RWA,Rwanda,2027,0.003248604515520235
RWA,Rwanda,2028,0.003226367969553007
RWA,Rwanda,2029,0.003205290765765419
RWA,Rwanda,2030,0.0031852845410678134
RWA,Rwanda,2031,0.003158349007053689
RWA,Rwanda,2032,0.003132886394287288
RWA,Rwanda,2033,0.0031087791020844254
RWA,Rwanda,2034,0.0030859217244785845
RWA,Rwanda,2035,0.003064219509484147
RWA,Rwanda,2036,0.003034021899990278
RWA,Rwanda,2037,0.003005492214874661
RWA,Rwanda,2038,0.002978495979556349
RWA,Rwanda,2039,0.0029529127969485035
RWA,Rwanda,2040,0.0029286345523086383
RWA,Rwanda,2041,0.0028951993618756217
RWA,Rwanda,2042,0.0028636099276373606
RWA,Rwanda,2043,0.0028337175152757087
RWA,Rwanda,2044,0.002805388952826444
RWA,Rwanda,2045,0.0027785046471656863
RWA,Rwanda,2046,0.0027420535856732204
RWA,Rwanda,2047,0.0027076072263156944
RWA,Rwanda,2048,0.0026750046159098595
RWA,Rwanda,2049,0.0026441015822779726
RWA,Rwanda,2050,0.0026147686028156016
SAU,Saudi Arabia,2021,0.010458402397007066
SAU,Saudi Arabia,2022,0.010397689778304875
SAU,Saudi Arabia,2023,0.010339083447622294
SAU,Saudi Arabia,2024,0.010282475664464589
SAU,Saudi Arabia,2025,0.010227765913311957
SAU,Saudi Arabia,2026,0.010009359836595002
SAU,Saudi Arabia,2027,0.00980472342884246
SAU,Saudi Arabia,2028,0.009612594297028506
SAU,Saudi Arabia,2029,0.009431859785853043
SAU,Saudi Arabia,2030,0.009261535415854488
SAU,Saudi Arabia,2031,0.009121498206508072
SAU,Saudi Arabia,2032,0.008988507496206038
SAU,Saudi Arabia,2033,0.008862044481067725
SAU,Saudi Arabia,2034,0.008741640067014937
SAU,Saudi Arabia,2035,0.008626869055298405
SAU,Saudi Arabia,2036,0.008509434120443308
SAU,Saudi Arabia,2037,0.00839741861266848
SAU,Saudi Arabia,2038,0.008290455846604212
SAU,Saudi Arabia,2039,0.008188211487781299
SAU,Saudi Arabia,2040,0.008090380061916412
SAU,Saudi Arabia,2041,0.00799882190990651
SAU,Saudi Arabia,2042,0.007910927088833366
SAU,Saudi Arabia,2043,0.0078264800506761
SAU,Saudi Arabia,2044,0.007745281832405129
SAU,Saudi Arabia,2045,0.007667148490955358
SAU,Saudi Arabia,2046,0.007597184770471719
SAU,Saudi Arabia,2047,0.007529607387268014
SAU,Saudi Arabia,2048,0.00746429629803536
SAU,Saudi Arabia,2049,0.007401139378292636
SAU,Saudi Arabia,2050,0.007340031780009388
SDN,Sudan,2021,0.013996172195758987
SDN,Sudan,2022,0.013974126061028056
SDN,Sudan,2023,0.013952651825531088
SDN,Sudan,2024,0.013931727520736487
SDN,Sudan,2025,0.013911332289065654
SDN,Sudan,2026,0.013791000833360132
SDN,Sudan,2027,0.013675392581898897
SDN,Sudan,2028,0.013564234797266279
SDN,Sudan,2029,0.01345727534415025
SDN,Sudan,2030,0.013354280780089177
SDN,Sudan,2031,0.013232372773863217
SDN,Sudan,2032,0.013115251580904857
SDN,Sudan,2033,0.013002640692917773
SDN,Sudan,2034,0.012894284495807934
SDN,Sudan,2035,0.012789946332700891
SDN,Sudan,2036,0.012655905098347303
SDN,Sudan,2037,0.01252730385245645
SDN,Sudan,2038,0.012403818013184699
SDN,Sudan,2039,0.01228514831709973
SDN,Sudan,2040,0.012171018397754947
SDN,Sudan,2041,0.012022940553256966
SDN,Sudan,2042,0.011881114236535551
SDN,Sudan,2043,0.011745151742562044
SDN,Sudan,2044,0.011614696776385216
SDN,Sudan,2045,0.011489421335402103
SDN,Sudan,2046,0.011328068989183253
SDN,Sudan,2047,0.011173845863310177
SDN,Sudan,2048,0.011026289672546884
SDN,Sudan,2049,0.010884977254433508
SDN,Sudan,2050,0.010749520516378978
SEN,Senegal,2021,0.012972381655648462
SEN,Senegal,2022,0.012908914843880652
SEN,Senegal,2023,0.012848736597906007
SEN,Senegal,2024,0.012791597774355833
SEN,Senegal,2025,0.012737273776928355
SEN,Senegal,2026,0.012687572655339175
SEN,Senegal,2027,0.012640277417094713
SEN,Senegal,2028,0.012595217497971878
SEN,Senegal,2029,0.012552238084321763
SEN,Senegal,2030,0.012511198336007098
SEN,Senegal,2031,0.012435466234123322
SEN,Senegal,2032,0.01236354083526149
SEN,Senegal,2033,0.012295142158035484
SEN,Senegal,2034,0.012230017020707508
SEN,Senegal,2035,0.012167935909569137
SEN,Senegal,2036,0.012051535177685462
SEN,Senegal,2037,0.01194140395668788
SEN,Senegal,2038,0.011837049002674987
SEN,Senegal,2039,0.011738027489808284
SEN,Senegal,2040,0.01164394072883296
SEN,Senegal,2041,0.011489175787412124
SEN,Senegal,2042,0.011343348446501523
SEN,Senegal,2043,0.011205706220773241
SEN,Senegal,2044,0.011075578791164714
SEN,Senegal,2045,0.010952367087899016
SEN,Senegal,2046,0.010765403108616345
SEN,Senegal,2047,0.010589963162903613
SEN,Senegal,2048,0.010425013632937236
SEN,Senegal,2049,0.010269640922716096
SEN,Senegal,2050,0.010123034528620331
SGP,Singapore,2021,0.0027767590182821134
SGP,Singapore,2022,0.0027384812789116473
SGP,Singapore,2023,0.002701716765408012
SGP,Singapore,2024,0.0026663774840276636
SGP,Singapore,2025,0.0026323821337226505
SGP,Singapore,2026,0.002596020510421592
SGP,Singapore,2027,0.0025610707786212
SGP,Singapore,2028,0.0025274522705978843
SGP,Singapore,2029,0.002495090348994772
SGP,Singapore,2030,0.0024639158536549494
SGP,Singapore,2031,0.0024412925384827266
SGP,Singapore,2032,0.002419308164506908
SGP,Singapore,2033,0.002397936040601802
SGP,Singapore,2034,0.0023771509418846768
SGP,Singapore,2035,0.0023569290103970055
SGP,Singapore,2036,0.0023394562719075613
SGP,Singapore,2037,0.0023223779954723964
SGP,Singapore,2038,0.0023056809722136907
SGP,Singapore,2039,0.002289352576490051
SGP,Singapore,2040,0.0022733807340570567
SGP,Singapore,2041,0.0022598826166259005
SGP,Singapore,2042,0.0022466208616275093
SGP,Singapore,2043,0.0022335893146140694
SGP,Singapore,2044,0.0022207820329667232
SGP,Singapore,2045,0.0022081932768596834
SGP,Singapore,2046,0.0021981762294741494
SGP,Singapore,2047,0.0021882879605558876
SGP,Singapore,2048,0.0021785260026152536
SGP,Singapore,2049,0.0021688879508010815
SGP,Singapore,2050,0.002159371460925576
SLB,Solomon Islands,2021,0.008420650420088485
SLB,Solomon Islands,2022,0.008429546420840116
SLB,Solomon Islands,2023,0.008438257798440353
SLB,Solomon Islands,2024,0.008446790241227584
SLB,Solomon Islands,2025,0.008455149206234726
SLB,Solomon Islands,2026,0.008421244333680454
SLB,Solomon Islands,2027,0.008388392745240189
SLB,Solomon Islands,2028,0.008356546109867328
SLB,Solomon Islands,2029,0.008325659008929913
SLB,Solomon Islands,2030,0.008295688720089896
SLB,Solomon Islands,2031,0.008258599801649022
SLB,Solomon Islands,2032,0.008222697398119018
SLB,Solomon Islands,2033,0.008187925469040435
SLB,Solomon Islands,2034,0.00815423144839342
SLB,Solomon Islands,2035,0.00812156597944379
SLB,Solomon Islands,2036,0.008077183964562995
SLB,Solomon Islands,2037,0.008034277181843246
SLB,Solomon Islands,2038,0.007992773279963753
SLB,Solomon Islands,2039,0.00795260456270198
SLB,Solomon Islands,2040,0.007913707620472936
SLB,Solomon Islands,2041,0.007859580902006376
SLB,Solomon Islands,2042,0.007807331043041514
SLB,Solomon Islands,2043,0.00775686208628858
SLB,Solomon Islands,2044,0.007708084506130839
SLB,Solomon Islands,2045,0.007660914678640347
SLB,Solomon Islands,2046,0.007595478893360099
SLB,Solomon Islands,2047,0.007532453733717665
SLB,Solomon Islands,2048,0.007471708399438179
SLB,Solomon Islands,2049,0.00741312138507879
SLB,Solomon Islands,2050,0.007356579668812113
SLE,Sierra Leone,2021,0.012410920814620056
SLE,Sierra Leone,2022,0.012518191690353068
SLE,Sierra Leone,2023,0.012622495273387685
SLE,Sierra Leone,2024,0.012723953004549387
SLE,Sierra Leone,2025,0.012822679786992005
SLE,Sierra Leone,2026,0.0128753055286656
SLE,Sierra Leone,2027,0.012926125204244982
SLE,Sierra Leone,2028,0.01297523021900014
SLE,Sierra Leone,2029,0.013022705912484486
SLE,Sierra Leone,2030,0.01306863205348005
SLE,Sierra Leone,2031,0.013099358484337109
SLE,Sierra Leone,2032,0.013128998301805061
SLE,Sierra Leone,2033,0.013157608145086017
SLE,Sierra Leone,2034,0.013185240784219834
SLE,Sierra Leone,2035,0.01321194544492633
SLE,Sierra Leone,2036,0.013209363673586265
SLE,Sierra Leone,2037,0.01320687887055996
SLE,Sierra Leone,2038,0.013204485673523909
SLE,Sierra Leone,2039,0.013202179108378632
SLE,Sierra Leone,2040,0.013199954554739667
SLE,Sierra Leone,2041,0.013157195338877882
SLE,Sierra Leone,2042,0.013116152472218007
SLE,Sierra Leone,2043,0.013076724646959923
SLE,Sierra Leone,2044,0.013038818374408763
SLE,Sierra Leone,2045,0.013002347244890617
SLE,Sierra Leone,2046,0.012915458932162805
SLE,Sierra Leone,2047,0.01283233059173663
SLE,Sierra Leone,2048,0.012752723331036341
SLE,Sierra Leone,2049,0.012676418075389374
SLE,Sierra Leone,2050,0.012603213554729046
SLV,El Salvador,2021,0.012262423816873683
SLV,El Salvador,2022,0.012318902058906763
SLV,El Salvador,2023,0.012374689466812475
SLV,El Salvador,2024,0.012429798638823568
SLV,El Salvador,2025,0.012484241868697482
SLV,El Salvador,2026,0.012488505220815719
SLV,El Salvador,2027,0.012492695625012559
SLV,El Salvador,2028,0.012496814937665158
SLV,El Salvador,2029,0.012500864952692401
SLV,El Salvador,2030,0.012504847404159808
SLV,El Salvador,2031,0.01247774606697529
SLV,El Salvador,2032,0.012451175334918121
SLV,El Salvador,2033,0.01242511977632751
SLV,El Salvador,2034,0.012399564552198664
SLV,El Salvador,2035,0.01237449538800205
SLV,El Salvador,2036,0.012306840887280852
SLV,El Salvador,2037,0.012240810909145644
SLV,El Salvador,2038,0.012176347635608079
SLV,El Salvador,2039,0.012113395960225771
SLV,El Salvador,2040,0.012051903330986897
SLV,El Salvador,2041,0.011952549931362468
SLV,El Salvador,2042,0.01185587349353093
SLV,El Salvador,2043,0.01176176726423068
SLV,El Salvador,2044,0.011670130091952353
SLV,El Salvador,2045,0.01158086606426486
SLV,El Salvador,2046,0.011461804636916047
SLV,El Salvador,2047,0.011346122646153728
SLV,El Salvador,2048,0.011233678222620292
SLV,El Salvador,2049,0.011124337328305964
SLV,El Salvador,2050,0.01101797322353062
SOM,Somalia,2021,0.022586011994382704
SOM,Somalia,2022,0.0226795774432215
SOM,Somalia,2023,0.022771727565375707
SOM,Somalia,2024,0.022862494233394814
SOM,Somalia,2025,0.02295190836995045
SOM,Somalia,2026,0.02322566856878926
SOM,Somalia,2027,0.0234992654014524
SOM,Somalia,2028,0.02377269901412922
SOM,Somalia,2029,0.024045969552834667
SOM,Somalia,2030,0.02431907716340958
SOM,Somalia,2031,0.024628212051668295
SOM,Somalia,2032,0.024937806064149328
SOM,Somalia,2033,0.025247860224443253
SOM,Somalia,2034,0.025558375559185602
SOM,Somalia,2035,0.025869353098068232
SOM,Somalia,2036,0.026212178880425235
SOM,Somalia,2037,0.026556522752615934
SOM,Somalia,2038,0.026902394820548736
SOM,Somalia,2039,0.02724980528003143
SOM,Somalia,2040,0.027598764417773074
SOM,Somalia,2041,0.027966723853325926
SOM,Somalia,2042,0.02833715852495314
SOM,Somalia,2043,0.02871009349304106
SOM,Somalia,2044,0.029085554157418227
SOM,Somalia,2045,0.029463566263121996
SOM,Somalia,2046,0.029839974623607098
SOM,Somalia,2047,0.030219070428491968
SOM,Somalia,2048,0.03060088256222744
SOM,Somalia,2049,0.030985440324683134
SOM,Somalia,2050,0.03137277343864293
SRB,Serbia,2021,0.009613209681067632
SRB,Serbia,2022,0.009613209681067632
SRB,Serbia,2023,0.009613209681067632
SRB,Serbia,2024,0.009613209681067632
SRB,Serbia,2025,0.009613209681067632
SRB,Serbia,2026,0.009613209681067632
SRB,Serbia,2027,0.009613209681067632
SRB,Serbia,2028,0.009613209681067632
SRB,Serbia,2029,0.009613209681067632
SRB,Serbia,2030,0.009613209681067632
SRB,Serbia,2031,0.009613209681067632
SRB,Serbia,2032,0.009613209681067632
SRB,Serbia,2033,0.009613209681067632
SRB,Serbia,2034,0.009613209681067632
SRB,Serbia,2035,0.009613209681067632
SRB,Serbia,2036,0.009613209681067632
SRB,Serbia,2037,0.009613209681067632
SRB,Serbia,2038,0.009613209681067632
SRB,Serbia,2039,0.009613209681067632
SRB,Serbia,2040,0.009613209681067632
SRB,Serbia,2041,0.009613209681067632
SRB,Serbia,2042,0.009613209681067632
SRB,Serbia,2043,0.009613209681067632
SRB,Serbia,2044,0.009613209681067632
SRB,Serbia,2045,0.009613209681067632
SRB,Serbia,2046,0.009613209681067632
SRB,Serbia,2047,0.009613209681067632
SRB,Serbia,2048,0.009613209681067632
SRB,Serbia,2049,0.009613209681067632
SRB,Serbia,2050,0.009613209681067632
STP,Sao Tome and Principe,2021,0.007330456665734649
STP,Sao Tome and Principe,2022,0.007461191733231681
STP,Sao Tome and Principe,2023,0.007591645881313105
STP,Sao Tome and Principe,2024,0.007721820014453414
STP,Sao Tome and Principe,2025,0.007851715033248437
STP,Sao Tome and Principe,2026,0.007932387450951055
STP,Sao Tome and Principe,2027,0.00801193630860576
STP,Sao Tome and Principe,2028,0.008090384916355626
STP,Sao Tome and Principe,2029,0.008167755943961503
STP,Sao Tome and Principe,2030,0.008244071442642931
STP,Sao Tome and Principe,2031,0.008308283320151466
STP,Sao Tome and Principe,2032,0.008371569357964044
STP,Sao Tome and Principe,2033,0.00843394943660239
STP,Sao Tome and Principe,2034,0.008495442871441739
STP,Sao Tome and Principe,2035,0.008556068432650993
STP,Sao Tome and Principe,2036,0.008601150241464505
STP,Sao Tome and Principe,2037,0.008645542357891209
STP,Sao Tome and Principe,2038,0.008689260488863126
STP,Sao Tome and Principe,2039,0.008732319867963113
STP,Sao Tome and Principe,2040,0.008774735273122738
STP,Sao Tome and Principe,2041,0.008803657982701208
STP,Sao Tome and Principe,2042,0.00883212430190469
STP,Sao Tome and Principe,2043,0.008860144948694235
STP,Sao Tome and Principe,2044,0.008887730308034001
STP,Sao Tome and Principe,2045,0.008914890444723973
STP,Sao Tome and Principe,2046,0.008865705458313474
STP,Sao Tome and Principe,2047,0.00881753659587981
STP,Sao Tome and Principe,2048,0.008770352690852315
STP,Sao Tome and Principe,2049,0.008724123838349545
STP,Sao Tome and Principe,2050,0.008678821331974083
SUR,Suriname,2021,0.025904745078219573
SUR,Suriname,2022,0.02587935755311508
SUR,Suriname,2023,0.025854116872403216
SUR,Suriname,2024,0.025829021765710402
SUR,Suriname,2025,0.025804070977274617
SUR,Suriname,2026,0.025555948362557947
SUR,Suriname,2027,0.025313433460566137
SUR,Suriname,2028,0.02507633828928674
SUR,Suriname,2029,0.024844483175916043
SUR,Suriname,2030,0.024617696302770845
SUR,Suriname,2031,0.024373100696693642
SUR,Suriname,2032,0.024134121053925348
SUR,Suriname,2033,0.02390056615425669
SUR,Suriname,2034,0.023672253361299442
SUR,Suriname,2035,0.02344900814617537
SUR,Suriname,2036,0.02320123644396383
SUR,Suriname,2037,0.022959379826992327
SUR,Suriname,2038,0.02272322897643912
SUR,Suriname,2039,0.02249258433464262
SUR,Suriname,2040,0.02226725554266832
SUR,Suriname,2041,0.022018356459599656
SUR,Suriname,2042,0.021775626299578143
SUR,Suriname,2043,0.021538838526313712
SUR,Suriname,2044,0.021307777561260198
SUR,Suriname,2045,0.021082238128987872
SUR,Suriname,2046,0.02084389789456817
SUR,Suriname,2047,0.020611465230523426
SUR,Suriname,2048,0.020384723185427802
SUR,Suriname,2049,0.020163465302572646
SUR,Suriname,2050,0.019947494992965196
SVK,Slovak Republic,2021,0.0
SVK,Slovak Republic,2022,0.0
SVK,Slovak Republic,2023,0.0
SVK,Slovak Republic,2024,0.0
SVK,Slovak Republic,2025,0.0
SVK,Slovak Republic,2026,0.0
SVK,Slovak Republic,2027,0.0
SVK,Slovak Republic,2028,0.0
SVK,Slovak Republic,2029,0.0
SVK,Slovak Republic,2030,0.0
SVK,Slovak Republic,2031,0.0
SVK,Slovak Republic,2032,0.0
SVK,Slovak Republic,2033,0.0
SVK,Slovak Republic,2034,0.0
SVK,Slovak Republic,2035,0.0
SVK,Slovak Republic,2036,0.0
SVK,Slovak Republic,2037,0.0
SVK,Slovak Republic,2038,0.0
SVK,Slovak Republic,2039,0.0
SVK,Slovak Republic,2040,0.0
SVK,Slovak Republic,2041,0.0
SVK,Slovak Republic,2042,0.0
SVK,Slovak Republic,2043,0.0
SVK,Slovak Republic,2044,0.0
SVK,Slovak Republic,2045,0.0
SVK,Slovak Republic,2046,0.0
SVK,Slovak Republic,2047,0.0
SVK,Slovak Republic,2048,0.0
SVK,Slovak Republic,2049,0.0
SVK,Slovak Republic,2050,0.0
SVN,Slovenia,2021,0.002297676793464386
SVN,Slovenia,2022,0.002297676793464386
SVN,Slovenia,2023,0.002297676793464386
SVN,Slovenia,2024,0.002297676793464386
SVN,Slovenia,2025,0.002297676793464386
SVN,Slovenia,2026,0.002297676793464386
SVN,Slovenia,2027,0.002297676793464386
SVN,Slovenia,2028,0.002297676793464386
SVN,Slovenia,2029,0.002297676793464386
SVN,Slovenia,2030,0.002297676793464386
SVN,Slovenia,2031,0.002297676793464386
SVN,Slovenia,2032,0.002297676793464386
SVN,Slovenia,2033,0.002297676793464386
SVN,Slovenia,2034,0.002297676793464386
SVN,Slovenia,2035,0.002297676793464386
SVN,Slovenia,2036,0.002297676793464386
SVN,Slovenia,2037,0.002297676793464386
SVN,Slovenia,2038,0.002297676793464386
SVN,Slovenia,2039,0.002297676793464386
SVN,Slovenia,2040,0.002297676793464386
SVN,Slovenia,2041,0.002297676793464386
SVN,Slovenia,2042,0.002297676793464386
SVN,Slovenia,2043,0.002297676793464386
SVN,Slovenia,2044,0.002297676793464386
SVN,Slovenia,2045,0.002297676793464386
SVN,Slovenia,2046,0.002297676793464386
SVN,Slovenia,2047,0.002297676793464386
SVN,Slovenia,2048,0.002297676793464386
SVN,Slovenia,2049,0.002297676793464386
SVN,Slovenia,2050,0.002297676793464386
SWE,Sweden,2021,0.0
SWE,Sweden,2022,0.0
SWE,Sweden,2023,0.0
SWE,Sweden,2024,0.0
SWE,Sweden,2025,0.0
SWE,Sweden,2026,0.0
SWE,Sweden,2027,0.0
SWE,Sweden,2028,0.0
SWE,Sweden,2029,0.0
SWE,Sweden,2030,0.0
SWE,Sweden,2031,0.0
SWE,Sweden,2032,0.0
SWE,Sweden,2033,0.0
SWE,Sweden,2034,0.0
SWE,Sweden,2035,0.0
SWE,Sweden,2036,0.0
SWE,Sweden,2037,0.0
SWE,Sweden,2038,0.0
SWE,Sweden,2039,0.0
SWE,Sweden,2040,0.0
SWE,Sweden,2041,0.0
SWE,Sweden,2042,0.0
SWE,Sweden,2043,0.0
SWE,Sweden,2044,0.0
SWE,Sweden,2045,0.0
SWE,Sweden,2046,0.0
SWE,Sweden,2047,0.0
SWE,Sweden,2048,0.0
SWE,Sweden,2049,0.0
SWE,Sweden,2050,0.0
SWZ,Eswatini,2021,0.00454895558303566
SWZ,Eswatini,2022,0.0045606108485595565
SWZ,Eswatini,2023,0.004572116243987021
SWZ,Eswatini,2024,0.004583474641525436
SWZ,Eswatini,2025,0.004594688840454946
SWZ,Eswatini,2026,0.0045760894051787345
SWZ,Eswatini,2027,0.004557941166408142
SWZ,Eswatini,2028,0.004540227902794656
SWZ,Eswatini,2029,0.004522934161364825
SWZ,Eswatini,2030,0.004506045212557214
SWZ,Eswatini,2031,0.004476872917661191
SWZ,Eswatini,2032,0.0044484940871248975
SWZ,Eswatini,2033,0.004420876782848656
SWZ,Eswatini,2034,0.004393990758112789
SWZ,Eswatini,2035,0.004367807347075404
SWZ,Eswatini,2036,0.004327835044449845
SWZ,Eswatini,2037,0.004289114918913708
SWZ,Eswatini,2038,0.004251589039077914
SWZ,Eswatini,2039,0.004215202992838927
SWZ,Eswatini,2040,0.00417990562413457
SWZ,Eswatini,2041,0.004131891375492645
SWZ,Eswatini,2042,0.004085554820566303
SWZ,Eswatini,2043,0.004040809537312882
SWZ,Eswatini,2044,0.003997574939232044
SWZ,Eswatini,2045,0.003955775790995228
SWZ,Eswatini,2046,0.0039032630675175915
SWZ,Eswatini,2047,0.003852720096829587
SWZ,Eswatini,2048,0.0038040380910773375
SWZ,Eswatini,2049,0.0037571161286124788
SWZ,Eswatini,2050,0.0037118604556318734
SYR,Syrian Arab Republic,2021,0.011940002431159663
SYR,Syrian Arab Republic,2022,0.011932533043119208
SYR,Syrian Arab Republic,2023,0.01192530086812614
SYR,Syrian Arab Republic,2024,0.011918294782682371
SYR,Syrian Arab Republic,2025,0.01191150434806317
SYR,Syrian Arab Republic,2026,0.011664936007892748
SYR,Syrian Arab Republic,2027,0.011434992596507319
SYR,Syrian Arab Republic,2028,0.011220047540315583
SYR,Syrian Arab Republic,2029,0.011018679754796576
SYR,Syrian Arab Republic,2030,0.010829642188063614
SYR,Syrian Arab Republic,2031,0.010606326885762908
SYR,Syrian Arab Republic,2032,0.010397411738232356
SYR,Syrian Arab Republic,2033,0.010201547392181385
SYR,Syrian Arab Republic,2034,0.010017547974611898
SYR,Syrian Arab Republic,2035,0.009844367062681526
SYR,Syrian Arab Republic,2036,0.009636854359317881
SYR,Syrian Arab Republic,2037,0.009442246840038006
SYR,Syrian Arab Republic,2038,0.009259376952581238
SYR,Syrian Arab Republic,2039,0.009087213862056144
SYR,Syrian Arab Republic,2040,0.008924844008538603
SYR,Syrian Arab Republic,2041,0.008732407245486174
SYR,Syrian Arab Republic,2042,0.008551567556061276
SYR,Syrian Arab Republic,2043,0.008381307269974013
SYR,Syrian Arab Republic,2044,0.008220724403601673
SYR,Syrian Arab Republic,2045,0.008069016675482
SYR,Syrian Arab Republic,2046,0.007894737407488478
SYR,Syrian Arab Republic,2047,0.0077306120278066446
SYR,Syrian Arab Republic,2048,0.007575778273736344
SYR,Syrian Arab Republic,2049,0.007429468825583777
SYR,Syrian Arab Republic,2050,0.007290998589124263
TCD,Chad,2021,0.017972355907801794
TCD,Chad,2022,0.017756200192419865
TCD,Chad,2023,0.017547570081792207
TCD,Chad,2024,0.017346079286982327
TCD,Chad,2025,0.017151367511906587
TCD,Chad,2026,0.016908639045399968
TCD,Chad,2027,0.01667548669926852
TCD,Chad,2028,0.01645135474043045
TCD,Chad,2029,0.016235729621060905
TCD,Chad,2030,0.01602813605032775
TCD,Chad,2031,0.015795549366990472
TCD,Chad,2032,0.015572339694327149
TCD,Chad,2033,0.015357951169356536
TCD,Chad,2034,0.015151871012693911
TCD,Chad,2035,0.01495362543376391
TCD,Chad,2036,0.014722799314446968
TCD,Chad,2037,0.014501644485956412
TCD,Chad,2038,0.014289565600126421
TCD,Chad,2039,0.014086015191097034
TCD,Chad,2040,0.013890488956384823
TCD,Chad,2041,0.01365780609999468
TCD,Chad,2042,0.013435411428989142
TCD,Chad,2043,0.013222637356543466
TCD,Chad,2044,0.013018872831434703
TCD,Chad,2045,0.012823557477367551
TCD,Chad,2046,0.012586266870139235
TCD,Chad,2047,0.012360197280060456
TCD,Chad,2048,0.012144571160934314
TCD,Chad,2049,0.011938681183474258
TCD,Chad,2050,0.011741882484058951
TGO,Togo,2021,0.011988793455918917
TGO,Togo,2022,0.012129782391774075
TGO,Togo,2023,0.012267438337936289
TGO,Togo,2024,0.012401878101949235
TGO,Togo,2025,0.012533213096218635
TGO,Togo,2026,0.0126416928194332
TGO,Togo,2027,0.012747221813500518
TGO,Togo,2028,0.012849918856041559
TGO,Togo,2029,0.01294989643410643
TGO,Togo,2030,0.013047261155175235
TGO,Togo,2031,0.013141891311907301
TGO,Togo,2032,0.013233986708284415
TGO,Togo,2033,0.013323647842352725
TGO,Togo,2034,0.01341096996873354
TGO,Togo,2035,0.013496043436186227
TGO,Togo,2036,0.013555072963200883
TGO,Togo,2037,0.013612414811978113
TGO,Togo,2038,0.01366814033956738
TGO,Togo,2039,0.013722316936177505
TGO,Togo,2040,0.013775008297051103
TGO,Togo,2041,0.013784954871827296
TGO,Togo,2042,0.013794584538445561
TGO,Togo,2043,0.013803912204945566
TGO,Togo,2044,0.01381295185872828
TGO,Togo,2045,0.013821716636542674
TGO,Togo,2046,0.01377432054522406
TGO,Togo,2047,0.013728671895156148
TGO,Togo,2048,0.013684675796257493
TGO,Togo,2049,0.013642244106632364
TGO,Togo,2050,0.013601294843171251
THA,Thailand,2021,0.006980492063291662
THA,Thailand,2022,0.006969142869811883
THA,Thailand,2023,0.006958167521465348
THA,Thailand,2024,0.00694754784573417
THA,Thailand,2025,0.006937266829135636
THA,Thailand,2026,0.006840732799674924
THA,Thailand,2027,0.006749346211518141
THA,Thailand,2028,0.006662706044281738
THA,Thailand,2029,0.006580451879451258
THA,Thailand,2030,0.0065022588887428436
THA,Thailand,2031,0.006415196564702303
THA,Thailand,2032,0.0063323886254888625
THA,Thailand,2033,0.006253530666656036
THA,Thailand,2034,0.0061783466477594385
THA,Thailand,2035,0.006106585663912174
THA,Thailand,2036,0.006024496133843069
THA,Thailand,2037,0.005946141374642324
THA,Thailand,2038,0.005871272177891175
THA,Thailand,2039,0.005799661024513625
THA,Thailand,2040,0.005731099775414943
THA,Thailand,2041,0.0056548110272945555
THA,Thailand,2042,0.005581728771047897
THA,Thailand,2043,0.005511655009622855
THA,Thailand,2044,0.0054444077186454505
THA,Thailand,2045,0.0053798192675905444
THA,Thailand,2046,0.005310307163919317
THA,Thailand,2047,0.005243481376911194
THA,Thailand,2048,0.005179189138154709
THA,Thailand,2049,0.005117289047474041
THA,Thailand,2050,0.0050576500347857285
TJK,Tajikistan,2021,0.007509693541426864
TJK,Tajikistan,2022,0.007445917040219312
TJK,Tajikistan,2023,0.007383924505648224
TJK,Tajikistan,2024,0.007323642118055128
TJK,Tajikistan,2025,0.007265000075196692
TJK,Tajikistan,2026,0.0071568054980467605
TJK,Tajikistan,2027,0.00705274771060792
TJK,Tajikistan,2028,0.006952593909943657
TJK,Tajikistan,2029,0.006856128439829344
TJK,Tajikistan,2030,0.006763151240654219
TJK,Tajikistan,2031,0.006654956570814087
TJK,Tajikistan,2032,0.00655094709972331
TJK,Tajikistan,2033,0.006450884596504949
TJK,Tajikistan,2034,0.006354548574448916
TJK,Tajikistan,2035,0.006261734669162045
TJK,Tajikistan,2036,0.006150857403411045
TJK,Tajikistan,2037,0.006044490454568864
TJK,Tajikistan,2038,0.005942364099449235
TJK,Tajikistan,2039,0.005844229700965769
TJK,Tajikistan,2040,0.005749857687076772
TJK,Tajikistan,2041,0.005643878902793589
TJK,Tajikistan,2042,0.005542197811038381
TJK,Tajikistan,2043,0.005444558184596541
TJK,Tajikistan,2044,0.005350723767616681
TJK,Tajikistan,2045,0.0052604763669930115
TJK,Tajikistan,2046,0.0051652000564660445
TJK,Tajikistan,2047,0.005073586177085241
TJK,Tajikistan,2048,0.004985427534787913
TJK,Tajikistan,2049,0.004900532274982538
TJK,Tajikistan,2050,0.004818722488786272
TKM,Turkmenistan,2021,0.014133453035671742
TKM,Turkmenistan,2022,0.013841959846334437
