Year,Nation,iso_code3,pij_lndu_settlements_to_croplands
2025,India,IND,0.00958617331500368
2026,India,IND,0.009304830852771563
2027,India,IND,0.009023488390539451
2028,India,IND,0.008742145928307334
2029,India,IND,0.00846080346607522
2030,India,IND,0.008179461003843105
2031,India,IND,0.007898118541610991
2032,India,IND,0.007616776079378875
2033,India,IND,0.00733543361714676
2034,India,IND,0.0070540911549146455
2035,India,IND,0.0067727486926825314
2036,India,IND,0.006491406230450416
2037,India,IND,0.006210063768218301
2038,India,IND,0.005928721305986186
2039,India,IND,0.005647378843754071
2040,India,IND,0.005366036381521957
2041,India,IND,0.00508469391928984
2042,India,IND,0.004803351457057725
2043,India,IND,0.00452200899482561
2044,India,IND,0.004240666532593495
2045,India,IND,0.00395932407036138
2046,India,IND,0.0036779816081292656
2047,India,IND,0.00339663914589715
2048,India,IND,0.003115296683665036
2049,India,IND,0.0028339542214329203
2050,India,IND,0.0025526117592008053
2021,Indonesia,IDN,0.0044237740913344965
2022,Indonesia,IDN,0.004929717614168147
2023,Indonesia,IDN,0.005435661137001797
2024,Indonesia,IDN,0.005941604659835446
2025,Indonesia,IDN,0.006447548182669096
2026,Indonesia,IDN,0.0069534917055027465
2027,Indonesia,IDN,0.007459435228336395
2028,Indonesia,IDN,0.007965378751170043
2029,Indonesia,IDN,0.008471322274003695
2030,Indonesia,IDN,0.008977265796837344
2031,Indonesia,IDN,0.009483209319670992
2032,Indonesia,IDN,0.009989152842504642
2033,Indonesia,IDN,0.010495096365338292
2034,Indonesia,IDN,0.011001039888171941
2035,Indonesia,IDN,0.01150698341100559
2036,Indonesia,IDN,0.01201292693383924
2037,Indonesia,IDN,0.01251887045667289
2038,Indonesia,IDN,0.013024813979506538
2039,Indonesia,IDN,0.013530757502340188
2040,Indonesia,IDN,0.014036701025173836
2041,Indonesia,IDN,0.014542644548007487
2042,Indonesia,IDN,0.015048588070841137
2043,Indonesia,IDN,0.015554531593674788
2044,Indonesia,IDN,0.016060475116508436
2045,Indonesia,IDN,0.016566418639342082
2046,Indonesia,IDN,0.017072362162175732
2047,Indonesia,IDN,0.01757830568500938
2048,Indonesia,IDN,0.01808424920784303
2049,Indonesia,IDN,0.01859019273067668
2050,Indonesia,IDN,0.01909613625351033
2021,Iran (Islamic Republic of),IRN,0.002219836829836731
2022,Iran (Islamic Republic of),IRN,0.0021497960372959387
2023,Iran (Islamic Republic of),IRN,0.0020797552447551467
2024,Iran (Islamic Republic of),IRN,0.0020097144522143538
2025,Iran (Islamic Republic of),IRN,0.0019396736596735613
2026,Iran (Islamic Republic of),IRN,0.0018696328671327694
2027,Iran (Islamic Republic of),IRN,0.0017995920745919774
2028,Iran (Islamic Republic of),IRN,0.0017295512820511849
2029,Iran (Islamic Republic of),IRN,0.0016595104895103928
2030,Iran (Islamic Republic of),IRN,0.0015894696969696006
2031,Iran (Islamic Republic of),IRN,0.0015194289044288085
2032,Iran (Islamic Republic of),IRN,0.001449388111888016
2033,Iran (Islamic Republic of),IRN,0.0013793473193472235
2034,Iran (Islamic Republic of),IRN,0.0013093065268064315
2035,Iran (Islamic Republic of),IRN,0.0012392657342656392
2036,Iran (Islamic Republic of),IRN,0.0011692249417248471
2037,Iran (Islamic Republic of),IRN,0.0010991841491840547
2038,Iran (Islamic Republic of),IRN,0.0010291433566432624
2039,Iran (Islamic Republic of),IRN,0.0009591025641024699
2040,Iran (Islamic Republic of),IRN,0.0008890617715616777
2041,Iran (Islamic Republic of),IRN,0.0008190209790208858
2042,Iran (Islamic Republic of),IRN,0.0007489801864800934
2043,Iran (Islamic Republic of),IRN,0.0006789393939393013
2044,Iran (Islamic Republic of),IRN,0.000608898601398509
2045,Iran (Islamic Republic of),IRN,0.0005388578088577167
2046,Iran (Islamic Republic of),IRN,0.0004688170163169242
2047,Iran (Islamic Republic of),IRN,0.00039877622377613216
2048,Iran (Islamic Republic of),IRN,0.0003287354312353397
2049,Iran (Islamic Republic of),IRN,0.0002586946386945476
2050,Iran (Islamic Republic of),IRN,0.0001886538461537556
2021,Iraq,IRQ,6.3811243376658e-05
2022,Iraq,IRQ,7.97640542208225e-05
2023,Iraq,IRQ,9.5716865064987e-05
2024,Iraq,IRQ,0.00011166967590915149
2025,Iraq,IRQ,0.000127622486753316
2026,Iraq,IRQ,0.0001435752975974805
2027,Iraq,IRQ,0.000159528108441645
2028,Iraq,IRQ,0.0001754809192858095
2029,Iraq,IRQ,0.000191433730129974
2030,Iraq,IRQ,0.00020738654097413847
2031,Iraq,IRQ,0.00022333935181830298
2032,Iraq,IRQ,0.00023929216266246748
2033,Iraq,IRQ,0.000255244973506632
2034,Iraq,IRQ,0.0002711977843507965
2035,Iraq,IRQ,0.000287150595194961
2036,Iraq,IRQ,0.0003031034060391255
2037,Iraq,IRQ,0.00031905621688329
2038,Iraq,IRQ,0.0003350090277274545
2039,Iraq,IRQ,0.000350961838571619
2040,Iraq,IRQ,0.0003669146494157835
2041,Iraq,IRQ,0.000382867460259948
2042,Iraq,IRQ,0.0003988202711041125
2043,Iraq,IRQ,0.00041477308194827695
2044,Iraq,IRQ,0.0004307258927924415
2045,Iraq,IRQ,0.00044667870363660595
2046,Iraq,IRQ,0.0004626315144807705
2047,Iraq,IRQ,0.00047858432532493496
2048,Iraq,IRQ,0.0004945371361690995
2049,Iraq,IRQ,0.000510489947013264
2050,Iraq,IRQ,0.0005264427578574284
2021,Ireland,IRL,0.005216996155981629
2022,Ireland,IRL,0.005213985497283912
2023,Ireland,IRL,0.0052109748385861954
2024,Ireland,IRL,0.005207964179888477
2025,Ireland,IRL,0.00520495352119076
2026,Ireland,IRL,0.0052019428624930425
2027,Ireland,IRL,0.005198932203795325
2028,Ireland,IRL,0.005195921545097608
2029,Ireland,IRL,0.0051929108863998895
2030,Ireland,IRL,0.005189900227702172
2031,Ireland,IRL,0.005186889569004455
2032,Ireland,IRL,0.0051838789103067365
2033,Ireland,IRL,0.00518086825160902
2034,Ireland,IRL,0.0051778575929113035
2035,Ireland,IRL,0.005174846934213585
2036,Ireland,IRL,0.005171836275515868
2037,Ireland,IRL,0.0051688256168181505
2038,Ireland,IRL,0.005165814958120432
2039,Ireland,IRL,0.005162804299422715
2040,Ireland,IRL,0.0051597936407249976
2041,Ireland,IRL,0.005156782982027279
2042,Ireland,IRL,0.005153772323329564
2043,Ireland,IRL,0.0051507616646318454
2044,Ireland,IRL,0.005147751005934128
2045,Ireland,IRL,0.005144740347236411
2046,Ireland,IRL,0.005141729688538693
2047,Ireland,IRL,0.005138719029840975
2048,Ireland,IRL,0.005135708371143258
2049,Ireland,IRL,0.0051326977124455395
2050,Ireland,IRL,0.005129687053747823
2021,Israel,ISR,0.00042352511315156457
2022,Israel,ISR,0.0005294063914394557
2023,Israel,ISR,0.0006352876697273468
2024,Israel,ISR,0.000741168948015238
2025,Israel,ISR,0.0008470502263031291
2026,Israel,ISR,0.0009529315045910203
2027,Israel,ISR,0.0010588127828789113
2028,Israel,ISR,0.0011646940611668025
2029,Israel,ISR,0.0012705753394546937
2030,Israel,ISR,0.0013764566177425848
2031,Israel,ISR,0.001482337896030476
2032,Israel,ISR,0.0015882191743183671
2033,Israel,ISR,0.0016941004526062585
2034,Israel,ISR,0.0017999817308941497
2035,Israel,ISR,0.0019058630091820406
2036,Israel,ISR,0.002011744287469932
2037,Israel,ISR,0.0021176255657578227
2038,Israel,ISR,0.002223506844045714
2039,Israel,ISR,0.002329388122333605
2040,Israel,ISR,0.0024352694006214964
2041,Israel,ISR,0.0025411506789093873
2042,Israel,ISR,0.002647031957197279
2043,Israel,ISR,0.0027529132354851696
2044,Israel,ISR,0.002858794513773061
2045,Israel,ISR,0.002964675792060952
2046,Israel,ISR,0.0030705570703488433
2047,Israel,ISR,0.0031764383486367342
2048,Israel,ISR,0.003282319626924625
2049,Israel,ISR,0.003388200905212517
2050,Israel,ISR,0.0034940821835004075
2021,Italy,ITA,0.004964136179431015
2022,Italy,ITA,0.004961271442843444
2023,Italy,ITA,0.004958406706255874
2024,Italy,ITA,0.004955541969668302
2025,Italy,ITA,0.004952677233080731
2026,Italy,ITA,0.0049498124964931604
2027,Italy,ITA,0.004946947759905589
2028,Italy,ITA,0.004944083023318018
2029,Italy,ITA,0.0049412182867304465
2030,Italy,ITA,0.004938353550142876
2031,Italy,ITA,0.004935488813555305
2032,Italy,ITA,0.004932624076967733
2033,Italy,ITA,0.004929759340380162
2034,Italy,ITA,0.0049268946037925926
2035,Italy,ITA,0.00492402986720502
2036,Italy,ITA,0.004921165130617449
2037,Italy,ITA,0.004918300394029878
2038,Italy,ITA,0.004915435657442307
2039,Italy,ITA,0.004912570920854736
2040,Italy,ITA,0.004909706184267165
2041,Italy,ITA,0.004906841447679593
2042,Italy,ITA,0.004903976711092023
2043,Italy,ITA,0.0049011119745044525
2044,Italy,ITA,0.0048982472379168794
2045,Italy,ITA,0.00489538250132931
2046,Italy,ITA,0.0048925177647417386
2047,Italy,ITA,0.004889653028154167
2048,Italy,ITA,0.004886788291566596
2049,Italy,ITA,0.0048839235549790255
2050,Italy,ITA,0.004881058818391454
2021,Jamaica,JAM,0.0
2022,Jamaica,JAM,0.0
2023,Jamaica,JAM,0.0
2024,Jamaica,JAM,0.0
2025,Jamaica,JAM,0.0
2026,Jamaica,JAM,0.0
2027,Jamaica,JAM,0.0
2028,Jamaica,JAM,0.0
2029,Jamaica,JAM,0.0
2030,Jamaica,JAM,0.0
2031,Jamaica,JAM,0.0
2032,Jamaica,JAM,0.0
2033,Jamaica,JAM,0.0
2034,Jamaica,JAM,0.0
2035,Jamaica,JAM,0.0
2036,Jamaica,JAM,0.0
2037,Jamaica,JAM,0.0
2038,Jamaica,JAM,0.0
2039,Jamaica,JAM,0.0
2040,Jamaica,JAM,0.0
2041,Jamaica,JAM,0.0
2042,Jamaica,JAM,0.0
2043,Jamaica,JAM,0.0
2044,Jamaica,JAM,0.0
2045,Jamaica,JAM,0.0
2046,Jamaica,JAM,0.0
2047,Jamaica,JAM,0.0
2048,Jamaica,JAM,0.0
2049,Jamaica,JAM,0.0
2050,Jamaica,JAM,0.0
2021,Jordan,JOR,3.963636363635968e-05
2022,Jordan,JOR,4.954545454544959e-05
2023,Jordan,JOR,5.945454545453952e-05
2024,Jordan,JOR,6.936363636362943e-05
2025,Jordan,JOR,7.927272727271935e-05
2026,Jordan,JOR,8.918181818180928e-05
2027,Jordan,JOR,9.90909090908992e-05
2028,Jordan,JOR,0.00010899999999998912
2029,Jordan,JOR,0.00011890909090907903
2030,Jordan,JOR,0.00012881818181816897
2031,Jordan,JOR,0.00013872727272725886
2032,Jordan,JOR,0.0001486363636363488
2033,Jordan,JOR,0.0001585454545454387
2034,Jordan,JOR,0.0001684545454545286
2035,Jordan,JOR,0.00017836363636361855
2036,Jordan,JOR,0.00018827272727270846
2037,Jordan,JOR,0.0001981818181817984
2038,Jordan,JOR,0.0002080909090908883
2039,Jordan,JOR,0.00021799999999997825
2040,Jordan,JOR,0.0002279090909090681
2041,Jordan,JOR,0.00023781818181815807
2042,Jordan,JOR,0.00024772727272724795
2043,Jordan,JOR,0.0002576363636363379
2044,Jordan,JOR,0.00026754545454542783
2045,Jordan,JOR,0.00027745454545451766
2046,Jordan,JOR,0.0002873636363636076
2047,Jordan,JOR,0.0002972727272726976
2048,Jordan,JOR,0.0003071818181817875
2049,Jordan,JOR,0.0003170909090908774
2050,Jordan,JOR,0.00032699999999996734
2021,Kazakhstan,KAZ,0.0028997978205271852
2022,Kazakhstan,KAZ,0.0029997472756590057
2023,Kazakhstan,KAZ,0.003099696730790827
2024,Kazakhstan,KAZ,0.0031996461859226484
2025,Kazakhstan,KAZ,0.0032995956410544697
2026,Kazakhstan,KAZ,0.003399545096186291
2027,Kazakhstan,KAZ,0.0034994945513181124
2028,Kazakhstan,KAZ,0.003599444006449933
2029,Kazakhstan,KAZ,0.0036993934615817546
2030,Kazakhstan,KAZ,0.003799342916713576
2031,Kazakhstan,KAZ,0.003899292371845397
2032,Kazakhstan,KAZ,0.003999241826977218
2033,Kazakhstan,KAZ,0.0040991912821090395
2034,Kazakhstan,KAZ,0.004199140737240861
2035,Kazakhstan,KAZ,0.004299090192372682
2036,Kazakhstan,KAZ,0.0043990396475045036
2037,Kazakhstan,KAZ,0.004498989102636325
2038,Kazakhstan,KAZ,0.004598938557768146
2039,Kazakhstan,KAZ,0.004698888012899968
2040,Kazakhstan,KAZ,0.004798837468031788
2041,Kazakhstan,KAZ,0.004898786923163609
2042,Kazakhstan,KAZ,0.004998736378295432
2043,Kazakhstan,KAZ,0.005098685833427252
2044,Kazakhstan,KAZ,0.0051986352885590725
2045,Kazakhstan,KAZ,0.005298584743690894
2046,Kazakhstan,KAZ,0.005398534198822715
2047,Kazakhstan,KAZ,0.0054984836539545365
2048,Kazakhstan,KAZ,0.005598433109086358
2049,Kazakhstan,KAZ,0.005698382564218179
2050,Kazakhstan,KAZ,0.0057983320193500006
2021,Kuwait,KWT,1.748663101604138e-05
2022,Kuwait,KWT,2.1858288770051724e-05
2023,Kuwait,KWT,2.6229946524062063e-05
2024,Kuwait,KWT,3.060160427807241e-05
2025,Kuwait,KWT,3.497326203208276e-05
2026,Kuwait,KWT,3.93449197860931e-05
2027,Kuwait,KWT,4.371657754010345e-05
2028,Kuwait,KWT,4.808823529411379e-05
2029,Kuwait,KWT,5.2459893048124126e-05
2030,Kuwait,KWT,5.6831550802134485e-05
2031,Kuwait,KWT,6.120320855614482e-05
2032,Kuwait,KWT,6.557486631015517e-05
2033,Kuwait,KWT,6.994652406416551e-05
2034,Kuwait,KWT,7.431818181817586e-05
2035,Kuwait,KWT,7.86898395721862e-05
2036,Kuwait,KWT,8.306149732619655e-05
2037,Kuwait,KWT,8.743315508020691e-05
2038,Kuwait,KWT,9.180481283421724e-05
2039,Kuwait,KWT,9.61764705882276e-05
2040,Kuwait,KWT,0.00010054812834223792
2041,Kuwait,KWT,0.00010491978609624828
2042,Kuwait,KWT,0.00010929144385025861
2043,Kuwait,KWT,0.00011366310160426897
2044,Kuwait,KWT,0.0001180347593582793
2045,Kuwait,KWT,0.00012240641711228965
2046,Kuwait,KWT,0.0001267780748663
2047,Kuwait,KWT,0.00013114973262031034
2048,Kuwait,KWT,0.0001355213903743207
2049,Kuwait,KWT,0.00013989304812833103
2050,Kuwait,KWT,0.00014426470588234136
2021,Lao People's Democratic Republic,LAO,0.00010952153110047287
2022,Lao People's Democratic Republic,LAO,0.0001369019138755911
2023,Lao People's Democratic Republic,LAO,0.00016428229665070928
2024,Lao People's Democratic Republic,LAO,0.0001916626794258275
2025,Lao People's Democratic Republic,LAO,0.00021904306220094568
2026,Lao People's Democratic Republic,LAO,0.0002464234449760639
2027,Lao People's Democratic Republic,LAO,0.00027380382775118214
2028,Lao People's Democratic Republic,LAO,0.00030118421052630035
2029,Lao People's Democratic Republic,LAO,0.00032856459330141857
2030,Lao People's Democratic Republic,LAO,0.00035594497607653684
2031,Lao People's Democratic Republic,LAO,0.000383325358851655
2032,Lao People's Democratic Republic,LAO,0.0004107057416267732
2033,Lao People's Democratic Republic,LAO,0.00043808612440189137
2034,Lao People's Democratic Republic,LAO,0.0004654665071770096
2035,Lao People's Democratic Republic,LAO,0.0004928468899521279
2036,Lao People's Democratic Republic,LAO,0.000520227272727246
2037,Lao People's Democratic Republic,LAO,0.0005476076555023644
2038,Lao People's Democratic Republic,LAO,0.0005749880382774825
2039,Lao People's Democratic Republic,LAO,0.0006023684210526008
2040,Lao People's Democratic Republic,LAO,0.0006297488038277189
2041,Lao People's Democratic Republic,LAO,0.0006571291866028371
2042,Lao People's Democratic Republic,LAO,0.0006845095693779554
2043,Lao People's Democratic Republic,LAO,0.0007118899521530737
2044,Lao People's Democratic Republic,LAO,0.0007392703349281918
2045,Lao People's Democratic Republic,LAO,0.00076665071770331
2046,Lao People's Democratic Republic,LAO,0.0007940311004784283
2047,Lao People's Democratic Republic,LAO,0.0008214114832535464
2048,Lao People's Democratic Republic,LAO,0.0008487918660286647
2049,Lao People's Democratic Republic,LAO,0.0008761722488037827
2050,Lao People's Democratic Republic,LAO,0.000903552631578901
2021,Latvia,LVA,0.038531606770903205
2022,Latvia,LVA,0.03796636049457034
2023,Latvia,LVA,0.037401114218237455
2024,Latvia,LVA,0.03683586794190458
2025,Latvia,LVA,0.03627062166557171
2026,Latvia,LVA,0.03570537538923884
2027,Latvia,LVA,0.03514012911290597
2028,Latvia,LVA,0.03457488283657309
2029,Latvia,LVA,0.03400963656024022
2030,Latvia,LVA,0.033444390283907346
2031,Latvia,LVA,0.03287914400757447
2032,Latvia,LVA,0.0323138977312416
2033,Latvia,LVA,0.031748651454908725
2034,Latvia,LVA,0.03118340517857585
2035,Latvia,LVA,0.030618158902242974
2036,Latvia,LVA,0.030052912625910106
2037,Latvia,LVA,0.02948766634957723
2038,Latvia,LVA,0.028922420073244363
2039,Latvia,LVA,0.02835717379691148
2040,Latvia,LVA,0.02779192752057861
2041,Latvia,LVA,0.027226681244245737
2042,Latvia,LVA,0.026661434967912862
2043,Latvia,LVA,0.02609618869157999
2044,Latvia,LVA,0.025530942415247115
2045,Latvia,LVA,0.024965696138914244
2046,Latvia,LVA,0.02440044986258137
2047,Latvia,LVA,0.023835203586248497
2048,Latvia,LVA,0.023269957309915625
2049,Latvia,LVA,0.02270471103358275
2050,Latvia,LVA,0.022139464757249882
2021,Lesotho,LSO,0.030728152066168583
2022,Lesotho,LSO,0.03010099581780676
2023,Lesotho,LSO,0.02947383956944493
2024,Lesotho,LSO,0.028846683321083106
2025,Lesotho,LSO,0.028219527072721275
2026,Lesotho,LSO,0.027592370824359447
2027,Lesotho,LSO,0.02696521457599762
2028,Lesotho,LSO,0.026338058327635798
2029,Lesotho,LSO,0.02571090207927397
2030,Lesotho,LSO,0.025083745830912142
2031,Lesotho,LSO,0.02445658958255031
2032,Lesotho,LSO,0.023829433334188483
2033,Lesotho,LSO,0.02320227708582665
2034,Lesotho,LSO,0.022575120837464827
2035,Lesotho,LSO,0.021947964589103
2036,Lesotho,LSO,0.021320808340741168
2037,Lesotho,LSO,0.020693652092379344
2038,Lesotho,LSO,0.02006649584401752
2039,Lesotho,LSO,0.01943933959565569
2040,Lesotho,LSO,0.018812183347293863
2041,Lesotho,LSO,0.01818502709893204
2042,Lesotho,LSO,0.017557870850570208
2043,Lesotho,LSO,0.01693071460220838
2044,Lesotho,LSO,0.016303558353846552
2045,Lesotho,LSO,0.015676402105484724
2046,Lesotho,LSO,0.015049245857122896
2047,Lesotho,LSO,0.014422089608761068
2048,Lesotho,LSO,0.01379493336039924
2049,Lesotho,LSO,0.013167777112037413
2050,Lesotho,LSO,0.012540620863675586
2021,Liberia,LBR,0.002494242424242324
2022,Liberia,LBR,0.0024928030303029303
2023,Liberia,LBR,0.0024913636363635364
2024,Liberia,LBR,0.0024899242424241425
2025,Liberia,LBR,0.0024884848484847486
2026,Liberia,LBR,0.002487045454545355
2027,Liberia,LBR,0.002485606060605961
2028,Liberia,LBR,0.0024841666666665678
2029,Liberia,LBR,0.002482727272727173
2030,Liberia,LBR,0.0024812878787877795
2031,Liberia,LBR,0.0024798484848483856
2032,Liberia,LBR,0.002478409090908992
2033,Liberia,LBR,0.0024769696969695982
2034,Liberia,LBR,0.002475530303030204
2035,Liberia,LBR,0.00247409090909081
2036,Liberia,LBR,0.002472651515151416
2037,Liberia,LBR,0.0024712121212120217
2038,Liberia,LBR,0.0024697727272726287
2039,Liberia,LBR,0.0024683333333332344
2040,Liberia,LBR,0.0024668939393938404
2041,Liberia,LBR,0.0024654545454544465
2042,Liberia,LBR,0.002464015151515053
2043,Liberia,LBR,0.002462575757575659
2044,Liberia,LBR,0.002461136363636265
2045,Liberia,LBR,0.0024596969696968713
2046,Liberia,LBR,0.002458257575757477
2047,Liberia,LBR,0.0024568181818180835
2048,Liberia,LBR,0.0024553787878786896
2049,Liberia,LBR,0.002453939393939296
2050,Liberia,LBR,0.002452499999999902
2021,Libya,LBY,0.0
2022,Libya,LBY,0.0
2023,Libya,LBY,0.0
2024,Libya,LBY,0.0
2025,Libya,LBY,0.0
2026,Libya,LBY,0.0
2027,Libya,LBY,0.0
2028,Libya,LBY,0.0
2029,Libya,LBY,0.0
2030,Libya,LBY,0.0
2031,Libya,LBY,0.0
2032,Libya,LBY,0.0
2033,Libya,LBY,0.0
2034,Libya,LBY,0.0
2035,Libya,LBY,0.0
2036,Libya,LBY,0.0
2037,Libya,LBY,0.0
2038,Libya,LBY,0.0
2039,Libya,LBY,0.0
2040,Libya,LBY,0.0
2041,Libya,LBY,0.0
2042,Libya,LBY,0.0
2043,Libya,LBY,0.0
2044,Libya,LBY,0.0
2045,Libya,LBY,0.0
2046,Libya,LBY,0.0
2047,Libya,LBY,0.0
2048,Libya,LBY,0.0
2049,Libya,LBY,0.0
2050,Libya,LBY,0.0
2021,Liechtenstein,LIE,4.954545454544662e-05
2022,Liechtenstein,LIE,6.193181818180826e-05
2023,Liechtenstein,LIE,7.431818181816992e-05
2024,Liechtenstein,LIE,8.670454545453159e-05
2025,Liechtenstein,LIE,9.909090909089324e-05
2026,Liechtenstein,LIE,0.00011147727272725489
2027,Liechtenstein,LIE,0.00012386363636361655
2028,Liechtenstein,LIE,0.00013624999999997819
2029,Liechtenstein,LIE,0.00014863636363633985
2030,Liechtenstein,LIE,0.00016102272727270148
2031,Liechtenstein,LIE,0.00017340909090906315
2032,Liechtenstein,LIE,0.0001857954545454248
2033,Liechtenstein,LIE,0.00019818181818178647
2034,Liechtenstein,LIE,0.0002105681818181481
2035,Liechtenstein,LIE,0.00022295454545450977
2036,Liechtenstein,LIE,0.00023534090909087144
2037,Liechtenstein,LIE,0.0002477272727272331
2038,Liechtenstein,LIE,0.0002601136363635948
2039,Liechtenstein,LIE,0.00027249999999995637
2040,Liechtenstein,LIE,0.00028488636363631803
2041,Liechtenstein,LIE,0.0002972727272726797
2042,Liechtenstein,LIE,0.00030965909090904136
2043,Liechtenstein,LIE,0.00032204545454540297
2044,Liechtenstein,LIE,0.0003344318181817647
2045,Liechtenstein,LIE,0.00034681818181812635
2046,Liechtenstein,LIE,0.000359204545454488
2047,Liechtenstein,LIE,0.0003715909090908496
2048,Liechtenstein,LIE,0.00038397727272721134
2049,Liechtenstein,LIE,0.00039636363636357295
2050,Liechtenstein,LIE,0.0004087499999999346
2021,Madagascar,MDG,1.857954547843029e-05
2022,Madagascar,MDG,2.3224431841297164e-05
2023,Madagascar,MDG,2.7869318204164038e-05
2024,Madagascar,MDG,3.251420456703091e-05
2025,Madagascar,MDG,3.715909092989778e-05
2026,Madagascar,MDG,4.180397729276465e-05
2027,Madagascar,MDG,4.644886365563152e-05
2028,Madagascar,MDG,5.10937500184984e-05
2029,Madagascar,MDG,5.573863638136527e-05
2030,Madagascar,MDG,6.038352274423214e-05
2031,Madagascar,MDG,6.502840910709903e-05
2032,Madagascar,MDG,6.96732954699659e-05
2033,Madagascar,MDG,7.431818183283277e-05
2034,Madagascar,MDG,7.896306819569964e-05
2035,Madagascar,MDG,8.360795455856651e-05
2036,Madagascar,MDG,8.825284092143338e-05
2037,Madagascar,MDG,9.289772728430025e-05
2038,Madagascar,MDG,9.754261364716712e-05
2039,Madagascar,MDG,0.00010218750001003399
2040,Madagascar,MDG,0.00010683238637290086
2041,Madagascar,MDG,0.00011147727273576773
2042,Madagascar,MDG,0.0001161221590986346
2043,Madagascar,MDG,0.00012076704546150148
2044,Madagascar,MDG,0.00012541193182436834
2045,Madagascar,MDG,0.00013005681818723522
2046,Madagascar,MDG,0.00013470170455010208
2047,Madagascar,MDG,0.00013934659091296896
2048,Madagascar,MDG,0.00014399147727583582
2049,Madagascar,MDG,0.00014863636363870268
2050,Madagascar,MDG,0.00015328125000156962
2021,Malawi,MWI,0.0039351208311591435
2022,Malawi,MWI,0.004318901038948953
2023,Malawi,MWI,0.004702681246738765
2024,Malawi,MWI,0.005086461454528575
2025,Malawi,MWI,0.005470241662318387
2026,Malawi,MWI,0.0058540218701081965
2027,Malawi,MWI,0.006237802077898008
2028,Malawi,MWI,0.006621582285687818
2029,Malawi,MWI,0.00700536249347763
2030,Malawi,MWI,0.007389142701267438
2031,Malawi,MWI,0.007772922909057251
2032,Malawi,MWI,0.008156703116847061
2033,Malawi,MWI,0.008540483324636873
2034,Malawi,MWI,0.008924263532426683
2035,Malawi,MWI,0.009308043740216494
2036,Malawi,MWI,0.009691823948006304
2037,Malawi,MWI,0.010075604155796116
2038,Malawi,MWI,0.010459384363585927
2039,Malawi,MWI,0.010843164571375736
2040,Malawi,MWI,0.011226944779165549
2041,Malawi,MWI,0.011610724986955359
2042,Malawi,MWI,0.011994505194745169
2043,Malawi,MWI,0.01237828540253498
2044,Malawi,MWI,0.012762065610324792
2045,Malawi,MWI,0.013145845818114602
2046,Malawi,MWI,0.013529626025904412
2047,Malawi,MWI,0.013913406233694223
2048,Malawi,MWI,0.014297186441484037
2049,Malawi,MWI,0.014680966649273843
2050,Malawi,MWI,0.015064746857063657
2021,Malaysia,MYS,0.008656285301455626
2022,Malaysia,MYS,0.008651289874996885
2023,Malaysia,MYS,0.008646294448538141
2024,Malaysia,MYS,0.008641299022079399
2025,Malaysia,MYS,0.008636303595620655
2026,Malaysia,MYS,0.008631308169161913
2027,Malaysia,MYS,0.008626312742703169
2028,Malaysia,MYS,0.008621317316244426
2029,Malaysia,MYS,0.008616321889785684
2030,Malaysia,MYS,0.00861132646332694
2031,Malaysia,MYS,0.008606331036868198
2032,Malaysia,MYS,0.008601335610409456
2033,Malaysia,MYS,0.008596340183950711
2034,Malaysia,MYS,0.008591344757491967
2035,Malaysia,MYS,0.008586349331033225
2036,Malaysia,MYS,0.008581353904574481
2037,Malaysia,MYS,0.008576358478115739
2038,Malaysia,MYS,0.008571363051656995
2039,Malaysia,MYS,0.008566367625198253
2040,Malaysia,MYS,0.008561372198739509
2041,Malaysia,MYS,0.008556376772280766
2042,Malaysia,MYS,0.008551381345822024
2043,Malaysia,MYS,0.00854638591936328
2044,Malaysia,MYS,0.008541390492904538
2045,Malaysia,MYS,0.008536395066445794
2046,Malaysia,MYS,0.008531399639987051
2047,Malaysia,MYS,0.008526404213528306
2048,Malaysia,MYS,0.008521408787069565
2049,Malaysia,MYS,0.008516413360610821
2050,Malaysia,MYS,0.008511417934152079
2021,Maldives,MDV,0.0012909412732049208
2022,Maldives,MDV,0.001613676591506151
2023,Maldives,MDV,0.0019364119098073808
2024,Maldives,MDV,0.0022591472281086114
2025,Maldives,MDV,0.0025818825464098416
2026,Maldives,MDV,0.002904617864711072
2027,Maldives,MDV,0.003227353183012302
2028,Maldives,MDV,0.003550088501313532
2029,Maldives,MDV,0.0038728238196147615
2030,Maldives,MDV,0.004195559137915993
2031,Maldives,MDV,0.004518294456217223
2032,Maldives,MDV,0.004841029774518453
2033,Maldives,MDV,0.005163765092819683
2034,Maldives,MDV,0.005486500411120913
2035,Maldives,MDV,0.005809235729422144
2036,Maldives,MDV,0.006131971047723374
2037,Maldives,MDV,0.006454706366024604
2038,Maldives,MDV,0.006777441684325834
2039,Maldives,MDV,0.007100177002627064
2040,Maldives,MDV,0.0074229123209282955
2041,Maldives,MDV,0.007745647639229525
2042,Maldives,MDV,0.008068382957530755
2043,Maldives,MDV,0.008391118275831985
2044,Maldives,MDV,0.008713853594133215
2045,Maldives,MDV,0.009036588912434446
2046,Maldives,MDV,0.009359324230735676
2047,Maldives,MDV,0.009682059549036906
2048,Maldives,MDV,0.010004794867338136
2049,Maldives,MDV,0.010327530185639366
2050,Maldives,MDV,0.010650265503940595
2021,Mali,MLI,0.00010491978609624828
2022,Mali,MLI,0.00013114973262031034
2023,Mali,MLI,0.00015737967914437244
2024,Mali,MLI,0.00018360962566843448
